CODIGO_PRODUTO;DESCRICAO;VALOR_CUSTO_NF;ALIQUOTA_PIS;ALIQUOTA_COFINS;PIS_COFINS_GRAVADO;PIS_COFINS_CALCULADO;PIS_COFINS_PADRAO;CFOP;CST_PIS;CST_COFINS;GERA_CREDITO_PIS;GERA_CREDITO_COFINS;NUMERO_NF;SERIE_NF;DTA_ENTRADA;NRO_EMPRESA
5114;COND VINI LADY 325ML PRETO ABSOLUTO;6,34;1,65;7,6;0;,5865;,5865;1403;70;70;;;170081;1;08/04/2026;15
5115;COND VINI LADY 325ML REPARACAO TOT;6,34;1,65;7,6;0;,5865;,5865;1403;70;70;;;170081;1;08/04/2026;15
35355;CONS ALCOOL 92 8 1000ML;,5358;1,65;7,6;0;,0496;,0496;2403;70;70;;;143870;2;06/02/2026;15
36777;CONS CAFE NESCAFE EM GRAOS 1KG;181,72;1,65;7,6;0;16,8091;16,8091;1102;73;73;;;3361403;1;09/06/2026;14
36661;CONS GAS P8 P13 P45;445;1,65;7,6;0;41,1625;41,1625;1403;70;70;;;134420;1;24/02/2026;17
10899;CONTRA FILE RESERVA BANANINHA KG;48,2201;1,65;7,6;0;4,4604;4,4604;2403;73;73;;;341560;1;26/05/2026;16
10906;CONTRA FILE RESERVA KG S OSSO PAI;53,7055;1,65;7,6;0;4,9678;4,9678;2403;73;73;;;339606;1;27/04/2026;16
10914;CORACAO ALCATRA FRIBOI PORC KG;42,7001;1,65;7,6;0;3,9498;3,9498;2403;73;73;;;340951;1;18/05/2026;16
10911;CORACAO BOV KG;13;1,65;7,6;0;1,2025;1,2025;1403;73;73;;;247535;1;21/05/2026;16
10919;CORACAO FGO LAR CONG 700G;16,31;1,65;7,6;0;1,5087;1,5087;2403;73;73;;;2246664;1;05/06/2026;16
10918;CORACAO FGO PERDIGAO CONG 1KG;23,28;1,65;7,6;0;2,1534;2,1534;1403;73;73;;;6447878;1;19/05/2026;16
10913;CORACAO SUINO DALIA CONG KG;10,88;1,65;7,6;0;1,0064;1,0064;1403;73;73;;;1280652;1;01/06/2026;16
10926;COSTELA BRISTOT OVINA CONG KG;37;1,65;7,6;0;3,4225;3,4225;1403;73;73;;;248041;1;05/06/2026;16
10928;COSTELA FRIBOI BOV CONG TIRAS KG PAI;19,3;1,65;7,6;0;1,7852;1,7852;2403;73;73;;;423876;1;12/06/2026;16
10932;COSTELA RESE BOV CENTRO JAN RESF KG;26,4;1,65;7,6;0;2,442;2,442;2403;73;73;;;423836;1;11/06/2026;16
10934;COSTELA RESERVA BOV JAN CONG KG SERRADA;21,4;1,65;7,6;0;1,9795;1,9795;2403;73;73;;;423877;1;12/06/2026;16
10939;COSTELA STA CLARA SUINA DEF KG;40,4601;1,65;7,6;0;3,7426;3,7426;1403;73;73;;;2805976;1;12/06/2026;11
10940;COSTELA SUINA C PELE CONG;16,8;1,65;7,6;0;1,554;1,554;2403;73;73;;;51170;7;27/04/2026;16
38537;COSTELA SUINA STA CLARA CONG KG;21,37;1,65;7,6;0;1,9767;1,9767;1403;73;73;;;2793788;1;28/05/2026;14
10941;COUVE CHINESA UN;,5847;1,65;7,6;0;,0541;,0541;1102;73;73;;;514;6;26/02/2026;12
10942;COUVE EST DA FIGUEIRA MACO;3,3;1,65;7,6;0;,3053;,3053;1102;73;73;;;136030;1;12/06/2026;18
10944;COUVE FLOR 200G;1,2528;1,65;7,6;0;,1159;,1159;1102;73;73;;;2108;6;14/05/2026;18
9196;COUVE FLOR EXCELSIOR CONG 300G;6,114;1,65;7,6;0;,5655;,5655;1102;73;73;;;705555;101;19/05/2026;3
10947;COUVE MOLHO;,2347;1,65;7,6;0;,0217;,0217;1102;73;73;;;646;6;18/02/2026;12
10945;COUVE MOLHO ITAQUI;,0139;1,65;7,6;0;,0013;,0013;1102;73;73;;;70210001;26;12/02/2026;11
10949;COXA FGO CONG KG;6;1,65;7,6;0;,555;,555;1403;73;73;;;796498;1;27/05/2026;16
10951;COXA FGO SADIA BDJ 1KG FRXB;8,9;1,65;7,6;0;,8233;,8233;1403;73;73;;;6452741;1;25/05/2026;16
10952;COXA FGO SADIA CONG 1KG FRXZP;9,8;1,65;7,6;0;,9065;,9065;1403;73;73;;;6452741;1;25/05/2026;16
10953;COXA FGO SEARA IQF 1KG;10,05;1,65;7,6;0;,9296;,9296;1403;73;73;;;142754;602;27/05/2026;16
10954;COXA FGO SEARA ORGANICA 600G;1,905;1,65;7,6;0;,1762;,1762;1403;73;73;;;1469102;1;29/04/2026;12
34750;COXA S COXA FGO PERDIGAO DESOS 800G;15,2;1,65;7,6;0;1,406;1,406;1403;73;73;;;6422466;1;04/05/2026;16
10967;COXA S COXA FGO SADIA BDJ 1KG DESOSSADA;17,94;1,65;7,6;0;1,6595;1,6595;1403;73;73;;;6419090;1;28/04/2026;16
10969;COXA S COXA FGO SEARA CONG;6,5;1,65;7,6;0;,6013;,6013;1403;73;73;;;463029;1;03/06/2026;16
10956;COXA SOBRECOXA FGO C DORSO CONG KG;5,3;1,65;7,6;0;,4903;,4903;1403;73;73;;;967325;1;02/06/2026;16
10961;COXA SOBRECOXA FGO CONG KG;6,5;1,65;7,6;0;,6013;,6013;1403;73;73;;;967325;1;02/06/2026;16
10970;COXAO DENTRO FRIBOI PORC VACUO KG;36,85;1,65;7,6;0;3,4086;3,4086;2403;73;73;;;342363;1;09/06/2026;16
10971;COXAO DENTRO RESERVA KG PAI;40,5;1,65;7,6;0;3,7462;3,7462;2403;73;73;;;342363;1;09/06/2026;16
10981;COXAO FORA FRIBOI PORC VACUO KG;35,85;1,65;7,6;0;3,3161;3,3161;2403;73;73;;;342363;1;09/06/2026;16
10978;COXAO FORA RESERVA KG PAI;38,1;1,65;7,6;0;3,5242;3,5242;2403;73;73;;;342363;1;09/06/2026;16
30150;COXINHA ASA FGO CONG KG;9;1,65;7,6;0;,8325;,8325;1403;73;73;;;955565;1;22/04/2026;16
10992;COXINHA ASA FGO LAR TEMP 700G;6,685;1,65;7,6;0;,6184;,6184;2403;73;73;;;2246663;1;05/06/2026;16
10993;COXINHA ASA FGO MAIS FGO IQF 1KG;10,2;1,65;7,6;0;,9435;,9435;1403;73;73;;;957108;1;28/04/2026;16
10994;COXINHA ASA FGO SADIA IQF DRMT;11,88;1,65;7,6;0;1,0989;1,0989;1403;73;73;;;6465556;1;02/06/2026;16
10996;COXINHA ASA FGO SEARA 1KG;,4861;1,65;7,6;0;,045;,045;1403;73;73;;;1500493;1;25/05/2026;16
10997;COXINHA ASA FGO SEARA IQF 1KG;10,25;1,65;7,6;0;,9481;,9481;1403;73;73;;;142754;602;27/05/2026;16
11000;COXINHA FGO SPECIATTA GDE;16,4711;1,65;7,6;0;1,5236;1,5236;1102;73;73;;;50716;2;09/06/2026;14
37879;CR CAB NIELY GOLD 80G QUERATINA;,6275;1,65;7,6;0;,058;,058;1403;70;70;;;3270919;2;07/04/2026;15
16908;CR COTTONBABY 45G PREV ASSADURAS;,5476;1,65;7,6;0;,0507;,0507;2403;70;70;;;175767;2;03/06/2026;15
5192;CR DEN COLGATE 140G NAT EXTR CARVAO ATIVADO;1,13;1,65;7,6;0;,1045;,1045;1403;73;73;;;2454044;1;03/06/2026;3
5197;CR DEN COLGATE 180G TRI ACAO MENTA;,0971;1,65;7,6;0;,009;,009;1403;73;73;;;3079968;1;05/06/2026;15
5203;CR DEN COLGATE 70G LUMIN WHITE GLOW;18,15;1,65;7,6;0;1,6789;1,6789;1403;73;73;;;2454044;1;03/06/2026;3
5216;CR DEN COLGATE 90G CARVAO ATIVADO;8,64;1,65;7,6;0;,7992;,7992;1403;73;73;;;2454044;1;03/06/2026;3
5220;CR DEN COLGATE 90G MPA;1,0878;1,65;7,6;0;,1006;,1006;1403;73;73;;;2449939;1;25/05/2026;15
5217;CR DEN COLGATE 90G NAT EXT CARVAO;2,43;1,65;7,6;0;,2248;,2248;1403;73;73;;;2450462;1;25/05/2026;15
16841;CR DEN COLGATE 90G SENS PRO ALIVIO;,0809;1,65;7,6;0;,0075;,0075;1403;73;73;;;2408363;1;12/03/2026;15
5229;CR DEN COLGATE L180 P140 TRI MENTA;,6579;1,65;7,6;0;,0609;,0609;1403;73;73;;;2420173;1;18/03/2026;15
5191;CR DEN COLGATE LUMIN WHITE 140G CARVAO ATIVADO;,3152;1,65;7,6;0;,0292;,0292;1403;73;73;;;2454276;1;03/06/2026;12
5204;CR DEN COLGATE LUMIN WHITE 70G BRILLIANT MINT;,7558;1,65;7,6;0;,0699;,0699;1403;73;73;;;2450464;1;01/06/2026;12
5206;CR DEN COLGATE LUMIN WHITE 70G CARVAO ATIVADO;,7558;1,65;7,6;0;,0699;,0699;1403;73;73;;;2454068;1;01/06/2026;17
5196;CR DEN COLGATE MPA 180G;,6299;1,65;7,6;0;,0583;,0583;1403;73;73;;;2456440;1;05/06/2026;15
16842;CR DEN COLGATE SENS XTREME 140G;,3845;1,65;7,6;0;,0356;,0356;1403;73;73;;;2454068;1;01/06/2026;17
16848;CR DEN COLGATE T 12 180G GENG REFOR;1,2708;1,65;7,6;0;,1175;,1175;1403;73;73;;;2450464;1;01/06/2026;12
16844;CR DEN COLGATE T ACAO XTRA 120G WHITE;,0885;1,65;7,6;0;,0082;,0082;1403;73;73;;;2454068;1;01/06/2026;17
5215;CR DEN COLGATE T ACAO XTRA 70G WHITE;,3042;1,65;7,6;0;,0281;,0281;1403;73;73;;;2454044;1;03/06/2026;3
33779;CR DEN COLGATE TT12 180G ORIG MINT;1,2708;1,65;7,6;0;,1175;,1175;1403;73;73;;;2454068;1;01/06/2026;17
5222;CR DEN COLGATE TT12 90G ADVAN FRESH;,72;1,65;7,6;0;,0666;,0666;1403;73;73;;;2449938;1;27/05/2026;15
5223;CR DEN COLGATE TT12 90G WHITENING;,72;1,65;7,6;0;,0666;,0666;1403;73;73;;;2436258;1;25/05/2026;17
16853;CR DEN COLGATE WHITENING 180G;,3177;1,65;7,6;0;,0294;,0294;1403;73;73;;;2454068;1;01/06/2026;17
5235;CR DEN ORAL B 70G 3D WHIT BRI FRESH;8,95;1,65;7,6;0;,8279;,8279;1403;73;73;;;366885;5;09/06/2026;15
5237;CR DEN ORAL B LV3PG2 70G 3D WHITE BRILLIANT FRESH;20,56;1,65;7,6;0;1,9018;1,9018;1403;73;73;;;358397;5;01/04/2026;15
5241;CR DEN SENSODYNE 90G EXTRA FRE BRANQ EXTRA FRE;,306;1,65;7,6;0;,0283;,0283;1403;73;73;;;363515;5;03/06/2026;17
5239;CR DEN SENSODYNE 90G LIMPEZA PROFUND;16,078;1,65;7,6;0;1,4872;1,4872;1403;73;73;;;358413;5;13/04/2026;17
5243;CR DEN SENSODYNE 90G RAPIDO ALIVIO;,3612;1,65;7,6;0;,0334;,0334;1403;73;73;;;363515;5;03/06/2026;17
16874;CR DEN SORRISO 120G TRIPLA LIMPEZA COMPLETA;,0598;1,65;7,6;0;,0055;,0055;1403;73;73;;;2454068;1;01/06/2026;17
5244;CR DEN SORRISO 70G TRIPLA LIMPEZA COMPLETA;,0188;1,65;7,6;0;,0017;,0017;1403;73;73;;;2438278;1;25/05/2026;17
5246;CR DEN SORRISO 90G CARVAO ATIVADO;,5074;1,65;7,6;0;,0469;,0469;1403;73;73;;;2454068;1;01/06/2026;17
5249;CR DENT CLOSE UP 70G PROT BIOATIVA;,0383;1,65;7,6;0;,0035;,0035;1403;73;73;;;221827;2;30/04/2026;15
5250;CR DENT CLOSE UP 70G TRIPLE HORTELA;5,99;1,65;7,6;0;,5541;,5541;1403;73;73;;;309;100;27/03/2026;15
5251;CR DENT CLOSE UP 70G TRIPLE MENTA;1,99;1,65;7,6;0;,1841;,1841;1403;73;73;;;227983;2;10/06/2026;15
5252;CR DENT CLOSE UP 70G TRIPLE MENTA AMER;1,9942;1,65;7,6;0;,1845;,1845;1403;73;73;;;227983;2;10/06/2026;15
16827;CR DENT COLGATE 180G CARVAO;,3177;1,65;7,6;0;,0294;,0294;1403;73;73;;;2454068;1;01/06/2026;17
16830;CR DENT COLGATE MPA 120G;,4488;1,65;7,6;0;,0415;,0415;1403;73;73;;;2456440;1;05/06/2026;15
34568;CR DENT COLGATE NATURALS 90G BIC E HORTELA;,8542;1,65;7,6;0;,079;,079;1403;73;73;;;2408363;1;12/03/2026;15
5225;CR DENT COLGATE T ACAO 90G HORTELA;,4131;1,65;7,6;0;,0382;,0382;1403;73;73;;;2449938;1;27/05/2026;15
5226;CR DENT COLGATE T ACAO 90G ORIG;1,1967;1,65;7,6;0;,1107;,1107;1403;73;73;;;2449939;1;25/05/2026;15
5238;CR DENT SENSODYNE 50G BRA EXT FRESH;,2501;1,65;7,6;0;,0231;,0231;1403;73;73;;;363515;5;03/06/2026;17
5242;CR DENT SENSODYNE 90G PROTECAO COMP;18,78;1,65;7,6;0;1,7372;1,7372;1403;73;73;;;363515;5;03/06/2026;17
16864;CR DENT SENSODYNE SENS ESM 100G;1,8367;1,65;7,6;0;,1699;,1699;1403;73;73;;;363515;5;03/06/2026;17
16865;CR DENT SENSODYNE SENS GENGIVAS 100G;1,8367;1,65;7,6;0;,1699;,1699;1403;73;73;;;363515;5;03/06/2026;17
16870;CR DENT SORRISO 120G DENTES BCOS;,3647;1,65;7,6;0;,0337;,0337;1403;73;73;;;2456440;1;05/06/2026;15
5247;CR DENT SORRISO 90G DENTES BCOS;,3179;1,65;7,6;0;,0294;,0294;1403;73;73;;;2454068;1;01/06/2026;17
34301;CR DENT SORRISO 90G KOLYNOS;,2471;1,65;7,6;0;,0229;,0229;1403;73;73;;;2440298;1;08/05/2026;15
5253;CR DENTAL CLOSE UP 100G LIQUIFRESH ICE;5,38;1,65;7,6;0;,4977;,4977;1403;73;73;;;227983;2;10/06/2026;15
5254;CR DENTAL CLOSE UP 100G LIQUIFRESH RED HOT;5,39;1,65;7,6;0;,4986;,4986;1403;73;73;;;221827;2;30/04/2026;15
5258;CR DENTAL CLOSE UP 85G CARVAO ADIV;4,96;1,65;7,6;0;,4588;,4588;1403;73;73;;;227983;2;10/06/2026;15
5259;CR DENTAL CLOSE UP 85G MULTIVITAM FRESH;4,6;1,65;7,6;0;,4255;,4255;1403;73;73;;;227983;2;10/06/2026;15
5269;CR DENTAL ORAL B 123 70G;,2461;1,65;7,6;0;,0228;,0228;1403;73;73;;;358398;5;31/03/2026;15
7243;CR DENTAL ORAL B 175G 100;13,58;1,65;7,6;0;1,2562;1,2562;1403;73;73;;;362062;5;28/04/2026;15
37116;CR DENTAL ORAL B 3D WHITE 140G;12,04;1,65;7,6;0;1,1137;1,1137;1403;73;73;;;366885;5;09/06/2026;15
5263;CR DENTAL ORAL B 50G KIDS MICKEY;7,26;1,65;7,6;0;,6716;,6716;1403;73;73;;;366886;5;08/06/2026;15
5267;CR DENTAL ORAL B 70G 4 EM 1;3,95;1,65;7,6;0;,3654;,3654;1403;73;73;;;366886;5;08/06/2026;15
5271;CR DENTAL ORAL B 70G EXTRA BRANCO;3,83;1,65;7,6;0;,3543;,3543;1403;73;73;;;366886;5;08/06/2026;15
5272;CR DENTAL ORAL B 70G EXTRA FRESH;3,6;1,65;7,6;0;,333;,333;1403;73;73;;;366886;5;08/06/2026;15
37119;CR DENTAL ORAL B EXTRA BCO 180GR;7,27;1,65;7,6;0;,6725;,6725;1403;73;73;;;366885;5;09/06/2026;15
9207;CR DENTAL SENSODYNE RAP ALIVIO 50G;,9186;1,65;7,6;0;,085;,085;1403;73;73;;;363515;5;03/06/2026;17
5275;CR DENTAL TANDY 50G MORANGO;,6474;1,65;7,6;0;,0599;,0599;1403;73;73;;;2456440;1;05/06/2026;15
5276;CR DENTAL TANDY 50G TUTTI FRUTI;,6474;1,65;7,6;0;,0599;,0599;1403;73;73;;;2456440;1;05/06/2026;15
5277;CR DENTAL TANDY 50G UVA;,6474;1,65;7,6;0;,0599;,0599;1403;73;73;;;2456440;1;05/06/2026;15
16877;CR DI HELLEN HIDRATANTE FACIAL 50G;,5825;1,65;7,6;0;,0539;,0539;1403;70;70;;;77188;1;01/04/2026;15
9215;CR DIHELLEN 100G COLAGENO E ELASTINA;,7383;1,65;7,6;0;,0683;,0683;1403;70;70;;;77188;1;01/04/2026;15
16879;CR FACIAL NIVEA ANTISSINAIS 100G;26,94;1,65;7,6;0;2,492;2,492;1403;70;70;;;1881205;1;02/06/2026;15
16878;CR HIDRAT DIHELLEN MAOS E PES 100G;,7383;1,65;7,6;0;,0683;,0683;1403;70;70;;;77188;1;01/04/2026;15
16903;CR NIVEA LT 56G;20,2;1,65;7,6;0;1,8685;1,8685;1403;70;70;;;1881205;1;02/06/2026;15
37880;CR P PENT NIELY GOLD 250G RECONS;,8636;1,65;7,6;0;,0799;,0799;1403;70;70;;;3270919;2;07/04/2026;15
16914;CR P PENT NIELY H AGUA COCO 250G;,8857;1,65;7,6;0;,0819;,0819;1403;70;70;;;3270920;2;06/04/2026;15
5283;CR PENT ELSEVE 250ML CACHOS DOS SONH;1,5774;1,65;7,6;0;,1459;,1459;1403;70;70;;;3297285;2;21/05/2026;15
5284;CR PENT ELSEVE 250ML GLYCOLIC GLOSS;1,5775;1,65;7,6;0;,1459;,1459;1403;70;70;;;3297285;2;21/05/2026;15
5285;CR PENT ELSEVE 250ML HIALURONICO;1,5774;1,65;7,6;0;,1459;,1459;1403;70;70;;;3297285;2;21/05/2026;15
5287;CR PENT ELSEVE 250ML LISO SONHOS E;1,5774;1,65;7,6;0;,1459;,1459;1403;70;70;;;3297285;2;21/05/2026;15
5288;CR PENT ELSEVE 250ML LONGO DOS SONHO;1,5774;1,65;7,6;0;,1459;,1459;1403;70;70;;;3297285;2;21/05/2026;15
36185;CR PENT ELSEVE COLLAGEN 250ML;1,5776;1,65;7,6;0;,1459;,1459;1403;70;70;;;3240723;2;12/02/2026;15
5291;CR PENT MONANGE 300ML CACHOS QUE TAL;8,97;1,65;7,6;0;,8297;,8297;1403;70;70;;;1881204;1;02/06/2026;15
5293;CR PENT MONANGE 300ML LISOS TE QUERO;8,98;1,65;7,6;0;,8307;,8307;1403;70;70;;;1881204;1;02/06/2026;15
5295;CR PENT PANTENE 240G BAMBU;17,04;1,65;7,6;0;1,5762;1,5762;1403;70;70;;;366887;5;09/06/2026;15
5296;CR PENT PANTENE 240G BIOTINAMINA;17,04;1,65;7,6;0;1,5762;1,5762;1403;70;70;;;366887;5;09/06/2026;15
5297;CR PENT PANTENE 240G HIDRATACAO;17,04;1,65;7,6;0;1,5762;1,5762;1403;70;70;;;366887;5;09/06/2026;15
5301;CR PENT SEDA 300ML BABOSA/OLEOS;,7242;1,65;7,6;0;,067;,067;1403;70;70;;;217826;2;13/04/2026;15
5302;CR PENT SEDA 300ML CACH DEFINIDOS;,7242;1,65;7,6;0;,067;,067;1403;70;70;;;227994;2;10/06/2026;15
5303;CR PENT SEDA 300ML COLAGENO E VIT;,7242;1,65;7,6;0;,067;,067;1403;70;70;;;227994;2;10/06/2026;15
5305;CR PENT SEDA 300ML JUNTINHOS CACHOS;,7242;1,65;7,6;0;,067;,067;1403;70;70;;;221869;2;30/04/2026;15
5307;CR PENT SEDA 300ML JUNTINHOS TODOS OS TIPOS;,7242;1,65;7,6;0;,067;,067;1403;70;70;;;220569;2;25/04/2026;15
5308;CR PENT SEDA 300ML LISO PERFEITO;,7242;1,65;7,6;0;,067;,067;1403;70;70;;;227994;2;10/06/2026;15
5309;CR PENT SEDA 300ML LUMINOUS UV;,7242;1,65;7,6;0;,067;,067;1403;70;70;;;227994;2;10/06/2026;15
5313;CR PENT SEDA 300ML PRETO LUMINOSO;,7242;1,65;7,6;0;,067;,067;1403;70;70;;;221869;2;30/04/2026;15
5314;CR PENT SEDA 300ML SOS CERAMIDAS;,7242;1,65;7,6;0;,067;,067;1403;70;70;;;227994;2;10/06/2026;15
5316;CR PENT SEDA 350ML BOOM DEFINICAO FLEXI;,9058;1,65;7,6;0;,0838;,0838;1403;70;70;;;221869;2;30/04/2026;15
5317;CR PENT SEDA 350ML BOOM DEFINICAO INTEN;,9058;1,65;7,6;0;,0838;,0838;1403;70;70;;;221869;2;30/04/2026;15
5319;CR PENT SEDA 350ML BOOM VOLUME MAXIMO;,9058;1,65;7,6;0;,0838;,0838;1403;70;70;;;221869;2;30/04/2026;15
5323;CR PENT TRESEMME 200ML HIDRAT PROF;,9158;1,65;7,6;0;,0847;,0847;1403;70;70;;;227994;2;10/06/2026;15
5324;CR PENT TRESEMME 200ML RECONST E FORCA;,9158;1,65;7,6;0;,0847;,0847;1403;70;70;;;227994;2;10/06/2026;15
5327;CR PENT VINI LADY 290G BRILHO INTENSO;5,61;1,65;7,6;0;,5189;,5189;1403;70;70;;;170081;1;08/04/2026;15
5328;CR PENT VINI LADY 290G COCO;5,61;1,65;7,6;0;,5189;,5189;1403;70;70;;;170081;1;08/04/2026;15
5329;CR PENT VINI LADY 290G LISO INTENSO;5,61;1,65;7,6;0;,5189;,5189;1403;70;70;;;170081;1;08/04/2026;15
5331;CR PENT VINI LADY 290G REPARA TOTAL;5,45;1,65;7,6;0;,5041;,5041;1403;70;70;;;170081;1;08/04/2026;15
38427;CR PENTEAR ELSEVE HIDRA 3EM1 500ML;2,412;1,65;7,6;0;,2231;,2231;1403;70;70;;;3297285;2;21/05/2026;15
36186;CR TRAT ELSEVE COLLAGEN 300G;5,6681;1,65;7,6;0;,5243;,5243;1403;70;70;;;3240723;2;12/02/2026;15
16947;CR TRAT PANTENE 270ML HIDRATACAO;24,39;1,65;7,6;0;2,2561;2,2561;1403;70;70;;;366885;5;09/06/2026;15
5338;CR TRAT PENTEAR VINI LADY 900G ABACATE E TAMAR;8,27;1,65;7,6;0;,765;,765;1403;70;70;;;174288;1;25/05/2026;15
5339;CR TRAT PENTEAR VINI LADY 900G BRILHO INTENSO;7,38;1,65;7,6;0;,6827;,6827;1403;70;70;;;170082;1;08/04/2026;15
5340;CR TRAT PENTEAR VINI LADY 900G COCO;7,38;1,65;7,6;0;,6827;,6827;1403;70;70;;;170082;1;08/04/2026;15
5343;CR TRAT PENTEAR VINI LADY 900G LISO INTENSO;7,38;1,65;7,6;0;,6827;,6827;1403;70;70;;;170082;1;08/04/2026;15
5346;CR TRAT PENTEAR VINI LADY 900G PRETO ABSOLUTO;7,38;1,65;7,6;0;,6827;,6827;1403;70;70;;;170082;1;08/04/2026;15
5347;CR TRAT PENTEAR VINI LADY 900G REPARACAO TOTAL;7,38;1,65;7,6;0;,6827;,6827;1403;70;70;;;170082;1;08/04/2026;15
38555;CR TRAT SKALA 12 EM 1 1KG;1,5817;1,65;7,6;0;,1463;,1463;1403;70;70;;;1510250;2;03/06/2026;14
38556;CR TRAT SKALA ABACATE 1KG;1,5817;1,65;7,6;0;,1463;,1463;1403;70;70;;;1510250;2;03/06/2026;14
5333;CR TRAT SKALA AMIDO DE MILHO 1KG;1,5817;1,65;7,6;0;,1463;,1463;1403;70;70;;;1510250;2;03/06/2026;14
38557;CR TRAT SKALA BABOSA 1KG;1,5817;1,65;7,6;0;,1463;,1463;1403;70;70;;;1510250;2;03/06/2026;14
5334;CR TRAT SKALA CERAMIDAS G3 1KG;1,5817;1,65;7,6;0;,1463;,1463;1403;70;70;;;1510250;2;03/06/2026;14
38558;CR TRAT SKALA COCO 1KG;1,5817;1,65;7,6;0;,1463;,1463;1403;70;70;;;1510250;2;03/06/2026;14
9241;CR TRAT SKALA COQ FRUTAS 1KG;1,5817;1,65;7,6;0;,1463;,1463;1403;70;70;;;1510250;2;03/06/2026;14
38559;CR TRAT SKALA DIVINO POTAO 1KG;1,5817;1,65;7,6;0;,1463;,1463;1403;70;70;;;1510250;2;03/06/2026;14
38560;CR TRAT SKALA GLICOLICO 3 EM 1 1KG;1,5817;1,65;7,6;0;,1463;,1463;1403;70;70;;;1510250;2;03/06/2026;14
38561;CR TRAT SKALA MAISLISOS 1KG;1,5817;1,65;7,6;0;,1463;,1463;1403;70;70;;;1510250;2;03/06/2026;14
9229;CR TRAT VINI LADY SC 700G BRILHO INTENSO;5,49;1,65;7,6;0;,5078;,5078;1403;70;70;;;170082;1;08/04/2026;15
9231;CR TRAT VINI LADY SC 700G COCO NUTRICAO;5,49;1,65;7,6;0;,5078;,5078;1403;70;70;;;170082;1;08/04/2026;15
9232;CR TRAT VINI LADY SC 700G HIDRAT INTENSA;5,84;1,65;7,6;0;,5402;,5402;1403;70;70;;;174288;1;25/05/2026;15
9233;CR TRAT VINI LADY SC 700G LISO INTENSO;5,84;1,65;7,6;0;,5402;,5402;1403;70;70;;;174288;1;25/05/2026;15
9234;CR TRAT VINI LADY SC 700G ONDAS E CACHOS;5,49;1,65;7,6;0;,5078;,5078;1403;70;70;;;170082;1;08/04/2026;15
9236;CR TRAT VINI LADY SC 700G REPARACAO TOTAL;5,49;1,65;7,6;0;,5078;,5078;1403;70;70;;;170082;1;08/04/2026;15
5353;CREAM CHEESE PRESIDENT 150G LIGHT;7,14;1,65;7,6;0;,6605;,6605;1102;73;73;;;4207190;1;09/06/2026;17
5352;CREAM CHEESE PRESIDENT 150G TRAD;7,14;1,65;7,6;0;,6605;,6605;1102;73;73;;;4196632;1;03/06/2026;2
5355;CREME BARBA BOZZANO 65G ALOE VERA;9,98;1,65;7,6;0;,9232;,9232;1403;70;70;;;1881204;1;02/06/2026;15
5356;CREME BARBA BOZZANO 65G MENTOLADO;9,98;1,65;7,6;0;,9232;,9232;1403;70;70;;;1881204;1;02/06/2026;15
5357;CREME BARBA BOZZANO 65G PELE SENS;9,98;1,65;7,6;0;,9232;,9232;1403;70;70;;;1881204;1;02/06/2026;15
38618;CREME DE PENTEAR SEDA BOOM DEF 1KG;3,7183;1,65;7,6;0;,3439;,3439;1403;70;70;;;227994;2;10/06/2026;15
33778;CREME DEN COLGATE 90G ORIG MINT;2,9994;1,65;7,6;0;,2774;,2774;1403;73;73;;;308;100;25/03/2026;15
36650;CREME DEN COLGATE 90G ORIG MINT C 3;2,4733;1,65;7,6;0;,2288;,2288;1403;73;73;;;2440444;1;18/05/2026;6
33895;CREME DENT CLOSE UP 100G CARVAO ATIVADO;5,39;1,65;7,6;0;,4986;,4986;1403;73;73;;;221827;2;30/04/2026;15
33894;CREME DENT CLOSE UP 128G CARVAO ATIVADO;,19;1,65;7,6;0;,0176;,0176;1403;73;73;;;221827;2;30/04/2026;15
36397;CREME DENT COLGATE LUM COLOR 70G;,189;1,65;7,6;0;,0175;,0175;1403;73;73;;;2454276;1;03/06/2026;12
34564;CREME JOAO E MARIA 40G P ASSADURA;8,21;1,65;7,6;0;,7594;,7594;1403;70;70;;;193363;20;02/04/2026;15
35581;CREME P PENT SEDA 300ML TOQUE DE SEDA;,7242;1,65;7,6;0;,067;,067;1403;70;70;;;227994;2;10/06/2026;15
5368;CREME PANTENE 170G 3 MINUTOS HIDRATACAO;27,49;1,65;7,6;0;2,5428;2,5428;1403;70;70;;;362063;5;28/04/2026;15
5370;CREME PANTENE 170G 3 MINUTOS NUT UMECTANTE;25,8;1,65;7,6;0;2,3865;2,3865;1403;70;70;;;366887;5;09/06/2026;15
5371;CREME PANTENE 170G 3 MINUTOS RESTAURACAO;31,45;1,65;7,6;0;2,9091;2,9091;1403;70;70;;;362063;5;28/04/2026;15
33959;CREME PENT SEDA 1KG DEFINICAO FLEX;3,7183;1,65;7,6;0;,3439;,3439;1403;70;70;;;227994;2;10/06/2026;15
5394;CREME PENT SEDA 1KG SUPER HIDRAT;3,7183;1,65;7,6;0;,3439;,3439;1403;70;70;;;227994;2;10/06/2026;15
33362;CREME REP DOVE LEAVE IN BOND 50ML;2,5717;1,65;7,6;0;,2379;,2379;1403;70;70;;;227994;2;10/06/2026;15
5375;CREME RICOTA PRESIDENT 200G LIGHT;5,9;1,65;7,6;0;,5458;,5458;1102;73;73;;;4214043;1;11/06/2026;6
