CODIGO_PRODUTO;DESCRICAO;DEPARTAMENTO;PULMAO_EMB;PULMAO_LASTRO;PULMAO_ALTURA;SELECAO_EMB;SELECAO_LASTRO;SELECAO_ALTURA
22122;POMADA WASSINGTON LIQ 60ML PTA;PERFUMARIA E LIMPEZA;FD 12;10;5;FD 12;10;5
22124;POMADA WASSINGTON PASTA 36G MARROM;PERFUMARIA E LIMPEZA;DP 12;10;5;DP 12;10;5
22125;POMADA WASSINGTON PASTA 36G PTO;PERFUMARIA E LIMPEZA;DP 12;12;5;DP 12;12;5
11789;PONTA PEITO RESERVA BOV PEDACO;PERECIVEIS;;0;0;;0;0
11790;PONTA PEITO RESERVA BOV S OS PAI;PERECIVEIS;;0;0;;0;0
2437;POPCORN YOKI 100G BACON;MERCEARIA;FD 36;20;5;FD 36;20;5
2440;POPCORN YOKI 100G MANTEIGA;MERCEARIA;FD 36;9;5;FD 36;9;5
2431;POPCORN YOKI 100G MANTEIGA CINEMA;MERCEARIA;FD 36;20;5;FD 36;20;5
2439;POPCORN YOKI 100G NATURAL;MERCEARIA;FD 36;5;6;FD 36;5;6
2433;POPCORN YOKI 100G NATURAL C SAL;MERCEARIA;FD 36;10;9;FD 36;10;9
2435;POPCORN YOKI 100G TOQUE CHEF;MERCEARIA;FD 36;5;6;FD 36;5;6
2442;POPCORN YOKI MICRO 160G COBERTURA CHOC;MERCEARIA;CX 30;10;5;CX 30;10;5
22146;PORTA CHUP LUD DEC MENINA 05;PERFUMARIA E LIMPEZA;;0;0;;0;0
22147;PORTA CHUP LUD DEC MENINO 05;PERFUMARIA E LIMPEZA;;0;0;;0;0
22148;PORTA CHUP PLASUTIL BAILARINA;PERFUMARIA E LIMPEZA;;0;0;;0;0
10030;PORTA CHUPETA PLASUTIL URSO;PERFUMARIA E LIMPEZA;;0;0;;0;0
2311;PORTA FILTRO MELITTA 102;MERCEARIA;CX 12;10;6;CX 12;10;6
2313;PORTA FILTRO MELITTA 103;MERCEARIA;CX 12;10;5;CX 12;10;5
22297;PREND CHUP LOLLY TIP C 1 R 7071 01 AZUL;PERFUMARIA E LIMPEZA;;0;0;;0;0
22298;PREND CHUP LOLLY TIP C 1 R 7071 01 ROSA;PERFUMARIA E LIMPEZA;;0;0;;0;0
22308;PREND ROUPA PARANA C 12;PERFUMARIA E LIMPEZA;FD 50;15;6;FD 50;15;6
10084;PREND ROUPA PARANA PLAST EMB 12UN;PERFUMARIA E LIMPEZA;UN 1;5;2;UN 1;5;2
22309;PREND ROUPA PLAST C/16;PERFUMARIA E LIMPEZA;;0;0;;0;0
22310;PREND ROUPA PLAST C/8;PERFUMARIA E LIMPEZA;;0;0;;0;0
7534;PRENDEDOR ROUPA GABOARDI 12UN;PERFUMARIA E LIMPEZA;CX 50;40;8;CX 50;40;8
7536;PRENDEDOR ROUPA GABOARDI 12UN PL;PERFUMARIA E LIMPEZA;CX 50;10;10;CX 50;10;10
7535;PRENDEDOR ROUPA GABOARDI GIG12UN;PERFUMARIA E LIMPEZA;CX 50;40;8;CX 50;40;8
11791;PRES AURORA FAT 180G;PERECIVEIS;;0;0;;0;0
11792;PRES EXCELSIOR FAT 180G;PERECIVEIS;;0;0;;0;0
11795;PRES MILAN S GORD FAT KG;PERECIVEIS;;0;0;;0;0
11796;PRES MILAN S GORD INT KG;PERECIVEIS;;0;0;;0;0
11799;PRES PERDIGAO FAT 200G;PERECIVEIS;;0;0;;0;0
11802;PRES PROGRESSO FAT 500G;PERECIVEIS;;0;0;;0;0
11805;PRES SADIA FAT 180G;PERECIVEIS;;0;0;;0;0
11806;PRES SADIA FAT 200G;PERECIVEIS;;0;0;;0;0
11803;PRES SADIA KG;PERECIVEIS;;0;0;;0;0
11804;PRES SADIA KG FAT;PERECIVEIS;;0;0;;0;0
11924;PRES SADIA KG RETALHO;PERECIVEIS;;0;0;;0;0
11807;PRES SADIA PARMA FAT 100G;PERECIVEIS;;0;0;;0;0
11808;PRES STA CLARA PROSC CRUDO FAT 50G;PERECIVEIS;;0;0;;0;0
7537;PRESER JONTEX DE BOLSO 3UN;PERFUMARIA E LIMPEZA;;0;0;;0;0
22311;PRESERV JONTEX LUBRIF L8P7;PERFUMARIA E LIMPEZA;;0;0;;0;0
22312;PRESERV PRUDENCE C 3;PERFUMARIA E LIMPEZA;;0;0;;0;0
22314;PRESERV PRUDENCE CHOC C 3;PERFUMARIA E LIMPEZA;;0;0;;0;0
22315;PRESERV PRUDENCE EX GRANDE C 3;PERFUMARIA E LIMPEZA;;0;0;;0;0
22317;PRESERV PRUDENCE I8P6 ULTRA SENS EX;PERFUMARIA E LIMPEZA;;0;0;;0;0
22318;PRESERV PRUDENCE MELANC C/3;PERFUMARIA E LIMPEZA;;0;0;;0;0
22320;PRESERV PRUDENCE MOR 3UN;PERFUMARIA E LIMPEZA;;0;0;;0;0
22322;PRESERV PRUDENCE PERF ULTRA SENSIV;PERFUMARIA E LIMPEZA;;0;0;;0;0
22323;PRESERV PRUDENCE SABOR CAIPIRINHA;PERFUMARIA E LIMPEZA;;0;0;;0;0
22325;PRESERV PRUDENCE SUP SENSI L8P6;PERFUMARIA E LIMPEZA;;0;0;;0;0
22326;PRESERV PRUDENCE ULT SENSIV XG C 3;PERFUMARIA E LIMPEZA;;0;0;;0;0
10087;PRESERVATIVO PRUDENCE PERF 3UN RETARDANTE;PERFUMARIA E LIMPEZA;;0;0;;0;0
10088;PRESERVATIVO PRUDENCE PERF 3UN SUPER SENSITIVE;PERFUMARIA E LIMPEZA;;0;0;;0;0
10086;PRESERVATIVO PRUDENCE PERF LV8PG6UN RETARDANTE;PERFUMARIA E LIMPEZA;;0;0;;0;0
10089;PRESERVATIVO PRUDENCE PERF LV8PG6UN ULTRA SENSIVEL;PERFUMARIA E LIMPEZA;;0;0;;0;0
10091;PRESERVATIVO PRUDENCE TRAD LV8PG6UN;PERFUMARIA E LIMPEZA;;0;0;;0;0
35585;PRESUNTO AURORA FAT 180G;PERECIVEIS;;0;0;;0;0
22330;PRETEADOR PNEUS HOT ROD 500ML;PERFUMARIA E LIMPEZA;CX 12;6;2;CX 12;6;2
7667;PRETEADOR PNEUS OURO PRETO 500ML;PERFUMARIA E LIMPEZA;UN 1;100;4;UN 1;100;4
34530;PRINGLES NETFLIX 100G BACON;MERCEARIA;CX 18;10;8;CX 18;10;8
22344;PROT DIA DAILY CARTUCHO L120P100;PERFUMARIA E LIMPEZA;CX 12;15;5;CX 12;15;5
7544;PROT DIARIO ALWAYS LV80 PG60 REG;PERFUMARIA E LIMPEZA;CX 12;6;5;CX 12;6;5
7545;PROT DIARIO C/ABAS INTIMUS 14UN ANTIBAC;PERFUMARIA E LIMPEZA;;0;0;;0;0
7547;PROT DIARIO CAREFREE 15UN PROTECAO;PERFUMARIA E LIMPEZA;;0;0;;0;0
7548;PROT DIARIO CAREFREE 40UN PROTECAO;PERFUMARIA E LIMPEZA;;0;0;;0;0
7549;PROT DIARIO CAREFREE 40UN TODO DIA;PERFUMARIA E LIMPEZA;;0;0;;0;0
7551;PROT DIARIO CAREFREE 80UN PROTECAO;PERFUMARIA E LIMPEZA;;0;0;;0;0
7552;PROT DIARIO CAREFREE 80UN TODODIA;PERFUMARIA E LIMPEZA;;0;0;;0;0
7556;PROT DIARIO INTIMUS LV+PG-80UN S/ PERF;PERFUMARIA E LIMPEZA;;0;0;;0;0
7558;PROT DIARIO MILI 15UN SUAVE S ABAS;PERFUMARIA E LIMPEZA;CX 24;15;10;CX 24;15;10
7560;PROT DIARIO S/ABAS INTIMUS 15 UN ANT BAC;PERFUMARIA E LIMPEZA;;0;0;;0;0
7561;PROT DIARIO S/ABAS INTIMUS LV40PG30 C/PERF;PERFUMARIA E LIMPEZA;;0;0;;0;0
7564;PROT DIARIO S/ABAS INTIMUS LV40PG30 FLEXIVEL;PERFUMARIA E LIMPEZA;;0;0;;0;0
7557;PROT DIARIO S/ABAS INTIMUS40UN ANTI BAC PROMO;PERFUMARIA E LIMPEZA;;0;0;;0;0
7563;PROT DIARIO S/ABAS INTIMUS40UN CUIDADO AVANCAD;PERFUMARIA E LIMPEZA;;0;0;;0;0
22350;PROT LABIAL VULT 3,5G MENTA;PERFUMARIA E LIMPEZA;;0;0;;0;0
3417;PROT SOJA CERELUS 250G TEXT FINA;MERCEARIA;CX 12;3;5;CX 12;3;5
3418;PROT SOJA CERELUS 250G TEXT GROSSA;MERCEARIA;FD 12;6;5;FD 12;6;5
10092;PROT SOLAR CEN & BRON 15 110ML EFEI DOURADO;PERFUMARIA E LIMPEZA;;0;0;;0;0
22365;PROT SOLAR CORP JAY LUC FPS 30 120G;PERFUMARIA E LIMPEZA;CX 12;12;6;CX 12;12;6
22366;PROT SOLAR CORP JAY LUC FPS 60 120G;PERFUMARIA E LIMPEZA;;0;0;;0;0
22367;PROT SOLAR CORPORAL FPS 60 200G;PERFUMARIA E LIMPEZA;;0;0;;0;0
22368;PROT SOLAR CORPORAL JAY LUC FPS 30 200G;PERFUMARIA E LIMPEZA;;0;0;;0;0
22370;PROT SOLAR FACIAL FPS 70 60G;PERFUMARIA E LIMPEZA;;0;0;;0;0
22371;PROT SOLAR FACIAL FPS 70 60G C/VITAM;PERFUMARIA E LIMPEZA;;0;0;;0;0
22372;PROT SOLAR KIDS FPS 60 120G;PERFUMARIA E LIMPEZA;;0;0;;0;0
22378;PROT SOLAR SUNPROTEC DH FPS 30 120G;PERFUMARIA E LIMPEZA;;0;0;;0;0
22379;PROT SOLAR SUNPROTEC DH FPS 50 120G;PERFUMARIA E LIMPEZA;;0;0;;0;0
7567;PROT SOLAR VINI LADY 120G FPS30;PERFUMARIA E LIMPEZA;;0;0;;0;0
34605;PROT TERMICO TRESEMME 110ML SPRAY;PERFUMARIA E LIMPEZA;CX 12;50;8;CX 12;50;8
7570;PROTETOR LABIAL NIVEA 4,8G;PERFUMARIA E LIMPEZA;;0;0;;0;0
7571;PROTETOR LABIAL NIVEA 4,8G MORANGO;PERFUMARIA E LIMPEZA;;0;0;;0;0
36519;PROTETOR SOLAR ABOVE FPS 30 200ML;PERFUMARIA E LIMPEZA;;0;0;;0;0
35650;PROTETOR SOLAR ABOVE FPS 50 200ML;PERFUMARIA E LIMPEZA;CX 12;10;5;CX 12;10;5
36472;PROTETOR SOLAR ABOVE FPS 50 50G;PERFUMARIA E LIMPEZA;;0;0;;0;0
7572;PROTETOR SOLAR SUNDOWN 120ML FPS 30;PERFUMARIA E LIMPEZA;;0;0;;0;0
7573;PROTETOR SOLAR SUNDOWN 120ML FPS 50;PERFUMARIA E LIMPEZA;;0;0;;0;0
7574;PROTETOR SOLAR SUNDOWN 200ML FPS50;PERFUMARIA E LIMPEZA;;0;0;;0;0
36268;PROTETOR TERM PANTENE REPAIR 170ML;PERFUMARIA E LIMPEZA;UN 1;20;5;UN 1;20;5
22605;PUDIM LEITE COND CAROLINA 115G;PERECIVEIS;;0;0;;0;0
36997;PULVERIZADOR 2 7L;PERFUMARIA E LIMPEZA;;0;0;;0;0
11863;QJO COLONIAL RODEIO KG;PERECIVEIS;;0;0;;0;0
11828;QJO DOM MIRO LANCHE FAT 2KG;PERECIVEIS;;0;0;;0;0
11829;QJO DOM MIRO MUSS 2KG;PERECIVEIS;;0;0;;0;0
11830;QJO DOM MIRO MUSSARELA EMB KG;PERECIVEIS;;0;0;;0;0
34816;QJO GOUDA PRESIDENTE 130G;PERECIVEIS;;0;0;;0;0
11834;QJO LANCHE INT KG;PERECIVEIS;;0;0;;0;0
7586;QJO MINAS FRESC SANTA CLARA 200G PROCESS;PERECIVEIS;;0;0;;0;0
32013;QJO MUSS PRESIDENT FAT 150G;PERECIVEIS;;0;0;;0;0
11835;QJO MUSSARELA FAT KG;PERECIVEIS;;0;0;;0;0
11836;QJO MUSSARELA INT KG;PERECIVEIS;;0;0;;0;0
36412;QJO MUSSARELA STA CLARA EMB KG;PERECIVEIS;;0;0;;0;0
32017;QJO PETIT CAMEMBERT PRESIDENT 125G;PERECIVEIS;;0;0;;0;0
7587;QJO PHILADELPHIA 150G ORIGINAL;PERECIVEIS;;0;0;;0;0
22618;QJO PHILADELPHIA CREM S/LACTO.150G;PERECIVEIS;;0;0;;0;0
32018;QJO PRATO GRAN RES PRESIDENT 150G;PERECIVEIS;;0;0;;0;0
36927;QJO PRATO PRESIDENT GRAN RESER 130G;PERECIVEIS;;0;0;;0;0
7588;QJO PRATO SANTA CLARA 150G LIGHT;PERECIVEIS;;0;0;;0;0
11838;QJO PRESIDENT AZUL LE BLUE 100G;PERECIVEIS;;0;0;;0;0
11842;QJO PRESIDENT GOUDA 160G;PERECIVEIS;;0;0;;0;0
11846;QJO PRESIDENT LANCHE FAT 150G;PERECIVEIS;;0;0;;0;0
11844;QJO PRESIDENT LANCHE KG EMB;PERECIVEIS;;0;0;;0;0
11845;QJO PRESIDENT LANCHE KG FAT;PERECIVEIS;;0;0;;0;0
11847;QJO PRESIDENT LANCHE KG INT;PERECIVEIS;;0;0;;0;0
11848;QJO PRESIDENT LANCHE KG PEDACO;PERECIVEIS;;0;0;;0;0
11928;QJO PRESIDENT LANCHE KG RETALHO;PERECIVEIS;;0;0;;0;0
11849;QJO PRESIDENT MINAS PADRAO KG;PERECIVEIS;;0;0;;0;0
11851;QJO PRESIDENT MUSS ZR LAC FAT 150G;PERECIVEIS;;0;0;;0;0
11854;QJO PRESIDENT MUSSARELA FAT 300G;PERECIVEIS;;0;0;;0;0
11855;QJO PRESIDENT MUSSARELA INT KG;PERECIVEIS;;0;0;;0;0
11857;QJO PRESIDENT PARM 180G;PERECIVEIS;;0;0;;0;0
11858;QJO PRESIDENT PARM CILINDRO 180G;PERECIVEIS;;0;0;;0;0
11859;QJO PRESIDENT PETIT BRIE 125G;PERECIVEIS;;0;0;;0;0
11837;QJO PRESIDENT PRATO 300G;PERECIVEIS;;0;0;;0;0
37771;QJO PRESIDENTE MUSS FAT 500G;PERECIVEIS;;0;0;;0;0
22632;QJO RAL KIFORMAGGIO TRAD 250G;MERCEARIA;CX 20;12;5;CX 20;12;5
22633;QJO RAL KIFORMAGGIO TRAD 40G;MERCEARIA;CX 75;22;7;CX 75;22;7
22634;QJO RAL KIFORMAGGIO ZR LAC 40G;MERCEARIA;;0;0;;0;0
22636;QJO RAL KUNZLER TROP 40G;MERCEARIA;CX 50;222;50;CX 50;222;50
22637;QJO RAL PRESIDENTE 50G;MERCEARIA;CX 20;15;10;CX 20;15;10
22638;QJO RAL PRESIDENTE PARMESAO 100G;MERCEARIA;CX 60;2;5;CX 60;2;5
22639;QJO RAL SANTA CLARA 40G PARMESAO;MERCEARIA;CX 25;20;5;CX 25;20;5
34782;QJO RAL STA CLARA PT 70G;MERCEARIA;;0;0;;0;0
22630;QJO RALADO DA SERRA 40G;MERCEARIA;CX 75;22;7;CX 75;22;7
11864;QJO RODEIO COLONIAL FAT 150G;PERECIVEIS;;0;0;;0;0
11865;QJO RODEIO MUSS 2KG;PERECIVEIS;;0;0;;0;0
11866;QJO RODEIO MUSSARELA FAT 150G;PERECIVEIS;;0;0;;0;0
11867;QJO SADIA MUSSARELA FAT 150G;PERECIVEIS;;0;0;;0;0
32031;QJO SADIA PRATO FAT 150G;PERECIVEIS;;0;0;;0;0
34984;QJO SANTA CLARA ESTEPE FATIADO 120G;PERECIVEIS;;0;0;;0;0
7590;QJO SHANKLISHE BALADIA 165G;PERECIVEIS;;0;0;;0;0
11868;QJO STA CLARA BRIE CUNHA;PERECIVEIS;;0;0;;0;0
11871;QJO STA CLARA CAMEMBERT KG;PERECIVEIS;;0;0;;0;0
11872;QJO STA CLARA CHEDDAR 120G;PERECIVEIS;;0;0;;0;0
11873;QJO STA CLARA COALHO PALITO KG;PERECIVEIS;;0;0;;0;0
11874;QJO STA CLARA COBOCO MEIA FORMA KG;PERECIVEIS;;0;0;;0;0
34478;QJO STA CLARA COBOCO MEIA FORMA KG CORT;PERECIVEIS;;0;0;;0;0
11875;QJO STA CLARA COLONIAL KG;PERECIVEIS;KG 1;7;8;KG 1;7;8
34479;QJO STA CLARA COLONIAL KG CORT;PERECIVEIS;;0;0;;0;0
11876;QJO STA CLARA ESTEPE CUNHA KG;PERECIVEIS;;0;0;;0;0
22640;QJO STA CLARA FONDUE 4 QJOS 400G;PERECIVEIS;;0;0;;0;0
11877;QJO STA CLARA GORGONZOLA CUNHA KG;PERECIVEIS;;0;0;;0;0
11878;QJO STA CLARA GRUYERE KG;PERECIVEIS;;0;0;;0;0
11821;QJO STA CLARA MIN FRESC RED SOD KG;PERECIVEIS;;0;0;;0;0
11882;QJO STA CLARA MINAS FRES SANBIOS KG;PERECIVEIS;;0;0;;0;0
11881;QJO STA CLARA MINAS FRESC LIGHT KG;PERECIVEIS;;0;0;;0;0
11880;QJO STA CLARA MINAS FRESCAL KG;PERECIVEIS;;0;0;;0;0
11883;QJO STA CLARA MUSSARELA FAT 150G;PERECIVEIS;;0;0;;0;0
32015;QJO STA CLARA MUSSARELA KG;PERECIVEIS;;0;0;;0;0
11884;QJO STA CLARA MUSSARELA ZR LACT KG;PERECIVEIS;;0;0;;0;0
11885;QJO STA CLARA PARMESAO CUNHA KG;PERECIVEIS;;0;0;;0;0
11886;QJO STA CLARA PORCO KG;PERECIVEIS;;0;0;;0;0
11887;QJO STA CLARA PORCO KG EMB;PERECIVEIS;;0;0;;0;0
11888;QJO STA CLARA PORCO KG FAT;PERECIVEIS;;0;0;;0;0
34481;QJO STA CLARA PORCO KG RETALHO;PERECIVEIS;;0;0;;0;0
32029;QJO STA CLARA PRATO LANCHE 150G;PERECIVEIS;;0;0;;0;0
11891;QJO STA CLARA PROVO P ESPETO KG;PERECIVEIS;;0;0;;0;0
11890;QJO STA CLARA PROVOLONE KG;PERECIVEIS;;0;0;;0;0
11892;QJO STA CLARA SANSOE KG;PERECIVEIS;;0;0;;0;0
32030;QJO STA CLARA SANSOE KG CORT;PERECIVEIS;;0;0;;0;0
11893;QJO STA CLARA ZR LAC 150G;PERECIVEIS;;0;0;;0;0
11895;QUARTO BOV C OSSO PAI;PERECIVEIS;;0;0;;0;0
11897;QUARTO RESERVA BOV C OSSO;PERECIVEIS;;0;0;;0;0
11899;QUARTO RESERVA BOV MOIDO;PERECIVEIS;;0;0;;0;0
22652;QUENTAO ALCOOLICO 2L;BEBIDAS;CX 6;22;5;CX 6;22;5
22654;QUENTAO S ALCOOL 2L;BEBIDAS;CX 6;10;10;CX 6;10;10
22656;QUEROSENE ZAVASKI 1L;PERFUMARIA E LIMPEZA;UN 1;10;5;UN 1;10;5
22657;QUEROSENE ZAVASKI 500ML;PERFUMARIA E LIMPEZA;CX 12;20;6;CX 12;20;6
11901;QUIABO KG;PERECIVEIS;;0;0;;0;0
11908;RABADA BOV CONG;PERECIVEIS;;0;0;;0;0
11910;RABANETE KG;PERECIVEIS;;0;0;;0;0
11912;RABANETE MOLHO;PERECIVEIS;;0;0;;0;0
22679;RAC 4PATAS GATOS CASTRADOS 1K;PRODUTOS PET;FD 10;8;9;FD 10;8;9
22680;RAC ALCON PEIXE BASIC 10G;PRODUTOS PET;PC 12;12;4;PC 12;12;4
22681;RAC ALCON PEIXE COLOURS 10G;PRODUTOS PET;PC 12;12;4;PC 12;12;4
22682;RAC ALCON REPTOLIFE 30G;PRODUTOS PET;;0;0;;0;0
22683;RAC AMIGO PET GATO MIX 500G;PRODUTOS PET;FD 22;20;5;FD 22;20;5
22684;RAC AMIGO PET GATO PEIXE 500G;PRODUTOS PET;FD 22;8;5;FD 22;8;5
22687;RAC CANISTER ALMONDEGA 7K;PRODUTOS PET;UN 1;20;5;UN 1;20;5
22689;RAC CANISTER FILHOTE CAR LT CERE 1K;PRODUTOS PET;;0;0;;0;0
22690;RAC CANISTER GATO CASTRADO FGO 1K;PRODUTOS PET;;0;0;;0;0
22691;RAC CANISTER GATO PEIXE VEGETAIS 1K;PRODUTOS PET;;0;0;;0;0
22694;RAC CANISTER ORIG CAO RPM 1K;PRODUTOS PET;;0;0;;0;0
32041;RAC CANISTER ORIGINAL RPM 7K;PRODUTOS PET;UN 1;7;15;UN 1;7;15
22695;RAC CAO QUATRO PAT PREM 1K;PRODUTOS PET;FD 10;30;10;FD 10;30;10
22697;RAC CBS GATO PEIXE CAR 500G;PRODUTOS PET;FD 10;15;10;FD 10;15;10
22698;RAC DOCATS 1K;PRODUTOS PET;FD 10;30;10;FD 10;30;10
22699;RAC DODOG ESP CAR ADUL 1K;PRODUTOS PET;FD 10;30;10;FD 10;30;10
22700;RAC DODOG ESPECIAL 7K;PRODUTOS PET;UN 1;30;10;UN 1;30;10
22701;RAC DODOG FILHOTES 1K;PRODUTOS PET;FD 10;20;5;FD 10;20;5
22702;RAC DODOG ORIG 10 1K;PRODUTOS PET;FD 10;30;10;FD 10;30;10
22703;RAC DODOG ORIG ALL DAY 5K;PRODUTOS PET;UN 1;30;10;UN 1;30;10
22704;RAC DODOG TRAD 1K;PRODUTOS PET;FD 10;10;8;FD 10;10;8
22705;RAC DODOPEQUENAS RACAS 1K;PRODUTOS PET;FD 10;30;10;FD 10;30;10
22706;RAC DODOPOWER MIX 5KG;PRODUTOS PET;UN 1;30;10;UN 1;30;10
22707;RAC DODOPREM P RACAS 10 1K;PRODUTOS PET;UN 1;5;10;UN 1;5;10
22717;RAC GOOD FRIENDS CLASSICO 7K;PRODUTOS PET;UN 1;10;15;UN 1;10;15
22734;RAC QUATRO PATAS GATOS FIL 500G;PRODUTOS PET;FD 10;30;10;FD 10;30;10
22735;RAC QUATRO PATAS PREMIUM 1K;PRODUTOS PET;FD 10;30;10;FD 10;30;10
22736;RAC QUATRO PATAS PREMIUM ADUL RG 1K;PRODUTOS PET;FD 10;16;6;FD 10;16;6
22737;RAC QUATRO PATAS PREMIUM GATOS 1K;PRODUTOS PET;FD 10;20;5;FD 10;20;5
22738;RAC QUATRO PATAS RACAS PEQ 10 1K;PRODUTOS PET;;0;0;;0;0
22742;RAC SAPECA FILHOTES 1KG;PRODUTOS PET;FD 10;10;6;FD 10;10;6
22743;RAC SNOW DOG CORD PQ PORT 5K;PRODUTOS PET;UN 1;125;8;UN 1;125;8
22744;RAC SNOW DOG FGO TOMATE 5K;PRODUTOS PET;UN 1;15;10;UN 1;15;10
22746;RAC SNOW DOPEIXE 5K;PRODUTOS PET;UN 1;40;11;UN 1;40;11
22747;RAC SULTAO PREMIUM GATOS 500G;PRODUTOS PET;FD 10;10;6;FD 10;10;6
22748;RAC SUPRA CODORNA POST 5K;PRODUTOS PET;;0;0;;0;0
22749;RAC SUPRA COELHOS AGRO 5K;PRODUTOS PET;;0;0;;0;0
22750;RAC SUPRA CRESCIMENTO 5K;PRODUTOS PET;;0;0;;0;0
22751;RAC SUPRA POSTURA 5K;PRODUTOS PET;;0;0;;0;0
7170;RACAO AGUIA CALOPSITA 500G;PRODUTOS PET;FD 10;10;10;FD 10;10;10
6280;RACAO AGUIA GIRASSOL MIUDO 250G;PRODUTOS PET;;0;0;;0;0
7168;RACAO AGUIA HAMSTER 390G;PRODUTOS PET;;0;0;;0;0
7171;RACAO AGUIA PERIQUITO 500G;PRODUTOS PET;;0;0;;0;0
33939;RACAO ALPO 10 1KG FILHOTES;PRODUTOS PET;UN 1;10;5;UN 1;10;5
22688;RACAO CANISTER CAO ADULTO 7KG;PRODUTOS PET;;0;0;;0;0
22692;RACAO CANISTER ORIG CAO ADUL 1KG;PRODUTOS PET;;0;0;;0;0
22693;RACAO CANISTER ORIG CAO FILHOTE 1KG;PRODUTOS PET;;0;0;;0;0
4006;RACAO CAO PEDDY 5KG CARNE;PRODUTOS PET;UN 1;10;10;UN 1;10;10
3985;RACAO CHAMP SH 85G CARNE ADULTO;PRODUTOS PET;;0;0;;0;0
3986;RACAO CHAMP SH 85G FGO ADULTO;PRODUTOS PET;;0;0;;0;0
3987;RACAO CHAMP SH 85G FGO FILHOTES;PRODUTOS PET;;0;0;;0;0
34799;RACAO DOCAST 1KG CASTRADO;PRODUTOS PET;FD 10;45;12;FD 10;45;12
33608;RACAO DOG CHOW ADULTO 900G 7 CARNE FRANGO;PRODUTOS PET;CX 8;8;10;CX 8;8;10
33606;RACAO DOG CHOW ADULTO 900G CARNE;PRODUTOS PET;CX 8;10;5;CX 8;10;5
33607;RACAO DOG CHOW ADULTO 900G EXTRALIFE;PRODUTOS PET;CX 8;10;5;CX 8;10;5
4042;RACAO FRISKIES 1KG MEGAMIX AD CAST;PRODUTOS PET;CX 10;16;6;CX 10;16;6
37478;RACAO FRISKIES 1KG MEGAMIX ADULTO;PRODUTOS PET;CX 10;10;5;CX 10;10;5
4043;RACAO FRISKIES 1KG MIX CARNE;PRODUTOS PET;CX 10;16;6;CX 10;16;6
33609;RACAO FRISKIES FILHOTES 500G FRANGO;PRODUTOS PET;FD 12;10;6;FD 12;10;6
4058;RACAO GATO KITEKAT 900G ADULTO MIX CARNE;PRODUTOS PET;;0;0;;0;0
22720;RACAO GRANEL FRISKIES KG;PRODUTOS PET;KG 1;15;5;KG 1;15;5
22724;RACAO GRANEL SULTAO GATO CAR FGO KG;PRODUTOS PET;;0;0;;0;0
22725;RACAO GRANEL WHISKAS SABORES KG;PRODUTOS PET;KG 1;6;4;KG 1;6;4
4056;RACAO KITEKAT SH 70G ADULTO CORDEIRO;PRODUTOS PET;;0;0;;0;0
4057;RACAO KITEKAT SH 70G ADULTO FGO;PRODUTOS PET;;0;0;;0;0
4055;RACAO KITEKAT SH 70G CARNE;PRODUTOS PET;;0;0;;0;0
22726;RACAO KITEKAT SH 70G PEIXE;PRODUTOS PET;;0;0;;0;0
7169;RACAO PAPAGAIO AGUIA 390G;PRODUTOS PET;;0;0;;0;0
3980;RACAO PEDIGREE 200G MARROBONE;PRODUTOS PET;;0;0;;0;0
4445;RACAO PEDIGREE BISCROK 500G MULTI ADULTO;PRODUTOS PET;;0;0;;0;0
4444;RACAO PEDIGREE BISCROK 500G RACAS PEQ;PRODUTOS PET;;0;0;;0;0
5411;RACAO PEDIGREE DENTASTIX 45G R PEQ;PRODUTOS PET;;0;0;;0;0
8816;RACAO PEDIGREE HIGH PROT SH 85G CARNE FGO;PRODUTOS PET;UN 1;5;4;UN 1;5;4
8817;RACAO PEDIGREE HIGH PROT SH 85G PORCO CARNE;PRODUTOS PET;;0;0;;0;0
4022;RACAO PEDIGREE LT 280G ADULTO CARNE;PRODUTOS PET;;0;0;;0;0
4004;RACAO PEDIGREE LT 280G CARNE FGO;PRODUTOS PET;;0;0;;0;0
4032;RACAO PEDIGREE NUTR ESSENC 10 1KG CARNE AO LEITE;PRODUTOS PET;UN 1;5;10;UN 1;5;10
4029;RACAO PEDIGREE NUTR ESSENCIAL 900G CARNE;PRODUTOS PET;;0;0;;0;0
4028;RACAO PEDIGREE NUTR ESSENCIAL 900G LEITE;PRODUTOS PET;;0;0;;0;0
4008;RACAO PEDIGREE SH 100G AD CARNE 7 MAIS;PRODUTOS PET;;0;0;;0;0
4010;RACAO PEDIGREE SH 100G CARNE FILHOTES;PRODUTOS PET;;0;0;;0;0
4011;RACAO PEDIGREE SH 100G CARNE MOLHO;PRODUTOS PET;;0;0;;0;0
4012;RACAO PEDIGREE SH 100G CORDEIRO;PRODUTOS PET;;0;0;;0;0
4014;RACAO PEDIGREE SH 100G FGO FILHOTES;PRODUTOS PET;;0;0;;0;0
4015;RACAO PEDIGREE SH 100G FGO MOLHO;PRODUTOS PET;;0;0;;0;0
4009;RACAO PEDIGREE SH 100G RP CARNE ADULTO;PRODUTOS PET;CX 36;16;6;CX 36;16;6
4013;RACAO PEDIGREE SH 100G RP FGO ADULTO;PRODUTOS PET;;0;0;;0;0
35579;RACAO SAPECA 10 1KG RACAS PEQUENAS;PRODUTOS PET;;0;0;;0;0
