CODIGO_EMPRESA;NUMERO_ACORDO;NUMERO_PROCESSO;CODIGO_FORNECEDOR;FORNECEDOR;DESCRICAO_ACORDO;DATA_EMISSAO;COMPRADOR;STATUS_ACORDO;SITUACAO_FINANCEIRA;TIPO_ACORDO;CODIGO_PRODUTO;QTD_UTILIZADA_VERBA;DATA_FINAL_VERBA;PROXIMO_VENCIMENTO;ULTIMO_RECEBIMENTO;NUMERO_NF;NUMERO_PEDIDO_SUPRIMENTO;VALOR_ACORDO;VLR_EM_ABERTO;VLR_FIN_VENCIDO;VLR_JA_QUITADO;VALOR_SALDO_ACORDO;VALOR_UTILIZADO_PRODUTO;TOTAL_PARCELAS;PARCELAS_PAGAS;PARCELAS_PENDENTES
15;127;8687;15441;SPAL IND BRAS BEBIDAS AS;ACORDO REF. PEDIDO: 15/72101/C;26/05/2026;NICOLAS;CONCLUIDO;EM ABERTO;SELL-IN;;;;;;2431280, 2431456, 2431458, 2431459, 2432086, 2432092, 2432094;72101;R$ 1.353,60;R$ 1.353,60;R$ 0,00;R$ 0,00;R$ 1.353,60;R$ 0,00;0;0;0
900;127;2661;16165;SPECIATTA CONGELADOS LTDA;ACORDO CARNAVAL;12/02/2026;LAURINDO;CONCLUIDO;PARCIALMENTE QUITADO;VERBA EXTRA;;;;30/07/2026;25/06/2026;;;R$ 25.000,00;R$ 14.076,36;R$ 1.576,36;R$ 10.923,64;R$ 0,00;R$ 0,00;10;4;6
2;128;10172;9379;LACTALIS BRASIL COM IMP EXP LTDA;SELL OUT SCANNTECH;01/06/2026;WERTER;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;17/07/2026;;;R$ 6,63;R$ 0,00;R$ 0,00;R$ 6,63;R$ 0,00;R$ 0,00;1;1;0
15;128;8688;15441;SPAL IND BRAS BEBIDAS AS;ACORDO REF. PEDIDO: 15/72103/C;26/05/2026;NICOLAS;CONCLUIDO;EM ABERTO;SELL-IN;;;;;;2431280, 2431291, 2431456, 2431459, 2432086, 2432092, 2436953;72103;R$ 1.353,60;R$ 1.353,60;R$ 0,00;R$ 0,00;R$ 1.353,60;R$ 0,00;0;0;0
900;128;2681;4434;QUIMICA AMPARO LTDA.;PONTA DE GONDOLA;12/02/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;04/05/2026;;;R$ 3.000,00;R$ 0,00;R$ 0,00;R$ 3.000,00;R$ 0,00;R$ 0,00;1;1;0
2;129;10173;14319;COOP SANTA CLARA LTDA;SELL OUT SCANNTECH;01/06/2026;SANDRO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;17/07/2026;;;R$ 543,25;R$ 0,00;R$ 0,00;R$ 543,25;R$ 0,00;R$ 0,00;1;1;0
15;129;8689;15441;SPAL IND BRAS BEBIDAS AS;ACORDO REF. PEDIDO: 15/74398/C;01/06/2026;NICOLAS;CONCLUIDO;EM ABERTO;SELL-IN;;;;;;2434822, 2434824;74398;R$ 1.363,20;R$ 1.363,20;R$ 0,00;R$ 0,00;R$ 1.363,20;R$ 0,00;0;0;0
2;130;10174;10142;KASADOCE DISTRIBUIDORA DE ALIMENTOS LTDA;SELL OUT SCANNTECH;01/06/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;17/07/2026;;;R$ 66,00;R$ 0,00;R$ 0,00;R$ 66,00;R$ 0,00;R$ 0,00;1;1;0
15;130;8690;15441;SPAL IND BRAS BEBIDAS AS;ACORDO REF. PEDIDO: 15/42396/C;25/03/2026;NICOLAS;CONCLUIDO;EM ABERTO;SELL-IN;;;;;;2392059, 2392061, 2392062, 2392063, 2392064, 2392066, 2394409, 2419238, 2419245, 2420339, 2421079, 2421094, 2421104;42396;R$ 9.398,39;R$ 9.398,39;R$ 0,00;R$ 0,00;R$ 9.398,39;R$ 0,00;0;0;0
2;131;10175;13416;ADM DO BRASIL LTDA;SELL OUT SCANNTECH;01/06/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;17/07/2026;;;R$ 362,16;R$ 0,00;R$ 0,00;R$ 362,16;R$ 0,00;R$ 0,00;1;1;0
15;131;8691;15441;SPAL IND BRAS BEBIDAS AS;ACORDO REF. PEDIDO: 15/47305/C;04/04/2026;NICOLAS;CONCLUIDO;EM ABERTO;SELL-IN;;;;;;2398972, 2398977, 2398982, 2398984, 2398987, 2399806, 2399810, 2399812, 2399813, 2399815, 2399817, 2399820, 2399822, 2399824, 2400639, 2400640, 2400722, 2400731, 2421104;47305;R$ 3.887,99;R$ 3.887,99;R$ 0,00;R$ 0,00;R$ 3.887,99;R$ 0,00;0;0;0
2;132;10176;5894;UNIDASUL DISTRIBUIDORA ALIMENTICIA S/A;SELL OUT SCANNTECH;01/06/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;17/07/2026;;;R$ 713,50;R$ 0,00;R$ 0,00;R$ 713,50;R$ 0,00;R$ 0,00;1;1;0
15;132;8692;15441;SPAL IND BRAS BEBIDAS AS;ACORDO REF. PEDIDO: 15/49452/C;09/04/2026;NICOLAS;CONCLUIDO;EM ABERTO;SELL-IN;;;;;;2403259, 2403260, 2403263, 2403265, 2403267;49452;R$ 5.280,00;R$ 5.280,00;R$ 0,00;R$ 0,00;R$ 5.280,00;R$ 0,00;0;0;0
2;133;10177;12257;PARATI IND.COM.DE ALIMENTOS LTDA;SELL OUT SCANNTECH;01/06/2026;WERTER;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;17/07/2026;;;R$ 4.774,65;R$ 0,00;R$ 0,00;R$ 4.774,65;R$ 0,00;R$ 0,00;1;1;0
15;133;8693;15441;SPAL IND BRAS BEBIDAS AS;ACORDO REF. PEDIDO: 15/60689/C;06/05/2026;NICOLAS;CONCLUIDO;EM ABERTO;SELL-IN;;;;;;2419240, 2419243, 2419300, 2420242, 2420244, 2420319, 2420328, 2420342, 2421094, 2427401, 2436953;60689;R$ 681,60;R$ 681,60;R$ 0,00;R$ 0,00;R$ 681,60;R$ 0,00;0;0;0
2;134;10178;15318;PODAL IND E COM DE ALIMENTOS LTDA;SELL OUT SCANNTECH;01/06/2026;NICOLAS;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;17/07/2026;;;R$ 11,05;R$ 0,00;R$ 0,00;R$ 11,05;R$ 0,00;R$ 0,00;1;1;0
15;134;8846;10124;PEPSICO DO BRASIL LTDA;ACORDO REF. PEDIDO: 15/85090/C;24/06/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;SELL-IN;;;;;;;85090;R$ 120,00;R$ 120,00;R$ 0,00;R$ 0,00;R$ 120,00;R$ 0,00;0;0;0
2;135;10179;13838;TOPFLEX DISTRIBUIDOR DE ALIMENTOS;SELL OUT SCANNTECH;01/06/2026;NICOLAS;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;17/07/2026;;;R$ 745,20;R$ 0,00;R$ 0,00;R$ 745,20;R$ 0,00;R$ 0,00;1;1;0
15;135;8889;15441;SPAL IND BRAS BEBIDAS AS;CADASTRO DE SKU;26/06/2026;NICOLAS;CANCELADO;CANCELADO;VERBA EXTRA;;;;;;;;R$ 9.500,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
2;136;10186;3527;FABIANO ZAFFALON E CIA LTDA;ACORDO RF.VERBA SEM ACORDO 13/08/2026;13/08/2026;BATISTA;CONCLUIDO;EM ABERTO;SELL-OUT;35586;13;31/07/2026;10/09/2026;;;;R$ 65,00;R$ 65,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 65,00;1;0;1
15;136;8927;9543;CARGNELUTTI COM DE GAS LTDA;BONIFICAÇÃO;26/06/2026;NICOLAS;EM ANDAMENTO;PARCIALMENTE QUITADO;VERBA EXTRA;;;;30/06/2026;;;;R$ 48.385,00;R$ 2.555,00;R$ 2.555,00;R$ 45.830,00;R$ 0,00;R$ 0,00;1;0;1
2;137;10186;3527;FABIANO ZAFFALON E CIA LTDA;ACORDO RF.VERBA SEM ACORDO 13/08/2026;13/08/2026;BATISTA;CONCLUIDO;EM ABERTO;SELL-OUT;35589;5;31/07/2026;10/09/2026;;;;R$ 25,00;R$ 25,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 25,00;1;0;1
15;137;8928;10617;MENON COMERCIO E REPRESENTACOES LTDA;BONIFICAÇÃO DE TANG;26/06/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/06/2026;;;;R$ 6.167,70;R$ 6.167,70;R$ 6.167,70;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
2;138;10186;3527;FABIANO ZAFFALON E CIA LTDA;ACORDO RF.VERBA SEM ACORDO 13/08/2026;13/08/2026;BATISTA;CONCLUIDO;EM ABERTO;SELL-OUT;35590;13;31/07/2026;10/09/2026;;;;R$ 65,00;R$ 65,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 65,00;1;0;1
15;138;9008;4488;CIA ANDINA INDUSTRIA DE BEBIDAS LTDA;SELL OUT FECHA MES MAIO 2026;30/06/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/07/2026;;;;R$ 1.838,00;R$ 1.838,00;R$ 1.838,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
15;139;9009;4488;CIA ANDINA INDUSTRIA DE BEBIDAS LTDA;SELL OUT COPA JOGO DO BRASIL;30/06/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/07/2026;;;;R$ 1.156,70;R$ 1.156,70;R$ 1.156,70;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
2;139;10226;3527;FABIANO ZAFFALON E CIA LTDA;ACORDO RF.VERBA SEM ACORDO 14/08/2026;14/08/2026;BATISTA;CONCLUIDO;EM ABERTO;SELL-OUT;35699;5;31/07/2026;11/09/2026;;;;R$ 25,00;R$ 25,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 25,00;1;0;1
2;140;10226;3527;FABIANO ZAFFALON E CIA LTDA;ACORDO RF.VERBA SEM ACORDO 14/08/2026;14/08/2026;BATISTA;CONCLUIDO;EM ABERTO;SELL-OUT;35702;9;31/07/2026;11/09/2026;;;;R$ 45,00;R$ 45,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 45,00;1;0;1
15;140;9026;15441;SPAL IND BRAS BEBIDAS AS;ACORDO REF. PEDIDO: 15/88437/C;01/07/2026;NICOLAS;CONCLUIDO;EM ABERTO;SELL-IN;;;;;;2454298, 2454310, 2454323, 2454412, 2454413, 2459018, 2459020, 2466354;88437;R$ 528,00;R$ 528,00;R$ 0,00;R$ 0,00;R$ 528,00;R$ 0,00;0;0;0
15;141;9046;15441;SPAL IND BRAS BEBIDAS AS;ACORDO REF. PEDIDO: 15/67645/C;18/05/2026;NICOLAS;CONCLUIDO;EM ABERTO;SELL-IN;;;;;;2427401, 2427426, 2427428, 2427432, 2427435, 2427439, 2439334;67645;R$ 1.209,60;R$ 1.209,60;R$ 0,00;R$ 0,00;R$ 1.209,60;R$ 0,00;0;0;0
900;142;2981;12692;TRAMONTINA SUL S A;CAMAROTE GOLD 2026;13/02/2026;MODELO;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;13/03/2026;;;;R$ 20.000,00;R$ 20.000,00;R$ 6.666,67;R$ 0,00;R$ 0,00;R$ 0,00;3;0;3
15;142;9146;10181;AGUAS MINERAIS SARANDI LTDA;BONIFICAÇÃO DE AGUAS COPO;04/03/2026;NICOLAS;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;13/07/2026;;;R$ 1.908,00;R$ 0,00;R$ 0,00;R$ 1.908,00;R$ 0,00;R$ 0,00;1;1;0
900;143;3021;12167;BRF S.A;CARNAVAL CAMAROTE GOLD 2026;05/02/2026;SANDRO;EM ANDAMENTO;PARCIALMENTE QUITADO;VERBA EXTRA;;;;05/03/2026;;;;R$ 60.000,00;R$ 48.005,43;R$ 12.000,00;R$ 11.994,57;R$ 0,00;R$ 0,00;5;0;5
15;143;9166;12257;PARATI IND.COM.DE ALIMENTOS LTDA;REEMBOLSO DE OFERTA DA SCANNTECH;01/02/2026;NICOLAS;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;18/05/2026;;;R$ 4.868,20;R$ 0,00;R$ 0,00;R$ 4.868,20;R$ 0,00;R$ 0,00;1;1;0
15;144;9227;15441;SPAL IND BRAS BEBIDAS AS;FECHAMENTO CALENDÁRIO JUNHO;08/07/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/07/2026;;;;R$ 24.396,48;R$ 24.396,48;R$ 24.396,48;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
15;145;9228;6067;CERVEJARIA PETROPOLIS S/A;FECHAMENTO CALENDÁRIO JUNHO;08/07/2026;NICOLAS;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;14/08/2026;;;R$ 6.495,52;R$ 0,00;R$ 0,00;R$ 6.495,52;R$ 0,00;R$ 0,00;1;1;0
15;146;9229;15441;SPAL IND BRAS BEBIDAS AS;PAGAMENTO PROMOTORES LJ 11 E 12;08/07/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;;;;;R$ 5.900,00;R$ 5.900,00;R$ 5.900,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
15;151;9286;10181;AGUAS MINERAIS SARANDI LTDA;SELL OUT ACOMPANHAMENTO CONCORRENTE;13/07/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/07/2026;;;;R$ 1.118,30;R$ 1.118,30;R$ 1.118,30;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
15;152;9287;10181;AGUAS MINERAIS SARANDI LTDA;SELL OUT OFERTA TV;13/07/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/07/2026;;;;R$ 2.792,80;R$ 2.792,80;R$ 2.792,80;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
15;153;9288;10181;AGUAS MINERAIS SARANDI LTDA;SELL OUT OFERTA TV;13/07/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/07/2026;;;;R$ 4.202,20;R$ 4.202,20;R$ 4.202,20;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
15;154;9368;15318;PODAL IND E COM DE ALIMENTOS LTDA;SELL OUT RED BULL 250ML;14/07/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/07/2026;;;;R$ 819,00;R$ 819,00;R$ 819,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
15;157;9627;4488;CIA ANDINA INDUSTRIA DE BEBIDAS LTDA;SELL OUT SEMANA DA PIZZA;23/07/2026;NICOLAS;CANCELADO;CANCELADO;VERBA EXTRA;;;;;;;;R$ 30.364,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
15;158;9628;4488;CIA ANDINA INDUSTRIA DE BEBIDAS LTDA;SELL OUT SEMANA DA PIZZA;23/07/2026;NICOLAS;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;29/07/2026;;;R$ 3.364,00;R$ 0,00;R$ 0,00;R$ 3.364,00;R$ 0,00;R$ 0,00;1;1;0
15;159;9646;8702;CAFE TRES CORACOES S.A;SELL OUT AÇÃO DE FRISCO JUNHO;23/07/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/07/2026;;;;R$ 1.763,92;R$ 1.763,92;R$ 1.763,92;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
15;162;9670;6424;BEBIDAS FRUKI LTDA;SELL OUT ENERGETICOS JUNHO;24/07/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/07/2026;;;;R$ 54,50;R$ 54,50;R$ 54,50;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
15;163;9677;6067;CERVEJARIA PETROPOLIS S/A;FATURAMENTO FEVEREIRO;20/07/2026;NICOLAS;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;22/07/2026;;;R$ 4.593,60;R$ 0,00;R$ 0,00;R$ 4.593,60;R$ 0,00;R$ 0,00;1;1;0
15;165;9873;14067;DIST BEBIDAS BORTOLAZZO LTDA;SELL OUT CERVEJA IMPÉRIO;31/07/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/08/2026;;;;R$ 93,00;R$ 93,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
15;166;9888;15441;SPAL IND BRAS BEBIDAS AS;FECHAMENTO CALENDÁRIO DE AÇÕES JULHO;01/08/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;30/08/2026;;;;R$ 15.227,48;R$ 15.227,48;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;167;3481;6675;COOPERATIVA CENTRAL AURORA ALIMENTOS;CARNAVAL CAMAROTE GOLD 2026;06/02/2026;SANDRO;CONCLUIDO;PARCIALMENTE QUITADO;VERBA EXTRA;;;;31/07/2026;10/07/2026;;;R$ 3.000,00;R$ 500,00;R$ 500,00;R$ 2.500,00;R$ 0,00;R$ 0,00;6;5;1
15;168;9889;15441;SPAL IND BRAS BEBIDAS AS;PAGAMENTO PROMOTORES LJ 11 E 12;01/08/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;;;;;R$ 5.900,00;R$ 5.900,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;0;0;0
900;168;3501;13379;LATICINIOS CAROLINA LTDA;CARNAVAL CAMAROTE GOLD 2026;09/02/2026;SANDRO;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;31/03/2026;;;;R$ 30.000,00;R$ 30.000,00;R$ 5.000,00;R$ 0,00;R$ 0,00;R$ 0,00;6;0;6
15;169;10106;14065;MURARO & CIA LTDA;ACORDO REF. PEDIDO: 15/105250/C;11/08/2026;NICOLAS;EM ANDAMENTO;EM ABERTO;SELL-IN;;;;;;;105250;R$ 124,51;R$ 124,51;R$ 0,00;R$ 0,00;R$ 124,51;R$ 0,00;0;0;0
900;170;3541;10674;COOP AGROINDUSTRIAL LAR;CARNAVAL CAMAROTE GOLD 2026;10/02/2026;SANDRO;CONCLUIDO;PARCIALMENTE QUITADO;VERBA EXTRA;;;;31/08/2026;04/08/2026;;;R$ 3.000,00;R$ 416,28;R$ 0,00;R$ 2.583,72;R$ 0,00;R$ 0,00;6;5;1
900;174;3746;6560;ANTONIAZZI & CIA LTDA;FINALIDADE SELL OUT;19/02/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;20/03/2026;;;;R$ 4.873,20;R$ 4.873,20;R$ 4.873,20;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;175;3766;16491;JBS S A;AÇÃO DE PREÇO;03/02/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/02/2026;;;R$ 4.370,00;R$ 0,00;R$ 0,00;R$ 4.370,00;R$ 0,00;R$ 0,00;1;1;0
900;176;3786;16491;JBS S A;SELL OUT;08/02/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/02/2026;;;R$ 3.757,61;R$ 0,00;R$ 0,00;R$ 3.757,61;R$ 0,00;R$ 0,00;1;1;0
900;177;3806;16491;JBS S A;SELL OUT;11/02/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/02/2026;;;R$ 993,61;R$ 0,00;R$ 0,00;R$ 993,61;R$ 0,00;R$ 0,00;1;1;0
900;178;3826;16491;JBS S A;SELL IN;19/02/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/02/2026;;;R$ 4.392,86;R$ 0,00;R$ 0,00;R$ 4.392,86;R$ 0,00;R$ 0,00;1;1;0
900;179;3846;16491;JBS S A;SELL OUT;11/02/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/02/2026;;;R$ 4.274,38;R$ 0,00;R$ 0,00;R$ 4.274,38;R$ 0,00;R$ 0,00;1;1;0
900;180;3866;16491;JBS S A;SELL OUT;12/02/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/02/2026;;;R$ 3.332,50;R$ 0,00;R$ 0,00;R$ 3.332,50;R$ 0,00;R$ 0,00;1;1;0
900;181;3886;16491;JBS S A;SELL OUT;13/02/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/02/2026;;;R$ 4.209,20;R$ 0,00;R$ 0,00;R$ 4.209,20;R$ 0,00;R$ 0,00;1;1;0
900;182;3906;16491;JBS S A;SELL OUT;14/02/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/02/2026;;;R$ 4.396,52;R$ 0,00;R$ 0,00;R$ 4.396,52;R$ 0,00;R$ 0,00;1;1;0
900;183;3926;16491;JBS S A;SELL OUT;15/02/2026;LAURINDO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;25/02/2026;;;R$ 1.635,44;R$ 0,00;R$ 0,00;R$ 1.635,44;R$ 0,00;R$ 0,00;1;1;0
900;184;3946;8702;CAFE TRES CORACOES S.A;SELL OUT;19/02/2026;WERTER;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;19/03/2026;;;;R$ 2.135,00;R$ 2.135,00;R$ 2.135,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;185;3966;8702;CAFE TRES CORACOES S.A;SELL OUT;19/02/2026;WERTER;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;19/03/2026;;;;R$ 1.500,00;R$ 1.500,00;R$ 1.500,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;186;3986;6703;VONPAR ALIMENTOS S.A;SELL OUT;19/02/2026;WERTER;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;24/07/2026;;;R$ 2.933,12;R$ 0,00;R$ 0,00;R$ 2.933,12;R$ 0,00;R$ 0,00;1;1;0
900;187;4006;6675;COOPERATIVA CENTRAL AURORA ALIMENTOS;SELL IN;06/02/2026;MODELO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;10/07/2026;;;R$ 25.000,00;R$ 0,00;R$ 0,00;R$ 25.000,00;R$ 0,00;R$ 0,00;1;1;0
900;188;4026;12257;PARATI IND.COM.DE ALIMENTOS LTDA;SELL OUT;20/02/2026;WERTER;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;30/03/2026;;;R$ 2.495,00;R$ 0,00;R$ 0,00;R$ 2.495,00;R$ 0,00;R$ 0,00;1;1;0
900;190;4106;8012;DISTRIBUIDORA BERTOLINI;SELL OUT;20/02/2026;BATISTA;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;20/03/2026;;;;R$ 1.873,30;R$ 1.873,30;R$ 1.873,30;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;191;4126;10421;COOP SANTA CLARA LTDA IND DE LATICINIOS;CARNAVAL CAMAROTE GOLD 2026;18/02/2026;SANDRO;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;31/03/2026;;;;R$ 3.000,00;R$ 3.000,00;R$ 500,00;R$ 0,00;R$ 0,00;R$ 0,00;6;0;6
900;192;4146;5791;FUGINI ALIMENTOS LTDA;FINALIDADE SELL OUT;20/02/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;23/03/2026;;;;R$ 1.191,50;R$ 1.191,50;R$ 1.191,50;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;193;4166;5791;FUGINI ALIMENTOS LTDA;FINALIDADE SELL OUT;20/02/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;23/03/2026;;;;R$ 209,00;R$ 209,00;R$ 209,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;194;4186;5791;FUGINI ALIMENTOS LTDA;FINALIDADE SELL OUT;20/02/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;20/03/2026;;;;R$ 1.133,40;R$ 1.133,40;R$ 1.133,40;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;195;4206;5791;FUGINI ALIMENTOS LTDA;FINALIDADE SELL OUT;20/02/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;20/03/2026;;;;R$ 1.178,10;R$ 1.178,10;R$ 1.178,10;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;196;4226;5791;FUGINI ALIMENTOS LTDA;FINALIDADE SELL OUT;20/02/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;20/03/2026;;;;R$ 1.023,00;R$ 1.023,00;R$ 1.023,00;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;197;4246;16900;MOINHO ESTRELA LTDA;FINALIDADE SELL OUT;20/02/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;20/03/2026;;;;R$ 424,50;R$ 424,50;R$ 424,50;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;198;4266;16900;MOINHO ESTRELA LTDA;FINALIDADE SELL OUT;20/02/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;20/03/2026;;;;R$ 1.150,50;R$ 1.150,50;R$ 1.150,50;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;199;4306;15498;IND.DE POLPAS E CONSERVAS VAL LTDA;FINALIDADE SELL OUT;21/02/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;21/03/2026;;;;R$ 978,80;R$ 978,80;R$ 978,80;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;200;4326;15498;IND.DE POLPAS E CONSERVAS VAL LTDA;FINALIDADE SELL OUT;21/02/2026;NIDAL;EM ANDAMENTO;EM ABERTO;VERBA EXTRA;;;;21/03/2026;;;;R$ 601,60;R$ 601,60;R$ 601,60;R$ 0,00;R$ 0,00;R$ 0,00;1;0;1
900;201;4346;6798;BARAO - INDUSTRIA E COMERCIO DE ERVA MATE E CHAS S.A.;FINALIDADE SELL OUT;21/02/2026;NIDAL;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;03/07/2026;;;R$ 1.682,00;R$ 0,00;R$ 0,00;R$ 1.682,00;R$ 0,00;R$ 0,00;1;1;0
900;202;4466;8576;MAIS FRANGO MIRAGUAI LTDA;CAMAROTE GOLD 2026;23/02/2026;SANDRO;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;27/07/2026;;;R$ 6.000,00;R$ 0,00;R$ 0,00;R$ 6.000,00;R$ 0,00;R$ 0,00;6;6;0
900;204;4486;7076;S.A.FOSFOROS GABOARDI;CAMAROTE GOLD 2026;24/02/2026;NUJUD;CONCLUIDO;PARCIALMENTE QUITADO;VERBA EXTRA;;;;21/08/2026;15/08/2026;;;R$ 3.000,00;R$ 26,97;R$ 0,00;R$ 2.973,03;R$ 0,00;R$ 0,00;6;5;1
900;205;4546;6644;ONIZ DISTRIBUID LTDA SCJ;SELL OUT;24/02/2026;BATISTA;CONCLUIDO;QUITADO;VERBA EXTRA;;;;;19/03/2026;;;R$ 525,50;R$ 0,00;R$ 0,00;R$ 525,50;R$ 0,00;R$ 0,00;1;1;0
