OWNER;TABLE_NAME;COLUMN_NAME;DATA_TYPE;DATA_LENGTH
CONSINCO;MSUX_PSITEMEXPCONTROLESI_LOG;ID_PEDIDOCOMPRA;ROWID;10
CONSINCO;MSUX_PSITEMEXPCONTROLESI_LOG;ID_PEDIDOEXPEDIR;ROWID;10
CONSINCO;MSUX_PSITEMEXPCONTROLESI_LOG;NROCARGARECEB;NUMBER;22
CONSINCO;MSUX_PSITEMEXPCONTROLESI_LOG;QTDERECEBIDA;NUMBER;22
CONSINCO;MSUX_PSITEMEXPCONTROLESI_LOG;SEQNROPEDOSUPRIMCOMPRA;NUMBER;22
CONSINCO;MSUX_PSITEMEXPCONTROLESI_LOG;SEQNROPEDOSUPRIMEXP;NUMBER;22
CONSINCO;MSUX_PSITEMEXPEDIRCONTROLESI;ID_PEDIDOCOMPRA;ROWID;10
CONSINCO;MSUX_PSITEMEXPEDIRCONTROLESI;ID_PEDIDOEXPEDIR;ROWID;10
CONSINCO;MSUX_PSITEMEXPEDIRCONTROLESI;NROCARGARECEB;NUMBER;22
CONSINCO;MSUX_PSITEMEXPEDIRCONTROLESI;QTDERECEBIDA;NUMBER;22
CONSINCO;MSUX_PSITEMEXPEDIRCONTROLESI;SEQNROPEDOSUPRIMCOMPRA;NUMBER;22
CONSINCO;MSUX_PSITEMEXPEDIRCONTROLESI;SEQNROPEDOSUPRIMEXP;NUMBER;22
CONSINCO;MSUX_PSITEMEXPEDIRVALIDA;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_PSITEMRECEBER;ALTERAPCOVALIDRECEBTO;VARCHAR2;1
CONSINCO;MSUX_PSITEMRECEBER;DTARECEBTOITEM;DATE;7
CONSINCO;MSUX_PSITEMRECEBER;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_PSITEMRECEBER;QTDTOTRECEBIDA;NUMBER;22
CONSINCO;MSUX_PSITEMRECEBER;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_PSITEMRECEBER_CONTROLE;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_PSITEMRECEBER_CONTROLE;QTDSALDOEXPEDIDO;NUMBER;22
CONSINCO;MSUX_SELECROWID;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_SELECROWID;QTDRECEBIDA;NUMBER;22
CONSINCO;MSU_ACORDOPROMOC;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_ACORDOPROMOC;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSU_ACORDOPROMOCLOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_ACORDOPROMOCLOG;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSU_ACORDOPROMOCNF;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_ACORDOTITULORECEB;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_ADMESTQCONFIG;PCADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MSU_ADMESTQCONFIG;PTADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MSU_ADMESTQCONFIG;TIPPEDIDOPADRAO;VARCHAR2;1
CONSINCO;MSU_ADMESTQDISPON;FATORSUPRIMENTO;NUMBER;22
CONSINCO;MSU_ADMESTQPREEXP;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_ADMESTQPREEXP;SEQPREPEDIDO;NUMBER;22
CONSINCO;MSU_ADMESTQPREITEM;DTARECEBIMENTO;DATE;7
CONSINCO;MSU_ADMESTQPREITEM;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSU_ADMESTQPREPED;ADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MSU_ADMESTQPREPED;CGORECEBPED;VARCHAR2;6
CONSINCO;MSU_ADMESTQPREPED;DTALIMITERECEBTO;DATE;7
CONSINCO;MSU_ADMESTQPREPED;DTARECEBTO;DATE;7
CONSINCO;MSU_ADMESTQPREPED;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MSU_ADMESTQPREPED;SEQPREPEDIDO;NUMBER;22
CONSINCO;MSU_ADMESTQPREPED;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSU_ADMESTQPREREC;DTARECEBIMENTO;DATE;7
CONSINCO;MSU_ADMESTQPREREC;SEQPREPEDIDO;NUMBER;22
CONSINCO;MSU_ADMESTQPROD;DTARECEBIMENTO;DATE;7
CONSINCO;MSU_ADMESTQTRANSF;ADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MSU_ADMESTQTRANSF;DTARECEBTO;DATE;7
CONSINCO;MSU_ANALISEPEDIDOFILTROLOG;NROPEDIDO;NUMBER;22
CONSINCO;MSU_ANALISEPEDIDOLOG;SEQANALISEPEDIDOLOG;NUMBER;22
CONSINCO;MSU_DATARECEBPEDLISTA;DTARECEBTO;DATE;7
CONSINCO;MSU_DATARECEBPEDLISTA;DTARECEBTOITEM;DATE;7
CONSINCO;MSU_DATARECEBPEDLISTA;SEQPEDIDO;NUMBER;22
CONSINCO;MSU_FILAPEDAPROVACAO;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_INCONSISTCANCELA;ITEMPEDIDO;VARCHAR2;1
CONSINCO;MSU_INCONSISTCANCELA;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_INCONSISTCANCELA;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_INTEGRACAONEXXERA;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_INTPEDCONSISTENCIA;SEQINTPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_INTPEDIDOSUPRIM;NROCARGARECEB;NUMBER;22
CONSINCO;MSU_INTPEDIDOSUPRIM;NROPEDVENDA;NUMBER;22
CONSINCO;MSU_INTPEDIDOSUPRIM;SEQINTPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_INTPEDIDOSUPRIM;SEQNROPEDOSUPRIMCOMPRA;NUMBER;22
CONSINCO;MSU_INTPEDIDOSUPRIM;SEQNROPEDOSUPRIMEXP;NUMBER;22
CONSINCO;MSU_INTPEDIDOSUPRIM;SEQPROCINTPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PEDIDOSAGE;DTARECEBIMENTO;DATE;7
CONSINCO;MSU_PEDIDOSAGE;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PEDIDOSAGEINT;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM;ADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MSU_PEDIDOSUPRIM;DTALIMITERECEBTO;DATE;7
CONSINCO;MSU_PEDIDOSUPRIM;DTARECEBTO;DATE;7
CONSINCO;MSU_PEDIDOSUPRIM;DTARECEBTOORIGINAL;DATE;7
CONSINCO;MSU_PEDIDOSUPRIM;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MSU_PEDIDOSUPRIM;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM;NROPEDIDOBONIF;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM;NROPEDIDOORIGEMMACX;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM;NROPEDSUPRIMORIG;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM;NROPEDSUPRIMORIGEDI;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM;QTDTOTRECEBIDA;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSU_PEDIDOSUPRIM;VLRTOTPEDIDO;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM;VLRTOTRECEBIDO;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIMLOG;ADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MSU_PEDIDOSUPRIMLOG;DTALIMITERECEBTO;DATE;7
CONSINCO;MSU_PEDIDOSUPRIMLOG;DTARECEBTO;DATE;7
CONSINCO;MSU_PEDIDOSUPRIMLOG;DTARECEBTOORIGINAL;DATE;7
CONSINCO;MSU_PEDIDOSUPRIMLOG;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MSU_PEDIDOSUPRIMLOG;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIMLOG;NROPEDIDOBONIF;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIMLOG;NROPEDIDOORIGEMMACX;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIMLOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIMLOG;NROPEDSUPRIMORIG;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIMLOG;NROPEDSUPRIMORIGEDI;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIMLOG;QTDTOTRECEBIDA;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIMLOG;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIMLOG;SEQPEDIDOSUPRIMLOG;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIMLOG;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSU_PEDIDOSUPRIMLOG;VLRTOTPEDIDO;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIMLOG;VLRTOTRECEBIDO;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_LOG;ADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MSU_PEDIDOSUPRIM_LOG;DTALIMITERECEBTO;DATE;7
CONSINCO;MSU_PEDIDOSUPRIM_LOG;DTARECEBTO;DATE;7
CONSINCO;MSU_PEDIDOSUPRIM_LOG;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MSU_PEDIDOSUPRIM_LOG;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_LOG;NROPEDIDOBONIF;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_LOG;NROPEDIDOORIGEMMACX;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_LOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_LOG;NROPEDSUPRIMORIG;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_LOG;NROPEDSUPRIMORIGEDI;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_LOG;QTDTOTRECEBIDA;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_LOG;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_LOG;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSU_PEDIDOSUPRIM_LOG;VLRTOTPEDIDO;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_LOG;VLRTOTRECEBIDO;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_VENCTO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PEDIDOSUPRIM_VENCTO;SEQPEDIDOSUPRIMVENCTO;NUMBER;22
CONSINCO;MSU_PEDSUPRIMPRECIF;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PREFTRANSFER;OBSPEDIDO;VARCHAR2;240
CONSINCO;MSU_PSITEMDIGITADO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDO;NROCARGARECEB;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDO;NROPEDVENDA;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDO;SEQINTPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDO;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDO;SEQPSITEMEXPEDIDO;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDOLOG;NROCARGARECEB;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDOLOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDOLOG;NROPEDVENDA;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDOLOG;SEQINTPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDOLOG;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDOLOG;SEQPSITEMEXPEDIDO;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDOLOG;SEQPSITEMEXPEDIDOLOG;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDO_LOG;NROCARGARECEB;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDO_LOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDO_LOG;NROPEDVENDA;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDO_LOG;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIDO_LOG;SEQPSITEMEXPEDIDO;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIR;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIR;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIRLOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIRLOG;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIRLOTE;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIR_HIST;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIR_LOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMEXPEDIR_LOG;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBER;ALTERAPCOVALIDRECEBTO;VARCHAR2;1
CONSINCO;MSU_PSITEMRECEBER;DTARECEBTOITEM;DATE;7
CONSINCO;MSU_PSITEMRECEBER;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBER;QTDTOTRECEBIDA;NUMBER;22
CONSINCO;MSU_PSITEMRECEBER;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBERLOG;ALTERAPCOVALIDRECEBTO;VARCHAR2;1
CONSINCO;MSU_PSITEMRECEBERLOG;DTARECEBTOITEM;DATE;7
CONSINCO;MSU_PSITEMRECEBERLOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBERLOG;QTDTOTRECEBIDA;NUMBER;22
CONSINCO;MSU_PSITEMRECEBERLOG;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBERLOG;SEQPSITEMRECEBERLOG;NUMBER;22
CONSINCO;MSU_PSITEMRECEBER_LOG;ALTERAPCOVALIDRECEBTO;VARCHAR2;1
CONSINCO;MSU_PSITEMRECEBER_LOG;DTARECEBTOITEM;DATE;7
CONSINCO;MSU_PSITEMRECEBER_LOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBER_LOG;QTDTOTRECEBIDA;NUMBER;22
CONSINCO;MSU_PSITEMRECEBER_LOG;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDO;QTDETOTRECEBNF;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDO;QTDRECEBIDA;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDO;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDO;SEQPSITEMRECEBIDO;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDOLOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDOLOG;QTDETOTRECEBNF;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDOLOG;QTDRECEBIDA;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDOLOG;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDOLOG;SEQPSITEMRECEBIDO;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDOLOG;SEQPSITEMRECEBIDOLOG;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDO_LOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDO_LOG;QTDETOTRECEBNF;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDO_LOG;QTDRECEBIDA;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDO_LOG;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSU_PSITEMRECEBIDO_LOG;SEQPSITEMRECEBIDO;NUMBER;22
CONSINCO;MSU_SLDLIMCOMPRACATEGORIA;DTARECEBIMENTO;DATE;7
CONSINCO;MSU_SLDLIMCOMPRACOMPRADOR;DTARECEBIMENTO;DATE;7
CONSINCO;MSU_SLDLIMCOMPRAFORNECEDOR;DTARECEBIMENTO;DATE;7
