CODIGO_PRODUTO;DESCRICAO_PRODUTO;ESTOQUE_ATUAL_CD;QTD_PEDIDOS;VEZES_ATENDIDO_TOTAL;VEZES_ATENDIDO_PARCIAL;VEZES_CORTADO_CANCELADO;VEZES_EM_TRANSITO;VEZES_EM_SEPARACAO;VEZES_NAO_ATENDIDO;QTD_NFS_EMITIDAS;TOTAL_QTD_SOLICITADA;TOTAL_QTD_EXPEDIDA;ULTIMA_EXPEDICAO
37047;FAROFA ROCHA CASEIRA 300GBACON;0;16;0;0;16;0;0;0;0;190;0;18/07/2026
9543;FRALDA DESC BABYSEC JUMBINHO XXG 12 UN;143;20;3;1;16;0;0;0;4;200;48;28/07/2026
6226;GEL DENT SORRISO FRESH 90G MENTHOL IMPACT;12;19;1;0;16;0;2;0;1;252;36;31/07/2026
19031;GELATINA ZERO NEILAR 12G UVA;24;24;7;0;16;0;1;0;7;600;192;01/08/2026
3288;GRANOLA CERELUS 250G MALTADOS;0;18;2;0;16;0;0;0;2;216;24;24/07/2026
2382;LENTILHA YOKI TP2 400G;2992;55;31;1;16;0;7;0;32;3360;1760;03/08/2026
35692;LIMP HARPIC MARINE POWER 750ML PLUX;12;17;0;0;16;0;1;0;0;204;0;03/08/2026
6845;LIMP PES AJAX 500ML FRESH LEMON;0;16;0;0;16;0;0;0;0;192;0;29/07/2026
9796;LIMP VEJA PERFUMES 30PCT DESC 2L LAVANDA FRANCA;12;23;6;0;16;0;1;0;6;144;42;03/08/2026
2912;MASSA C OVOS ISABELA 500G FURADINHO;498;30;11;1;16;1;1;0;13;740;320;03/08/2026
20586;MASSA CAS MOSMANN C OVOS N2 500G;140;25;7;0;16;0;2;0;7;520;140;23/07/2026
3798;MIST P PAO QUEIJO YOKI 250G;0;16;0;0;16;0;0;0;0;510;0;13/07/2026
38198;MORDEDOR LOLLY AGUA URSINHO M;6;16;0;0;16;0;0;0;0;96;0;03/08/2026
7256;PALITO DENTAL GABOARDI 80UN PREMIUM;125;23;6;1;16;0;0;0;7;7500;1475;31/07/2026
886;REFRIG ANTARCTICA GUAR LT 350ML ZR;403;32;8;1;16;3;4;0;12;1116;504;03/08/2026
766;REFRIG FANTA PET 200ML LARANJA;192;114;87;3;16;1;7;0;89;4248;3255;03/08/2026
35225;REFRIG GUARANA FRUKI PET 600ML ZERO;0;16;0;0;16;0;0;0;0;324;0;28/07/2026
906;REFRIG SCHWEPPES CITRUS ORIG LT 350ML;0;16;0;0;16;0;0;0;0;96;0;29/07/2026
7786;SABAO BARRA YPE 180G GLIC ALOE VERA;240;26;10;0;16;0;0;0;10;1980;1020;01/08/2026
7938;SABONETE NIVEA 85G PROTEINA LEITE;0;25;9;0;16;0;0;0;9;2688;1056;30/07/2026
2430;SALSICHA PERITIF ODERICH 160G;145;28;12;0;16;0;0;0;12;696;312;30/07/2026
2465;SARDINHA C OLEO G COSTA LT 125G OLEO;350;25;8;0;16;0;1;0;8;1800;650;30/07/2026
8445;SILICONE GEL JIMO 200G BISNAGA LAVANDA;0;16;0;0;16;0;0;0;0;192;0;31/07/2026
654;SUCO DEL VALLE FRUT TP 1L LARANJA;0;16;0;0;16;0;0;0;0;96;0;28/07/2026
24620;TAP HIG MR DRY C 7 60X60G;9;18;0;0;16;0;2;0;0;180;0;31/07/2026
1012;TEMP COMPLETO ODERICH 1KG C PIMENTA;454;31;13;1;16;0;1;0;14;600;240;31/07/2026
37886;TIT COR E TON S AMONIA 1 7 PTO AZULADO;0;21;5;0;16;0;0;0;5;126;30;03/08/2026
37891;TIT COR E TON S AMONIA 3 0 CAST ESC;0;22;6;0;16;0;0;0;6;132;36;03/08/2026
1639;TORRADA ISABELA 142G MULTIGRAO;288;27;11;0;16;0;0;0;11;960;448;31/07/2026
33780;VODKA WE MIX LN 275ML MEL HORTELA;0;27;11;0;16;0;0;0;11;180;72;25/07/2026
2919;ACHOC LIQ TODDYNHO 200ML LEVINHO;61;32;14;0;15;0;3;0;14;1944;1080;03/08/2026
954;AGUA COCO KERO COCO TP 1L;0;15;0;0;15;0;0;0;0;192;0;20/07/2026
57;AGUA GASEIFICADA CRYSTAL PET 510ML SPARK;175;19;3;0;15;0;1;0;3;186;24;31/07/2026
12293;AGUA SANIT ZAVASKI 5L;-12;70;54;1;15;0;0;0;49;532;456;30/07/2026
37437;AGUA SANITARIA SUPREMA 2 L;432;123;94;5;15;2;7;0;98;1638;1350;03/08/2026
3998;ALIM CAO DOG CHOW100G SACHE TOD TAM FRANGO ADULTO;120;39;19;0;15;1;4;0;20;810;465;03/08/2026
4117;ALVEJ Q BOA 1L FLORAL;239;21;4;0;15;0;2;0;4;432;72;03/08/2026
4138;AMAC CONC AQUAFAST 1L MISTERIO;12;16;1;0;15;0;0;0;1;192;12;03/08/2026
4177;AMAC DOWNY 1 5L BRISA INTENSO;55;53;30;3;15;1;4;0;33;1566;1071;03/08/2026
2084;ARROZ BCO REQUINTE TP1 1KG;4495;63;41;2;15;0;5;0;41;4020;2610;01/08/2026
1099;BALA DORI TUBO 70G YOGURTE 100;12;27;10;1;15;0;1;0;11;468;240;01/08/2026
1206;BALA GOMA FINI GELATINA 250G URSINHOS;0;15;0;0;15;0;0;0;0;180;0;24/07/2026
3372;BARRA CEREAL RITTER 25G MORANGO CHOC;0;36;20;1;15;0;0;0;19;1272;768;30/07/2026
1101;BATATA PALHA BOA TRAD 400G;79;45;29;1;15;0;0;0;29;2680;1600;03/08/2026
421;BEB VIT BALY KIDS LT 220ML TUTTI FRUTI;0;15;0;0;15;0;0;0;0;90;0;27/07/2026
423;BEB VIT BALY KIDS LT 220ML UVA;0;15;0;0;15;0;0;0;0;90;0;27/07/2026
13256;BIFINHO PETISCAO TABLETE 100G FGO;0;15;0;0;15;0;0;0;0;300;0;29/07/2026
1385;BISC JASMINE ROSCA ZERO 120G LAR CENOURA MEL;0;21;6;0;15;0;0;0;6;420;120;23/07/2026
1403;BISC LEITE BAUDUCCO 335G GOTAS CHOC;0;20;5;0;15;0;0;0;5;576;120;28/07/2026
3483;BRIGADEIRO PETRY 400G;0;20;5;0;15;0;0;0;5;120;30;25/07/2026
15187;CAFE SOL NESCAFE ORIG VD 200G;13;45;28;1;15;0;1;0;29;1812;1212;03/08/2026
15622;CATCHUP BISN KETDOG 1K;960;43;25;0;15;0;3;0;25;936;564;01/08/2026
34496;CERV BELLAVISTA PILSEN LT 473ML;0;45;29;0;15;0;1;0;28;1488;936;01/08/2026
288;CERV SKOL BEATS TROPICAL LN 269ML;0;19;0;0;15;2;2;0;2;456;48;03/08/2026
128;CERV SKOL PILSEN GF 300ML RETORNAVEL;162;62;43;0;15;1;3;0;44;2461;1794;03/08/2026
357;CHA MATTE LEAO PET 1 5L LIMAO;0;15;0;0;15;0;0;0;0;90;0;25/07/2026
2131;CHA PRENDA 18G ERVA DOCE;370;29;13;0;15;0;1;0;13;820;500;03/08/2026
34287;CHOC BIBS STICKS 29G AVELA;0;17;0;0;15;0;2;0;0;272;0;03/08/2026
3213;CHOC GRAN DORI 120G COLORIDO;0;27;12;0;15;0;0;0;12;810;360;17/07/2026
3374;COCO RALADO MENINA 100G UMIDO ADOCADO;17;23;8;0;15;0;0;0;8;552;192;23/07/2026
5250;CR DENT CLOSE UP 70G TRIPLE HORTELA;0;46;31;0;15;0;0;0;30;5256;3024;27/07/2026
5301;CR PENT SEDA 300ML BABOSA OLEOS;12;17;0;0;15;0;2;0;0;204;0;31/07/2026
5368;CREME PANTENE 170G 3 MINUTOS HIDRATACAO;0;15;0;0;15;0;0;0;0;180;0;03/08/2026
34847;CREME TRATAMENTO ELSEVE 300G LISO SONHOS;0;15;0;0;15;0;0;0;0;192;0;03/08/2026
34987;DESOD AERO DOVE GO 150ML PEPINO;0;25;10;0;15;0;0;0;10;300;120;31/07/2026
9737;DET PO GOTA LIMPA 1 6KG HARMONIA;232;60;36;2;15;0;7;0;38;888;588;03/08/2026
9299;DETERG YPE LIQ 5L NEUTRO;108;22;6;0;15;0;1;0;6;232;48;31/07/2026
17664;ERVA MATE BARAO MOIDA GROSSA VAC;70;28;12;0;15;0;1;0;12;310;150;01/08/2026
33966;ESTOPA POLIMENTO MIL MILHAS 150G;24;17;0;0;15;0;2;0;0;408;0;03/08/2026
37030;FAROFA ROCHA 250G FARROUPILHA;11;38;23;0;15;0;0;0;23;624;312;29/07/2026
2361;FEIJAO VERMELHO ARBAZA 500G;730;50;31;0;15;0;4;0;31;1140;696;01/08/2026
18768;FRALDA DESC MILI LOVECARE JUMBO G C 30;0;16;0;0;15;0;1;0;0;96;0;01/08/2026
6162;FRESH MATIC BOM AR 250ML RF LAVANDA;0;16;0;0;15;0;1;0;0;96;0;28/07/2026
6228;GEL DENT SORRISO FRESH 90G XTRA MINT;0;15;0;0;15;0;0;0;0;180;0;27/07/2026
591;GIN ROCKS VD 1L SICILIAN LEMON;0;17;0;0;15;0;2;0;0;102;0;03/08/2026
8203;KIT ELSEVE SH COND 375ML 170ML OLEO EXTR;0;18;2;0;15;0;1;0;2;150;18;30/07/2026
19723;KIT LAP COR C/4 LAP/BOR/APONT-4323;0;16;1;0;15;0;0;0;1;17;1;24/07/2026
20008;LC HID MAIS 500ML AMENDOAS;12;23;5;0;15;0;3;0;5;276;60;03/08/2026
3670;LEITE COND MOCA NESTLE TP 395G ZERO LACTOSE;30;28;13;0;15;0;0;0;13;891;486;03/08/2026
6786;LEITE LV EDGE ELEGE 1L SEMI DESNATADO;0;22;7;0;15;0;0;0;7;264;84;21/07/2026
6792;LEITE UHT PET ELEGE 1L INTEGRAL;1545;101;77;3;15;0;6;0;73;4284;3378;29/07/2026
6892;LIMP MULTI UAU 500ML LAVANDA;23;15;0;0;15;0;0;0;0;360;0;24/07/2026
20351;MAC INST NISSIN 85G GALINHA;450;34;18;0;15;0;1;0;18;1900;1000;31/07/2026
2850;MAIONESE HEINZ PT 400G;0;15;0;0;15;0;0;0;0;384;0;11/07/2026
20655;MAS PARAF MOSMANN INT S G C WH 300G;36;18;2;0;15;0;1;0;2;228;24;03/08/2026
2905;MASSA C OVOS ISABELA 500G NIN LARGO;480;48;30;0;15;0;3;0;30;1560;1180;03/08/2026
2394;MILHO VERDE FUGINI SH 170G;357;67;42;0;15;0;10;0;40;7200;4716;03/08/2026
2419;PATE ODERICH LT 100G CARNE;291;23;6;2;15;0;0;0;8;1152;312;30/07/2026
2437;POPCORN YOKI 100G BACON;252;18;3;0;15;0;0;0;3;792;144;30/07/2026
3418;PROT SOJA CERELUS 250G TEXT GROSSA;36;17;2;0;15;0;0;0;2;204;24;24/07/2026
7849;SABAO PO OMO 720G EXPERT;0;15;0;0;15;0;0;0;0;300;0;30/07/2026
7894;SABONETE FLOR DE YPE 85G ROSAS BR AVELA;864;18;2;0;15;1;0;0;3;1368;288;03/08/2026
7996;SABONETE REXONA 84G MULTIVITAMINAS;0;15;0;0;15;0;0;0;0;180;0;31/07/2026
24621;TAP HIG MR DRY C 7 80X60G;0;20;2;1;15;0;2;0;3;200;21;30/07/2026
3681;TEMP ODERICH 300G AVES;24;21;5;0;15;0;1;0;5;504;120;01/08/2026
8630;TIRA LIMO VEJA X14 SQZ L500P400ML;24;15;0;0;15;0;0;0;0;360;0;24/07/2026
25435;VH JP BCO SUAVE 1 5L;6;15;0;0;15;0;0;0;0;90;0;03/08/2026
2925;ACHOC LIQ ITALAC 1L;48;78;58;0;14;0;6;0;58;1224;936;03/08/2026
750;ACUCAR CRISTAL GASPARIN 5KG;0;109;87;4;14;0;4;0;84;9612;8496;03/08/2026
4151;AMAC CONC COMFORT 500ML BRISA ELEGANT;0;15;0;0;14;0;1;0;0;180;0;31/07/2026
12419;AMAC GOTA LIMPA 2L FLORATA;0;34;18;1;14;1;0;0;20;330;228;03/08/2026
2161;ARROZ BCO ALEGRETE TP1 5KG;990;73;51;0;14;1;7;0;50;6354;4632;03/08/2026
2101;ARROZ BCO REQUINTE TP1 2KG;2190;59;32;2;14;0;11;0;33;2715;1530;03/08/2026
2222;ARROZ PARBO BLUE VILLE TP1 1KG;0;14;0;0;14;0;0;0;0;420;0;23/07/2026
2307;ATUM RALADO NAUTIQUE 170G OLEO;1800;27;9;4;14;0;0;0;13;4368;2712;30/07/2026
2347;AZEITONA VERDE VALE FERTIL SH 500G C CAROCO;60;22;7;1;14;0;0;0;8;312;132;01/08/2026
1089;BALA DORI GELATINA 60G MINHOCA ACID;0;28;14;0;14;0;0;0;14;448;224;31/07/2026
1832;BALA GOMA DORI GOMETS 700G SINO;24;28;11;2;14;0;1;0;13;432;216;03/08/2026
1211;BISC DOCE GIRASSOL SORTIDO 300G;0;44;25;5;14;0;0;0;29;1380;900;23/07/2026
1497;BISC RECH TRAKINAS 126G CHOC;378;26;10;1;14;0;1;0;11;3456;1836;03/08/2026
1496;BISC RECH TRAKINAS 126G MORANGO;216;17;3;0;14;0;0;0;3;1080;324;22/07/2026
15295;CALDO MAGGI 57G COSTELA;210;23;8;0;14;0;1;0;8;410;130;03/08/2026
121;CERV BRAHMA CHOPP GF 300ML RETORNAVEL;46;38;20;0;14;2;2;0;22;1150;713;03/08/2026
1241;CHOC BARRA NEUGEBAUER 80G AMENDOIM;0;30;11;0;14;2;3;0;13;2112;1024;03/08/2026
36186;CR TRAT ELSEVE COLLAGEN 300G;0;14;0;0;14;0;0;0;0;84;0;31/07/2026
3423;CREME LEITE NESTLE TP ZR LACT 200G ZERO LACTOSE;27;23;8;0;14;0;1;0;8;648;243;01/08/2026
9270;DES SANIT GOTA LIMPA CX ACOP 50G PINHO;0;34;16;0;14;1;3;0;17;936;396;03/08/2026
9276;DESENG AQUAFAST COZINHA 500ML LIMAO;0;20;6;0;14;0;0;0;5;240;72;20/07/2026
5413;DESENG CIF 450ML DOYP;0;17;3;0;14;0;0;0;3;255;45;24/07/2026
17285;DESOD ROLLON DI HELLEN 55ML FEM;0;14;0;0;14;0;0;0;0;168;0;03/08/2026
9983;DESOD SANIT GOTA LIMPA 25G EUCALIPTO;48;20;4;0;14;0;2;0;4;960;192;31/07/2026
17321;DET LIQ APYCE MULTIACAO 3L AZUL;260;26;6;2;14;0;4;0;8;468;113;21/07/2026
2538;DOCE DOCITO 990G CREMOSO C LEITE;13;59;39;3;14;0;3;0;42;492;329;01/08/2026
1738;DOCE N BONN 1 05KG SUSPIRO;22;23;8;1;14;0;0;0;9;104;34;24/07/2026
2578;DOCE PETRY LIGHT 400G UVA;6;19;5;0;14;0;0;0;5;126;42;24/07/2026
1843;DROPS FREEGELLS 27 9G CEREJA;228;26;4;0;14;2;6;0;6;456;132;03/08/2026
451;ENERG BALY LT 473ML TROPICAL;30;19;4;0;14;0;1;0;4;228;48;01/08/2026
3840;EXT TOM QUERO TP 130G;239;39;22;0;14;0;3;0;22;2304;1488;03/08/2026
2671;FARINHA MANDIOCA PINDUCA 500G;0;14;0;0;14;0;0;0;0;400;0;28/07/2026
3535;FERM QUIMICO PO ROYAL PT 250G;6;37;20;1;14;0;2;0;19;1716;930;30/07/2026
541;GATORADE 500ML LIMAO;112;29;12;0;14;1;2;0;13;216;114;03/08/2026
528;ICE DRINK PET 275ML LIMAO;240;30;10;0;14;0;6;0;10;444;192;28/07/2026
33887;KIT SH CD DOVE 350ML 175ML AMINOACIDO;0;26;8;1;14;1;2;0;10;392;80;03/08/2026
6707;LAVA ROUPA GIRANDO SOL 2L GLICERINA;0;29;15;0;14;0;0;0;14;300;150;23/07/2026
2719;LEITE PO NINHO INTEGRAL SH 350G INSTANTANEO;0;23;8;0;14;0;1;0;8;300;120;03/08/2026
6959;LIQUIDO NUGGET 60ML PROMO PRETO;12;17;0;0;14;0;3;0;0;204;0;03/08/2026
7018;LUSTRA MOVEIS KING 200ML PEROBA CARNAUBA;0;14;0;0;14;0;0;0;0;336;0;27/07/2026
868;MAIONESE HELLMANNS SH 1KG;1296;45;31;0;14;0;0;0;30;1752;1464;30/07/2026
20640;MAS NINHO BOM GOSTO SEMOLA 500G;839;50;35;1;14;0;0;0;35;1200;841;01/08/2026
20638;MASSA C OVOS GERMANI 500G NHOQUE;551;46;28;3;14;0;1;0;30;1140;741;03/08/2026
2835;MASSA C OVOS GERMANI 500G PARAFUSO;301;66;41;2;14;2;7;0;44;2100;1401;03/08/2026
20697;MASSA SPAGUETTONI BARILLA N7 500G;24;17;2;1;14;0;0;0;3;480;120;24/07/2026
31596;MIST P BOLO DR OETKER AIRFRYE 240G;36;31;17;0;14;0;0;0;16;444;276;03/08/2026
2936;MOLHO PIMENTA TRISANTI 225G CASEIRINHO;0;14;0;0;14;0;0;0;0;84;0;14/07/2026
21353;ODORIZ TECIDO AMAZON 500ML ALECRIM;12;15;0;0;14;0;1;0;0;180;0;03/08/2026
7228;OLEO AROM COALA 120ML PINHO;22;18;2;0;14;0;2;0;2;552;48;03/08/2026
987;OLEO SINHA GIRASSOL PET 900ML;0;14;0;0;14;0;0;0;0;560;0;23/07/2026
3812;POLVILHO DOCE JUREIA 500G;12;25;9;0;14;0;2;0;9;312;120;03/08/2026
373;REFRE FRUKITO PET 500ML FRUTAS CITRICAS;0;14;0;0;14;0;0;0;0;168;0;28/07/2026
22804;REFRIG COCA COLA J DANIELS LT 269ML;0;15;0;0;14;0;1;0;0;90;0;01/08/2026
742;REFRIG FRUKI PET 1 5 L CITRUS;0;14;0;0;14;0;0;0;0;108;0;21/07/2026
33647;SAB LIQ MADE IN BRAZIL 1L ERVA DOCE;12;30;13;0;14;0;3;0;13;408;180;30/07/2026
7825;SABAO PO GIRANDO SOL 400G AZUL;0;28;14;0;14;0;0;0;10;1050;450;14/07/2026
7862;SABAO PO SURF 800G ROSA E FLOR LIS;752;59;39;4;14;0;2;0;42;1296;946;01/08/2026
7869;SABAO PO TIXAN 800G MACIEZ PRIMAVERA;3240;27;12;0;14;1;0;0;13;768;360;03/08/2026
7920;SABONETE LUX 125G SUAVE LIRIO AZUL;0;24;8;0;14;0;2;0;8;2520;792;30/07/2026
3273;SALG BATATA OND KEVYTOS 35G CHURRASCO;0;14;0;0;14;0;0;0;0;420;0;24/07/2026
8397;SH VINI LADY 325ML BRILHO INTENSO;0;22;7;1;14;0;0;0;8;300;120;03/08/2026
24379;SIDRA GOTA DE PRATA 660ML;0;24;9;1;14;0;0;0;10;480;300;29/07/2026
3442;SOPAO APTI 180G FEIJAO MACARRAO;72;21;7;0;14;0;0;0;7;324;120;29/07/2026
3452;SOPAO MAGGI 200G CARNE LEGUMES;24;20;5;0;14;0;1;0;5;504;120;01/08/2026
634;SUCO DEL VALLE LT 290ML MANGA;0;14;0;0;14;0;0;0;0;156;0;17/07/2026
24649;TCO POLVILHO ANT GRANADO 100G TRAD;2;15;0;0;14;0;1;0;0;180;0;03/08/2026
3752;TEMP MAGGI 120G GRIL;0;19;4;0;14;0;1;0;4;600;120;03/08/2026
3732;TEMP SAZON 60G ARROZ BRANCO;432;25;11;0;14;0;0;0;11;1248;576;03/08/2026
37898;TIT COR E TON S AMONIA 6 0 LOURO ESC;0;20;5;0;14;0;1;0;5;120;30;31/07/2026
304;VH SANGUE BOI TINTO 4L SV;0;20;6;0;14;0;0;0;6;92;20;14/07/2026
308;VH TRADICAO NIAGARA BCO 1 4L SV;642;17;0;0;14;0;3;0;0;282;0;03/08/2026
636;VODKA VOLCOF VD 900ML;24;27;11;0;14;0;2;0;11;348;156;03/08/2026
8791;ABS MILI NOTURNO C ABAS 8UN;36;28;12;0;13;0;3;0;12;1332;720;03/08/2026
62;AGUA GASEIFICADA CRYSTAL PET 510ML MELANCIA;0;13;0;0;13;0;0;0;0;78;0;22/07/2026
3952;AGUA SANIT Q BOA 5L;694;110;87;1;13;0;9;0;83;744;600;03/08/2026
18;AGUA TONICA FRUKI PET 1 5L;0;13;0;0;13;0;0;0;0;126;0;23/07/2026
3313;BARRA CEREAL NATURALE 22G MORANGO;319;20;7;0;13;0;0;0;7;4160;1600;28/07/2026
3328;BARRA CEREAL NATURALE ZERO ACUC 22G BANANA;0;20;7;0;13;0;0;0;7;4160;1440;29/07/2026
1038;BISC AMANTEIGADO ISABELA SORT 300G;45;30;14;0;13;0;3;0;14;660;340;01/08/2026
1110;BISC CREAM CRACKER BAUDUCCO 165G TRAD;50;14;0;0;13;0;1;0;0;850;0;01/08/2026
13402;BISC DOCE NESTLE CHOCO TRIO 90G LEITE;0;19;5;1;13;0;0;0;6;252;84;28/07/2026
1265;BISC DOCE ZEZE MINIDITOS 200G BANANA E CANELA;0;23;7;0;13;0;3;0;7;504;198;24/07/2026
15144;CAFE 3C DRIP TRAD SH 10G;0;13;0;0;13;0;0;0;0;216;0;30/07/2026
2656;CEREAL MUCILON SH 180G ARROZ E AVEIA;12;22;8;0;13;0;1;0;8;276;108;03/08/2026
33511;CERV BRUTAL FRUIT LN 275ML;0;27;12;0;13;2;0;0;14;396;240;03/08/2026
4625;CERV PATAGONIA IPA LT 473ML;46;25;11;0;13;0;1;0;11;216;120;31/07/2026
340;CHA ICE TEA LEAO PET 1 5L PESSEGO ZERO;0;13;0;0;13;0;0;0;0;78;0;17/07/2026
1266;CHOC BARRA LACTA 80G DIAMAN NEGR LAK;0;26;12;0;13;0;1;0;12;986;595;28/07/2026
3062;CHOCOLATE PO NEILAR 200G;348;49;32;1;13;1;2;0;32;1560;1092;03/08/2026
3366;COCO RALADO DUCOCO 100G DESIDRATADO;0;25;11;1;13;0;0;0;12;624;288;22/07/2026
5215;CR DEN COLGATE T ACAO XTRA 70G WHITE;0;13;0;0;13;0;0;0;0;156;0;29/07/2026
5293;CR PENT MONANGE 300ML LISOS TE QUERO;0;14;1;0;13;0;0;0;1;168;12;03/08/2026
17317;DESOD ROLLON REXONA 50ML XTRA COOL;132;43;24;1;13;2;3;0;27;840;516;03/08/2026
9588;DESOD SANIT ADES GOTA LIMPA 41G 7D MARINE;0;13;0;0;13;0;0;0;0;156;0;24/07/2026
17322;DET LIQ APYCE SUPERAC SH 800ML;0;13;0;0;13;0;0;0;0;156;0;31/07/2026
35126;DET PO APYCE MULT SH 800G ROSA;278;56;37;1;13;0;5;0;36;1975;1250;03/08/2026
1896;DROPS FREEGELLS 27 6G MENTA CHOC;828;16;1;0;13;0;2;0;1;216;12;03/08/2026
389;ENERG MONSTER LT 473ML GREEN;908;87;63;3;13;1;7;0;67;4230;2778;03/08/2026
7241;ESC DENTAL ORAL B INDICA BLACK L2P1;170;20;1;2;13;0;4;0;3;348;48;31/07/2026
6021;ESPUMA BARBA BOZZANO 193G HIDRATACAO;0;14;0;0;13;0;1;0;0;84;0;03/08/2026
2704;FARINHA TAPIOCA PINDUCA 500G;0;13;0;0;13;0;0;0;0;260;0;28/07/2026
18606;FOLHA EVA 40X60 YP7025 MARROM;0;20;7;0;13;0;0;0;7;28;15;13/07/2026
18985;GEL JAY LUC BR MOLHADO 240G N1 INC;72;14;1;0;13;0;0;0;1;360;48;29/07/2026
18986;GEL JAY LUC BR MOLHADO 240G N2 AZUL;0;20;6;0;13;0;1;0;6;480;144;01/08/2026
2516;KETCHUP HEINZ 397G TRAD;0;16;2;1;13;0;0;0;3;272;44;22/07/2026
33890;KIT SH CD DOVE 350ML 175ML NUTRICAO;0;14;0;0;13;0;1;0;0;112;0;30/07/2026
20024;LEITE COND PIRACANJUBA 395G SEMIDESNAT;2970;74;52;0;13;0;9;0;50;8397;7047;01/08/2026
2725;LEITE PO CCGL INTEGRAL SH 1000G;0;22;9;0;13;0;0;0;9;370;170;24/07/2026
2673;LEITE PO NINHO SEMIDES AD LT 350G;24;17;3;0;13;0;1;0;3;408;72;03/08/2026
6888;LIMP MULTI UAU 500ML ELIMINADOR ODOR;24;19;2;0;13;0;4;0;2;456;48;03/08/2026
6893;LIMP MULTI UAU 500ML LIMAO C CANFORA;192;20;7;0;13;0;0;0;7;648;216;27/07/2026
7010;LOCAO HIDRATANTE DENOMAX 470G COLAGENO VIT;0;15;2;0;13;0;0;0;2;180;24;03/08/2026
876;MAIONESE ODERICH SH 7G C 140;0;19;6;0;13;0;0;0;6;19;6;22/07/2026
20600;MAS CASEIRA MOSMANN TOPE 400G;59;16;3;0;13;0;0;0;3;420;80;03/08/2026
2875;MASSA C OVOS GERMANI 500G CONCHINHA;140;27;12;2;13;0;0;0;14;760;345;03/08/2026
2864;MASSA C OVOS GERMANI 500G PENNE;340;41;25;2;13;0;1;0;25;960;620;28/07/2026
2884;MASSA PARATI C OVOS 400G FURADINHO;460;21;5;1;13;0;2;0;6;880;280;01/08/2026
20683;MASSA SEMOLA GERMANI 500G PENNE;130;35;20;0;13;0;2;0;20;820;480;03/08/2026
3704;MIST P BOLO APTI 400G CHOC;1166;138;114;3;13;2;6;0;117;5580;4920;03/08/2026
2886;MOLHO STROGONOFF FUGINI SH 300G;0;13;0;0;13;0;0;0;0;416;0;22/07/2026
11670;PASSAS UVA UNIAGRO BCA KG;0;13;0;0;13;0;0;0;0;140;0;29/07/2026
7389;PASTILHA HIGISOL 3UN 27G CRAVO E CANELA;0;13;0;0;13;0;0;0;0;312;0;24/07/2026
3818;PO P PUDIM NEILAR 30G BAUNILHA;240;30;17;0;13;0;0;0;17;1632;912;31/07/2026
3803;PO P SORVETE APTI 120G CHOC;0;14;0;0;13;0;1;0;0;168;0;22/07/2026
10095;PULV PASSE BEM 500ML;0;13;0;0;13;0;0;0;0;39;0;22/07/2026
755;REFRIG SCHWEPPES CITRUS PET 1 5L;0;13;0;0;13;0;0;0;0;78;0;25/07/2026
7665;REMOVEDOR ESMALTE JAY LUC 100ML;336;21;8;0;13;0;0;0;8;600;264;03/08/2026
557;REPOS ENGOV AFTER 250ML RED HITS;0;16;3;0;13;0;0;0;3;138;24;03/08/2026
23023;SAB LIQ BELEZA AMAZONIA 370ML FRUTAS VRM;180;22;9;0;13;0;0;0;9;300;120;27/07/2026
7942;SABON PALMOLIVE NATURALS 150G GELEIA REAL;0;18;3;0;13;0;2;0;3;1296;216;31/07/2026
7930;SABONETE LUX 85G ROSAS FRANCESAS;0;35;21;0;13;0;1;0;21;7452;4212;03/08/2026
7932;SABONETE NIVEA 85G AVEIA;96;30;12;0;13;0;5;0;12;4032;1344;01/08/2026
7970;SABONETE PROTEX 85G COMPLETE;0;13;0;0;13;0;0;0;0;936;0;29/07/2026
3186;SALG BIG MAIS 90G BACON TRAD;0;13;0;0;13;0;0;0;0;260;0;23/07/2026
8051;SAPONACEO CREM CIF 450ML LIMAO;0;20;7;0;13;0;0;0;7;264;96;22/07/2026
8414;SH COND TRESEMME 350ML 175ML BRILHO LAMELAR;0;13;0;0;13;0;0;0;0;208;0;30/07/2026
8259;SH NEUTROX 300G CLASSICO;0;27;14;0;13;0;0;0;14;348;168;31/07/2026
24380;SIDRA GOTA PRATA S ALC 660ML BRANCA;12;22;8;0;13;0;1;0;8;420;204;29/07/2026
3683;TEMP ODERICH 300G ALHO SAL;24;18;4;0;13;0;1;0;4;432;96;03/08/2026
8608;TINT COR E TON LOU ESC ACI 6 1;6;15;2;0;13;0;0;0;2;90;12;03/08/2026
36;AGUA MIN CRYSTAL PET 500ML C GAS;755;94;66;1;12;2;13;0;69;8496;5940;03/08/2026
4195;AMAC DOWNY 750ML INTENSO;36;29;14;1;12;0;2;0;15;540;288;03/08/2026
4202;AMAC GIRANDO SOL 2L AZUL;46;75;58;2;12;0;3;0;60;762;648;03/08/2026
12421;AMACIANTE IMPERIAL 2L BABY;0;12;0;0;12;0;0;0;0;144;0;30/07/2026
2972;AMIDO MILHO MAISCERTA 200G;672;51;38;0;12;0;1;0;36;3648;2640;29/07/2026
2169;ARROZ BCO PILECCO TP1 5KG;0;14;2;0;12;0;0;0;2;654;174;24/07/2026
2212;ARROZ PARBO PRATO FINO TP1 1KG;0;26;7;1;12;1;5;0;9;490;210;03/08/2026
