DEPARTAMENTO;SECAO;GRUPO;SUBGRUPO;NIVEL5;NIVEL6;COMPRADOR;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS;MARGEM_OBJETIVA
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26421;BR AVIAO FRIC REF.0871;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26422;BR AVIAO FRIC REF.1401;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;26423;BR AVIAO FRIC X6 R.15.1210;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13815;BR AVIAO FRICCAO CART TS39654;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26424;BR AVIAO GIRA LUZ R.2723;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26425;BR AVIAO GRIPENN LUZ/SOM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26426;BR AVIAO MADEIRA DEC;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26427;BR AVIAO MUS PILHA WBU2108;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26428;BR AVIAO PASSAGEIROS;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26429;BR AVIAO PEQ.TY160262;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26430;BR AVIAO PLAST.TY83453;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26431;BR AVIAO PULLBACK SD5556 SAQ;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13816;BR AVIAO R TY38019;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26432;BR AVIAO R.TY14423;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13817;BR AVIAO SOM/LUZ FIGHTER TS44063;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26433;BR AVIAO SORT R.1266;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13818;BR AVIAO TECO TECO ALTIMAR;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26434;BR AVIAO TECO-TECO R.1062;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26435;BR AVIAO TEQUINHO C/25;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26436;BR AVIAO TRANSFORMER PK2762;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26437;BR AVIOES DUSTY;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26438;BR AVIOES PULL BACK SKY 3PC;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26439;BR BABADOR BABY ALIVE R.2092;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26440;BR BABY ALIVE LANCHINHO DIVERT B1451;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26441;BR BABY BAG 1101;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26442;BR BABY BAN;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13819;BR BABY BEE CONTROLE REMOTO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26443;BR BABY BEE MARTELO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26444;BR BABY CARGO R.539-BC;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13820;BR BABY COLLECTION BAILARINA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26445;BR BABY GARAGEM R.577-BG;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26446;BR BABY GOMOS MERCO TOYS RF 409;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26447;BR BABY NICE EDUCADORA 1103;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26448;BR BABY NINOS CUIDAR AMAR;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26449;BR BABY WORK R.571-BWD;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26450;BR BABY WORK R.572-BW;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26451;BR BABY WOW;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26452;BR BALANCO DEC MADEIRA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26453;BR BALANCO MADEIRA INF;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26454;BR BALDE BL CRIATIVOS 30PC;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26455;BR BALDE BON R.4606;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26456;BR BALDE COMP PICA PAU RF361;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13821;BR BALDE PRAIA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26457;BR BALDE PRAIA AVENGERS EC R.2407;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13822;BR BALDE PRAIA BELA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13823;BR BALDE PRAIA BOB;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13824;BR BALDE PRAIA DOG;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13825;BR BALDE PRAIA I SERIE ESPECIAL;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13826;BR BALDE PRAIA IMPERIO G;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13827;BR BALDE PRAIA IMPERIO M;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13828;BR BALDE PRAIA IMPERIO M;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13829;BR BALDE PRAIA IMPERIO P;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26458;BR BALDE PRAIA PLAST 1200IJET REDE;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26459;BR BALDE PRAIA R.455;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26460;BR BALDE PRAIA SAMBA TOYS TCHUCO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26461;BR BALDICO CARDOSO R.209;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13830;BR BALEIA DIDATICA MERCO TOYS RF 280;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26462;BR BAMBOLE DELTA PLAST COLORIDO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26463;BR BAMBOLE PRINCESAS R.2370;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26464;BR BANCO BL 50 PECAS SERIE ESP;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26465;BR BANHEIRA ACTPLAS P/BON R.1582;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26466;BR BANHEIRA DISMAT BON DDM MK-111;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13831;BR BANHEIRA PLAST BON 4500 PN;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26467;BR BANQUINHO 3 EM 1 MK174;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26468;BR BARALHO TRUNFO GREMIO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26469;BR BARALHO TRUNFO INTER;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13832;BR BARBIE A TOUCH OF MAGIG MALIBU;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13833;BR BARBIE BAILARINA LUZES BRILHANTES;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13834;BR BARBIE BIC C/BON;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13835;BR BARBIE CARRO CONVERSIVEL ROSA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26470;BR BARBIE CHELSEA PISTA PATINACAO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26471;BR BARBIE COLOR REVEAL GAL ARCO IRIS;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13836;BR BARBIE CONFEITEIRA PLAYSET;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13837;BR BARBIE DREMTOPIA SEREIA LUZES BR;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13838;BR BARBIE EX MINI ONIBUS TURISMO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26472;BR BARBIE I CAM BE PLAYSET LOJA/FLOR;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13839;BR BARBIE KIT MEDICA MALETA 7496 6;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13840;BR BARBIE MALIBU ESTILISTA CABELO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26473;BR BARBIE MALIBUU ESTILISTA CABELO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13841;BR BARBIE MINHA 1 BARBIE C VEST PE TS;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26474;BR BARBIE PRAIA SORT II;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13842;BR BARBIE PRINCESAS SORTIMENTO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13843;BR BARBIE SEREIA SORTIMENTO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13844;BR BARBIE UNICORNIO BLONDE CHIFRE RS;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26475;BR BARCA BEN 10 INF.R.7310-6;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26476;BR BARCA CARS R.6376;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26477;BR BARCA CARSEL C/SENSOR;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26478;BR BARCA LILICA RIPILICA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26479;BR BARCA MINHA FAZENDINHA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26480;BR BARCA PRINCESA DO GELO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26481;BR BARCO C/ACESS TY127933;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26482;BR BARCO MUS TY59727;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26483;BR BARCO R.3937;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13845;BR BASCULANTE PRAIA MENINO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26484;BR BASCULANTE R.4484;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13847;BR BASTAO LANCA AGUA C/RESERV 4 JATOS;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13846;BR BASTAO LANCA BOLH MAGIC C/LUZ 44CM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13850;BR BASTAO LANCA BOLHAS CAMINHAO 37CM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13851;BR BASTAO LANCA BOLHAS DINO FUN 20CM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13852;BR BASTAO LANCA BOLHAS DINO FUN 28CM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13848;BR BASTAO LANCA BOLHAS ESPADINHA 25CM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13853;BR BASTAO LANCA BOLHAS FOOTBALL 21CM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13854;BR BASTAO LANCA BOLHAS MAOZINHA 24CM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13855;BR BASTAO LANCA BOLHAS PRAINHA 26CM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13849;BR BASTAO LANCA BOLHAS SAPINHO 25,5CM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13856;BR BASTAO LANCA BOLHAS SORTS 37CM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26485;BR BAT SR SRA R.27656;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26486;BR BATALHA NAVAL R.1079;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26487;BR BATALHA NAVAL R.1257;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26488;BR BATALHA STEALTH XTS R.36910;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26489;BR BATE VOLTA MUS ALO ALO ALEGRIA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26490;BR BATE VOLTA MUS DANCE CAR;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26491;BR BATEDEIRA PILHA LALALOOPSY;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26492;BR BATEDEIRA R.2115;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26493;BR BATMAN MULTIBR R.7201;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26494;BR BATMAN SORT LIGA DA JUSTICA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26495;BR BATON FROZEN C/02;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;BATISTA;13857;BR BAW WAW BICHINHOS MEDIO;A;30,2
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26496;BR BEACH CIA KIT PRAIA STAB;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26497;BR BEBE CONFORTO BABY ALIVE R.2059;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26498;BR BEBE DODOI SUPER TOYS R.084;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26499;BR BEBE MOTORISTA R.2028;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26500;BR BEBE MUS R.2208;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26501;BR BEBE PASSEIO MUS 1087;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26502;BR BEBE PASSEIO MUS NEGRA 1088;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26503;BR BEE BDJ ROCK START;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26504;BR BEE BDJ SUPER START;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26505;BR BEE BDJ TAMBORZINHO MARACAS;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26506;BR BEE BLOCKS COMANDO 3EM1;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26507;BR BEE COOL PIRIRIM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26508;BR BEE FARM COLLECTION;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13858;BR BEE HUGS FADINHA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13859;BR BEE HUGS PASSEIO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26516;BR BELA BELINHA 2 COZ ELETRO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26517;BR BELA BELINHA 2 PISCINA SECADOR;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26518;BR BELA BELINHA 2 QUARTO SALA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26509;BR BELA BELINHA CAFEZINHO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26510;BR BELA BELINHA CAMINHA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13860;BR BELA BELINHA COZINHA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26511;BR BELA BELINHA ELETRO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26512;BR BELA BELINHA JANTAR;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13861;BR BELA BELINHA PANELINHA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26513;BR BELA BELINHA PISCINA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26514;BR BELA BELINHA SALA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26515;BR BELA BELINHA SECADOR INF;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26519;BR BELICHE MADEIRA DEC;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26520;BR BELL TOP CONSTRUCTION WORKERS 40PC;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26521;BR BELL TOY ARMY PATROL 40PC;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26522;BR BELL TOY CARIMBADOR MALUCO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26523;BR BELL TOY CONJ PRAIA MALUQUINHA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13862;BR BELL TOY CORES FORMAS;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13863;BR BELL TOY DOCTOR KIDS;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26524;BR BELL TOY ESTRELA MAG DEBBIE 90PC;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26525;BR BELL TOY FIRE FICHTERS 40PC;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26526;BR BELL TOY FRASQ DEBBIE BL 100PC;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26527;BR BELL TOY FRASQ MULTI BL 100PC;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26528;BR BELL TOY KIT MAQUIAGEM;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26529;BR BELL TOY LOUSA DO PEQUENO ARTISTA;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13864;BR BELL TOY MECANICO;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26530;BR BELL TOY MESINHA ESCOLAR;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26531;BR BELL TOY MICANGAS DA DEBBIE;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26532;BR BELL TOY MULTI BL;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;NUJUD;13865;BR BELL TOY MULTI BLOS DEBBIE;A;30
NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS;BRINQUEDOS;;MODELO;26533;BR BELL TOY POLICE SQUAD 35PC;A;30
