LOJA;DEPARTAMENTO;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;CUSTO_BRUTO;CUSTO_LIQUIDO;CODIGO_TRANSICAO
15;MERCEARIA;2679;FARINHA MANDIOCA FRITZ E FRIDA 1KG;I;0;0;1014013
15;MERCEARIA;2675;FARINHA MANDIOCA FRITZ E FRIDA 500G;I;0;0;1014014
15;MERCEARIA;35714;FARINHA MANDIOCA PINDUCA 1KG BCA;I;3,9;3,63;1022794
15;MERCEARIA;2671;FARINHA MANDIOCA PINDUCA 500G;I;2,14;2;1009946
15;MERCEARIA;37003;FARINHA MANDIOCA ROCHA 500G TORRADA;A;2,55;2,37;
15;MERCEARIA;2677;FARINHA MANDIOCA YOKI 500G;A;6,85;6,37;5597
15;MERCEARIA;2681;FARINHA MANDIOCA YOKI 500G TORRADA;A;8,24;7,66;9959637
15;MERCEARIA;2816;FARINHA MILHO 1KG PRE COZIDA PRE COZIDA;A;4,49;4,17;1014316
15;MERCEARIA;2691;FARINHA MILHO FRITZ E FRIDA 1KG FINA;I;0;0;1014015
15;MERCEARIA;2694;FARINHA MILHO FRITZ E FRIDA 1KG GROSSA;I;0;0;1014017
15;MERCEARIA;2693;FARINHA MILHO FRITZ E FRIDA 1KG MEDIA;I;0;0;1014016
15;MERCEARIA;35713;FARINHA MILHO GROSSA SAUDAVEL 1KG;I;0;0;
15;MERCEARIA;2697;FARINHA MILHO PERDIZ 1KG GROSSA;A;3,77;3,51;49511
15;MERCEARIA;2696;FARINHA MILHO PERDIZ 1KG MEDIA;A;3,83;3,56;49368
15;MERCEARIA;2687;FARINHA MILHO SAUDAVEL 1KG FINA;A;3,15;2,93;91309
15;MERCEARIA;2689;FARINHA MILHO SAUDAVEL 1KG GROSSA;A;3,17;2,95;91311
15;MERCEARIA;2688;FARINHA MILHO SAUDAVEL 1KG MEDIA;A;3,19;2,96;0091310
15;MERCEARIA;2684;FARINHA MILHO SINHA 1KG GROSSA;I;3,14;2,92;170062
15;MERCEARIA;2685;FARINHA MILHO SINHA 1KG MEDIA;I;2,94;2,94;170048
15;MERCEARIA;2703;FARINHA PANKO ORQUIDEA 1KG P EMPANAR;I;0;0;1006607
15;MERCEARIA;2702;FARINHA PANKO ORQUIDEA 250G P EMPANAR;I;0;0;1006606
15;MERCEARIA;2699;FARINHA ROSCA CBS 500G;A;5,37;4,29;0009216
15;MERCEARIA;2700;FARINHA ROSCA FRITZ E FRIDA 500G;I;0;0;1014018
15;MERCEARIA;2701;FARINHA ROSCA PULLMAN 500G;I;0;0;1014003
15;MERCEARIA;3093;FARINHA SOJA CERELUS 500G TOSTADA;I;0;0;9000129
15;MERCEARIA;38196;FARINHA TAPIOC ROCHA PAO QUEIJ 400G;A;5,57;4,45;
15;MERCEARIA;2714;FARINHA TAPIOCA BEIJUBOM 420G ORGAN;I;0;0;1013788
15;MERCEARIA;2712;FARINHA TAPIOCA BEIJUBOM 500G;I;5,39;5,39;1010080
15;MERCEARIA;37075;FARINHA TAPIOCA DINDA 400G TRAD;A;2,6;2,08;
15;MERCEARIA;2706;FARINHA TAPIOCA FRITZ E FRIDA 500G;I;0;0;1007166
15;MERCEARIA;2705;FARINHA TAPIOCA JUREIA 500G;I;0;0;1019891
15;MERCEARIA;2704;FARINHA TAPIOCA PINDUCA 500G;I;2,95;2,36;1008852
15;MERCEARIA;37074;FARINHA TAPIOCA ROCHA 400G BATATA;A;5,06;4,04;
15;MERCEARIA;36996;FARINHA TAPIOCA ROCHA 500G TRAD;A;4,31;3,44;
15;MERCEARIA;38194;FARINHA TAPIOCA ROCHA COCO 400G;A;5,57;4,45;
15;MERCEARIA;33270;FARINHA TRIGO BENTEVI 5KG;I;0;0;1023149
15;MERCEARIA;2717;FARINHA TRIGO FIDALGA 1KG;I;2,28;2,14;111081
15;MERCEARIA;2746;FARINHA TRIGO FIDALGA 5KG;I;12,3;12,3;111082
15;MERCEARIA;2745;FARINHA TRIGO MARIA INES 1KG;A;3,23;3;118781
15;MERCEARIA;2759;FARINHA TRIGO MARIA INES 1KG C FERM;I;,96;,96;118804
15;MERCEARIA;2757;FARINHA TRIGO MARIA INES 1KG INTEG;A;4,26;3,96;118811
15;MERCEARIA;2749;FARINHA TRIGO MARIA INES 5KG;A;15,77;14,71;118798
15;MERCEARIA;2762;FARINHA TRIGO MARIA INES 5KG PASTEL;A;19;17,75;1013285
15;MERCEARIA;2761;FARINHA TRIGO MARIA INES 5KG PIZZA;A;15,9;14,96;1013286
15;MERCEARIA;2741;FARINHA TRIGO NORDESTE 1KG;A;2,75;2,56;1008548
15;MERCEARIA;2760;FARINHA TRIGO NORDESTE 5KG;A;13,75;12,8;1008549
15;MERCEARIA;2755;FARINHA TRIGO PANFACIL 1KG C FERM;A;3,9;3,63;9908833
15;MERCEARIA;2752;FARINHA TRIGO PANFACIL 1KG INTEGRAL;A;3,91;3,63;9908765
15;MERCEARIA;2750;FARINHA TRIGO PANFACIL 5KG PREMIUM TP1;A;14,9;13,86;1013295
15;MERCEARIA;2748;FARINHA TRIGO PANFACIL 5KG TP1;A;13,49;12,55;9908741
15;MERCEARIA;2739;FARINHA TRIGO PANFACIL PREM TP1 1KG TP1;A;3;2,79;1013294
15;MERCEARIA;2722;FARINHA TRIGO PANFACIL TP1 1KG;A;2,75;2,56;9908772
15;MERCEARIA;2737;FARINHA TRIGO ROSESOL 1KG;A;2,2;2,05;1005594
15;MERCEARIA;2747;FARINHA TRIGO ROSESOL 5KG;A;11,04;10,34;1005593
15;MERCEARIA;18432;FAROFA 5GAOS CALDO BOM 200G LEMON PEPPER;I;0;0;1011753
15;MERCEARIA;18433;FAROFA 5GAOS CALDO BOM 200PIMEN/CALAB;I;0;0;1011751
15;MERCEARIA;30900;FAROFA BAT PALHA CALDO BOM 250G;I;0;0;1011747
15;MERCEARIA;2792;FAROFA CASEIRISSIMA YOKI 200G BANANA;A;5,37;4,29;1020818
15;MERCEARIA;2793;FAROFA CASEIRISSIMA YOKI 200G CEBOLA;A;5,37;4,29;1020817
15;MERCEARIA;2791;FAROFA CASEIRISSIMA YOKI 200G COSTELINHA;A;5,37;4,29;1021322
15;MERCEARIA;18434;FAROFA CROCANTE 320G TRAD;I;0;0;1011730
15;MERCEARIA;18435;FAROFA CROCANTE 320PIMENTA;I;0;0;1011731
15;MERCEARIA;37007;FAROFA DINDA 200G BACON;A;2,04;1,63;
15;MERCEARIA;37014;FAROFA DINDA 200G PICANHA;A;1,96;1,57;
15;MERCEARIA;37021;FAROFA DINDA 200G TRAD;A;1,99;1,59;
15;MERCEARIA;37264;FAROFA DINDA 400G TRAD;I;0;0;
15;MERCEARIA;18436;FAROFA MAE TERRA 200G CEBOLA ALHO;I;0;0;1012678
15;MERCEARIA;30901;FAROFA MAND TEMP BACON DOBA 500G;I;0;0;1014984
15;MERCEARIA;18437;FAROFA MANDIOCA CALDO BOM 500G;I;0;0;1011745
15;MERCEARIA;2766;FAROFA MANDIOCA DOBA 250G TEMPERADA BACON;I;1,5;1,5;1014928
15;MERCEARIA;2765;FAROFA MANDIOCA DOBA 250G TEMPERADA CALABRESA;I;1,5;1,5;1014929
15;MERCEARIA;2768;FAROFA MANDIOCA DOBA 250G TEMPERADA CARNE SECA;I;1,5;1,5;1014930
15;MERCEARIA;2770;FAROFA MANDIOCA DOBA 250G TEMPERADA PICANTE;I;1,5;1,5;1014931
15;MERCEARIA;2769;FAROFA MANDIOCA DOBA 250G TEMPERADA TRADICIONAL;I;1,5;1,5;1014927
15;MERCEARIA;2783;FAROFA MANDIOCA DOBA 500G GROSSA;I;3;3;1015043
15;MERCEARIA;2773;FAROFA MANDIOCA PINDUCA 250G BACON;I;2,66;2,66;1009375
15;MERCEARIA;2775;FAROFA MANDIOCA PINDUCA 250G CALABRESA;I;2,66;2,15;1009376
15;MERCEARIA;2776;FAROFA MANDIOCA PINDUCA 250G CARNE SECA;I;2,66;2,13;1009379
15;MERCEARIA;2771;FAROFA MANDIOCA PINDUCA 250G CHURRASCO;I;2,66;2,12;1009378
15;MERCEARIA;2772;FAROFA MANDIOCA PINDUCA 250G PICANHA;I;,13;,13;1009377
15;MERCEARIA;2778;FAROFA MANDIOCA PINDUCA 250G SUAVE;I;,27;2,66;1009374
15;MERCEARIA;2785;FAROFA MANDIOCA YOKI 200G C TEMPERO SUAVE;A;3,4;2,71;1011677
15;MERCEARIA;2786;FAROFA MANDIOCA YOKI 200G TRADICIONAL;A;3,39;2,71;1020819
15;MERCEARIA;2799;FAROFA MANDIOCA YOKI 400G TRADICIONAL;A;5,99;4,79;1006271
15;MERCEARIA;18438;FAROFA MANDIOCA YOKI APIMENTADA 380G;I;0;0;1014139
15;MERCEARIA;18439;FAROFA MANDIOCA YOKI TEMP TRAD 380G;I;0;0;1014137
15;MERCEARIA;30902;FAROFA MILHO CROC PRA;I;0;0;1011749
15;MERCEARIA;30897;FAROFA PRONTA CBS TEMP MAND C/PIM.500G;I;0;0;0005407
15;MERCEARIA;2781;FAROFA PRONTA FRITZ FRIDA 250G;I;1,37;3,09;1007139
15;MERCEARIA;2788;FAROFA PRONTA FRITZ FRIDA 400G;I;0;0;1017955
15;MERCEARIA;18440;FAROFA PRONTA FRITZ FRIDA 500G;I;0;0;1007140
15;MERCEARIA;2796;FAROFA PRONTA PICININ 350G;I;0;0;1010032
15;MERCEARIA;18441;FAROFA PRONTA YOKI 250G;I;0;0;0060928
15;MERCEARIA;18442;FAROFA PRONTA YOKI 400G L400P350;I;4,79;4,79;1016574
15;MERCEARIA;18443;FAROFA PRONTA YOKI 500G;I;0;0;0005599
15;MERCEARIA;18444;FAROFA PRONTA ZAELI 250G;I;0;0;0144018
15;MERCEARIA;18445;FAROFA PRONTA ZAELI 300G MILHO SUAVE;I;0;0;1012566
15;MERCEARIA;18446;FAROFA PRONTA ZAELI 300G SUAVE LIGHT;I;0;0;0046792
15;MERCEARIA;18447;FAROFA PRONTA ZAELI 300G TROPICAL;I;0;0;0056980
15;MERCEARIA;18448;FAROFA PRONTA ZAELI 500G CALABRESA;I;0;0;0054694
15;MERCEARIA;18449;FAROFA PRONTA ZAELI 500G MANDIOCA;I;0;0;0034008
15;MERCEARIA;18450;FAROFA PRONTA ZAELI 500G MILHO TEMP;I;0;0;0034010
15;MERCEARIA;30903;FAROFA PRONTA ZAELI PICANHA 500G;I;0;0;0054695
15;MERCEARIA;30904;FAROFA PRONTA ZAELI SUAVE 500G;I;0;0;0034009
15;MERCEARIA;37265;FAROFA ROCHA 250G BACON;A;3,12;2,51;
15;MERCEARIA;37030;FAROFA ROCHA 250G FARROUPILHA;A;3,8;3,04;
15;MERCEARIA;37266;FAROFA ROCHA 250G PICANHA;A;3,16;2,52;
15;MERCEARIA;37268;FAROFA ROCHA 250G TRAD;A;3,12;2,5;
15;MERCEARIA;37033;FAROFA ROCHA 400G TRAD;A;3,94;3,15;
15;MERCEARIA;37025;FAROFA ROCHA CASEIRA 300G CEB NA MANT;A;4,84;3,86;
15;MERCEARIA;37027;FAROFA ROCHA CASEIRA 300G TRAD;A;4,84;3,86;
15;MERCEARIA;37047;FAROFA ROCHA CASEIRA 300GBACON;A;4,85;3,87;
15;MERCEARIA;2780;FAROFA SOJA PINDUCA 250G;I;2,66;2,66;1009380
15;MERCEARIA;18451;FAROFA SOJA YOKI 200G;I;0;0;1016182
15;MERCEARIA;18452;FAROFA YOKI C/BATATA PALHA 200G;I;0;0;1011676
15;MERCEARIA;18453;FAROFA YOKI C/PEDACOS CEBOLA 200G;I;0;0;1015531
15;MERCEARIA;18456;FEIJAO BCO CALDO BOM 500G;I;0;0;1011789
15;MERCEARIA;18457;FEIJAO BCO CBS 400G;I;0;0;1014214
15;MERCEARIA;30905;FEIJAO BCO KISABOR 500G;I;0;0;1019221
15;MERCEARIA;18458;FEIJAO BCO MARAVILHOSA 500G;I;0;0;1007234
15;MERCEARIA;18459;FEIJAO BCO SERRA URUGUAI 500G;A;4,39;4,08;1012409
15;MERCEARIA;2302;FEIJAO BRANCO CALDO OURO 500G;A;4,94;4,6;0028417
15;MERCEARIA;2304;FEIJAO BRANCO CBS 500G;I;7,34;6,82;0010645
15;MERCEARIA;2309;FEIJAO BRANCO JUREIA 500G;I;7,79;7,25;1019827
15;MERCEARIA;2390;FEIJAO BRANCO ODERICH LT 220G;A;4,14;3,31;1000882
15;MERCEARIA;2312;FEIJAO CARIOC SERRA URUGUAI 500G;A;3,35;3,13;1017369
15;MERCEARIA;18460;FEIJAO CARIOCA ARBAZA 1K;I;0;0;9980730
15;MERCEARIA;2320;FEIJAO CARIOCA CALDO OURO 1KG;A;7,19;6,68;0020156
15;MERCEARIA;18461;FEIJAO CARIOCA FLOR PARANA 1K;I;3,05;3,56;1022265
15;MERCEARIA;2315;FEIJAO CARIOCA FRITZ E FRIDA 500G;I;0;0;1014026
15;MERCEARIA;2386;FEIJAO CARIOCA FUGINI SH 250G;I;2,62;2,62;1001945
15;MERCEARIA;2317;FEIJAO CARIOCA SERRA URUGUAI 1KG;A;6,33;5,89;1012405
15;MERCEARIA;18462;FEIJAO CAVALO CALDO BOM 500G;I;0;0;1011793
15;MERCEARIA;36770;FEIJAO FRADINHO CALDO BOM SEL ESP 5;I;0;0;1011790
15;MERCEARIA;35715;FEIJAO JALO CALDO BOM 500G SEL ESP;I;8,49;8,49;1011792
15;MERCEARIA;2325;FEIJAO PRETO ARBAZA PREMIUM 500G;A;2,4;2,23;1002300
15;MERCEARIA;2348;FEIJAO PRETO ARBAZA TP1 1KG;A;4,6;4,28;0113301
15;MERCEARIA;2340;FEIJAO PRETO BIG BOM 1KG;I;3,3;3,3;1021299
15;MERCEARIA;2351;FEIJAO PRETO CALDO OURO 1KG;A;5,06;4,7;0016005
15;MERCEARIA;2329;FEIJAO PRETO CALDO OURO 500G;A;2,63;2,45;1008989
15;MERCEARIA;2345;FEIJAO PRETO EVERLING 1KG;I;0;0;1019038
15;MERCEARIA;2387;FEIJAO PRETO FUGINI SH 250G;I;3,42;3,42;1001952
15;MERCEARIA;3834;FEIJAO PRETO KICALDO TP1 1KG;I;0;0;0113300
15;MERCEARIA;2389;FEIJAO PRETO ODERICH LT 420G;A;4,21;3,36;1000880
15;MERCEARIA;35721;FEIJAO PRETO SABOROSO 1KG;I;2,83;2,83;1023106
15;MERCEARIA;2355;FEIJAO PRETO SERRA URUGUAI TP1 1KG;A;4,42;4,11;1003987
15;MERCEARIA;2333;FEIJAO PRETO TUTU 1KG;I;0;0;1004179
15;MERCEARIA;30906;FEIJAO PTO CALDO BOM 500G;I;0;0;1011786
15;MERCEARIA;18463;FEIJAO PTO FRITZ FRIDA TP1 1K;I;5,79;5,79;1014025
15;MERCEARIA;18464;FEIJAO PTO KANAKE TP1 1K;I;0;0;1002709
15;MERCEARIA;18465;FEIJAO PTO MACIO TP1 1K;I;0;0;1000418
15;MERCEARIA;18466;FEIJAO PTO MORO TP1 1KG;A;3,6;3,35;1012412
15;MERCEARIA;18467;FEIJAO PTO SITIO TP1 1K;I;0;0;1007490
15;MERCEARIA;18468;FEIJAO PTO YOBBA TP1 1K;I;0;0;1007978
15;MERCEARIA;2359;FEIJAO RAJADO SERRA URUGUAI 500GR;A;4,46;4,2;9000101
15;MERCEARIA;18469;FEIJAO RAJADO SERRA URUGUAI TP1 1K;I;0;0;1012408
15;MERCEARIA;35709;FEIJAO ROSINHA CALDO BOM 500G SEL ESPECIAL;I;7,74;7,74;1011791
15;MERCEARIA;18470;FEIJAO VERM CALDO BOM 500G;I;0;0;1011788
15;MERCEARIA;18471;FEIJAO VERM FLOR PARANA 1K;I;5,55;6,71;1022264
15;MERCEARIA;2361;FEIJAO VERMELHO ARBAZA 500G;A;5,15;4,79;9967694
15;MERCEARIA;2365;FEIJAO VERMELHO CALDO OURO 500G;A;4,49;4,18;0011613
15;MERCEARIA;2392;FEIJAO VERMELHO ODERICH LT 420G;I;7,39;7,39;1000881
15;MERCEARIA;2368;FEIJAO VERMELHO SERRA URUGUAI 500G;A;4,45;4,14;1012407
15;MERCEARIA;2391;FEIJOADA ODERICH 420G;A;6,31;5,04;5036
15;MERCEARIA;3505;FERM BIO PO FLEISCHMANN SH 10G INSTANT;A;1,29;1,04;0010586
15;MERCEARIA;3510;FERM BIO PO FLEISCHMANN SH LV 125G PG 100G;A;7,08;5,66;1012507
15;MERCEARIA;18474;FERM BIOL PO FLEISCHMANN SH 125G;I;0;0;0009266
15;MERCEARIA;18475;FERM BIOL SAF INSTANT 10G;I;0;0;1012447
15;MERCEARIA;18476;FERM BIOL SAF INSTANT 125G;I;0;0;1012444
15;MERCEARIA;18477;FERM BIOL SAF INSTANT VERM 500G;I;0;0;1012446
15;MERCEARIA;3512;FERM PO BIOL GOOD INSTANT SH 10G;A;,59;,48;0078993
15;MERCEARIA;3516;FERM PO BIOL GOOD INSTANT SH 125G;A;4,79;3,83;0079006
15;MERCEARIA;18478;FERM PO FLEISCHMANN INST SH 10G L3P2;I;0;0;8100586
15;MERCEARIA;30907;FERM PO LT 100G BIOL FLEISC;I;0;0;0004100
15;MERCEARIA;18479;FERM PO QUIMICO GOOD INSTANT 100G;A;2,19;1,75;0079037
15;MERCEARIA;3539;FERM PO QUIMICO GOOD INSTANT SH 11G;A;,32;,26;0079013
15;MERCEARIA;3521;FERM QUIMICO PO DR OETKER PT 100G;A;2,89;2,33;1012970
15;MERCEARIA;3524;FERM QUIMICO PO FLEISCHMANN PT 100G;A;3,71;2,96;0057539
15;MERCEARIA;30908;FERM QUIMICO PO PT NORDESTE 100G;I;0;0;1017359
15;MERCEARIA;3531;FERM QUIMICO PO ROYAL PT 100G;A;3,72;2,97;0004099
15;MERCEARIA;3535;FERM QUIMICO PO ROYAL PT 250G;A;8,84;7,07;0004098
15;MERCEARIA;36711;FERMENTO BIOL PO NORDESTE SH 10G;A;,65;,52;1022533
15;MERCEARIA;6054;FERMENTO ITAIQUARA 500G GELADO;I;0;0;0003971
15;MERCEARIA;6055;FERMENTO ITAIQUARA 60G;I;0;0;0003964
15;MERCEARIA;2426;FIAMBRE CARNE BOVINA ODERICH 320G;I;6,55;6,55;81346
15;MERCEARIA;18504;FIAMBRE SUINO ODERICH 320G;I;0;0;0081348
15;MERCEARIA;3070;FIBRA MARACUJA CERELUS 100G;A;6,63;6,63;1008287
15;MERCEARIA;18505;FIGO CALDA MARIZA 400G;A;14,17;14,17;1012244
15;MERCEARIA;2287;FIGO CITRAL INTEIRO 400G;I;0;0;1003604
15;MERCEARIA;11082;FIGO DA INDIA;I;0;0;0004960
15;MERCEARIA;2288;FIGO ODERICH CALDA 450G;A;15,77;13,31;80350
15;MERCEARIA;18506;FILE SARD G.COSTA TOMATE 125G 2203;I;0;0;9990913
15;MERCEARIA;30935;FILTRO P/MELITTA 103 C/30;I;0;0;1012791
15;MERCEARIA;18522;FILTRO PAPEL 3 CORACOES 102 C 30;A;3,68;3,15;1013636
15;MERCEARIA;2306;FILTRO PAPEL 3C 103 C 30;A;3,87;3,87;1013637
15;MERCEARIA;2299;FILTRO PAPEL BRIGITTA 102 C 30;A;3,08;2,46;9992177
15;MERCEARIA;2300;FILTRO PAPEL BRIGITTA 103 C 30;A;3,27;2,61;9992184
15;MERCEARIA;2298;FILTRO PAPEL IGUACU 102 C 30;A;2,93;2,34;1007970
15;MERCEARIA;18523;FILTRO PAPEL MELITTA 102 C/30;I;0;0;1012790
15;MERCEARIA;2301;FILTRO PAPEL MELITTA 102 MD C 30;A;3,41;2,73;9983311
15;MERCEARIA;2303;FILTRO PAPEL MELITTA 103 GD C 30;A;3,67;2,93;9983335
15;MERCEARIA;2305;FILTRO PAPEL MELITTA N02 MD C 30;A;3,48;2,78;1008474
15;MERCEARIA;2308;FILTRO PAPEL MELITTA N04 GD C 30;A;4,06;3,24;1008475
15;MERCEARIA;1942;FLOCOS ARROZ STO ANTONIO 100G CARAMELIZADO;I;0;0;1013858
15;MERCEARIA;3473;FLOCOS GRAN DONA JURA 1 005K CHOC;I;0;0;1009514
15;MERCEARIA;3438;FLOCOS GRAN DONA JURA 500G CHOC;I;0;0;1010369
15;MERCEARIA;3441;FLOCOS GRAN DONA JURA 500G CHOC BRANCO;I;0;0;1013373
15;MERCEARIA;3436;FLOCOS GRAN DONA JURA 500G CROCANTE;I;0;0;1018229
15;MERCEARIA;3439;FLOCOS GRAN DONA JURA 500G MESCLADO;I;0;0;1018228
15;MERCEARIA;18624;FONDANT GUIMARAES LEITE TRAD 160G;I;0;0;0122504
15;MERCEARIA;18625;FONDANT GUIMARAES LEITE/COCO 160G;I;0;0;0122498
15;MERCEARIA;1902;FONDANT ST ANTONIO 120G LEITE;I;0;0;1008699
15;MERCEARIA;1908;FONDANT STO ANTONIO 160G LEITE;I;0;0;44349
15;MERCEARIA;1912;FONDANT STO ANTONIO 160G LEITE COCO;I;0;0;44257
15;MERCEARIA;18626;FONDANT STO ANTONIO AO LEITE C 100 UN;I;0;0;1022428
15;MERCEARIA;18943;GEL B PRINCIPIO ABACAXI 250G;I;0;0;8960234
15;MERCEARIA;18944;GEL B PRINCIPIO ABACAXI C/PIM 250G;I;0;0;1009149
15;MERCEARIA;18945;GEL B PRINCIPIO CEBOLA CARAME 250G;I;0;0;1009152
15;MERCEARIA;18946;GEL B PRINCIPIO CEREJA C/PIMEN 250G;I;0;0;1014232
15;MERCEARIA;31133;GEL B PRINCIPIO DAMASCO 250G;I;0;0;1014233
15;MERCEARIA;31134;GEL B PRINCIPIO DIET ABACAXI 230G;I;0;0;1009663
15;MERCEARIA;18947;GEL B PRINCIPIO DIET FRUT VER 230G;I;0;0;1014241
15;MERCEARIA;18948;GEL B PRINCIPIO DIET GOIABA 230G;I;0;0;1009145
15;MERCEARIA;18949;GEL B PRINCIPIO DIET MOR 230G;I;0;0;1009146
15;MERCEARIA;18950;GEL B PRINCIPIO DIET PIM VERM 230G;I;0;0;1014239
15;MERCEARIA;18951;GEL B PRINCIPIO DIET UVA 230G;I;0;0;1009148
15;MERCEARIA;18952;GEL B PRINCIPIO FIGO C/CHIA/FIB 250G;I;0;0;1014242
15;MERCEARIA;18953;GEL B PRINCIPIO FRUT VERMS 250G;I;0;0;1014235
15;MERCEARIA;18954;GEL B PRINCIPIO GOIABA 250G;I;0;0;1009140
15;MERCEARIA;31135;GEL B PRINCIPIO GOIABA/BET/LIM 250G;I;0;0;1014243
15;MERCEARIA;18955;GEL B PRINCIPIO MARACUJA/PIMEN 250G;I;0;0;1014236
15;MERCEARIA;18956;GEL B PRINCIPIO MENTA/HORT 250G;I;0;0;1014237
15;MERCEARIA;18957;GEL B PRINCIPIO MOR 250G;I;0;0;1009141
15;MERCEARIA;18958;GEL B PRINCIPIO MOR C/PIM 250G;I;0;0;1009153
15;MERCEARIA;18959;GEL B PRINCIPIO MOR/AMORA/CHIA 250G;I;0;0;1014244
15;MERCEARIA;18960;GEL B PRINCIPIO PIM VERM 250G;I;0;0;1009143
15;MERCEARIA;18961;GEL B PRINCIPIO PIM/MENTA/HORTE 250;I;0;0;1014238
15;MERCEARIA;18962;GEL B PRINCIPIO UVA/ACAI/PASSAS 250G;I;0;0;1014245
15;MERCEARIA;18965;GEL DELAKASA 100% FRU VERM 180G;I;0;0;1006079
15;MERCEARIA;18981;GEL GUIMARAES AMIDO ABACAXI 140G;I;0;0;1008243
15;MERCEARIA;18982;GEL GUIMARAES AMIDO MOR 140G;I;0;0;1008244
15;MERCEARIA;31140;GEL SEM SABOR FRUTOP C/2 VERM;I;0;0;0036541
15;MERCEARIA;3836;GELADINHO AMERICANO 40UN;A;7,27;6,5;1009940
15;MERCEARIA;19000;GELADINHO AMERICANO C/10;I;0;0;1009830
15;MERCEARIA;19001;GELADINHO AMERICANO C/20;I;0;0;1010990
15;MERCEARIA;3837;GELADINHO AMERICANO ZERO;A;1,8;1,8;1021067
15;MERCEARIA;19002;GELADINHO TILLY;I;0;0;1008578
15;MERCEARIA;3565;GELATINA APTI 20G ABACAXI;A;,97;,78;1002172
15;MERCEARIA;3569;GELATINA APTI 20G AMORA;A;,96;,77;1002179
15;MERCEARIA;19003;GELATINA APTI 20G AMORA;I;0;0;1009684
15;MERCEARIA;3571;GELATINA APTI 20G CEREJA;A;,96;,77;1002174
15;MERCEARIA;3572;GELATINA APTI 20G FRAMBOESA;A;,95;,76;1002175
15;MERCEARIA;3574;GELATINA APTI 20G LIMAO;A;,97;,77;1002173
15;MERCEARIA;3575;GELATINA APTI 20G MARACUJA;A;,97;,77;1002177
15;MERCEARIA;3576;GELATINA APTI 20G MORANGO;A;,96;,77;1002169
15;MERCEARIA;3578;GELATINA APTI 20G PESSEGO;A;,97;,77;1002178
15;MERCEARIA;3582;GELATINA APTI 20G TUTTI FRUTTI;A;,97;,77;1002176
15;MERCEARIA;3585;GELATINA APTI 20G UVA;A;,97;,77;1002170
15;MERCEARIA;3592;GELATINA BOM GOSTO 20G ABACAXI;I;0;0;0107945
15;MERCEARIA;3595;GELATINA BOM GOSTO 20G CEREJA;I;0;0;0107969
15;MERCEARIA;3597;GELATINA BOM GOSTO 20G FRAMBOESA;I;0;0;0107983
15;MERCEARIA;3599;GELATINA BOM GOSTO 20G LARANJA;I;0;0;0128803
15;MERCEARIA;3601;GELATINA BOM GOSTO 20G LIMAO;I;0;0;0108010
15;MERCEARIA;3604;GELATINA BOM GOSTO 20G MORANGO;I;1,09;1,09;0108041
15;MERCEARIA;3606;GELATINA BOM GOSTO 20G UVA;I;0;0;0108027
15;MERCEARIA;19013;GELATINA DR OETKER 20G FRAMBOESA;I;0;0;1012958
15;MERCEARIA;19014;GELATINA DR OETKER 20G LIMAO;I;0;0;1012959
15;MERCEARIA;19015;GELATINA DR OETKER 20G MOR;I;0;0;1012957
15;MERCEARIA;19016;GELATINA DR OETKER 20G T FRUT;I;0;0;1017892
15;MERCEARIA;19017;GELATINA DR OETKER 20G UVA;I;0;0;1012960
15;MERCEARIA;19018;GELATINA FLEISCHMANN 45G CEREJA;I;0;0;0076876
15;MERCEARIA;3244;GELATINA LOWCUCAR STEVIA PLUS 10G MORANGO;A;2,36;2,36;1001167
15;MERCEARIA;3242;GELATINA LOWCUCAR STEVIA PLUS 10G UVA;A;2,36;2,36;1001181
15;MERCEARIA;3615;GELATINA NEILAR 20G ABACAXI;A;,84;,68;0114344
15;MERCEARIA;3617;GELATINA NEILAR 20G AMORA;A;,85;,68;1009052
15;MERCEARIA;3618;GELATINA NEILAR 20G BLUBERRY;A;,85;,7;1009787
15;MERCEARIA;3620;GELATINA NEILAR 20G CEREJA;A;,85;,68;0114349
15;MERCEARIA;3622;GELATINA NEILAR 20G FRAMBOESA;A;,85;,68;0114348
15;MERCEARIA;3624;GELATINA NEILAR 20G LIMAO;A;,84;,67;0114346
15;MERCEARIA;3625;GELATINA NEILAR 20G MARACUJA;A;,85;,71;0114350
15;MERCEARIA;3626;GELATINA NEILAR 20G MORANGO;A;,85;,68;0114345
15;MERCEARIA;3627;GELATINA NEILAR 20G PESSEGO;A;,85;,68;0114351
15;MERCEARIA;3629;GELATINA NEILAR 20G UVA;A;,85;,68;0114347
15;MERCEARIA;19019;GELATINA NEILAR 85PESSEGO;I;0;0;0114339
15;MERCEARIA;3645;GELATINA NEILAR S SABOR 24G INCOLOR;A;3,24;2,59;1009138
15;MERCEARIA;3632;GELATINA ROYAL 25G ABACAXI;A;1,58;1,58;1008877
15;MERCEARIA;3634;GELATINA ROYAL 25G CEREJA;I;,15;1,64;1008980
15;MERCEARIA;3636;GELATINA ROYAL 25G MARACUJA;I;0;0;1017135
15;MERCEARIA;3637;GELATINA ROYAL 25G MORANGO;I;0;0;1008879
15;MERCEARIA;3639;GELATINA ROYAL 25G UVA;I;1,58;1,58;1008878
