DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;QUANTIDADE_DISPONIVEL;QTD_PEND_PEDCOMPRA;QTD_VENDIDA;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO;DATA_CADASTRO_PRODUTO
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11719;PALETA RESERVA BOV S OSSO KG PEIXINHO TRAD;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11610;PALMIER SPECIATTA;Ativo;1;1;6,958;6;6,69;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;31776;PANCETA SUINO PAMPLONA TEMP KG;Ativo;1;1;0;0;0;0;0;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;21604;PAO ALHO EXCELSIOR TRAD 350G;Ativo;1;1;72;0;212;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7291;PAO ALHO ITALIANY 350G TRAD;Ativo;1;1;41;0;35;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7293;PAO ALHO ROMENA 400G;Ativo;1;1;22;10;23;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7294;PAO ALHO ROMENA 400G PICANTE;Ativo;1;1;6;6;9;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7296;PAO ALHO SANTA MASSA 400G TRAD;Ativo;1;10;25;0;45;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;9963;PAO ALHO SANTA MASSA PICANTE 400G;Ativo;1;1;37;0;5;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11612;PAO BAGUETE MARQUESPAN G KG;Ativo;1;1;,172;0;8,64;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11613;PAO BAGUETE MINI MARQUESPAN KG;Ativo;1;1;-,222;0;34,29;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7331;PAO CASEIRO 500G PAO TCHE PAO 50;Ativo;1;1;25;5;39;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11616;PAO CASEIRO MARQUESPAN;Ativo;1;1;10,789;0;16,27;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11624;PAO DOCE HOT DOG MARQUESPAN KG;Ativo;1;1;11,603;0;15,6;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11627;PAO DOCE MINI COCO MARQUESPAN KG;Ativo;1;1;23,566;0;4,22;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11626;PAO DOCE MINI CREME BAUN MARQU KG;Ativo;1;1;5,039;0;4,92;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11628;PAO DOCE MINI FAROFA MARQUESPAN;Ativo;1;1;-599,102;0;5,15;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11629;PAO DOCE XIS MARQUESPAN KG;Ativo;1;1;5,812;0;24,85;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11631;PAO FOLHADO MARQUESPAN KG;Ativo;1;1;-,067;0;43,04;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;21605;PAO FOR TCHE 380G;Ativo;1;1;371;0;1526;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7300;PAO FORMA PULLMAN 480G;Ativo;1;1;188,92;2172;1722;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7301;PAO FORMA PULLMAN 500G ARTESANO;Ativo;1;1;10;75;37;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7302;PAO FORMA PULLMAN 500G INTEG ARTES;Ativo;1;1;6;76;55;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7303;PAO FORMA TCHE PAO 450G;Ativo;1;1;119;120;821;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7304;PAO FORMA TCHE PAO INT. E ZERO 500G INTEGRAL;Ativo;1;1;34;13;128;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11632;PAO FRANCES CERVEJINH MARQUESPAN KG;Ativo;1;1;-350,865;0;251,2;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11633;PAO FRANCES FIBRAS MARQUESPAN KG;Ativo;1;1;,257;0;71,78;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11634;PAO FRANCES FR MARQUESPAN KG;Ativo;1;1;-687,513;0;2896,74;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11635;PAO FRANCES MINI MARQUESPAN KG;Ativo;1;1;-,557;0;168,05;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11636;PAO FRANCES SOVADO MARQUESPAN KG;Ativo;1;1;-1,564;0;151,15;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11639;PAO HAMB MARQUESPAN MR KG;Ativo;1;1;23,126;0;32,42;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;21606;PAO HAMBURGUER BRIOCHE TCHE 300G;Ativo;1;1;8;3;14;0;0;20/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11642;PAO HOT DOG MARQUESPAN MED KG;Ativo;1;1;24,689;0;53,99;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11643;PAO HOT DOG MARQUESPAN MINI JEEP KG;Ativo;1;1;9,828;0;66,13;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;21607;PAO HOT DOG TCHE 500G;Ativo;1;1;5;2;32;0;0;20/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11645;PAO HUNGARO MARQUESPAN KG COCO LEITE COND;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11649;PAO INTEGRAL MARQUESPAN KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7305;PAO ITALIANY 350G 4 QUEIJOS;Ativo;1;1;25;0;32;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;21608;PAO LEITE P ROSAS 400G;Ativo;1;1;249;20;724;0;0;20/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11654;PAO MASSINHA MARQU MINI COCO KG;Ativo;1;1;-16,718;0;16,32;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11652;PAO MASSINHA MINI FAROFA KG;Ativo;1;1;-6,292;0;6,77;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7309;PAO NUTRELLA 450G 14 GRAOS VITTA;Ativo;1;1;3;28;10;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7311;PAO NUTRELLA 450G GRAOS CASTANHAS;Ativo;1;1;4;29;8;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7312;PAO NUTRELLA 550G SUPREME;Ativo;1;1;3;39;5;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7313;PAO NUTRELLA 550G SUPREME FTAS GRAOS CAST;Ativo;1;1;3;35;7;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;9971;PAO NUTRELLA AVEIA GRAOS SEME 350G;Ativo;1;1;0;32;1;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11659;PAO PRETO LINHACA MARQUESPAN KG;Ativo;1;1;-108,156;0;73,63;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7317;PAO PULLMAN 420G HAMBURGUER C GERGE;Ativo;1;1;6;60;11;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7319;PAO PULLMAN 450G 12 GRAOS;Ativo;1;1;3;31;9;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7322;PAO PULLMAN 450G S CASCA TRAD;Ativo;1;1;2;24;1;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7323;PAO PULLMAN 480G INTEGRAL;Ativo;1;1;29;276;97;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7324;PAO PULLMAN 500G NA CHAPA ARTESANO;Ativo;1;1;15;78;23;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7325;PAO PULLMAN 520G HAMBURGUER;Ativo;1;1;3;90;5;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;31802;PAO PULLMAN ARTESANO BRIOCHE 500G;Ativo;1;1;3;26;11;0;0;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;38282;PAO PULLMAN FIBRA 370G MAIS PROT;Ativo;1;1;1;23;2;0;0;29/04/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11660;PAO QJO MARQUESPAN G KG;Ativo;1;1;-,132;0;13,9;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11661;PAO QJO MARQUESPAN P KG;Ativo;1;1;,518;0;123,74;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;9968;PAO QUEIJO AURORA TRAD 400G;Ativo;1;1;81;0;93;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11664;PAO RAMINHO DOCE MARQUESPAN KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;33611;PAO TCHE ATELIE ZERO 500G;Ativo;1;1;6;0;6;0;0;14/08/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;34891;PAO TCHE BAH MATTEUS 500G CASEIRO;Ativo;1;1;3;0;1;0;0;02/12/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7329;PAO TCHE PAO 300G HOT DOG PAO TCHE PAO 30;Ativo;1;1;4;0;33;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7341;PAO TCHE PAO 350G INTEGRAL PRETO;Ativo;1;1;3;8;53;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7336;PAO TCHE PAO 400G INT LEVE CENTEIO;Ativo;1;1;8;6;35;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7337;PAO TCHE PAO 400G INT LEVE INTEGRAL;Ativo;1;1;14;0;32;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7338;PAO TCHE PAO 400G INT LEVE MULTICEREAIS;Ativo;1;1;4;10;57;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7335;PAO TCHE PAO 400G TORTA FRIA S CASC;Ativo;1;1;1;0;0;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7332;PAO TCHE PAO 500G ATELIE;Ativo;1;1;8;0;15;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7333;PAO TCHE PAO 500G LEITE;Ativo;1;1;13;1;35;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7344;PAO TCHE PAO 500G XIS;Ativo;1;1;7;2;19;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;33612;PAO TCHE PAO SAND 400G S CASCA;Ativo;1;1;6;3;3;0;0;14/08/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;36901;PAO TORRADO BAK KG;Ativo;1;1;0;0;0;0;0;19/02/2026
PERECIVEIS;SANDRO MARTINS VIANNA;8;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;Ativo;1;1;56;20;116;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11670;PASSAS UVA UNIAGRO BCA KG;Ativo;12;12;12;0;,12;5;10;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11671;PASSAS UVA UNIAGRO PTA KG;Ativo;1;10;21,618;0;8,51;10;20;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11674;PASTEL FOLH SPECIATTA PRES QJO KG;Ativo;1,5;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11673;PASTEL FOLHADO FGO SPECIATTA KG;Ativo;1,5;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;37844;PASTEL NATA SPECIATTA FGO REQ KG;Ativo;1,5;1;0;0;0;0;0;01/04/2026
PERECIVEIS;SANDRO MARTINS VIANNA;8;11677;PATA BRISTOT BOV CONG KG;Ativo;1;1;123,17;0;58,22;20;40;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11678;PATA BRISTOT BOV CONG KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;36240;PATE DALIA 100G GALINHA;Ativo;1;1;48;0;158;0;0;28/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;8;36241;PATE DALIA 100G PRESUNTO;Ativo;1;1;132;0;149;0;0;28/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;8;9980;PATE EXCELSIOR 100G BACON;Ativo;36;36;17;36;41;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;21768;PATE EXCELSIOR 100G CEBOLA SALSA;Ativo;36;36;19;36;84;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7403;PATE EXCELSIOR 100G FGO;Ativo;36;36;6;0;100;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7404;PATE EXCELSIOR 100G FGO E ERVAS;Ativo;36;36;68;0;255;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7402;PATE EXCELSIOR 100G FIGADO;Ativo;36;36;100;0;101;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7405;PATE EXCELSIOR 100G PEITO FGO DEF;Ativo;36;36;15;72;59;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7410;PATE EXCELSIOR 100G PRESUNTO;Ativo;36;36;8;72;91;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;34521;PATE EXCELSIOR 250G FGO;Ativo;24;24;55;0;9;0;0;29/10/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;9981;PATE EXCELSIOR 250G FGO C ERVAS;Ativo;24;24;76;0;57;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;9982;PATE EXCELSIOR 250G PRESUNTO;Ativo;24;24;22;0;42;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11683;PATINHO FRIBOI BOV PORC VACUO KG;Ativo;1;1;15,82;0;28,07;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11685;PATINHO RESERVA BOV S OSSO KG BIFE;Ativo;1;1;0;0;30,96;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11045;PATINHO RESERVA BOV S OSSO KG DUCKBEEF RESERV;Ativo;1;1;0;0;1,28;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11144;PATINHO RESERVA BOV S OSSO KG FLANBEEF RESERV;Ativo;1;1;0;0;,66;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11686;PATINHO RESERVA BOV S OSSO KG MOIDO;Ativo;1;1;0;0;33,76;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11688;PATINHO RESERVA BOV S OSSO KG PAI;Ativo;1;1;85,2;0;151,94;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11680;PATINHO RESERVA BOV S OSSO KG PEDACO;Ativo;1;1;0;0;,49;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11689;PATINHO RESERVA BOV S OSSO KG STROGONOFF;Ativo;1;1;0;0;2,5;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;36636;PEITO BOV FRIBOI 1953 KG ANGUS BDJ;Ativo;1;1;0;0;0;0;0;09/02/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;34708;PEITO E COSTELA C OSSO BOV RESF KG;Ativo;1;1;224,335;165,585;653,23;0;0;14/11/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11684;PEITO E COSTELA C OSSO BOV RESF KG BDJ;Ativo;1;1;0;0;4,32;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;10936;PEITO E COSTELA C OSSO BOV RESF KG COST RES PEITO;Ativo;1;1;0;0;15,28;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;10933;PEITO E COSTELA C OSSO BOV RESF KG COSTELA GRELHA;Ativo;1;1;0;0;21,49;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11413;PEITO E COSTELA C OSSO BOV RESF KG MANTA PEITO RES;Ativo;1;1;0;0;4,28;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11713;PEITO E COSTELA C OSSO BOV RESF KG PEIT RES C OSSO;Ativo;1;1;0;0;324,86;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11693;PEITO FGO AURORA DEFUM 180G;Ativo;1;1;18;0;16;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11695;PEITO FGO CONG KG;Ativo;1;1;449,324;0;1671,69;400;500;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11696;PEITO FGO EXCELSIOR DEF KG EMB;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11697;PEITO FGO EXCELSIOR DEF KG FAT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11698;PEITO FGO EXCELSIOR DEF KG INT;Ativo;1;1;14,014;0;23,48;2;3;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;34475;PEITO FGO EXCELSIOR DEF KG RETALHO;Ativo;1;1;0;0;0;0;0;25/10/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11700;PEITO FGO PROGRESSO DEF KG EMB;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11701;PEITO FGO PROGRESSO DEF KG FAT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11702;PEITO FGO PROGRESSO DEF KG INT;Ativo;1;1;43,156;0;29,68;10;20;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;31858;PEITO FGO SADIA TEMP COZ DESF CONG 400G;Ativo;12;1;6;0;76;48;72;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11703;PEITO FGO SEARA DESF 400G;Ativo;10;1;23;0;58;20;40;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11705;PEITO FRIBOI BOV PORC VACUO;Ativo;1;1;0;0;6,88;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11704;PEITO FRIBOI BOV PORC VACUO BDJ;Ativo;1;1;0;0;1,37;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11690;PEITO PERDIGAO CHESTER DEF KG EMB;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;31859;PEITO PERDIGAO CHESTER DEF KG FAT;Ativo;1;1;0;0;0;0;0;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11691;PEITO PERDIGAO CHESTER DEF KG INT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11925;PEITO PERDIGAO CHESTER DEF KG RETALHO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11706;PEITO PERU PERDIGAO LIGHT COZ KG EMB;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11707;PEITO PERU PERDIGAO LIGHT COZ KG FAT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11710;PEITO PERU SADIA LIGHT DEF KG EMB;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11711;PEITO PERU SADIA LIGHT DEF KG FAT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11926;PEITO PERU SADIA LIGHT DEF KG RETALHO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;36456;PEIXE TRAIRA CONG KG;Ativo;1;1;0;0;0;0;0;04/02/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11722;PEPINO JAPONES;Ativo;1;1;31,029;0;120,3;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11720;PEPINO KG;Ativo;1;1;156,407;0;506,42;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11726;PERA KG;Ativo;1;1;51,418;0;470,01;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11729;PERNIL PAMPLONA SUINO TEMP KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11730;PERNIL SUINO CONG KG;Ativo;1;1;154,664;0;370,72;60;80;11/06/2025
PERECIVEIS;MODELO;8;31872;PES SUINOS CONG KG;Ativo;1;1;0;0;0;0;0;22/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11733;PESSEGO IMPORTADO KG;Ativo;1;9;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11734;PESSEGO NACIONAL BRANCO KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11739;PICANHA BORDON BOV FAT KG VACUO;Ativo;1;1;36,384;0;39,45;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11741;PICANHA RESERVA BOV KG PEDACO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;MODELO;8;31876;PICANHA SUI TEMP PAMPLONA KG;Ativo;1;1;0;0;0;0;0;22/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11749;PIMENTA KG;Ativo;1;1;,988;0;14,58;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11759;PIMENTAO AMARELO KG;Ativo;1;1;49,186;0;91,43;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11765;PIMENTAO REI MISTO KG;Ativo;1;1;0;0;70,37;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11758;PIMENTAO VERDE KG;Ativo;1;1;77,448;0;847,03;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11776;PIMENTAO VERMELHO KG;Ativo;1;1;45,056;0;280,47;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;35269;PINGO DE LEITE MARQUESPAN KG;Ativo;1;1;0;0;0;0;0;12/01/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11779;PINHAO KG;Ativo;1;1;-7,656;0;18,14;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11780;PITAYA KG;Ativo;1;1;1,574;0;96,21;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;38518;PITAYA KG PICADO;Ativo;1;1;0;0;0;0;0;23/05/2026
PERECIVEIS;SANDRO MARTINS VIANNA;8;10015;PIZZA EXCELSIOR 400G 4 QJOS;Ativo;12;1;88;0;135;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;10016;PIZZA EXCELSIOR 400G CALABRESA;Ativo;12;1;41;0;191;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;10017;PIZZA EXCELSIOR 400G FGO C REQUEIJAO;Ativo;12;1;61;0;159;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;10018;PIZZA EXCELSIOR 400G MUSSARELA;Ativo;12;1;8;0;79;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7464;PIZZA SADIA 460G CALABRESA;Ativo;12;1;34;0;32;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;7468;PIZZA SADIA 460G QUATRO QUEIJOS;Ativo;12;1;14;0;10;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;22064;PIZZA TRIVIALY 470G 4 QJOS;Ativo;12;1;15;0;13;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;22065;PIZZA TRIVIALY 470G BRASILEIRA;Ativo;12;1;17;0;15;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;22066;PIZZA TRIVIALY 470G CALABRESA;Ativo;12;1;19;0;5;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;22067;PIZZA TRIVIALY 470G FGO;Ativo;12;1;9;0;7;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;22068;PIZZA TRIVIALY 470G LOMBO;Ativo;12;1;24;0;0;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;22069;PIZZA TRIVIALY 470G MILHO BAC;Ativo;12;1;15;0;12;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;22070;PIZZA TRIVIALY 470G PORTUGUESA;Ativo;12;1;16;0;9;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;22103;POLENTA EXCELSIOR PALITO 1KG;Ativo;1;12;26;0;9;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;22102;POLENTA PALITO DELLA NONNA 500G;Ativo;1;1;0;0;11;0;0;20/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;25955;PONTA PEITO RESERVA BOV S OSSO KG BIFE A MINEIRA;Ativo;1;1;0;0;0;0;0;21/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;8;11790;PONTA PEITO RESERVA BOV S OSSO KG PAI;Ativo;1;1;27,7;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11791;PRES AURORA FAT 180G;Ativo;1;14;14;0;49;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11792;PRES EXCELSIOR FAT 180G;Ativo;1;12;23;0;9;1;2;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11795;PRES MILAN S GORD FAT KG;Ativo;1;1;277,198;0;1163,39;160;200;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11796;PRES MILAN S GORD INT KG;Ativo;1;1;189,171;0;45,14;10;14;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;8;11799;PRES PERDIGAO FAT 200G;Ativo;1;1;92;0;28;0;0;11/06/2025
