DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;ESTOQUE_ATUAL
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;36522;KIT ABOVE GLOWY FPS 30 POS SOL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19619;KIT ABOVE SH+CD HIDRATACAO 325ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37469;KIT AP BARB PRESTO ULTRAGRIP C 12;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19623;KIT AP BIC CONFORT3 PTO GTS SP CEL ULAR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31255;KIT AP BIC SOLEIL PACK + EUDORA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31256;KIT AP BIC SOLEIL+TACA GTS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19624;KIT AP CONF 3+SAB DOVE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19625;KIT AP MACH3 SENSVE+CARGA C/2;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19634;KIT BONITTA BOBS GRANDE;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;9695;KIT BONITTA ECON ESCOVA PENTE MD;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;9696;KIT BONITTA ECON ESCOVA PENTE PQ;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19641;KIT CAJOVIL PAPINHA URSO 180/12 AZUL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19642;KIT CAJOVIL PAPINHA URSO 180/16 ROSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37840;KIT CASA CLEAN BANHEIRO 910ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37841;KIT CASA CLEAN COZINHA 910ML;A;5;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9214;KIT CR DENTAL SORRISO DB + GEL 90G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19682;KIT DESOD AERO ABOVE C 2 150ML DERMA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19683;KIT DESOD AERO ABOVE C/2 200ML MOVIMENT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19684;KIT DESOD AERO ABOVE C/2 200ML SPORT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19691;KIT ENX BUCAL COLGATE ICE INFINITY;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;19709;KIT INF FEM;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;19710;KIT INF MASC STANDARD;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19711;KIT INF PENTE/ESC/SAB/MASSAG AZUL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19712;KIT INF PENTE/ESC/SAB/MASSAG ROSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37182;KIT MACH3 4 CARG C2 E 1 AP ACQ GRIP;A;24;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19737;KIT MAMAD LOLLY OCEANO SIL AZUL R3660-AZ;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19739;KIT MAMAD LOLLY OCEANO SIL O AZUL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19740;KIT MAMAD LOLLY OCEANO SIL O ROSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19738;KIT MAMAD LOLLY OCEANO SIL ROSA R3660-RS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19741;KIT MAMAD MAGIA AZUL C/3;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;6606;KIT MAMADEIRA LILLO DIVER 3UN AZUL;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;19742;KIT MANICURE 4PC;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;19743;KIT MANICURE ALIC+ESPAT+PINCA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31273;KIT MANICURE C/5PC;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;19744;KIT MANICURE C/POT/PINC MED. R.HW55556;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;19745;KIT MANICURE PEDICURE SHEILA MARILU;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19751;KIT NEUTROX SH300ML+CD200ML AQUA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19752;KIT NEUTROX SH300ML+CD200ML XTR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9710;KIT NIELY GOLD SH COND CACHOS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9711;KIT NIELY GOLD SH COND CHOCOLATE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9712;KIT NIELY GOLD SH COND COMPRID+FORTES;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9713;KIT NIELY GOLD SH COND CONTROLE QUEDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9714;KIT NIELY GOLD SH COND FOR MEN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9715;KIT NIELY GOLD SH COND LISO PROLONGADO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9716;KIT NIELY GOLD SH COND POS QUIMICA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9717;KIT NIELY GOLD SH COND RECONS PROFUNDA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31281;KIT NIELY GOLD SH+CD ANTI-STRESS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19753;KIT NIELY GOLD SH+CD MEGA BR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31282;KIT NIELY GOLD SH+CD NUTRICAO ABSOLUTA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19756;KIT PANTENE SH400ML+CD175ML HIDRO CAUTER;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9709;KIT PRIME HAIR SH 270ML COND 240ML DESAMARELADOR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19769;KIT PROT SOLAR F30 PROT/BRONZ;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19770;KIT PROT SOLAR FPS 60 200G+PROT KIDS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19772;KIT PROT SOLAR NIVEA F60 50ML +CR ANT 100G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19771;KIT PROT SOLAR NIVEA PEB F15+PEB F6 410G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19773;KIT PROT SOLAR NIVEA PEH F50 200+PSA F60 50M;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;36526;KIT PROTETOR SOLAR FPS 30 POS SOL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;31291;KIT SH CD DETOX CAPILAR 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19785;KIT SH CD HEDERA 250ML 240ML BABOSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19786;KIT SH CD HEDERA 250ML 240ML CERAMIDAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19788;KIT SH CD HEDERA 250ML 240ML S.O.S BOMBA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19787;KIT SH CD HEDERA 250ML 240ML OLEO ARGAN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19790;KIT SH CD HIDRATACAO PROFUNDA 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19806;KIT SH CD RESTAURA FORCA 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19825;KIT SH COND INF 300ML CARROS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19826;KIT SH COND INF 300ML DORY PROC PROT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19782;KIT SH+CD ABOVE 325ML NUTRICAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19783;KIT SH+CD ABOVE 325ML RECONSTRUCAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19784;KIT SH+CD ELSEVE HIALUR 375+170ML PURE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31292;KIT SH+CD ELSEVE HIALURONICO 375+170ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19789;KIT SH+CD HEDERA 350ML+200ML MICELAR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31293;KIT SH+CD HEDERA COCO CAFE 250ML+240ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19795;KIT SH+CD NIELY GOLD 300+200ML AGUA COCO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19796;KIT SH+CD NIELY GOLD 300+200ML CACHOS D.;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19807;KIT SH+CD SALLON LINDA 240ML CACHEADOS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19808;KIT SH+CD SALLON LINDA 240ML LISOS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19809;KIT SH+CD SALLON LINDA 240ML POS QUIM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19810;KIT SH+CD SALLON LINDA 240ML SOS FORT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19812;KIT SH+CD SALON LINE 300ML BABOSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19813;KIT SH+CD SALON LINE 300ML HIALURONI;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19814;KIT SH+CD SALON LINE 300ML SUPER LISO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19815;KIT SH+CD SIAGE EUDORA 530G LISO INTENSO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19816;KIT SH+CD SIAGE EUDORA 530G MICELAR;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31294;KIT SH+CD SIAGE EUDORA LISO INTENSO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19817;KIT SH+CD TRESEMME TRESPLEX REGENERAC;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19818;KIT SH+CD/CR PENT REVITTA ACAO SELETIVA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19819;KIT SH+CD/CR PENT REVITTA ALOE HID;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19820;KIT SH+CD/CR PENT REVITTA CAMOMILA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19821;KIT SH+CD/CR PENT REVITTA CER/SIL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19822;KIT SH+CERA HEDERA MAJESTYLE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19823;KIT SH+CERA+SAB HEDERA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19824;KIT SH+COND INF 220ML MIRACULOUS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19827;KIT SH+POM MODELADORA HEDERA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;19831;KIT UNHA 6PC WX5978;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19840;L MOVEIS BRAVO 200ML GTS 20% LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19841;L MOVEIS BRISA MAR 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19842;L MOVEIS DOMLINE 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31295;L.MOVEIS PEROBA PLUS 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;6659;LAQUE AERO KARINA 250ML EXTRA FORTE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;6660;LAQUE AERO KARINA 250ML TRADICIONAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;6661;LAQUE AERO KARINA 400ML TRADICIONAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19986;LAVA LOUCAS GEL DIA 720ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31340;LAVA ROUPA 500ML OLA CLEAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;6696;LAVA ROUPA BRILHANTE 7L PERF ALTA PERFORMANC;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37784;LAVA ROUPA BRILHANTE CUID EXT 3L;A;4;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37783;LAVA ROUPA BRILHANTE CUID RF 900ML;A;12;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31341;LAVA ROUPA GIRANDO SOL 1L BLACH SYSTEM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19987;LAVA ROUPA GOTA LIMPA 1L CAMOMILA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19988;LAVA ROUPA GOTA LIMPA 3L GLICA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19989;LAVA ROUPA OLA 1L ANTIBACTERIAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19990;LAVA ROUPA OLA 1L COCO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;6725;LAVA ROUPA OMO 7L LAVAGEM PERFEITA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37435;LAVA ROUPA SUPREMA AZUL 3L;A;6;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37438;LAVA ROUPA SUPREMA VERDE 3L;A;6;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;37786;LAVA ROUPAS OMO LAV PERF 1 8L;A;6;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19998;LAVITAN VITAMINICO AZ ORIG C/60;A;1;1;1
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;19999;LAVITAN VITAMINICO AZ+M C/60 80G;A;1;1;1
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20000;LAVITAN VITAMINICO MEMORIA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20001;LC BRONZ CENOURA URUCUM 230G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20002;LC BRONZ CENOURA URUCUM 500G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20003;LC BRONZ NIVEA F6 125ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20004;LC BRONZ VINI LADY CEN/URUC FPS4 110G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20005;LC HID ATIVAD BRONZ SUNPROTEC 240G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20006;LC HID AVEIA 500ML ALANTOINA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20007;LC HID MAIS 500ML AMEIXA NEGRA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20008;LC HID MAIS 500ML AMENDOAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20009;LC HID MAIS 500ML COLAG U.VIT E;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20010;LC HID MAIS 500ML PERFUME BEBE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31343;LC HID MONANGE LEITE AMENDOAS 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20011;LC HID NIVEA 200ML BODY SOFT MILK;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20012;LC HID NIVEA 200ML BR CUID INT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20013;LC HID NIVEA 200ML FLOR CEREJEIRA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20014;LC HID NIVEA 200ML LOTION EXPRESS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20015;LC HID NIVEA 200ML OLEOS ESSENCIAIS COCO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31344;LC HID PAIXAO LOTUS/BLUEBERRY 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20016;LC HID SERUM 200G CLOY EXT ACEROLA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20017;LC POS BARBA BARBER NEEZ 120ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;6750;LEITE DE COLONIA 100ML FINAL FANTAS;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31370;LENC DEMAQUILANTE;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;9759;LENCO BONITTA REMOVEDOR MAQUIAGEM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20078;LENCO M USO YPE ALCOOL C 18UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20079;LENCO P DEPILAR NEEZ 20UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20080;LENCO PAPEL ELITE C/50;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;6804;LENCO PAPEL KLEENEX LV60 PG50;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20081;LENCO PAPEL SOFTYS POCKET DISPLAY C/15;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20082;LENCO UMED ANJINHO FLOW;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20083;LENCO UMED ANJINHOS FLOW PACK C/100;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;6809;LENCO UMED BABY WIPES 48UN CHEIRINHO BEBE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;6810;LENCO UMED BABY WIPES 48UN TOQUE SUAVE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20084;LENCO UMED COTTONBABY AZUL C/70;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20086;LENCO UMED GENIAL PET FEMEAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20087;LENCO UMED GENIAL PET FILHOTES;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20088;LENCO UMED GENIAL PET MACHOS;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;6812;LENCO UMED HUGGIES 32UN TRIPLA PROT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;9760;LENCO UMED MILI POTE 70UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20089;LENCO UMED MILI REFIL C/70;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20090;LENCO UMED T.ANJINHOS BD C/450 RS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20091;LENCO UMED T.ANJINHOS BD C/450 VD;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20092;LENCO UMED T.ANJINHOS C/75 VD;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20093;LENCO UMED T.ANJINHOS RF C/450 AZ VD;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20094;LENCO UMED T.ANJINHOS RF C/75 VD;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20095;LENCO UMED T.FILHOTES C/100;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20096;LENCO UMED T.FILHOTES C/50;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;50;6827;LIMA METAL MERHEJE SAFIRA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;6837;LIMP AJAX 500ML CITRUS/BICARBON;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20106;LIMP AJAX FRESH FUSAO VINAGRE/MACA 500ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20108;LIMP AJAX L PES FRESH FUSION 1L CAR/HOR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20110;LIMP AJAX M USO 500ML CITRUS FLORES BRAN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20111;LIMP AJAX M USO 500ML EUCALIPTO MACA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31373;LIMP AJAX M USO 500ML F.VERM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20112;LIMP AJAX M USO 500ML FDF BRISA FORAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20113;LIMP AJAX M USO 500ML FRU VERM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20114;LIMP AJAX M USO 500ML LAVAN MENTA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31374;LIMP AJAX M USO 500ML OXYPLUS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20115;LIMP AJAX M USO ALTER CLORO 1L FLORAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20116;LIMP AJAX M USO FDF LAV 1L L1P800ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20117;LIMP AJAX M USO FRESH FUSION BIC+CIT 1L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20118;LIMP AJAX NATURAL 1L EUCALIPTO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20119;LIMP AJAX PETS 1,75L ORIG;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20121;LIMP AQUAFAST M USO 500ML FLORES CAMPEST;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20122;LIMP AQUAFAST M USO 500ML FRESCOR MANHA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20123;LIMP AQUAFAST M USO 500ML MAGIA INFANC;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20124;LIMP AQUAFAST M USO 500ML MAGIA SEDUCAO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31375;LIMP AQUAFAST M USO 500ML PRIMAV FLORIDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20125;LIMP CASA PISOS LIMPA LAMINADOS 750ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20126;LIMP CASA PISOS LIMPA PORCEL 750ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20127;LIMP CIF DESENG ULTRA S/CLORO RFL 500ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20128;LIMP DIA LIMP PESADA 500ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20129;LIMP DOM LINE M USO AERO 300ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20130;LIMP FORNO EASY-OFF 230G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20131;LIMP GOTA LIMPA M USO 500ML ORIG;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20132;LIMP GOTA LIMPA PERF LAVANDA 1L;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20133;LIMP MR MUSCULO 500ML PERF LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31376;LIMP MR MUSCULO COZ PLAST RF 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20134;LIMP MR MUSCULO COZINHA 500ML AP;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20135;LIMP MR MUSCULO COZINHA RF 500ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20136;LIMP MR MUSCULO COZINHA SH 400ML LIMAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20137;LIMP MR MUSCULO COZINHA+RF 50%;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20138;LIMP MR MUSCULO L PES RF 400ML LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31377;LIMP MR MUSCULO L.PES 500ML C.FLORES;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31378;LIMP MR MUSCULO L.PES 500ML CITRUS;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31379;LIMP MR MUSCULO L.PES 500ML MARINE;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31380;LIMP MR MUSCULO L.PES RF 400ML C.FLORES;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20139;LIMP MR MUSCULO LIMO RF 500ML;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31381;LIMP MR MUSCULO M USO 1,8L LAVANDA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20140;LIMP MR MUSCULO M USO 1,8L PERF M.CAMPO;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31382;LIMP MR MUSCULO M USO 500ML FLORAL;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31383;LIMP MR MUSCULO M USO 500ML L.INFANCIA;A;1;1;0
PERFUMARIA E LIMPEZA;MODELO;50;31384;LIMP MR MUSCULO M USO 500ML M.CAMPO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20141;LIMP MR MUSCULO M USO 500ML ORIG;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;20142;LIMP MR MUSCULO PLATINUM BF 500ML LAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;36448;LIMP PERF COALA ESSENCIA AMEIXA 120;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;36433;LIMP PERF COALA ESSENCIA F CACTO 12;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;50;36802;LIMP PERF COALA ESSENCIA F CACTO120;A;1;1;0
