SEQPRODUTO;QTDEMBALAGEM;NROSEGMENTO;NROEMPRESA;STATUSVENDA;PRECOBASENORMAL;MOTIVOPRECOBASE;PRECOGERNORMAL;PRECOGERPROMOC;MOTIVOPRECOGERADO;PRECOVALIDNORMAL;PRECOVALIDPROMOC;MOTIVOPRECOVALIDO;FAIXAGERACRFIN;FAIXAVALIDACRFIN;INDEMIETIQUETA;PROCESSOALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;PRECOINDENIZACAO;SEQLISTAPRECOGER;SEQLISTAPRECOVALID;DTAGERACAOPRECO;DTAVALIDACAOPRECO;DTABASEEXPORTACAO;CODPROMPDVGER;FATPROMPDVGER;CODPROMPDVVALID;FATPROMPDVVALID;PONTOBASENORMAL;PONTOGERNORMAL;PONTOGERPROMOC;PONTOVALIDNORMAL;PONTOVALIDPROMOC;DTAALTERACAO;USUALTERACAO;PRECOMAXCONSUMIDOR;NROBASEEXPORTACAO;INDPRECOMONIT;MGMMINNORMAL;MGMMAXNORMAL;MGMMINPROMOC;MGMMAXPROMOC;PRECOMINNORMAL;PRECOMAXNORMAL;PRECOMINPROMOC;PRECOMAXPROMOC;VLRCUSTOLIQDIAPRECIF;INDBASESUGPRECO;SEQCCACORDOASSOCPRECOBASE;SEQCCACORDOASSOCPRECOGER;SEQCCACORDOASSOCPRECOVALIDO;MARGEMLUCROPRODEMPSEG;INDREVISAOPRECO;DTAGERREVISAOPRECO;USUGERREVISAOPRECO;DTAULTREVISAOPRECO;USUREVISAOPRECO;INDETIQUETARF;DTAGERACAOPRECOPROG;PRECOGERNORMALPROG;PRECOGERPROMOCPROG;PRECOEMITIDOPROMOC;USUAPROVASTATUSVDA;DTAAPROVASTATUSVDA;DTAHORALTSTATUSVDA;DTAHORIMPORTECOMMERCE;SEQCAMPANHABASE;VLRDIFCAMPANHAPRECOBASE;SEQCAMPANHAGER;VLRDIFCAMPANHAPRECOGER;SEQCAMPANHAVALID;VLRDIFCAMPANHAPRECOVALID;DTAHORCOLETAPRECO;USUVALIDAPRECO;DATAHORAALTERACAO;QTDETIQUETA;SEQPROMOCAO;INDETIQUETAMGL;NROBASEEXPORTACAOERP
506;1;1;2;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2025-05-31-13.52.57.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-15.01.34.000000;IMPORTACAO;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.30.52.000000;;;;0
506;1;1;5;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2025-05-31-14.05.02.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-15.01.34.000000;IMPORTACAO;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.30.52.000000;;;;0
506;1;1;16;A;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2026-01-31-16.35.37.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-16.35.37.000000;C5Import;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C5Import;2026-07-17-14.30.52.000000;;;;0
506;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.49.000000;;2026-06-12-15.50.49.000000;;;;;;;;;;;;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.52.000000;;;;0
506;1;1;11;A;5,49;IMPORTACAO INICIAL PRECO;5,49;0;IMPORTACAO INICIAL PRECO;5,49;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2026-01-30-16.52.16.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-14.55.12.000000;IMPORTACAO;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.30.52.000000;;;;0
506;1;1;7;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-06-12-15.50.49.000000;2025-05-31-14.12.57.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-15.01.34.000000;IMPORTACAO;;5543949;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.30.52.000000;;;N;0
506;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.49.000000;;2026-06-12-15.50.49.000000;;;;;;;;;;;;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.52.000000;;;;0
506;1;1;14;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2025-05-31-14.20.26.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-15.01.34.000000;IMPORTACAO;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.30.52.000000;;;;0
506;1;1;15;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.49.000000;;2026-06-12-15.50.49.000000;;;;;;;;;;;;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.52.000000;;;;0
506;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.49.000000;;2026-06-12-15.50.49.000000;;;;;;;;;;;;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.52.000000;;;;0
506;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.49.000000;;2026-06-12-15.50.49.000000;;;;;;;;;;;;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.52.000000;;;;0
506;1;1;1;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2025-05-31-12.55.46.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-15.01.34.000000;IMPORTACAO;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.30.52.000000;;;;0
506;1;1;12;A;5,49;IMPORTACAO INICIAL PRECO;5,49;0;IMPORTACAO INICIAL PRECO;5,49;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2026-01-30-16.53.03.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-14.45.05.000000;IMPORTACAO;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.30.52.000000;;;;0
506;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.49.000000;;2026-06-12-15.50.49.000000;;;;;;;;;;;;;5543949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.30.52.000000;;;;0
507;1;1;3;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2025-05-31-13.56.45.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-14.59.53.000000;IMPORTACAO;;5543953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.33.58.000000;;;;0
507;1;1;13;A;5,25;IMPORTACAO INICIAL PRECO;5,25;0;IMPORTACAO INICIAL PRECO;5,25;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2026-01-30-16.56.09.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-14.49.23.000000;IMPORTACAO;;5543953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.33.58.000000;;;;0
507;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-15.50.49.000000;;2026-06-12-15.50.49.000000;;;;;;;;;;;;;5543953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-17-14.33.58.000000;;;;0
507;1;1;18;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-06-12-15.50.49.000000;2026-01-20-21.10.46.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-14.51.59.000000;IMPORTACAO;;5543953;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.33.58.000000;;;N;0
507;1;1;4;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2025-05-31-14.00.59.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-14.59.53.000000;IMPORTACAO;;5543953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.33.58.000000;;;;0
507;1;1;2;A;4,99;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;4,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-06-12-15.50.49.000000;2025-05-31-13.52.58.000000;2026-06-12-15.50.49.000000;;;;;;;;;;2026-01-31-14.59.53.000000;IMPORTACAO;;5543953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-14.33.58.000000;;;;0
355;1;1;3;A;4,49;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-15-03.01.40.000000;2026-07-15-03.01.40.000000;2026-07-15-03.01.40.000000;;;;;;;;;;2026-07-15-03.01.40.000000;AUTOMATICO;;5614444;;;;;;;;;;;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-26-11.54.26.000000;;;N;0
355;1;1;13;A;4,49;ALTERACAO CENTRAL;4,49;0;IMPORTACAO INICIAL PRECO;4,49;0;IMPORTACAO INICIAL PRECO;A;A;S;;S;;;;;2026-06-12-11.48.24.000000;2026-05-26-03.03.22.000000;2026-06-12-11.48.24.000000;;;;;;;;;;2026-07-15-03.03.59.000000;NIAUGUST;;5614444;;;;;;;;;;2,3387;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-26-11.54.26.000000;;;N;0
355;1;1;50;A;4,49;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-15-03.06.38.000000;2026-07-15-03.06.38.000000;2026-07-15-03.06.38.000000;;;;;;;;;;2026-07-15-03.06.38.000000;AUTOMATICO;;5614444;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-26-11.54.26.000000;;;;0
355;1;1;4;A;4,49;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-15-03.01.56.000000;2026-07-15-03.01.56.000000;2026-07-15-03.01.56.000000;;;;;;;;;;2026-07-15-03.01.56.000000;AUTOMATICO;;5614444;;;;;;;;;;;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-26-11.54.26.000000;;;N;0
355;1;1;6;A;4,49;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-15-03.02.28.000000;2026-07-15-03.02.28.000000;2026-07-15-03.02.28.000000;;;;;;;;;;2026-07-15-03.02.28.000000;AUTOMATICO;;5614444;;;;;;;;;;2,3387;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-26-11.54.26.000000;;;N;0
355;1;1;2;A;4,49;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-15-03.01.26.000000;2026-07-15-03.01.26.000000;2026-07-15-03.01.26.000000;;;;;;;;;;2026-07-15-03.01.26.000000;AUTOMATICO;;5614444;;;;;;;;;;2,3387;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-26-11.54.26.000000;;;N;0
355;1;1;5;A;4,49;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-15-03.02.12.000000;2026-07-15-03.02.12.000000;2026-07-15-03.02.12.000000;;;;;;;;;;2026-07-15-03.02.12.000000;AUTOMATICO;;5614444;;;;;;;;;;;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-26-11.54.26.000000;;;N;0
355;1;1;17;A;4,49;ALTERACAO CENTRAL;4,49;0;IMPORTACAO INICIAL PRECO;4,49;0;IMPORTACAO INICIAL PRECO;A;A;S;;S;;;;;2026-06-12-11.48.24.000000;2026-05-26-03.04.00.000000;2026-06-12-11.48.24.000000;;;;;;;;;;2026-07-15-03.05.15.000000;NIAUGUST;;5614444;;;;;;;;;;2,3387;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-26-11.54.26.000000;;;N;0
355;1;1;16;A;4,49;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-15-03.05.12.000000;2026-07-15-03.05.12.000000;2026-07-15-03.05.12.000000;;;;;;;;;;2026-07-15-03.05.12.000000;AUTOMATICO;;5614444;;;;;;;;;;2,173878;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-26-11.54.26.000000;;;;0
355;1;1;11;A;4,49;ALTERACAO CENTRAL;4,49;0;IMPORTACAO INICIAL PRECO;4,49;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-06-12-11.48.24.000000;2026-01-30-16.51.42.000000;2026-06-12-11.48.24.000000;;;;;;;;;;2026-07-15-03.03.21.000000;NIAUGUST;;5614444;;;;;;;;;;2,173878;B;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-26-11.54.26.000000;;;N;0
355;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-11.48.24.000000;;2026-06-12-11.48.24.000000;;;;;;;;;;;;;5614444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-26-11.54.26.000000;;;;0
355;1;1;14;A;4,49;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-15-03.04.49.000000;2026-07-15-03.04.49.000000;2026-07-15-03.04.49.000000;;;;;;;;;;2026-07-15-03.04.49.000000;AUTOMATICO;;5614444;;;;;;;;;;2,3387;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-26-11.54.26.000000;;;N;0
355;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-11.48.24.000000;;2026-06-12-11.48.24.000000;;;;;;;;;;;;;5614444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-26-11.54.26.000000;;;;0
355;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-11.48.24.000000;;2026-06-12-11.48.24.000000;;;;;;;;;;;;;5614444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-26-11.54.26.000000;;;;0
355;1;1;1;A;4,49;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;4,49;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-15-03.01.08.000000;2026-07-15-03.01.08.000000;2026-07-15-03.01.08.000000;;;;;;;;;;2026-07-15-03.01.08.000000;AUTOMATICO;;5614444;;;;;;;;;;2,3387;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-26-11.54.26.000000;;;N;0
355;1;1;12;A;4,49;ALTERACAO CENTRAL;4,49;0;IMPORTACAO INICIAL PRECO;4,49;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-06-12-11.48.24.000000;2026-01-30-16.52.49.000000;2026-06-12-11.48.24.000000;;;;;;;;;;2026-07-15-03.03.41.000000;NIAUGUST;;5614444;;;;;;;;;;2,173878;B;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-26-11.54.26.000000;;;N;0
355;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-11.48.24.000000;;2026-06-12-11.48.24.000000;;;;;;;;;;;;;5614444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-26-11.54.26.000000;;;;0
356;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-16-08.40.30.000000;;2026-07-16-08.40.30.000000;;;;;;;;;;;;;5541677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-16-08.41.01.000000;;;;0
356;1;1;18;A;4,29;IMPORTACAO INICIAL PRECO;4,29;0;IMPORTACAO INICIAL PRECO;4,29;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-07-16-08.40.30.000000;2026-01-22-14.38.08.000000;2026-07-16-08.40.30.000000;;;;;;;;;;2026-01-31-14.51.52.000000;IMPORTACAO;;5541677;;;;;;;;;;0;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-16-08.41.01.000000;;;N;0
356;1;1;4;A;4,29;IMPORTACAO INICIAL PRECO;4,29;0;IMPORTACAO INICIAL PRECO;4,29;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-07-16-08.40.30.000000;2026-01-22-14.38.08.000000;2026-07-16-08.40.30.000000;;;;;;;;;;2026-01-31-15.04.56.000000;IMPORTACAO;;5541677;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-16-08.41.00.000000;;;;0
356;1;1;5;A;4,29;IMPORTACAO INICIAL PRECO;4,29;0;IMPORTACAO INICIAL PRECO;4,29;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-07-16-08.40.30.000000;2026-01-22-14.38.08.000000;2026-07-16-08.40.30.000000;;;;;;;;;;2026-01-31-15.04.56.000000;IMPORTACAO;;5541677;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-16-08.41.00.000000;;;;0
356;1;1;16;A;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;A;A;N;M;S;;;;;2026-07-16-08.40.30.000000;2026-01-31-16.35.37.000000;2026-07-16-08.40.30.000000;;;;;;;;;;2026-01-31-16.35.37.000000;C5Import;;5541677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C5Import;2026-07-16-08.41.01.000000;;;;0
356;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-16-08.40.30.000000;;2026-07-16-08.40.30.000000;;;;;;;;;;;;;5541677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-16-08.41.01.000000;;;;0
356;1;1;7;A;4,29;IMPORTACAO INICIAL PRECO;4,29;0;IMPORTACAO INICIAL PRECO;4,29;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-07-16-08.40.30.000000;2026-01-22-14.38.08.000000;2026-07-16-08.40.30.000000;;;;;;;;;;2026-01-31-15.04.56.000000;IMPORTACAO;;5541677;;;;;;;;;;0;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-17-07.18.02.000000;;;N;0
356;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-16-08.40.30.000000;;2026-07-16-08.40.30.000000;;;;;;;;;;;;;5541677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-16-08.41.01.000000;;;;0
356;1;1;15;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-16-08.40.30.000000;;2026-07-16-08.40.30.000000;;;;;;;;;;;;;5541677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-16-08.41.01.000000;;;;0
356;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-16-08.40.30.000000;;2026-07-16-08.40.30.000000;;;;;;;;;;;;;5541677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-16-08.41.01.000000;;;;0
356;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-16-08.40.30.000000;;2026-07-16-08.40.30.000000;;;;;;;;;;;;;5541677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-16-08.41.01.000000;;;;0
356;1;1;12;A;2,99;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-07-16-08.40.30.000000;2026-01-30-16.53.31.000000;2026-07-16-08.40.30.000000;;;;;;;;;;2026-01-31-14.44.55.000000;IMPORTACAO;;5541677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-07-16-08.41.01.000000;;;;0
356;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-16-08.40.30.000000;;2026-07-16-08.40.30.000000;;;;;;;;;;;;;5541677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-16-08.41.01.000000;;;;0
357;1;1;3;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-17-03.01.37.000000;2026-08-17-03.01.37.000000;2026-08-17-03.01.37.000000;;;;;;;;;;2026-08-17-03.01.37.000000;AUTOMATICO;;5606485;;;;;;;;;;4,705596;;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-11.53.35.000000;;;N;0
357;1;1;50;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-17-03.06.08.000000;2026-08-17-03.06.08.000000;2026-08-17-03.06.08.000000;;;;;;;;;;2026-08-17-03.06.08.000000;AUTOMATICO;;5606485;;;;;;;;;;4,705596;;;;;;;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-11.53.35.000000;;;;0
357;1;1;18;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-17-03.05.38.000000;2026-08-17-03.05.38.000000;2026-08-17-03.05.38.000000;;;;;;;;;;2026-08-17-03.05.38.000000;AUTOMATICO;;5606485;;;;;;;;;;4,705596;;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-11.53.35.000000;;;N;0
357;1;1;6;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-17-03.02.26.000000;2026-08-17-03.02.26.000000;2026-08-17-03.02.26.000000;;;;;;;;;;2026-08-17-03.02.26.000000;AUTOMATICO;;5606485;;;;;;;;;;4,705596;;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-11.53.35.000000;;;N;0
357;1;1;8;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-17-03.03.03.000000;2026-08-17-03.03.03.000000;2026-08-17-03.03.03.000000;;;;;;;;;;2026-08-17-03.03.03.000000;AUTOMATICO;;5606485;;;;;;;;;;4,705596;;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-11.53.35.000000;;;N;0
357;1;1;2;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-08-17-03.01.22.000000;2026-08-17-03.01.22.000000;2026-08-17-03.01.22.000000;;;;;;;;;;2026-08-17-03.01.22.000000;AUTOMATICO;;5606485;;;;;;;;;;4,705596;;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-11.53.35.000000;;;N;0
357;1;1;16;A;7,99;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;7,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-08-17-03.04.56.000000;2026-08-17-03.04.56.000000;2026-08-17-03.04.56.000000;;;;;;;;;;2026-08-17-03.04.56.000000;AUTOMATICO;;5606485;;;;;;;;;;4,705596;;;;;;;;;;;;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-11.53.35.000000;;;;0
357;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-12-11.26.09.000000;;2026-06-12-11.26.09.000000;;;;;;;;;;;;;5606485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-11.53.35.000000;;;;0
524;1;1;17;A;2,99;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-05-15-09.41.33.000000;2026-01-30-16.53.59.000000;2026-05-15-09.41.33.000000;;;;;;;;;;2026-01-31-14.51.03.000000;IMPORTACAO;;5425233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-05-15-10.00.19.000000;;;;0
524;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-05-15-09.41.33.000000;;2026-05-15-09.41.33.000000;;;;;;;;;;;;;5425233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-05-15-10.00.19.000000;;;;0
524;1;1;11;A;2,99;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;2,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-05-15-09.41.33.000000;2026-01-30-16.52.02.000000;2026-05-15-09.41.33.000000;;;;;;;;;;2026-01-31-14.46.34.000000;IMPORTACAO;;5425233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-05-15-10.00.19.000000;;;;0
