CODIGO_PRODUTO;DESCRICAO;EAN_DUN;DEPARTAMENTO;GRUPO;SUBGRUPO;NIVEL_4
27858;BR IOIO C/LUZ FROZEN;7899429109905;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27859;BR IOIO MONSTROS;7897045600875;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27860;BR IOIO SPIDER MAN MARVEL;7897045600806;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27861;BR IVECO RACING TRUCK CAMIN;7898300574498;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27862;BR IVECO TECTOR BOMB CAMIN;7898300575839;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27863;BR IVECO TECTOR EXPRESSO CAMIN;7898300573439;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27864;BR JABOLO BAKUGAN;7898125116972;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27865;BR JABOLO BARBIE;7898125114237;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27866;BR JABOLO BEN 10;7898125114497;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27867;BR JABOLO PRINCESA DISNEY-V R.568;7898125115685;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27868;BR JABOLO SPIDERMAN-V R.2045;7899455900453;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27869;BR JEEP FRIC 0375;4894091003752;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27870;BR JEEP FRIC 0537;4894091005374;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27871;BR JEEP FRIC R.TY14401;6936298942439;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27872;BR JG 6 EM 1 REF.Z730;7899050564876;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27873;BR JG ARGOLA FROZEN R.2374;7899455903744;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27874;BR JG BARBIE;0746775028534;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27875;BR JG BASQ GREMIO;7896909600952;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27876;BR JG BASQ TY68326;6933315683269;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27877;BR JG BELEZA PRINCESA;7899429106096;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27878;BR JG BOLICHE FROZEN;7899455903324;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27879;BR JG BOLICHE PRINCESAS;7898125110727;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27880;BR JG BOTAO;7898125110239;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27881;BR JG BOTAO MARILU R.0200;7896818202001;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27882;BR JG CAN-CAN GROW;7891219024412;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27883;BR JG CARIMBOS;7896464703532;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27884;BR JG CARTA PDR 139 NG AS R.91024;7896008910211;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27885;BR JG CARTON ANGRY BIRDS 97611;7896008976101;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27886;BR JG CARTON BACKYARDIGANS R.97046;7896008970451;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27887;BR JG CARTON CHIQ CARA UM CORPO;7896008977054;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27888;BR JG CARTON D MEMORIA DOS NUMEROS;7896008975784;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27889;BR JG CARTON DAS SOMBRAS PRINCESA;7896008971557;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27890;BR JG CARTON ENTRELACADOS R.97527;7896008975265;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27891;BR JG CARTON EST CARS 2 97139;7896008971380;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27892;BR JG CARTON EST ICARLY 96161;7896008961602;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27893;BR JG CARTON ESTJ MAFIA R.97116;7896008971175;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27894;BR JG CARTON HOMEM FERRO 3;7896008976477;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27895;BR JG CARTON HORA AVENTURA MEMORIA;7896008978266;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27896;BR JG CARTON JG DO BURRO R.97499;7896008974985;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27897;BR JG CARTON LATAS LEND TEMP PLASMA;7896008976743;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27898;BR JG CARTON MR POTATO MONTA BAT;7896008978389;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27899;BR JG CARTON OS VINGADORES COMBATE;7896008976491;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27900;BR JG CARTON OS VINGADORES R.97511;7896008975104;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27901;BR JG CARTON PATATI PATATA R.97111;7896008971106;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27902;BR JG CARTON POK FRONT CRUZADA BW7;7896008976156;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27903;BR JG CARTON POKEMON BLISTER TRIPLO;7896008977719;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27904;BR JG CARTON POKEMON BW KYUREM;7896008976552;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27905;BR JG CARTON POKEMON EXP ESC 97548;7896008975463;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27906;BR JG CARTON POKEMON EXP ESC 97553;7896008975524;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27907;BR JG CARTON POKEMON FRONT CRUZADA;7896008976170;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27908;BR JG CARTON POKEMON P DES R.97207;7896008972059;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27909;BR JG CARTON POKEMON P DES R.97212;7896008972110;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27910;BR JG CARTON POKEMON R.97204;7896008972035;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27911;BR JG CARTON POKEMON STARTER DECK;7896008971854;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27912;BR JG CARTON POKEMON STARTER DECK;7896008977689;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27913;BR JG CARTON POKEMON TEMP PLASMA;7896008976644;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27914;BR JG CARTON POWER RANGERS SAM.975;7896008975289;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27915;BR JG CARTON POWER RANGERS SAMURAI;7896008975302;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27916;BR JG CARTON T.MONICA;7896008975364;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27917;BR JG CARTON T.MONICA;7896008977436;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27918;BR JG CARTON TRANSFORMERS;7896008977450;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27919;BR JG CARTONADOS MICO R.93939;7896008972998;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27920;BR JG CARTONIVERSO MARVEL 97567;7896008975654;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27921;BR JG CARTONIVERSO MARVEL 97572;7896008975715;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27922;BR JG CIRCO PATATI PATATA 97109;7896008971083;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27923;BR JG CLUBE GROW R.02399;7891219023996;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27924;BR JG COPAG;7896008981891;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27925;BR JG CUCA LEGAL;7896647011782;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27926;BR JG DA MEMORIA TARTARUGAS NINJA;7896647073902;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27927;BR JG DADOS 285 PP CRT;7896464702856;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27928;BR JG DAMA G FKR R.10;7898932253105;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27929;BR JG DAMA PQ FKR R.08;7898932253082;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27930;BR JG DAMAS CEI CLASSICO R.080;7898155740802;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27931;BR JG DAMAS/TRILHAS 2 EM 1;7896200702027;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27932;BR JG DARDOS TIRO AO ALVO 31,5CM;7899527108336;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27933;BR JG DOMINO BATMAN 28PC;7896640479657;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27934;BR JG DOMINO FADAS;7898931404225;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27935;BR JG ELETRONICO MAO TEG-E-9999A;1359782238798;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27936;BR JG EST PRINCESS 93930;7896008939311;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27937;BR JG EXPLORANDO O BRASIL;7891219016585;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27938;BR JG FAST;0746775169312;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27939;BR JG GALINHA PINTADINHA R.02767;7891219027673;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27940;BR JG GUERRA R.2753;7896647027530;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27941;BR JG LETRINHAS R.15.1336;0000000001717;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27942;BR JG LETRINHAS R.15.1338;0000000001366;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27943;BR JG MAX STEEL;0746775028565;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27944;BR JG MEMORIA ALIMENTOS R.2798;7896647027981;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27945;BR JG MEMORIA CHAVES;7896200707404;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27946;BR JG MEMORIA CHIQUITITAS;7896200707763;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27947;BR JG MEMORIA MENINA;7898931404102;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27948;BR JG MEMORIA PATATI PATATA;7896200701617;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27949;BR JG MEMORIA TABUADA R.1251;7896647012512;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27950;BR JG MEMORIA TRANSPORTES;7898931404188;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27951;BR JG MEU MONOPOLY;5010994815660;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27952;BR JG MONOPOLY;7898930575377;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27953;BR JG MONTER HIGH;0746775155155;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27954;BR JG NA PONTA DA LINGUA;7891219013799;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27955;BR JG NIG SUPER R.1160;7896200711609;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27956;BR JG PANELINHAS;7898953571127;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27957;BR JG PEBOLIM CART TS25679;7899949001918;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27958;BR JG PESCA PILHA REF.0296;4894091002960;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27959;BR JG PICTUREKA;7898936974082;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27960;BR JG POKEMON ACK WHITE R.97166;7896008971656;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27961;BR JG POKEMON CARTON XY7 STARTER;7896008972981;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27962;BR JG POKEMON LT SNEAK PEEK R.97174;7896008971731;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27963;BR JG POKEMON STARTER DECK R.97161;7896008971595;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27964;BR JG POKEMON STARTER P.EMERG 97202;7896008972004;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27965;BR JG POKEMON W2 POD.E EMERG.97199;7896008971984;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27966;BR JG QUAL A PALAVRA;7896647027509;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27967;BR JG RAQUETE BARBIE;7898125114213;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27968;BR JG RAQUETE BEN 10;7898125114657;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27969;BR JG RAQUETE C/BOL BORRACHA;7898902459148;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27970;BR JG REUNIDOS NIG TABULEIRO R.1162;7896200711623;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27971;BR JG SINUCA INF TY126121;6933311261218;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27972;BR JG SOLETRANDO R.01690;7891219016905;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27973;BR JG SUPERCOPAG ANIM.VENEN.97050;7896008970499;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27974;BR JG SUPERCOPAG CAES R.93917;7896008938901;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27975;BR JG SUPERCOPAG CARS LUXO 97052;7896008970512;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27976;BR JG SUPERCOPAG DINOSSAUROS 93918;7896008938949;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27977;BR JG SUPERCOPAG MOTOS R.93849;7896008937904;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27978;BR JG SUPERCOPAG TUNING R.93846;7896008937874;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27979;BR JG TAB.QUI BR CACA AO TE;7898046751429;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27980;BR JG TAB.QUI BR QUI TRANSI;7898046751443;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27981;BR JG TACOBOL GGB SERIE ESP;7898902459834;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27982;BR JG TEMPORADA COMPRAS;7896647073001;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27983;BR JG TINKLER BEL ROUBA MONTE 97154;7896008971533;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27984;BR JG TWISTER R.16965;7898936973399;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27985;BR JG VIAGEM PELA HISTORIA;7891219025853;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27986;BR JG VIAGEM PELO MUNDO;7891219023224;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27987;BR JG VIDA MENINA;7896647028193;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27988;BR JG XADREZ DUTATI G RF70;7898198920070;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27989;BR JG XADREZ DUTATI PQ RF87;7898198920087;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27990;BR JG XADREZ VIDRO MED 25X25;7899050564890;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27991;BR JGS CHIQUITITAS 6 EM 1;7896200707718;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27992;BR JIPE BLAZER EXERCITO;7898938312431;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27993;BR JIPE C/ACESS TY82992;6933315829926;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27994;BR JIPE POL FRIC WB5739;7899527139255;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27995;BR JIPE POL FRIC WB5761;7899527139477;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27996;BR JIPE RALLY 4X4 GGB SERIE ESP;7898902459094;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27997;BR JOANINHA NA CAIXA 361;7898002433611;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27998;BR JOANINHA/ABELHA/LAGARTA R.206;7898170885724;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
27999;BR JUMP BAKUGAN;7898125116910;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28000;BR JUMP BALL BEN 10;7898125114039;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28001;BR JUMP BALL HOTWHEELS;7898125113476;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28002;BR JUMP BALL PATATI/PATATA R.229;7898125112295;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28003;BR JUNGES BALANCO INF;7897858310107;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28004;BR JUNGES BOIADEIRINHO;7897858310305;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28005;BR JUNGES CACAMBA;7897858310503;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28006;BR JUNGES CADEIRINHA AZUL;7897858319315;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28007;BR JUNGES CADEIRINHA ROSA;7897858319308;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28008;BR JUNGES CAMA BON PRINCESAS;7897858312248;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28009;BR JUNGES CAR SERVICE POSTO GARAGEM;7897858310909;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28010;BR JUNGES CASINHA BON SWEET HOME;7897858314105;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28011;BR JUNGES CAVALINHO PULA PULA;7897858312927;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28012;BR JUNGES CONSTRUTOR JUNGES 120PC;7897858317120;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28013;BR JUNGES CONSTRUTOR JUNGES 40PC;7897858317106;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28014;BR JUNGES CONSTRUTOR JUNGES 80PC;7897858317113;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28015;BR JUNGES JG TACOBOL SPORT;7897858313078;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28016;BR JUNGES KIT PINK PONG;7897858313023;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28017;BR JUNGES MEMORIA ANIMAIS;7897858317854;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28018;BR JUNGES MEMORIA FAZENDINHA;7897858317878;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28019;BR JUNGES MEMORIA FRUTAS;7897858317892;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28020;BR JUNGES MESA INF AZUL;7897858319360;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28021;BR JUNGES MESA INF ROSA;7897858319353;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28022;BR JUNGES SCANIA BOIAD;7897858310701;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28023;BR JUNGES SCANIA FURGAO;7897858310800;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28024;BR JUNGES TORRE EQUILIBRIO;7897858317359;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28025;BR KID PAD BOY;7898546000508;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28026;BR KID PAD GIRL;7898546000515;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28027;BR KIDVERTE CARS BL 616-KCB;7898906451773;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28028;BR KIDVERTE PIG BL R.682-KPB;7898906452572;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28029;BR KIDVERTE PRINCESAS BL 615-KPB;7898906451766;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28030;BR KIMELEKA SLIME FLUFFY180G-5875;7891153100333;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28031;BR KIT ACESS TY95874;6933315958749;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28032;BR KIT ANIMAIS DA FAZENDA;7898570571654;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28033;BR KIT ANIMAIS DINOSSAURO 06 PC;7899527112814;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28034;BR KIT ANIMAIS SELVAGENS 6PC WB6786;7899527149728;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28035;BR KIT ANIMAIS SELVAGENS NA SOLAPA;7898447975561;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28036;BR KIT ANIMAIS SELVAGENS WB6787;7899527149735;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28037;BR KIT ANIMAIS TY1447;6933315514471;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28038;BR KIT ANIMAIS TY72737X;6933315727376;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28039;BR KIT ANIMAL R.3421A-L;7898459455792;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28040;BR KIT ANIMAL TY114254;6933311142548;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28041;BR KIT AVIAO C/CAMIN 30X20;0630941481158;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28042;BR KIT BATOM INF DISCOTEEN;7899956802591;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28043;BR KIT BELEZA 0364;4894091003646;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28044;BR KIT BELEZA 0841;4894091008412;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28045;BR KIT BELEZA 0845;4894091008450;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28046;BR KIT BELEZA 0924;4894091009242;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28047;BR KIT BELEZA 0928;4894091009280;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28048;BR KIT BELEZA ASH-85.0057;0000000015578;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28049;BR KIT BELEZA C/BOLA FROZEN;7899429109936;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28050;BR KIT BELEZA CESTINHA SERIE ESP;7898902459469;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28051;BR KIT BELEZA COROA MINNIE REF DY-520;7899739256436;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28052;BR KIT BELEZA HK R304;7896460303040;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28053;BR KIT BELEZA PRESILHA ASH-85.0056;0000000022880;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28054;BR KIT BELEZA REF.1439;4894091014390;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28055;BR KIT BELEZA STUDIO GIRL 01;7898935491207;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28056;BR KIT BELEZA STUDIO GIRL 02;7898935491214;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
28057;BR KIT BELEZA STUDIO GIRL 03;7898935491221;NAO ALIMENTO;SAZONAL;SAZONAL;BRINQUEDOS INFANTIS
