Codigo;Produto;Nro Pedido;Data;Embal;Loja;Depósito;Qtde Expedir
17164;DESINF AQUAFAST 5L MARINE;35810;13/03/2026;4;014;10;1
5433;DESINF AQUAFAST HARMONIA 5L PAIXAO;35810;13/03/2026;4;014;40;1
9281;DESINF GIRANDO SOL 2L JASMIM;35810;13/03/2026;6;014;41;1
5435;DESINF GIRANDO SOL 2L LAVANDA;35810;13/03/2026;6;014;68;2
5438;DESINF GIRANDO SOL 2L TALCO;35810;13/03/2026;6;014;26;1
5439;DESINF GIRANDO SOL 500ML EUCALIPTO;35810;13/03/2026;12;014;31;1
5441;DESINF GIRANDO SOL 500ML LAVANDA;35810;13/03/2026;12;014;46;1
17176;DESINF GOTA LIMPA 2L LIMAO;35810;13/03/2026;6;014;83;2
17181;DESINF GOTA LIMPA 500ML LAVANDA;35810;13/03/2026;12;014;118;1
17186;DESINF GOTA LIMPA 5L LAVANDA;35810;13/03/2026;4;014;220;1
9290;DESINF YPE BAK 1L EUCALIPTO;35810;13/03/2026;12;014;8;1
17159;DESINFETANTE AQUAFAST 1L MARINE;35810;13/03/2026;12;014;16;2
33373;DESO AERO AXE 200ML BLACK ALE E CED;32267;04/03/2026;12;014;107;1
484;ENERG BALY LT 250ML;33739;09/03/2026;6;014;63;3
35134;ENERG BALY LT 250ML FLORIPA SPRITZ;33739;09/03/2026;6;014;80;1
491;ENERG BALY LT 250ML TROPICAL S A;33739;09/03/2026;6;014;95;1
461;ENERG BALY LT 473ML MELANCIA S A;33739;09/03/2026;6;014;1;1
396;ENERG MONSTER LT 473ML ULTRA;33926;09/03/2026;6;014;53;2
9322;EPI LUVA MULTITATO 8 M;35810;13/03/2026;12;014;1;1
2296;ERVILHA YOKI PARTIDA 400GR;35810;13/03/2026;16;014;21;2
5776;ESC BANHO CCA SPA;31187;02/03/2026;1;014;280;10
35563;ESC DENT ORAL B COLORS COLECTION C4;33234;06/03/2026;6;014;22;2
5877;ESFREGAO ACO DIVINOX 10G;35810;13/03/2026;50;014;41;1
17916;ESFREGAO ACO GOTA LIMPA;35810;13/03/2026;36;014;108;2
18170;ESP 3M SCHOTCH BRITE ECONOMICA;35810;13/03/2026;10;014;32;13
18174;ESP ACO ASSOLAN C 08;35810;13/03/2026;20;014;131;3
36208;ESPONJA ACO BOMBRIL 6UN;35810;13/03/2026;20;014;3;1
33965;ESPONJA AUTOMOTIVA MIL MILHAS;35810;13/03/2026;30;014;1;1
18565;FLANELA ALG SUE 40X30CM;35810;13/03/2026;12;014;34;1
18567;FLANELA ALG SUE 48X26;35810;13/03/2026;12;014;20;1
18568;FLANELA ALG SUE 58X38;35810;13/03/2026;1;014;334;21
9550;FRALDA MILI JUMBINHO XXG 16UN;31187;02/03/2026;9;014;64;1
3615;GELATINA NEILAR 20G ABACAXI;31339;02/03/2026;48;014;71;3
3627;GELATINA NEILAR 20G PESSEGO;31339;02/03/2026;48;014;93;2
9594;GIRASSOL CBS 250G;35810;13/03/2026;12;014;6;1
6290;GRANULADO HIGIENICO PIPICAT 4KG FLORAL;35810;13/03/2026;6;014;151;1
9616;INSET JIMO PO 100G;32267;04/03/2026;12;014;15;1
2484;KETCHUP ODERICH SH 200G;31339;02/03/2026;24;014;24;4
8223;KIT ELSEVE SH COND 375ML 170ML RT5;32267;04/03/2026;6;014;2;1
36262;KIT SH CD SEDA 300ML 190ML TOQUE DE SEDA;32267;04/03/2026;15;014;123;2
19847;L MOVEIS POLWAX 200ML MAGNOLIA;35810;13/03/2026;24;014;2;1
33962;LAVA AUTO CONC MIL MILHAS 500ML;35810;13/03/2026;20;014;1;1
35780;LIMP HARPIC CLORO FORTE SQZ 750ML;35810;13/03/2026;12;014;3;2
35692;LIMP HARPIC MARINE POWER 750ML PLUX;35810;13/03/2026;12;014;1;1
20143;LIMP MR MUSCULO PLATINUM SH 400ML LAR;35810;13/03/2026;12;014;2;1
6893;LIMP MULTI UAU 500ML LIMAO C/CANFORA;35810;13/03/2026;24;014;1;1
9764;LIMP MULTI USO AJAX BQ FLORES 1L LAVANDA;35810;13/03/2026;12;014;7;1
20146;LIMP PERF COALA ESSENCIA 120ML ALGAS;35810;13/03/2026;24;014;2;1
9796;LIMP VEJA PERFUMES 30PCT DESC 2L LAVANDA FR;35810;13/03/2026;6;014;29;2
6938;LIMP VIDRO AQUAFAST 500ML BORRIFAD;35810;13/03/2026;12;014;1;1
20161;LIMP VIDROS ZAVASKI AP 500ML;35810;13/03/2026;12;014;0;1
20162;LIMP VIDROS ZAVASKI RF 500ML;35810;13/03/2026;12;014;2;1
33967;LIMPA PNEUS MIL MILHAS 485ML;35810;13/03/2026;20;014;1;1
6954;LIMPA VDO VIDREX 30PCT DESC 500ML PULV;35810;13/03/2026;12;014;2;1
7011;LOCAO HIDRATANTE DENOMAX 470G OLEO UVA/RO;31187;02/03/2026;12;014;1;1
31448;LUVA CHENILLE;35810;13/03/2026;12;014;1;1
20278;LUVA CONF LATEX M AMARELA;35810;13/03/2026;12;014;5;1
868;MAIONESE HELLMANNS SH 1KG;31339;02/03/2026;12;014;7;2
7107;MASCARA TRAT DOVE 500G 2EM1 RECONSTRUCAO;32267;04/03/2026;6;014;8;2
2823;MASSA C OVOS STA FELICIDADE 500G ESPAGUETE;36642;14/03/2026;20;014;434;20
20817;MILHO VERDE FUGINI SH 1 7K;31417;02/03/2026;6;014;163;3
21306;ODORIZ AMAZONIA AROM 270ML SEMENTE;32267;04/03/2026;1;014;16;6
21308;ODORIZ AMAZONIA BLIS 120ML CHA FLORES;32267;04/03/2026;12;014;2;1
21313;ODORIZ CONC AMAZONIA 120ML LAVANDA;32267;04/03/2026;12;014;2;2
21355;ODORIZ TECIDO AMAZON 500ML BABY;32267;04/03/2026;12;014;4;1
21379;OLEO IPIRANGA F1 MASTER PERF 15W40 1L;35810;13/03/2026;24;014;37;1
21380;OLEO IPIRANGA MOTO PROT 20W50 SL;35810;13/03/2026;24;014;22;1
7276;PANO ESFREBOM MULTIUSO AZUL5UN;35810;13/03/2026;1;014;15;1
7282;PANO PERFEX 5UN ROSA;35810;13/03/2026;24;014;2;1
21683;PAPEL HIG COMFORT FLA DPL 30M 18 UN;35810;13/03/2026;4;014;117;3
21664;PAPEL HIG DOBLE FT FD 12 UN C 20M;32267;04/03/2026;8;014;49;1
21663;PAPEL HIG DOBLE FT FD 4 UN C 20M;35810;13/03/2026;16;014;2;1
21666;PAPEL HIG DOBLE SOFTCAR FD 12UN 30M;32267;04/03/2026;8;014;3;1
7355;PAPEL HIG DUETTO 4 UN DE 30M NEUTRO;35810;13/03/2026;16;014;23;2
21679;PAPEL HIG MAXPEL PREMIUM FS 60M L12P11;32267;04/03/2026;6;014;116;1
21685;PAPEL HIG MILI NEUTRO FLA SPL 100M 12UN;35810;13/03/2026;6;014;79;2
21691;PAPEL HIG NATUPEL FD 20M C 12;35810;13/03/2026;6;014;363;6
21694;PAPEL HIG NESS FD 20M 12UN;35810;13/03/2026;6;014;6;2
7361;PAPEL HIG NEVE NEUTRO 12X20M TOQUE DE SEDA;33739;09/03/2026;5;014;29;4
7364;PAPEL HIG NEVE NEUTRO FT 4X20M;35810;13/03/2026;16;014;1;1
21697;PAPEL HIG NEVE SUPREME FT 20M L12P11 C/12;33739;09/03/2026;6;014;29;5
21702;PAPEL HIG SULINO NEUTRO FS FD 4UN DE 60M;35810;13/03/2026;16;014;6;1
7376;PAPEL TOALHA MAXIM STYLUS 2RL 50UN;35810;13/03/2026;12;014;15;3
21734;PAPEL TOALHA NATUREZA FD 2UN;35810;13/03/2026;16;014;8;3
7425;PEDRA SANITARIA SANI-SOL 20G JASMIN;35810;13/03/2026;144;014;31;2
2453;PEPINO CONS ODERICH VD 300G CASEIRO;31339;02/03/2026;15;014;27;2
31871;PERF AMBIENTE AMAZONIA CHA BCO 200ML;32267;04/03/2026;12;014;1;1
21893;PERFUME AMBIENTE AMAZONIA 200ML ZAFIRA;31187;02/03/2026;12;014;3;2
7536;PRENDEDOR ROUPA GABOARDI 12UN PL;35810;13/03/2026;50;014;18;2
7667;PRETEADOR PNEUS OURO PRETO 500ML;35810;13/03/2026;12;014;4;1
22683;RAC AMIGO PET GATO MIX 500G;35934;13/03/2026;22;014;12;1
22684;RAC AMIGO PET GATO PEIXE 500G;35810;13/03/2026;22;014;7;2
22695;RAC CAO QUATRO PAT PREM 1K;35934;13/03/2026;10;014;11;4
22697;RAC CBS GATO PEIXE CAR 500G;35934;13/03/2026;10;014;37;4
22698;RAC DOCATS 1K;35934;13/03/2026;10;014;34;8
22699;RAC DODOG ESP CAR ADUL 1K;35934;13/03/2026;10;014;29;5
22700;RAC DODOG ESPECIAL 7K;35810;13/03/2026;1;014;64;15
22701;RAC DODOG FILHOTES 1K;35934;13/03/2026;10;014;40;6
22703;RAC DODOG ORIG ALL DAY 5K;35810;13/03/2026;1;014;113;12
22704;RAC DODOG TRAD 1K;35934;13/03/2026;10;014;49;5
22705;RAC DODOPEQUENAS RACAS 1K;35934;13/03/2026;10;014;30;8
22706;RAC DODOPOWER MIX 5KG;35810;13/03/2026;1;014;37;8
22734;RAC QUATRO PATAS GATOS FIL 500G;35810;13/03/2026;10;014;14;1
22737;RAC QUATRO PATAS PREMIUM GATOS 1K;35934;13/03/2026;10;014;20;2
22747;RAC SULTAO PREMIUM GATOS 500G;35810;13/03/2026;10;014;11;2
34799;RACAO DOCAST 1KG CASTRADO;35934;13/03/2026;12;014;6;3
33607;RACAO DOG CHOW ADULTO 900G EXTRALIFE;35810;13/03/2026;8;014;1;1
4032;RACAO PEDIGREE NUTR ESSENC 10 1KG CARNE AO;35810;13/03/2026;1;014;36;6
34338;RACAO TINY 30G TARTARUGA;35810;13/03/2026;12;014;2;1
34725;REFRE HAPPY TP 1L LARANJA;33739;09/03/2026;12;014;95;1
105;REFRE PO FRISCO 18G GUARANA;33739;09/03/2026;180;014;25;1
89;REFRE PO FRISCO 18G LARANJA;33824;09/03/2026;180;014;28;2
19;REFRE PO TRINK 15G ABACAXI;33739;09/03/2026;150;014;152;1
867;REFRIG COCA COLA ZERO LT 310ML C6;33739;09/03/2026;6;014;19;4
766;REFRIG FANTA PET 200ML LARANJA;33739;09/03/2026;12;014;267;2
909;REFRIG SPRITE LT 350ML;33739;09/03/2026;6;014;145;5
10147;SAB FARNESE 180G LAVANDA MENTA;31187;02/03/2026;36;014;57;1
23058;SAB LIQ INTIMO COTTONBABY 200ML;32267;04/03/2026;12;014;1;1
10173;SABON PALMOLIVE NATURALS 85G CAMELIA AMEND;31187;02/03/2026;72;014;6;1
8013;SACO COLORIDO PANOSUL 58X78CM ESP;35810;13/03/2026;1;014;7;2
8018;SACO PANOSUL 60X68CM XADREZ;35810;13/03/2026;25;014;3;1
3226;SALG BATATA PRINGLES 109G CREME E CEBOLA;33739;09/03/2026;18;014;48;1
3252;SALG OBBA 100G CEBOLA E SALSA;33739;09/03/2026;10;014;69;1
3307;SALG SNACK CHEEZ IT 65G PARMESAO;33785;09/03/2026;20;014;9;1
4736;SAND HAVAIANAS BRASIL BCO 41 42;36095;13/03/2026;12;014;6;1
36218;SAND HAVAIANAS BRASIL MARINHO 37 38;36095;13/03/2026;12;014;7;1
4796;SAND HAVAIANAS TOP BCO 37 38;36095;13/03/2026;12;014;6;1
4821;SAND HAVAIANAS TOP PTO 39 40;36095;13/03/2026;12;014;7;1
36331;SAND HAVAIANAS TOP ROSE GOLD 35 36;36095;13/03/2026;12;014;5;1
36330;SAND HAVAIANAS TOP ROSE GOLD 39 40;36095;13/03/2026;12;014;6;1
36227;SAND HAVAIANAS TOP TIRAS CAFE 35 36;36095;13/03/2026;12;014;10;1
36226;SAND HAVAIANAS TOP TIRAS CAFE 37 38;36095;13/03/2026;12;014;14;2
24138;SC PANOSUL ALVEJADO 48X63CM R 14;35810;13/03/2026;1;014;19;3
24323;SH GENIAL PET 2 EM 1 500ML;35810;13/03/2026;1;014;24;4
8246;SH JAY LUC 1L NEUTRO;32267;04/03/2026;12;014;21;1
24340;SH PALMOLIVE 650ML NATURALS CERAM;31187;02/03/2026;6;014;4;1
8306;SH PANTENE 400ML HIDRATACAO;32267;04/03/2026;6;014;6;1
33705;SH SEDA 425ML CERAMIDAS;31187;02/03/2026;12;014;64;1
8442;SILICONE DESTAQUE AERO 400ML LAVANDA;35810;13/03/2026;1;014;64;16
8443;SILICONE DESTAQUE AERO 400ML V8;35810;13/03/2026;1;014;42;10
8441;SILICONE DESTAQUE GEL 250G V8;35810;13/03/2026;12;014;4;1
34753;SUCO DE UVA TREBOM PET 1 35L;33739;09/03/2026;6;014;144;1
618;SUCO DEL VALLE 100 P CENTO TP 200ML MACA;33739;09/03/2026;18;014;2;1
602;SUCO DEL VALLE TP 1L ABACAXI;33739;09/03/2026;6;014;36;1
615;SUCO DEL VALLE TP 200ML PESSEGO;33739;09/03/2026;18;014;30;2
619;SUCO DEL VALLE TP 200ML UVA;33739;09/03/2026;18;014;21;1
659;SUCO KAPO 200ML ABACAXI;33739;09/03/2026;12;014;70;1
661;SUCO KAPO 200ML LARANJA;33739;09/03/2026;12;014;236;3
662;SUCO KAPO 200ML MACA;33739;09/03/2026;12;014;103;4
663;SUCO KAPO 200ML MORANGO;33739;09/03/2026;12;014;140;3
706;SUCO NECTAR CBS TP 1L LARANJA;33739;09/03/2026;12;014;16;1
8630;TIRA LIMO VEJA X14 SQZ L500P400ML;35810;13/03/2026;24;014;2;1
8679;TOALHINHA UMED NATURAL BABY 100UN;31187;02/03/2026;12;014;75;1
2471;TOMATE SECO CONSERVA JUREIA VD 200G;35810;13/03/2026;12;014;8;2
1644;TORRADA BAUDUCCO 142G MULTIGRAOS;33739;09/03/2026;36;014;1;1
1636;TORRADA VISCONTI 120G TRAD;33739;09/03/2026;32;014;15;1
25105;VASSOURA DONA DA CASA C CABO;35810;13/03/2026;1;014;827;22
8726;VELA SANDERO N4 8UN 144G ST SANTO EXPEDITO;35810;13/03/2026;24;014;3;1
8727;VELA SANDERO N4 8UN 144G ST SAO JORGE;35810;13/03/2026;24;014;2;1
35813;VELA SANDERO STO ANTONIO N7 8UN;35810;13/03/2026;24;014;2;1
25408;VELA SANDERO T 7 DIAS AZUL;35810;13/03/2026;12;014;4;2
300;VH SANGUE BOI TINTO 750ML SV;33739;09/03/2026;6;014;1886;1
33784;VODKA NINNOFF VD 900ML ORIGINAL;33739;09/03/2026;6;014;94;1
33723;VODKA WE MIX VD 275ML FRUTAS VERDES;33739;09/03/2026;6;014;60;1
1647;WAFER GIRASSOL 60G MORANGO;33739;09/03/2026;50;014;10;1
1650;WAFER PARATI MINUETO 81G CHOC;33739;09/03/2026;36;014;232;1
1651;WAFER PARATI MINUETO 81G CHOC BAUNILHA;33785;09/03/2026;36;014;374;2
1656;WAFFER ISABELA 100G CHOC;33739;09/03/2026;40;014;77;1
1661;WAFFER ISABELA 100G CHOC BRANCO;33739;09/03/2026;40;014;843;1
1658;WAFFER ISABELA 100G CHOC SUICO;33785;09/03/2026;40;014;20;1
1657;WAFFER ISABELA 100G DOCE DE LEITE;33785;09/03/2026;40;014;59;2
1660;WAFFER ISABELA 100G LIMAO;33926;09/03/2026;40;014;5;3
1659;WAFFER ISABELA 100G MORANGO;33785;09/03/2026;40;014;61;1
48;AGUA MIN FLORESTA 500ML C GAS;15326;10/02/2026;12;017;461;504
2928;ACHOC LIQ ELEGE 1L BOB ESPONJA;33510;07/03/2026;12;017;32;1
2913;ACHOC LIQ NESCAU 180ML ACTIC GO;31692;03/03/2026;27;017;13;1
2923;ACHOC LIQ SHOWKINHO 1L;33510;07/03/2026;12;017;15;2
2920;ACHOC LIQ TODDYNHO 200ML;33510;07/03/2026;27;017;109;1
2953;ACHOC PO APTI SH 700G INSTANT POWER;34095;10/03/2026;12;017;19;1
2954;ACHOC PO TODDY SH 700G;34095;10/03/2026;12;017;30;1
2960;ACHOC TODDY PT 370G ORIGINAL;34095;10/03/2026;24;017;264;3
750;ACUCAR CRISTAL GASPARIN 5KG;36449;14/03/2026;6;017;318;30
763;ACUCAR CRISTAL SAO JOAO 5KG;33510;07/03/2026;6;017;643;24
84;AGUA TONICA FRUKI LT 350ML;31692;03/03/2026;12;017;25;1
3990;ALIM CAO DOG CHOW100G SACHE TOD TAM AD RA;34095;10/03/2026;15;017;40;1
3998;ALIM CAO DOG CHOW100G SACHE TOD TAM FRANG;34095;10/03/2026;15;017;97;1
4039;ALIM GATO BIFFE CAT 1KG ESPECIAL;35936;13/03/2026;8;017;43;5
2319;ATUM EM PEDACOS NAUTIQUE 170G OLEO;34095;10/03/2026;24;017;10;2
2327;ATUM SOLIDO NAUTIQUE 170G NATURAL;34095;10/03/2026;24;017;28;2
2990;AVEIA FLOCOS CBS 170G;34095;10/03/2026;12;017;17;1
940;AZEITE OLIV BORGES 250ML EXT VIRG;34095;10/03/2026;12;017;220;2
2346;AZEITONA VERDE UNIAGRO SH 500G FATIADA;34095;10/03/2026;6;017;5;2
12918;BALAO LISO 6 5 C 30 AMARELO;33699;09/03/2026;1;017;325;1
12919;BALAO LISO 6 5 C 30 AZUL;32886;06/03/2026;1;017;582;4
12919;BALAO LISO 6 5 C 30 AZUL;35768;13/03/2026;1;017;582;1
12921;BALAO LISO 6 5 C 30 ROSA;33699;09/03/2026;1;017;650;2
12922;BALAO LISO 6 5 C 30 SORT;33699;09/03/2026;1;017;780;3
12923;BALAO LISO 6 5 C 30 VERDE;33699;09/03/2026;1;017;835;2
12924;BALAO LISO 6 5 C 30 VERM;32886;06/03/2026;1;017;715;4
12971;BALAO ZERINHO C 100 SORT;32886;06/03/2026;1;017;293;1
382;BEB MISTA TAMPICO PET 2L FRUTAS CITRICAS;31692;03/03/2026;6;017;250;2
1025;BISC AGUA E SAL PARATI 740G;31885;03/03/2026;12;017;542;10
25984;BISC DOCE NESTLE CHOCO TRIO 90G BISC NESTLE;36156;13/03/2026;12;017;20;5
1322;BISC DOCE NESTLE CHOCO TRIO 90G BONO MORAN;36156;13/03/2026;12;017;30;6
1533;BISC RECH BAUDUCCO 108G CHOC;34516;10/03/2026;48;017;3;1
1143;BISC RECH BAUDUCCO 108G CHOC BAUNILHA;34516;10/03/2026;48;017;1;1
1616;BISC SALG CLUB SOCIAL 288G ORIGINAL;34516;10/03/2026;20;017;64;1
15030;CAD ESPI CD 10X1 160FLS STONE;35768;13/03/2026;4;017;17;2
15051;CAD ESPI CD 1X1 80FLS DISNEY EMOJI;35768;13/03/2026;4;017;74;3
15090;CAD ESPI CD 1X1 80FLS SWEETNESS;35768;13/03/2026;4;017;108;2
2083;CAFE SOL MELITTA SH 40G TRAD;34095;10/03/2026;24;017;18;2
2119;CAFE SOL NESCAFE SH40G DESCAF;34095;10/03/2026;24;017;4;1
2018;CAFE VACUO MELITTA 500G TRAD;34095;10/03/2026;20;017;13;1
15296;CALDO MAGGI 57G LEGUMES;36156;13/03/2026;10;017;555;1
33292;CAPSULA TRES CORACOES C10 NAPOLITANO;34095;10/03/2026;8;017;3;1
29542;CARV VEG CHUR NA BRASA 3K;35768;13/03/2026;1;017;16;1
15615;CARVAO VEG CHURRASCO NA BRASA 5KG;35768;13/03/2026;1;017;42;16
3036;CEREAL MAT SUPERBOM CX 240G SKARCHITOS;34095;10/03/2026;36;017;4;1
3033;CEREAL MAT SUPERBOM SH 200G SUPERBALLS;34095;10/03/2026;42;017;7;1
2656;CEREAL MUCILON SH 180G ARROZ E AVEIA;34095;10/03/2026;12;017;5;1
34496;CERV BELLAVISTA LT 473 ML PILSEN;31692;03/03/2026;12;017;343;1
151;CERV BOHEMIA LT 473ML;31692;03/03/2026;12;017;573;4
154;CERV BRAHMA DUPLO MALTE LT 473ML;31692;03/03/2026;12;017;97;22
161;CERV CRYSTAL LT 473ML;31692;03/03/2026;12;017;1140;9
15760;CERV PROVINCIA PURO MALTE ZERO LT 473ML;31692;03/03/2026;12;017;188;2
35161;CERV SKOL BEATS LN 269ML GREEN MIX;31692;03/03/2026;24;017;16;1
219;CERV STELLA ARTOIS LT 473ML;34095;10/03/2026;12;017;324;2
155;CERVEJA BRAHMA LT 350ML MALZBIER;31692;03/03/2026;12;017;198;1
301;CERVEJA BUDWEISER LN 330ML ZERO;31692;03/03/2026;1;017;304;51
280;CERVEJA ITAIPAVA LN 330ML MALZBIER;31692;03/03/2026;12;017;182;1
309;CERVEJA PROVINCIA LT 473ML ZERO MALZBIER;31692;03/03/2026;12;017;138;2
193;CERVEJA PROVINCIA PILSEN LT 473ML PREMIUM;31330;02/03/2026;12;017;1369;30
209;CERVEJA SKOL BEATS LT 269ML GIN TONICA;31330;02/03/2026;8;017;27;1
2076;CHA PRENDA 10G CAMOMILA;34095;10/03/2026;20;017;19;2
2171;CHA PRENDA 12G HIBISCUS;34095;10/03/2026;20;017;8;1
2103;CHA PRENDA 17G PRETO C LIMAO;34095;10/03/2026;20;017;4;1
2087;CHA PRENDA 18G PRETO;34095;10/03/2026;20;017;31;1
2219;CHA PRENDA GOLD 15G CAMOMILA MEL;34095;10/03/2026;10;017;7;1
2173;CHA PRENDA GOLD 18G HORTELA;34095;10/03/2026;10;017;11;6
2055;CHA REAL MULTIERVAS 18G PRETO;34095;10/03/2026;30;017;13;1
3158;CHANTILLY FLESCHMANN 1L GRAN FINALE;34095;10/03/2026;12;017;42;3
4805;CHIN HAVAIANA TOP ROSA FLUX 35 6;36097;13/03/2026;12;017;4;1
1269;CHOC BARRA LACTA 80G LAKA;33510;07/03/2026;17;017;34;1
1353;CHOC BATON GAROTO 16G AO LEITE;33510;07/03/2026;30;017;32;1
15955;CHOC FERRERO ROCHER 150G;33510;07/03/2026;9;017;28;3
15957;CHOC FERRERO ROCHER C 8;33510;07/03/2026;20;017;40;2
1498;CHOC KINDER JOY T1 20G;33510;07/03/2026;48;017;51;2
1519;CHOC KINDER OVO LUI PLAYMOBIL 40G;33510;07/03/2026;48;017;3;2
1521;CHOC KINDER OVO T2 LEI GABBYS 40G;33510;07/03/2026;48;017;9;2
16395;COLA BCA MAXI FRAMA 90G;35768;13/03/2026;6;017;4;1
36599;COLA THREE BOND SUPER 2G;34760;11/03/2026;24;017;11;2
438;COQUETEL PATRICIA DO SUL 790ML;31330;02/03/2026;12;017;84;2
34823;CP STITCH C CANUDO;32886;06/03/2026;1;017;9;1
5196;CR DEN COLGATE MPA 180G;32553;05/03/2026;72;017;3;1
5646;DESOD GLADE 269ML AUTM RF BRISA CITRICA;33510;07/03/2026;6;017;1;1
2533;DOCE DIFRUTTI 1 010KG FIGO;34095;10/03/2026;6;017;11;1
2482;DOCE DIFRUTTI 400G MORANGO;34095;10/03/2026;12;017;16;2
2478;DOCE DIFRUTTI 400G PESSEGO;34095;10/03/2026;12;017;17;2
2538;DOCE DOCITO 990G CREMOSO C LEITE;34095;10/03/2026;6;017;81;1
35020;DUCHA GORDUCHA ZAFONEL 4T 220V;36266;13/03/2026;12;017;23;2
2381;DUETO ODERICH LT 200G ERVILHA MILHO;33510;07/03/2026;24;017;22;2
2379;DUETO OLE LT 170G ERVILHA MILHO;34095;10/03/2026;24;017;145;2
17548;EMB PRATICA GABOARDI 2KG;36266;13/03/2026;25;017;34;3
17549;EMB PRATICA GABOARDI 3KG;36266;13/03/2026;25;017;18;1
17550;EMB PRATICA GABOARDI 5KG;36266;13/03/2026;25;017;18;2
437;ENERG BALY PET 2L;31532;02/03/2026;6;017;317;10
431;ENERG BALY PET 2L FRUT TROPICAIS;31532;02/03/2026;6;017;26;2
414;ENERG ELEV PET 2 L GUAR MARACUJA;31692;03/03/2026;6;017;32;1
415;ENERG ELEV PET 2L MACA VERDE;31692;03/03/2026;6;017;29;1
572;ENERG HIPERTENSAO PET 1L;31692;03/03/2026;6;017;58;2
2370;ERVILHA ODERICH LT 200G;33510;07/03/2026;24;017;130;18
5861;ESC DENTAL SORRISO TRIPLA 2UN;35339;12/03/2026;12;017;16;1
18268;ESPETIN GABOARDI BAMBU P CHUR C 50;36266;13/03/2026;10;017;194;4
18269;ESPETINHO GABOARDI BAMBU EXT;36266;13/03/2026;10;017;232;3
18275;ESPETO MOR SIMPLES 85CM;36266;13/03/2026;12;017;5;1
6018;ESPONJA YPE SINT MULTIUSO UN;35255;12/03/2026;60;017;3;1
18347;EXT TOM ELEFANTE 300G STROGONOFF;34095;10/03/2026;24;017;11;2
3843;EXTRATO TOM CAJAMAR LT 350G;31419;02/03/2026;24;017;162;10
3845;EXTRATO TOM ELEFANTE LT 300G CEBOLA E ALHO;34095;10/03/2026;24;017;66;3
2552;EXTRATO TOM ELEFANTE PT 300G;34095;10/03/2026;24;017;332;9
9502;FACA TRAMONTINA CHURRASCO 4 LEME PRETA;36266;13/03/2026;60;017;46;2
9503;FACA TRAMONTINA CHURRASCO 4 LEME VERMELHA;36266;13/03/2026;60;017;41;2
2685;FARINHA MILHO SINHA 1KG MEDIA;31692;03/03/2026;10;017;9;1
2717;FARINHA TRIGO FIDALGA 1KG;31692;03/03/2026;10;017;33;1
2757;FARINHA TRIGO MARIA INES 1KG INTEG;33510;07/03/2026;10;017;12;3
2749;FARINHA TRIGO MARIA INES 5KG;33510;07/03/2026;5;017;192;9
2786;FAROFA MANDIOCA YOKI 200G TRADICIONAL;31692;03/03/2026;14;017;30;2
3505;FERM BIO PO FLEISCHMANN SH 10G INSTANT;34095;10/03/2026;69;017;102;4
3512;FERM PO BIOL GOOD INSTANT SH 10G;33510;07/03/2026;30;017;95;7
3531;FERM QUIMICO PO ROYAL PT 100G;34095;10/03/2026;6;017;206;9
18516;FILME UTILFILME 15M;35768;13/03/2026;25;017;39;1
6094;FORMA PICOLE SANREMO PLAST 358;36266;13/03/2026;1;017;34;12
6109;FOSFORO GABOARDI 10UN;36266;13/03/2026;20;017;109;3
6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;32553;05/03/2026;8;017;6;1
9573;GARFO TRAMONTINA MESA INOX LEME VERMELHO;36266;13/03/2026;60;017;18;2
3618;GELATINA NEILAR 20G BLUBERRY;34095;10/03/2026;48;017;29;1
3629;GELATINA NEILAR 20G UVA;34095;10/03/2026;48;017;19;1
3645;GELATINA NEILAR S SABOR 24G INCOLOR;34095;10/03/2026;30;017;31;3
2475;GOIABADA VAL 300G;34095;10/03/2026;36;017;85;2
3503;GRANOLA CERELUS 800G LIGHT CER MALT;34095;10/03/2026;12;017;0;1
3506;GRANOLA CERELUS 800G TRAD;34095;10/03/2026;12;017;3;1
605;ICE DRINK PET 275ML PINA COLADA;31330;02/03/2026;12;017;1;3
33836;JG CAMA CASAL CORTTEX MICROTEC SORT 9;36266;13/03/2026;6;017;2;1
805;KETCHUP ODERICH SH 7G C 140 UN;34095;10/03/2026;1;017;16;10
6631;LAMP ELGIN BULBO 9W 6500K 220V;33216;06/03/2026;10;017;682;4
19907;LAMP TRAM TP BULBO LED 9W 6500K;33105;06/03/2026;10;017;1027;8
2668;LEITE PO ELEGE DESNATADO SH 400G;34095;10/03/2026;25;017;2;1
9741;LEITE SANTA CLARA LV SEMI DESN 1L;31678;03/03/2026;12;017;380;10
20064;LENC CASAL CORTTEX 200F MICROTEC;36266;13/03/2026;1;017;148;18
20277;LUVA CONF LATEX G AMARELA;33175;06/03/2026;12;017;27;1
20320;MAC INST ISABELA 70G CAR ZR FRITU;34095;10/03/2026;50;017;20;1
20321;MAC INST ISABELA 70G GAL CA ZR FRIT;34095;10/03/2026;50;017;18;1
2787;MACARRAO CUP NOODLES 68G COSTELA C MOLHO;34095;10/03/2026;24;017;9;1
20316;MACARRAO INST GERMANI 63G CARNE;34095;10/03/2026;50;017;299;5
20317;MACARRAO INST GERMANI 63G GALINHA CAIPIRA;34095;10/03/2026;50;017;231;3
2767;MAIONESE HELLMANNS SH 200G;33510;07/03/2026;24;017;158;18
