CODIGO_PRODUTO;EAN;DESCRICAO_PRODUTO;CODIGO_EMPRESA;EMBALAGEM_VENDA;COMPRADOR;PRECO_NORMAL;PRECO_PROMOCIONAL;PRECO_PRATICADO_DIA
7466;7893000671997;PIZZA SADIA 460G LOMBO REQU MUS;12;1;2 - SANDRO;26,99;0;26,99
7468;7893000632233;PIZZA SADIA 460G QUATRO QUEIJOS;12;1;2 - SANDRO;26,99;0;26,99
7586;7896504305535;QJO MINAS FRESC SANTA CLARA 200G PROCESS;12;1;2 - SANDRO;14,99;0;14,99
7587;7622300472856;QJO PHILADELPHIA 150G ORIGINAL;12;1;2 - SANDRO;16,69;0;16,69
7588;7896504301001;QJO PRATO SANTA CLARA 150G LIGHT;12;1;2 - SANDRO;10,99;0;10,99
7599;7896249501032;RAVIOLI ROMENA 250G 4 QUEIJOS;12;1;2 - SANDRO;12,49;0;12,49
7600;7896249500547;RAVIOLI ROMENA 250G CARNE;12;1;2 - SANDRO;12,49;0;12,49
7601;7896249500493;RAVIOLI ROMENA 250G FRANGO;12;1;2 - SANDRO;12,49;0;12,49
7602;7898013650168;RAVIOLLI ITALIANY 250G FRANGO RF;12;1;2 - SANDRO;10,79;0;10,79
7691;7896079588531;REQUEIJAO ELEGE 200G LIGHT;12;1;2 - SANDRO;10,89;0;10,89
7692;7896079588548;REQUEIJAO ELEGE 200G TRAD;12;1;2 - SANDRO;10,89;0;10,89
7693;7891097104411;REQUEIJAO ELEGE 400G TRAD;12;1;2 - SANDRO;19,69;0;19,69
7695;7891097001581;REQUEIJAO POCOS CALDA 400G TRAD;12;1;2 - SANDRO;21,79;0;21,79
7696;7891097102592;REQUEIJAO PRESIDENT 200G TRAD;12;1;2 - SANDRO;15,39;0;15,39
7697;7891097107269;REQUEIJAO PRESIDENT 200G C QUEIJO AZUL;12;1;2 - SANDRO;14,39;0;14,39
7698;7891097107276;REQUEIJAO PRESIDENT 200G C QUEIJO BRIE;12;1;2 - SANDRO;14,39;0;14,39
7699;7891097107283;REQUEIJAO PRESIDENT 200G C QUEIJO CHEDDAR;12;1;2 - SANDRO;14,39;0;14,39
7700;7896504301285;REQUEIJAO SANTA CLARA 1 8KG C AMIDO CHEDDAR;12;1;2 - SANDRO;48,79;0;48,79
7701;7896504301278;REQUEIJAO SANTA CLARA 1 8KG C AMIDO TRADICIONAL;12;1;2 - SANDRO;48,79;0;48,79
7702;7896504301681;REQUEIJAO SANTA CLARA 180G LIGHT SODIO;12;1;2 - SANDRO;7,99;0;7,99
7703;7896504306501;REQUEIJAO STA CLARA 400G TRAD;12;1;2 - SANDRO;18,99;0;18,99
7704;7896504308345;REQUEIJAO STA CLARA BISN 400G CHEDDAR;12;1;2 - SANDRO;14,69;0;14,69
7705;7896504308338;REQUEIJAO STA CLARA BISN 400G TRADICIONAL;12;1;2 - SANDRO;14,69;0;14,69
7706;7896504305207;REQUEIJAO SANTA CLARA 1 8KG 4 QUEIJ;12;1;2 - SANDRO;44,89;0;44,89
7708;7896294901054;REQUEIJAO TIROL 400G 4 QUEIJOS;12;1;2 - SANDRO;19,69;0;19,69
7709;7896294900262;REQUEIJAO TIROL 400G C QJO;12;1;2 - SANDRO;16,89;0;16,89
8028;7896610903090;SALSICHA EXCELSIOR FGO 320G;12;1;2 - SANDRO;13,49;0;13,49
8029;7891164016074;SALSICHA AURORA FGO 500G;12;1;2 - SANDRO;16,89;0;16,89
8030;7891164005412;SALSICHA AURORA 500G HOT DOG;12;1;2 - SANDRO;18,29;0;18,29
8032;7896610900945;SALSICHA EXCELSIOR HOT DOG 400G;12;1;2 - SANDRO;16,49;0;16,49
8035;7891515510343;SALSICHA PERDIGAO 500G HOT DOG;12;1;2 - SANDRO;13,89;0;13,89
8036;7891515742089;SALSICHA PERDIGAO 500G HOT DOG FRAN;12;1;2 - SANDRO;17,49;0;17,49
8037;7893000135529;SALSICHA SADIA 500G HOT DOG SAH;12;1;2 - SANDRO;19,39;0;19,39
8059;7896610209840;SELETA EXCELSIOR CONG 300G;12;1;2 - SANDRO;12,99;0;12,99
8454;7891097106347;SOBR BATAVO CREAMY 90G CHOC;12;1;2 - SANDRO;3,99;0;3,99
8457;7891025110897;SOBR DANETTE DANONE 180G CHOCOLATE;12;1;2 - SANDRO;9,39;0;9,39
8458;7891025201786;SOBR DANETTE DANONE 360G CHOC;12;1;2 - SANDRO;16,99;0;16,99
8460;7891097000881;SOBRE BATAVO 200G PUDIM LEITE CONDENSAD;12;1;2 - SANDRO;10,59;0;10,59
8461;7891097102813;SOBR BATAVO CREAMY 360G CHOC;12;1;2 - SANDRO;11,49;0;11,49
8462;7891097000522;SOBR BATAVO FLAN 400G CARAMELO;12;1;2 - SANDRO;12,99;0;12,99
8473;7891150077263;SORVETE KIBON 1 5L CREMOSISSIMO CHOCOLATE;12;1;2 - SANDRO;36,99;0;36,99
8474;7891150050235;SORVETE KIBON 1 5L CREMOSISSIMO CREME;12;1;2 - SANDRO;36,99;0;36,99
8475;7891150050242;SORVETE KIBON 1 5L CREMOSISSIMO FLOCOS;12;1;2 - SANDRO;36,99;0;36,99
8476;7891150055858;SORVETE KIBON 1 5L CREMOSISSIMO NAPOLI;12;1;2 - SANDRO;36,89;0;36,89
8487;7891150086906;SORVETE KIBON 2L CREMOSISSIMO 2EM1 FTAS TROP;12;1;2 - SANDRO;47,35;0;47,35
8494;7891150061040;SORVETE KIBON 800ML BLAST OVOMALTINE;12;1;2 - SANDRO;55,79;0;55,79
8495;7891150061033;SORVETE KIBON 800ML BLAST SNICKERS;12;1;2 - SANDRO;55,79;0;55,79
8496;7891150061057;SORVETE KIBON 800ML BLAST TABLITO;12;1;2 - SANDRO;44,79;0;44,79
8500;7891150073562;SORVETE KIBON 800ML CHICABON ZERO;12;1;2 - SANDRO;43,99;0;43,99
8572;7896504300363;TEMPER CHEESE STA CLARA 150G ERVAS FINAS;12;1;2 - SANDRO;11,79;0;11,79
8573;7896504300301;TEMPER CHEESE STA CLARA 150G NATURAL;12;1;2 - SANDRO;11,79;0;11,79
8575;7896504306655;TEMPER CHEESE STA CLARA 150G PARMESAO;12;1;2 - SANDRO;11,79;0;11,79
8577;7896504300349;TEMPER CHEESE STA CLARA 150G PROVOLONE;12;1;2 - SANDRO;11,79;0;11,79
8578;7896504300257;TEMPER CHEESE STA CLARA 150G SALMAO;12;1;2 - SANDRO;11,79;0;11,79
8684;7898067340008;TORRESMO SANTA MASSA 40G;12;1;2 - SANDRO;7,39;0;7,39
8685;7898013651370;TORTELONE ITALIANY 250G FRANGO DEF MUSS;12;1;2 - SANDRO;15,89;0;15,89
8686;7898013651363;TORTELONE ITALIANY 250G RICOTA ESPINAF;12;1;2 - SANDRO;15,89;0;15,89
8774;7896504308918;BEB LACT STA CLARA PRO UHT 250ML BANANA;12;1;2 - SANDRO;8,99;0;8,99
8775;7896504308901;BEB LACT STA CLARA PRO UHT 250ML CHOCOLATE;12;1;2 - SANDRO;8,99;0;8,99
8776;7896504308895;BEB LACT STA CLARA PRO UHT 250ML DOCE DE LEITE;12;1;2 - SANDRO;8,99;0;8,99
8794;7898012382718;SORV TRIVIALY 250ML ACAI C BANANA;12;1;2 - SANDRO;14,65;0;14,65
8795;7898012382534;SORV TRIVIALY 1L ACAI C BANANA;12;1;2 - SANDRO;33,39;0;33,39
8796;7898012382756;SORV TRIVIALY ECON 1L ACAI GUARANA;12;1;2 - SANDRO;34,39;0;34,39
8797;7898012382695;SORV TRIVIALY 250ML ACAI GUARANA;12;1;2 - SANDRO;13,59;0;13,59
8798;7898012382473;SORV TRIVIALY 1L ACAI GUARANA;12;1;2 - SANDRO;33,39;0;33,39
8809;7896610902475;AIPIM DESC EXCELSIOR CONG 1KG;12;1;2 - SANDRO;9,99;0;9,99
8852;7896610901577;CEBOLA ANEIS EXCELSIOR 450G;12;1;2 - SANDRO;15,99;0;15,99
8882;7891164007010;BANHA AURORA 1KG;12;1;2 - SANDRO;12,95;0;12,95
8909;7896504301810;BEB LACT STA CLARA SC 1L FRUT VERM;12;1;2 - SANDRO;7,59;0;7,59
8922;7896002301510;BOLO ANA MARIA 35G CHOCO;12;1;2 - SANDRO;3,59;0;3,59
8923;7896002302661;BOLO ANA MARIA 35G DUPLO CHOCO;12;1;2 - SANDRO;3,59;0;3,59
8924;7896002301497;BOLO ANA MARIA 35G GOTAS CHOCO;12;1;2 - SANDRO;3,59;0;3,59
8925;7896002362412;BOLO ANA MARIA BAUNILHA 70G;12;1;2 - SANDRO;4,99;0;4,99
8926;7896002366557;BOLO ANA MARIA CENOURA CHOCO 35G;12;1;2 - SANDRO;3,59;0;3,59
8965;7898166700024;CARVAO CHAMA CAMPEIRA 3KG;12;1;2 - SANDRO;21,59;0;21,59
8966;7898166700055;CARVAO CHAMA CAMPEIRA 5KG;12;1;2 - SANDRO;35,99;0;35,99
8995;7896504300356;TEMPER CHEESE SANTA CLARA 150G SALAME PEPINO;12;1;2 - SANDRO;11,79;0;11,79
9312;7891164110048;EMP AURORA AUROGGETS CROC 275G;12;1;2 - SANDRO;9,99;0;9,99
9313;7891164113513;EMP AURORA FRANGO PEITO 100G;12;1;2 - SANDRO;3,49;0;3,49
9314;7891164110017;EMP FRANGO AURORA AUROGGETS 275G;12;1;2 - SANDRO;9,99;0;9,99
9598;7891080400674;GORDURA VEG PRIMOR 500G;12;1;2 - SANDRO;23,99;0;23,99
9608;7891515556327;HOT POCKET SADIA CHEDDAR 145G;12;1;2 - SANDRO;9,99;0;9,99
9635;7891097102868;IOG LIQ BATAVO 170G FRUTAS CEREAIS;12;1;2 - SANDRO;3,49;0;3,49
9637;7891097107023;IOG BATAVO GREGO PENSE ZR 100G COCO;12;1;2 - SANDRO;3,69;0;3,69
9671;7891097107191;IOG PARMALAT ZR 120G TRADICIONAL;12;1;2 - SANDRO;4,49;0;4,49
9675;7896256600810;IOG TIROL 830G COCO;12;1;2 - SANDRO;13,59;0;13,59
9676;7896256600858;IOG TIROL 830G FRUTAS CEREAIS;12;1;2 - SANDRO;11,69;0;11,69
9679;7891164110161;ISCAS EMP AURORA TRADICIONAL 275G;12;1;2 - SANDRO;14,59;0;14,59
9730;7891515475680;LASANHA SADIA 4 QUEIJOS 600G;12;1;2 - SANDRO;18,69;0;18,69
9741;7896504300080;LEITE SANTA CLARA LV SEMI DESN 1L;12;1;2 - SANDRO;4,99;0;4,99
9745;7896504300042;LEITE UHT SANTA CLARA DESN 1L;12;1;2 - SANDRO;4,99;0;4,99
9748;7891097087431;LEITE FERM ELEGE BOB 80G MOR;12;1;2 - SANDRO;1,69;0;1,69
9749;7891097087448;LEITE FERM ELEGE BOB 80G TRAD;12;1;2 - SANDRO;1,69;0;1,69
9750;7891097087455;LEITE FERM ELEGE BOB 80G UVA;12;1;2 - SANDRO;1,69;0;1,69
9751;7896504300073;LEITE SANTA CLARA UHT INT 1L;12;1;2 - SANDRO;4,99;0;4,99
9756;7896294901993;LEITE TIROL INTEGRAL ZR LACTOSE 1L;12;1;2 - SANDRO;6,39;0;6,39
9836;7891097101373;MANT ELEGE EXTRA PT 200G C SAL;12;1;2 - SANDRO;14,79;0;14,79
9837;7896504305481;MANT STA CLARA PT 200G C SAL;12;1;2 - SANDRO;16,99;0;16,99
9840;7891097106040;MANT PRESIDENT ZR LAC 200G C SAL;12;1;2 - SANDRO;16,89;0;16,89
9847;7891515901066;MARG CLAYBOM 250G C SAL;12;1;2 - SANDRO;4,39;0;4,39
9848;7891080400063;MARG DELICIA 1KG C SAL;12;1;2 - SANDRO;23,59;0;23,59
9849;7891080400100;MARG DELICIA 250G C SAL;12;1;2 - SANDRO;6,79;0;6,79
9851;7893000081628;MARG QUALY AERA 250G C SAL;12;1;2 - SANDRO;6,89;0;6,89
9852;7894904271504;MARG CREMOSY 50 GORD 250G;12;1;2 - SANDRO;4,79;0;4,79
9908;7891164006846;MORTAD AURORA C T 400G;12;1;2 - SANDRO;9,79;0;9,79
9909;7891164006853;MORT AURORA S TOUCINHO 400G;12;1;2 - SANDRO;9,79;0;9,79
9913;7896610908057;MORTAD EXCELSIOR FGO FAT 180G;12;1;2 - SANDRO;7,99;0;7,99
9963;7898067340503;PAO ALHO SANTA MASSA PICANTE 400G;12;1;2 - SANDRO;20,89;0;20,89
9966;7896002311335;PAO ARTESANO PULLMAN AUSTRALIA 500G;12;1;2 - SANDRO;10,99;0;10,99
9968;7891164026509;PAO QUEIJO AURORA TRAD 400G;12;1;2 - SANDRO;11,39;0;11,39
9971;7896002311274;PAO NUTRELLA AVEIA GRAOS SEME 350G;12;1;2 - SANDRO;19,99;0;19,99
9978;7898013651561;PASTEL ITALIANY RECH 300G CALAB QUEIJO;12;1;2 - SANDRO;22,39;0;22,39
9980;7896610906121;PATE EXCELSIOR 100G BACON;12;1;2 - SANDRO;3,99;0;3,99
9981;7896610902697;PATE EXCELSIOR 250G FGO C ERVAS;12;1;2 - SANDRO;9,45;0;9,45
9982;7896610902642;PATE EXCELSIOR 250G PRESUNTO;12;1;2 - SANDRO;8,99;0;8,99
10015;7896610902338;PIZZA EXCELSIOR 400G 4 QJOS;12;1;2 - SANDRO;14,99;0;14,99
10016;7896610902321;PIZZA EXCELSIOR 400G CALABRESA;12;1;2 - SANDRO;14,99;0;14,99
10017;7896610902345;PIZZA EXCELSIOR 400G FGO C REQUEIJAO;12;1;2 - SANDRO;14,99;0;14,99
10018;7896610902352;PIZZA EXCELSIOR 400G MUSSARELA;12;1;2 - SANDRO;14,99;0;14,99
10023;7896610901553;POLENTA EXCELSIOR PALITO CONG 400G;12;1;2 - SANDRO;7,99;0;7,99
10115;7896504305719;REQUEIJAO SANTA CLARA 180G CHEDDAR;12;1;2 - SANDRO;7,99;0;7,99
10116;7896504301520;REQUEIJAO SANTA CLARA 180G TRAD;12;1;2 - SANDRO;7,99;0;7,99
10117;7896504301537;REQUEIJAO SANTA CLARA LIG 180G;12;1;2 - SANDRO;7,99;0;7,99
10118;7896504306006;REQUEIJAO SANTA CLARA ZR LA 200G;12;1;2 - SANDRO;13,99;0;13,99
10120;7891097104428;REQUEIJAO ELEGE LIGHT PT 400G;12;1;2 - SANDRO;19,69;0;19,69
10121;7891097104800;REQUEIJAO POCOS DE CALDAS 200G CHEDDAR;12;1;2 - SANDRO;11,49;0;11,49
10122;7891097102585;REQUEIJAO PRESIDENT LIGHT 200G;12;1;2 - SANDRO;14,89;0;14,89
10331;7898012383050;SORV TRIVIALY 1L NAPOLITANO ZERO;12;1;2 - SANDRO;42,99;0;42,99
10332;7898012381353;SORV TRIVIALY 2L 6 SABORES;12;1;2 - SANDRO;32,89;0;32,89
10333;7898012383166;SORV TRIVIALY 2L CASADINHO;12;1;2 - SANDRO;32,89;0;32,89
10334;7898012380035;SORV TRIVIALY 2L CASSATA;12;1;2 - SANDRO;32,89;0;32,89
10335;7898012380165;SORV TRIVIALY 2L CHOC;12;1;2 - SANDRO;32,89;0;32,89
10337;7898012380011;SORV TRIVIALY 2L CREME;12;1;2 - SANDRO;32,89;0;32,89
10339;7898012380028;SORV TRIVIALY 2L NAPOLITANO;12;1;2 - SANDRO;32,89;0;32,89
10341;7898012381223;SORV TRIVIALY 2L CAS MORANGO;12;1;2 - SANDRO;32,89;0;32,89
10343;7896610903465;EMPANADO FGO EXCELSIOR 100G;12;1;2 - SANDRO;1,95;0;1,95
10427;7891164110642;TIRINHAS AURORA FGO 275G;12;1;2 - SANDRO;8,59;0;8,59
10555;2022700000003;AMEIXA UNIAGRO PTA C CAROCO KG;12;1;2 - SANDRO;46,9;0;46,9
10556;7896579999356;AMEIXA UNIAGRO PTA S CAROCO KG;12;1;2 - SANDRO;54,9;0;54,9
10561;7896610908033;APRESUNTADO EXCELSIOR FAT 180G;12;1;2 - SANDRO;8,99;0;8,99
10562;7898665255452;APRESUNTADO TCHE KG INT;12;1;2 - SANDRO;26,99;0;26,99
10567;;APRESUNTADO SADIA KG INT;12;1;2 - SANDRO;26,99;0;26,99
10580;;AVE NATAL PERD CHESTER ASSA FAC KG;12;1;2 - SANDRO;35,98;0;35,98
10581;;AVE NATAL PERDIGAO CHESTER KG AZEITE ERVAS;12;1;2 - SANDRO;32,98;0;32,98
10582;;AVE NATAL PERD CHESTER DES TRAD KG;12;1;2 - SANDRO;39,48;0;39,48
10583;;AVE NATAL PERDIGAO CHESTER INT KG;12;1;2 - SANDRO;32,98;0;32,98
10584;;AVE NATAL PERDIGAO PERU KG;12;1;2 - SANDRO;31,98;0;31,98
10585;;AVE NATAL SADIA PERU KG C MANTEIGA;12;1;2 - SANDRO;33,48;0;33,48
10586;;AVE NATAL SADIA PERU KG TEMP;12;1;2 - SANDRO;33,48;0;33,48
10587;;AVE NATAL SADIA SUPREME KG;12;1;2 - SANDRO;0;0;0
10658;2444600000004;BACALHAU PORTO;12;1;2 - SANDRO;266,99;0;266,99
10659;2067100000000;BACALHAU SAITHE;12;1;2 - SANDRO;99,99;0;99,99
10660;7894904261567;BACALHAU SEARA LOMBO 600G;12;1;2 - SANDRO;157,99;0;157,99
10663;;BACON MILAN KG;12;1;2 - SANDRO;37,99;0;37,99
10664;;BACON MILAN KG CORT;12;1;2 - SANDRO;37,99;0;37,99
10665;;BACON MILAN KG FAT;12;1;2 - SANDRO;37,99;0;37,99
10667;7891515621773;BACON PERDIGAO DEF VACUO KG;12;1;2 - SANDRO;38,99;0;38,99
10670;;BACON SADIA KG INT;12;1;2 - SANDRO;36,99;0;36,99
10671;;BACON STA CLARA KG CORT;12;1;2 - SANDRO;52,69;0;52,69
10672;;BACON STA CLARA KG FAT;12;1;2 - SANDRO;52,69;0;52,69
10673;;BACON STA CLARA KG INT;12;1;2 - SANDRO;52,69;0;52,69
10733;;BISTECA SADIA SUINA CONG KG;12;1;2 - SANDRO;18,99;0;18,99
10740;5601502502891;BOLINHO BACALHAU OCEANI 300G;12;1;2 - SANDRO;42,89;0;42,89
10742;7898049157761;BOLINHO TILAPIA JAPESCA 300G;12;1;2 - SANDRO;13,79;0;13,79
10789;7898651960308;CACAO OPERGEL POSTA CONG 500G;12;1;2 - SANDRO;19,99;0;19,99
10820;7898049154067;CAMARAO CZA 7 BARBAS DESC 400G;12;1;2 - SANDRO;46,79;0;46,79
10821;7898049157143;CAMARAO CZA JAPESCA 23 30 DESC 400G;12;1;2 - SANDRO;91,89;0;91,89
10822;7898049158560;CAMARAO CZA JAPESCA 61 70 EVIS 400G;12;1;2 - SANDRO;85,49;0;85,49
10824;7898651960070;CAMARAO OCEANI DESC 200G;12;1;2 - SANDRO;30,79;0;30,79
10827;7898651961749;CAMARAO OCEANI INT 200G;12;1;2 - SANDRO;27,99;0;27,99
10828;7894904255009;CAMARAO SEARA DESC 80 100 400G;12;1;2 - SANDRO;54,99;0;54,99
10841;;SALG SUINO STA CLARA CARA ORELH KG;12;1;2 - SANDRO;16,9;0;16,9
10845;7898908236033;CARNE MOIDA CHULETAO BOV CONG 400G;12;1;2 - SANDRO;9,99;0;9,99
10846;7898908236026;CARNE MOIDA CHULETAO FGO CONG 500G;12;1;2 - SANDRO;9,49;0;9,49
10851;7894904272396;CARNE SEARA SUINO SALG 400G;12;1;2 - SANDRO;16,59;0;16,59
10852;;CARRE SUINO CONG KG;12;1;2 - SANDRO;16,59;0;16,59
10855;2566900000000;CASTANHA CAJU UNIAGRO TORR SALG KG;12;1;2 - SANDRO;116,99;0;116,99
10856;0742832931809;CASTANHA PARA UNIAGRO S CASCA;12;1;2 - SANDRO;240,99;0;240,99
10869;7801262000097;CEREJA LA VIOLET KG;12;1;2 - SANDRO;157,89;0;157,89
10872;7894351165739;CHARQUE BOV FRIBOI KG MANTA;12;1;2 - SANDRO;57,99;0;57,99
10908;7896716311218;COPA PAMPLONA FAT 100G;12;1;2 - SANDRO;14,99;0;14,99
10911;;CORACAO BOV KG;12;1;2 - SANDRO;17,99;0;17,99
10912;2442600000000;CORACAO BOV KG BDJ;12;1;2 - SANDRO;19,99;0;19,99
10913;;CORACAO SUINO DALIA CONG KG;12;1;2 - SANDRO;17,99;0;17,99
10918;7891515977412;CORACAO FGO PERDIGAO CONG 1KG;12;1;2 - SANDRO;32,89;0;32,89
10919;7896419729198;CORACAO FGO LAR CONG 700G;12;1;2 - SANDRO;29,99;0;29,99
10926;;COSTELA BRISTOT OVINA CONG KG;12;1;2 - SANDRO;49,99;0;49,99
10927;2234600000001;COSTELA BRISTOT OVINA CONG KG BDJ;12;1;2 - SANDRO;39,99;0;39,99
10939;;COSTELA STA CLARA SUINA DEF KG;12;1;2 - SANDRO;74,99;0;74,99
10940;;COSTELA SUINA C PELE CONG;12;1;2 - SANDRO;25,99;0;25,99
10949;;COXA FGO CONG KG;12;1;2 - SANDRO;9,89;0;9,89
10951;7893000436800;COXA FGO SADIA BDJ 1KG FRXB;12;1;2 - SANDRO;15,99;0;15,99
10952;7893000005969;COXA FGO SADIA CONG 1KG FRXZP;12;1;2 - SANDRO;14,39;0;14,39
10953;7894904197729;COXA FGO SEARA IQF 1KG;12;1;2 - SANDRO;14,39;0;14,39
10956;;COXA SOBRECOXA FGO C DORSO CONG KG;12;1;2 - SANDRO;8,59;0;8,59
10961;2030300000002;COXA SOBRECOXA FGO CONG KG;12;1;2 - SANDRO;9,59;0;9,59
10967;7893000090064;COXA S COXA FGO SADIA BDJ 1KG DESOSSADA;12;1;2 - SANDRO;28,49;0;28,49
10969;0000009987401;COXA S COXA FGO SEARA CONG KG;12;1;2 - SANDRO;10,99;0;10,99
10992;7896419728955;COXINHA ASA FGO LAR TEMP 700G;12;1;2 - SANDRO;11,39;0;11,39
10993;7899761701607;COXINHA ASA FGO MAIS FGO IQF 1KG;12;1;2 - SANDRO;14,99;0;14,99
10994;7893000488878;COXINHA ASA FGO SADIA IQF DRMT;12;1;2 - SANDRO;17,89;0;17,89
10996;7894904018246;COXINHA ASA FGO SEARA 1KG;12;1;2 - SANDRO;13,69;0;13,69
10997;7894904197743;COXINHA ASA FGO SEARA IQF 1KG;12;1;2 - SANDRO;14,99;0;14,99
11023;7896579999264;DAMASCO UNIAGRO KG;12;1;2 - SANDRO;215,99;0;215,99
11026;;DOCE STA CLARA KG ABOB COCO;12;1;2 - SANDRO;26,99;0;26,99
11028;7896504305276;DOCE STA CLARA KG FIGO;12;1;2 - SANDRO;26,99;0;26,99
11029;7896504305269;DOCE STA CLARA KG GOIABA;12;1;2 - SANDRO;26,99;0;26,99
11032;7896504305238;DOCE STA CLARA KG MOR;12;1;2 - SANDRO;32,99;0;32,99
11033;7896504305252;DOCE STA CLARA KG UVA;12;1;2 - SANDRO;26,99;0;26,99
11044;;DORSO FGO BOM FGO;12;1;2 - SANDRO;3,55;0;3,55
11061;;ESTOMAGO BOV CONG KG;12;1;2 - SANDRO;23,99;0;23,99
11062;2097600000002;ESTOMAGO BOV CONG KG BDJ;12;1;2 - SANDRO;23,99;0;23,99
11063;2071500000003;ESTOMAGO BOV CONG KG TIRAS BDJ;12;1;2 - SANDRO;23,99;0;23,99
11068;7899761706176;FGO CONG KG;12;1;2 - SANDRO;13,79;0;13,79
11070;7896419727835;FGO PASSARINHO LAR 700G;12;1;2 - SANDRO;9,99;0;9,99
11072;7894904294626;FGO PASSARINHO SEARA 800G;12;1;2 - SANDRO;10,99;0;10,99
11076;;FGO SEARA PADARIA C CERVEJA;12;1;2 - SANDRO;16,69;0;16,69
11078;2170800000000;FIGADO BOV CONG KG BIFE;12;1;2 - SANDRO;22,79;0;22,79
11079;;FIGADO BOV CONG KG;12;1;2 - SANDRO;25,79;0;25,79
11080;2442500000001;FIGADO BOV CONG KG CAMPEIRO BDJ;12;1;2 - SANDRO;22,79;0;22,79
11081;7891515531331;FIGADO FGO PERDIGAO CONG;12;1;2 - SANDRO;5,99;0;5,99
11086;7898049156047;FILE ABROTEA JAPESCA 400G;12;1;2 - SANDRO;20,75;0;20,75
11087;7898049156566;FILE CASCUDINHO JAPESCA 400G;12;1;2 - SANDRO;20,99;0;20,99
11093;7894904095858;FILE COXA S COXA SEARA IQF 600G ORGAN;12;1;2 - SANDRO;22,99;0;22,99
11095;7898049156009;FILE JUNDIA JAPESCA 400G;12;1;2 - SANDRO;18,39;0;18,39
11096;2178700000007;FILE MERLUZA CONG 1KG;12;1;2 - SANDRO;15,9;0;15,9
11097;7898049154579;FILE MERLUZA JAPESCA 400G;12;1;2 - SANDRO;25,99;0;25,99
11099;7898651960254;FILE MERLUZA OPERGEL 500G;12;1;2 - SANDRO;29,99;0;29,99
11100;7898651960490;FILE MERLUZA OPERGEL 800G;12;1;2 - SANDRO;43,59;0;43,59
11103;2057700000005;FILE MIGNON PAMPLONA SUINO;12;1;2 - SANDRO;26,9;0;26,9
11110;7898049158157;FILE PANGA JAPESCA 400G;12;1;2 - SANDRO;21,49;0;21,49
11111;7896082506140;FILE PANGA OPERGEL S GORDURA 500G;12;1;2 - SANDRO;23,49;0;23,49
11114;7899761701638;FILE PEITO FGO MAIS FGO SASSAMI;12;1;2 - SANDRO;19,99;0;19,99
11117;7891515563516;FILE PEITO FGO SADIA CONG BDJ 1KG S O P PFFBP 1;12;1;2 - SANDRO;24,99;0;24,99
11118;7893000005945;FILE PEITO FGO SADIA IQF 1KG;12;1;2 - SANDRO;23,69;0;23,69
11119;7898049154432;FILE PESCADA JAPESCA 400G;12;1;2 - SANDRO;26,39;0;26,39
11120;7898049159024;FILE POLACA DO ALASCA JAPESCA 400G;12;1;2 - SANDRO;19,39;0;19,39
11122;2246700000003;FILE POLACA DO ALASCA OPERGEL 1KG;12;1;2 - SANDRO;18,9;0;18,9
11124;2094600000001;FILE SALMAO KG;12;1;2 - SANDRO;119,99;0;119,99
11128;7894904254972;FILE SALMAO SEARA IQF 500G;12;1;2 - SANDRO;88,29;0;88,29
11129;7898049154357;FILE TAINHA JAPESCA 400G;12;1;2 - SANDRO;16,99;0;16,99
11130;7891164035006;FILE TILAPIA AURORA 400G;12;1;2 - SANDRO;29,49;0;29,49
11131;7898049156252;FILE TILAPIA JAPESCA 400G;12;1;2 - SANDRO;25,39;0;25,39
11133;7894904255030;FILE TILAPIA SEARA 600G;12;1;2 - SANDRO;38,69;0;38,69
11134;7898049154463;FILE TRAIRA JAPESCA C PELE 400G;12;1;2 - SANDRO;25,99;0;25,99
11135;7896419716129;FILEZINHO FGO LAR EMPAN 700G;12;1;2 - SANDRO;24,69;0;24,69
11137;7893000863125;FILEZINHO FGO SADIA BDJ 1KG PFWB;12;1;2 - SANDRO;22,99;0;22,99
11138;7893000516083;FILEZINHO FGO SADIA SASSAMI IQF 1KG PFW;12;1;2 - SANDRO;23,59;0;23,59
11142;7894904015191;FILEZINHO FGO SEARA SASSAMI 1KG;12;1;2 - SANDRO;21,99;0;21,99
11143;;FIOS DE OVOS KG;12;1;2 - SANDRO;192,99;0;192,99
11240;17894904068972;FGO SEARA CAIPIRA CONG;12;1;2 - SANDRO;18,49;0;18,49
11241;7896579950685;FRUTAS CRIST UNIAGRO KG;12;1;2 - SANDRO;30,99;0;30,99
11242;17894904013910;GALETO SEARA CONG;12;1;2 - SANDRO;19,99;0;19,99
11245;7898045700022;GOIABADA STELLA KG;12;1;2 - SANDRO;22,99;0;22,99
11290;7896716311256;LING CALAB PAMPLONA FINA 240G;12;1;2 - SANDRO;10,69;0;10,69
11291;7891515977511;LING CALAB PERDIGAO 400G LCV;12;1;2 - SANDRO;18,59;0;18,59
11292;2006600000004;LING CALAB PERDIGAO CURTA KG FAT LCP;12;1;2 - SANDRO;51,39;0;51,39
11293;;LING CALAB PERDIGAO CURTA KG BDJ;12;1;2 - SANDRO;51,39;0;51,39
11294;;LING CALAB PERDIGAO CURTA KG INT;12;1;2 - SANDRO;51,39;0;51,39
11295;2162300000000;LING CALAB KG;12;1;2 - SANDRO;27,9;0;27,9
