"CODIGOINT";"DESCRICAO";"LOJA";"EmbSeparacao";"ESTATUAL";"CapacidadeGondola";"PontoPed";"EstoqueIdeal";"sem1acm";"2sem";"3sem";"4sem";"SECAOOPE";"ltmix"
"0095849";"RACAO WHISKAS SH CARNE FILH 85G";"018";40,00;148,00;100,00;40,00;80,00;17,00;18,00;9,00;23,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"002";40,00;297,00;150,00;80,00;120,00;11,00;4,00;9,00;9,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"003";40,00;-79,00;100,00;80,00;120,00;60,00;64,00;66,00;92,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"004";40,00;21,00;50,00;30,00;70,00;42,00;32,00;23,00;38,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"005";40,00;80,00;50,00;30,00;70,00;0,00;0,00;5,00;16,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"006";40,00;74,00;100,00;40,00;80,00;3,00;0,00;1,00;9,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"007";40,00;164,00;50,00;30,00;70,00;2,00;8,00;2,00;10,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"008";40,00;166,00;50,00;30,00;70,00;26,00;15,00;9,00;8,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"011";40,00;205,00;100,00;40,00;80,00;17,00;18,00;7,00;0,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"012";40,00;224,00;50,00;30,00;70,00;5,00;9,00;10,00;7,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"013";40,00;61,00;50,00;30,00;70,00;6,00;15,00;8,00;17,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"014";40,00;101,00;0,00;30,00;70,00;0,00;0,00;4,00;14,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"017";40,00;158,00;100,00;40,00;80,00;15,00;23,00;9,00;0,00;"13";"A"
"0093709";"RACAO WHISKAS SH CORDEIRO 85G";"018";40,00;191,00;100,00;40,00;80,00;20,00;17,00;20,00;26,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"002";40,00;151,00;150,00;80,00;120,00;8,00;10,00;7,00;19,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"003";40,00;641,00;100,00;80,00;120,00;0,00;29,00;28,00;30,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"004";40,00;200,00;50,00;36,00;76,00;0,00;0,00;1,00;0,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"005";40,00;110,00;50,00;36,00;76,00;0,00;0,00;0,00;0,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"006";40,00;149,00;50,00;30,00;70,00;24,00;9,00;21,00;21,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"007";40,00;117,00;100,00;36,00;76,00;9,00;9,00;18,00;4,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"008";40,00;100,00;50,00;36,00;76,00;0,00;0,00;0,00;0,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"011";40,00;238,00;100,00;40,00;80,00;29,00;7,00;9,00;11,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"012";40,00;118,00;50,00;30,00;70,00;10,00;9,00;9,00;12,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"013";40,00;18,00;50,00;30,00;70,00;4,00;10,00;28,00;39,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"014";40,00;159,00;0,00;36,00;76,00;5,00;25,00;12,00;22,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"017";40,00;352,00;50,00;40,00;120,00;24,00;1,00;38,00;55,00;"13";"A"
"0095850";"RACAO WHISKAS SH FGO FILH 85G";"018";40,00;386,00;100,00;80,00;120,00;25,00;27,00;37,00;44,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"002";40,00;179,00;300,00;72,00;112,00;8,00;9,00;6,00;4,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"003";40,00;714,00;100,00;80,00;120,00;69,00;20,00;56,00;49,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"004";40,00;10,00;50,00;34,00;74,00;50,00;61,00;50,00;24,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"005";40,00;1,00;50,00;34,00;74,00;9,00;0,00;8,00;2,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"006";40,00;25,00;50,00;30,00;70,00;3,00;4,00;5,00;1,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"007";40,00;232,00;100,00;34,00;74,00;6,00;5,00;8,00;5,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"008";40,00;61,00;50,00;34,00;74,00;7,00;8,00;5,00;8,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"011";40,00;67,00;50,00;30,00;70,00;0,00;15,00;20,00;3,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"012";40,00;-11,00;50,00;30,00;70,00;11,00;11,00;12,00;15,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"013";40,00;-29,00;50,00;30,00;70,00;10,00;14,00;15,00;37,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"014";40,00;27,00;0,00;34,00;74,00;16,00;4,00;12,00;6,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"017";40,00;348,00;50,00;30,00;70,00;21,00;24,00;7,00;8,00;"13";"A"
"0040007";"RACAO WHISKAS SH FRANGO 85G";"018";40,00;306,00;100,00;40,00;80,00;22,00;26,00;22,00;20,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"001";40,00;156,00;0,00;30,00;70,00;4,00;0,00;0,00;0,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"002";40,00;230,00;150,00;80,00;120,00;7,00;11,00;14,00;11,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"003";40,00;101,00;100,00;80,00;120,00;37,00;49,00;68,00;37,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"004";40,00;57,00;50,00;34,00;74,00;25,00;23,00;8,00;37,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"005";40,00;164,00;50,00;34,00;74,00;8,00;1,00;9,00;0,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"006";40,00;137,00;50,00;30,00;70,00;7,00;5,00;5,00;7,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"007";40,00;195,00;100,00;34,00;74,00;4,00;4,00;6,00;2,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"008";40,00;61,00;50,00;34,00;74,00;10,00;0,00;0,00;6,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"011";40,00;67,00;50,00;30,00;70,00;5,00;12,00;26,00;25,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"012";40,00;90,00;100,00;40,00;80,00;18,00;12,00;9,00;6,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"013";40,00;22,00;100,00;40,00;80,00;6,00;3,00;23,00;22,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"014";40,00;50,00;0,00;34,00;74,00;9,00;1,00;6,00;8,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"017";40,00;158,00;50,00;40,00;80,00;13,00;16,00;11,00;0,00;"13";"A"
"0090311";"RACAO WHISKAS SH SALMAO 85G";"018";40,00;330,00;100,00;40,00;80,00;10,00;11,00;16,00;25,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"002";24,00;27,00;150,00;24,00;48,00;1,00;1,00;2,00;0,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"003";24,00;11,00;50,00;24,00;48,00;4,00;7,00;11,00;16,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"004";24,00;0,00;50,00;22,00;46,00;0,00;0,00;0,00;0,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"005";24,00;0,00;50,00;22,00;46,00;0,00;0,00;0,00;0,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"006";24,00;0,00;50,00;24,00;48,00;0,00;0,00;0,00;0,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"008";24,00;0,00;0,00;22,00;46,00;0,00;0,00;0,00;0,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"011";24,00;0,00;50,00;24,00;48,00;0,00;0,00;0,00;0,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"012";24,00;11,00;50,00;24,00;48,00;0,00;0,00;0,00;0,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"013";24,00;0,00;50,00;24,00;48,00;0,00;1,00;1,00;0,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"014";24,00;17,00;0,00;22,00;46,00;6,00;1,00;0,00;0,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"017";24,00;24,00;50,00;24,00;48,00;0,00;0,00;0,00;0,00;"13";"A"
"1015094";"RACAO WHISKAS TEMPTATIONS ANT BOLA 40G";"018";24,00;34,00;50,00;24,00;48,00;0,00;4,00;2,00;5,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"002";24,00;0,00;150,00;18,00;42,00;0,00;0,00;0,00;0,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"003";24,00;3,00;25,00;18,00;42,00;2,00;3,00;1,00;9,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"004";24,00;12,00;50,00;18,00;42,00;0,00;0,00;0,00;0,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"005";24,00;8,00;50,00;18,00;42,00;0,00;0,00;0,00;0,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"006";24,00;0,00;50,00;18,00;42,00;0,00;0,00;0,00;0,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"008";24,00;0,00;25,00;18,00;42,00;0,00;0,00;0,00;0,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"011";24,00;0,00;50,00;18,00;42,00;0,00;0,00;0,00;0,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"012";24,00;20,00;50,00;18,00;42,00;0,00;0,00;0,00;0,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"013";24,00;-3,00;50,00;18,00;42,00;1,00;2,00;0,00;0,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"014";24,00;10,00;0,00;18,00;42,00;3,00;0,00;0,00;0,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"017";24,00;1,00;50,00;18,00;42,00;0,00;0,00;2,00;6,00;"13";"A"
"1015093";"RACAO WHISKAS TEMPTATIONS PELO SAUD 40G";"018";24,00;0,00;25,00;18,00;42,00;0,00;0,00;0,00;0,00;"13";"A"
"0122887";"RACAO WHS CARNE AO MOLHO 290G";"002";24,00;-1,00;48,00;24,00;48,00;0,00;0,00;0,00;0,00;"13";"A"
"0122887";"RACAO WHS CARNE AO MOLHO 290G";"003";24,00;0,00;16,00;24,00;48,00;0,00;0,00;0,00;0,00;"13";"A"
"0122887";"RACAO WHS CARNE AO MOLHO 290G";"004";24,00;0,00;16,00;22,00;46,00;0,00;0,00;0,00;0,00;"13";"A"
"0122887";"RACAO WHS CARNE AO MOLHO 290G";"012";24,00;0,00;16,00;24,00;48,00;0,00;0,00;0,00;0,00;"13";"A"
"0122887";"RACAO WHS CARNE AO MOLHO 290G";"013";24,00;0,00;16,00;24,00;48,00;0,00;0,00;0,00;0,00;"13";"A"
"0122887";"RACAO WHS CARNE AO MOLHO 290G";"014";24,00;0,00;0,00;22,00;46,00;0,00;0,00;0,00;0,00;"13";"A"
"0122887";"RACAO WHS CARNE AO MOLHO 290G";"017";24,00;0,00;32,00;24,00;48,00;0,00;0,00;0,00;0,00;"13";"A"
"0122887";"RACAO WHS CARNE AO MOLHO 290G";"018";24,00;0,00;16,00;24,00;48,00;0,00;0,00;0,00;0,00;"13";"A"
"0112885";"RATICIDA JIMO 25GR";"002";160,00;282,00;40,00;160,00;320,00;21,00;17,00;0,00;0,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"003";160,00;320,00;40,00;160,00;320,00;0,00;0,00;0,00;0,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"004";160,00;119,00;40,00;136,00;296,00;21,00;22,00;12,00;28,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"005";160,00;4,00;20,00;136,00;296,00;2,00;0,00;0,00;1,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"006";160,00;0,00;20,00;160,00;320,00;0,00;0,00;0,00;0,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"007";160,00;320,00;20,00;136,00;296,00;0,00;0,00;0,00;0,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"008";160,00;5,00;20,00;136,00;296,00;0,00;0,00;0,00;15,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"011";160,00;3,00;20,00;120,00;280,00;0,00;0,00;11,00;15,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"012";160,00;319,00;20,00;120,00;280,00;0,00;0,00;23,00;11,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"013";160,00;9,00;20,00;160,00;320,00;0,00;0,00;0,00;0,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"014";160,00;8,00;20,00;136,00;296,00;0,00;0,00;0,00;0,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"017";160,00;0,00;20,00;160,00;320,00;0,00;0,00;0,00;0,00;"17";"A"
"0112885";"RATICIDA JIMO 25GR";"018";160,00;19,00;20,00;120,00;280,00;16,00;5,00;0,00;6,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"001";480,00;1260,00;0,00;360,00;840,00;61,00;26,00;28,00;27,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"002";480,00;401,00;250,00;360,00;840,00;75,00;144,00;144,00;107,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"003";480,00;324,00;250,00;360,00;840,00;43,00;86,00;0,00;0,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"004";480,00;698,00;50,00;360,00;840,00;40,00;36,00;42,00;25,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"005";480,00;406,00;25,00;360,00;840,00;52,00;92,00;37,00;62,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"006";480,00;459,00;50,00;360,00;840,00;157,00;148,00;83,00;38,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"007";480,00;167,00;25,00;360,00;840,00;69,00;75,00;121,00;85,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"008";480,00;434,00;25,00;360,00;840,00;45,00;75,00;96,00;88,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"011";480,00;507,00;25,00;360,00;840,00;73,00;64,00;66,00;22,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"012";480,00;892,00;25,00;360,00;840,00;104,00;55,00;72,00;79,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"013";480,00;486,00;25,00;360,00;840,00;91,00;80,00;90,00;109,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"014";480,00;435,00;25,00;360,00;840,00;0,00;2,00;0,00;3,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"017";480,00;314,00;25,00;360,00;840,00;54,00;95,00;90,00;112,00;"17";"A"
"9923577";"RATICIDA RATICID GRANULADO 25G";"018";480,00;566,00;25,00;360,00;840,00;33,00;48,00;47,00;45,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"002";40,00;70,00;150,00;40,00;80,00;9,00;1,00;5,00;16,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"003";40,00;64,00;150,00;40,00;80,00;27,00;38,00;47,00;44,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"004";40,00;36,00;25,00;30,00;70,00;1,00;1,00;3,00;3,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"005";40,00;66,00;25,00;30,00;70,00;3,00;9,00;11,00;17,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"006";40,00;44,00;25,00;30,00;70,00;1,00;1,00;0,00;11,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"007";40,00;160,00;25,00;30,00;70,00;0,00;0,00;12,00;5,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"011";40,00;37,00;25,00;30,00;70,00;3,00;5,00;4,00;0,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"012";40,00;44,00;25,00;30,00;70,00;4,00;1,00;13,00;4,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"013";40,00;16,00;25,00;30,00;70,00;17,00;14,00;6,00;14,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"014";40,00;138,00;25,00;30,00;70,00;15,00;16,00;10,00;23,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"017";40,00;32,00;25,00;30,00;70,00;15,00;10,00;10,00;12,00;"17";"A"
"1019963";"RATICIDA RODILON ISCA 25G";"018";40,00;46,00;25,00;30,00;70,00;1,00;0,00;0,00;2,00;"17";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"002";1,00;27,00;20,00;13,00;20,00;0,00;2,00;4,00;1,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"003";1,00;35,00;20,00;13,00;20,00;4,00;2,00;3,00;3,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"004";1,00;11,00;30,00;9,00;12,00;0,00;1,00;4,00;1,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"005";1,00;48,00;40,00;9,00;12,00;0,00;2,00;0,00;1,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"006";1,00;32,00;0,00;7,00;10,00;2,00;1,00;0,00;1,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"007";1,00;17,00;60,00;9,00;12,00;3,00;1,00;0,00;2,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"008";1,00;27,00;60,00;9,00;12,00;2,00;3,00;1,00;5,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"011";1,00;29,00;0,00;7,00;10,00;3,00;3,00;2,00;5,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"012";1,00;36,00;0,00;7,00;10,00;1,00;2,00;3,00;3,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"013";1,00;40,00;0,00;11,00;17,00;1,00;0,00;0,00;1,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"014";1,00;25,00;0,00;9,00;15,00;5,00;4,00;4,00;1,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"017";1,00;36,00;20,00;13,00;20,00;2,00;4,00;12,00;12,00;"16";"A"
"1020164";"RECARGA DE QUERATINA NOVEX 80G";"018";1,00;91,00;20,00;13,00;19,00;1,00;1,00;2,00;1,00;"16";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"001";100,00;291,00;0,00;76,00;176,00;1,00;0,00;1,00;1,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"002";100,00;311,00;20,00;200,00;250,00;6,00;1,00;16,00;14,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"003";100,00;320,00;20,00;200,00;250,00;11,00;27,00;38,00;37,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"004";100,00;86,00;5,00;100,00;150,00;6,00;5,00;18,00;9,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"005";100,00;104,00;5,00;100,00;176,00;1,00;3,00;8,00;7,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"006";100,00;256,00;5,00;100,00;176,00;6,00;11,00;4,00;16,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"007";100,00;102,00;5,00;100,00;176,00;3,00;4,00;2,00;4,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"008";100,00;96,00;5,00;100,00;176,00;1,00;2,00;2,00;2,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"011";100,00;183,00;5,00;150,00;200,00;16,00;8,00;7,00;50,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"012";100,00;252,00;5,00;150,00;200,00;9,00;20,00;20,00;32,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"013";100,00;105,00;5,00;150,00;200,00;6,00;11,00;32,00;48,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"014";100,00;160,00;5,00;76,00;176,00;0,00;0,00;0,00;4,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"017";100,00;160,00;20,00;200,00;300,00;20,00;25,00;21,00;34,00;"17";"A"
"0004749";"REFIL MAT INSET LV12 PG10";"018";100,00;224,00;5,00;200,00;300,00;18,00;11,00;19,00;32,00;"17";"A"
"1605983";"REFIL RAID 45 NOITES 32,9ML GTS 50%";"002";12,00;25,00;20,00;10,00;22,00;0,00;2,00;1,00;0,00;"17";"A"
"1605983";"REFIL RAID 45 NOITES 32,9ML GTS 50%";"003";12,00;6,00;20,00;10,00;22,00;0,00;0,00;1,00;2,00;"17";"A"
"1605983";"REFIL RAID 45 NOITES 32,9ML GTS 50%";"005";12,00;0,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1605983";"REFIL RAID 45 NOITES 32,9ML GTS 50%";"006";12,00;0,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1605983";"REFIL RAID 45 NOITES 32,9ML GTS 50%";"011";12,00;1,00;20,00;10,00;22,00;0,00;1,00;6,00;3,00;"17";"A"
"1605983";"REFIL RAID 45 NOITES 32,9ML GTS 50%";"012";12,00;0,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1605983";"REFIL RAID 45 NOITES 32,9ML GTS 50%";"013";12,00;0,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1605983";"REFIL RAID 45 NOITES 32,9ML GTS 50%";"014";12,00;0,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1605983";"REFIL RAID 45 NOITES 32,9ML GTS 50%";"017";12,00;0,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1605983";"REFIL RAID 45 NOITES 32,9ML GTS 50%";"018";12,00;0,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1020165";"REFIL RAID 45 NOITES 32,9ML GTS 50% C/2";"002";12,00;26,00;40,00;10,00;22,00;0,00;1,00;0,00;0,00;"17";"A"
"1020165";"REFIL RAID 45 NOITES 32,9ML GTS 50% C/2";"003";12,00;2,00;40,00;10,00;22,00;2,00;3,00;2,00;6,00;"17";"A"
"1020165";"REFIL RAID 45 NOITES 32,9ML GTS 50% C/2";"005";12,00;0,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1020165";"REFIL RAID 45 NOITES 32,9ML GTS 50% C/2";"006";12,00;5,00;20,00;10,00;22,00;0,00;0,00;1,00;0,00;"17";"A"
"1020165";"REFIL RAID 45 NOITES 32,9ML GTS 50% C/2";"011";12,00;1,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1020165";"REFIL RAID 45 NOITES 32,9ML GTS 50% C/2";"012";12,00;-1,00;20,00;10,00;22,00;1,00;2,00;1,00;0,00;"17";"A"
"1020165";"REFIL RAID 45 NOITES 32,9ML GTS 50% C/2";"013";12,00;0,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1020165";"REFIL RAID 45 NOITES 32,9ML GTS 50% C/2";"014";12,00;0,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1020165";"REFIL RAID 45 NOITES 32,9ML GTS 50% C/2";"017";12,00;0,00;40,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
"1020165";"REFIL RAID 45 NOITES 32,9ML GTS 50% C/2";"018";12,00;15,00;20,00;10,00;22,00;1,00;0,00;2,00;1,00;"17";"A"
"1701170";"REFIL RAID 45 NOITES RF LIQ 32.9ML";"002";12,00;151,00;20,00;10,00;22,00;2,00;0,00;2,00;1,00;"17";"A"
"1701170";"REFIL RAID 45 NOITES RF LIQ 32.9ML";"003";12,00;63,00;20,00;10,00;22,00;2,00;2,00;3,00;5,00;"17";"A"
"1701170";"REFIL RAID 45 NOITES RF LIQ 32.9ML";"005";12,00;34,00;20,00;10,00;22,00;0,00;1,00;0,00;1,00;"17";"A"
"1701170";"REFIL RAID 45 NOITES RF LIQ 32.9ML";"006";12,00;18,00;40,00;10,00;22,00;0,00;0,00;2,00;0,00;"17";"A"
"1701170";"REFIL RAID 45 NOITES RF LIQ 32.9ML";"012";12,00;41,00;20,00;10,00;22,00;0,00;2,00;5,00;3,00;"17";"A"
"1701170";"REFIL RAID 45 NOITES RF LIQ 32.9ML";"013";12,00;1,00;20,00;10,00;22,00;0,00;0,00;0,00;5,00;"17";"A"
"1701170";"REFIL RAID 45 NOITES RF LIQ 32.9ML";"014";12,00;71,00;20,00;12,00;24,00;2,00;3,00;3,00;6,00;"17";"A"
"1701170";"REFIL RAID 45 NOITES RF LIQ 32.9ML";"017";12,00;-2,00;40,00;12,00;36,00;12,00;8,00;12,00;20,00;"17";"A"
"1701170";"REFIL RAID 45 NOITES RF LIQ 32.9ML";"018";12,00;23,00;20,00;10,00;22,00;1,00;0,00;0,00;0,00;"17";"A"
"1702867";"REFIL RAID FAMILY LIQ 45 NOITES 32.9ML";"002";12,00;123,00;20,00;10,00;22,00;0,00;0,00;1,00;0,00;"17";"A"
"1702867";"REFIL RAID FAMILY LIQ 45 NOITES 32.9ML";"003";12,00;3,00;20,00;10,00;22,00;1,00;3,00;2,00;3,00;"17";"A"
"1702867";"REFIL RAID FAMILY LIQ 45 NOITES 32.9ML";"004";12,00;0,00;20,00;10,00;22,00;1,00;0,00;0,00;1,00;"17";"A"
"1702867";"REFIL RAID FAMILY LIQ 45 NOITES 32.9ML";"005";12,00;5,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"17";"A"
