CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;NRO_PEDIDO;DATA;EMBALAGEM;ESTOQUE_DISPONIVEL_CD;QUANTIDADE_A_EXPEDIR
18;12173;ABS GERIAMAX POS PARTO OPERAT C 20;46357;2026-04-02;6;102;6
18;413;AGUARDENTE KIKANA 790ML;46357;2026-04-02;12;2718;60
18;3964;ALCOOL 46 COPERALCOOL 1L TRAD;46357;2026-04-02;12;660;24
18;3971;ALCOOL 46 SUPER VALE 1L;46357;2026-04-02;12;264;12
18;12308;ALCOOL ARAUCARIA 46 1L;46357;2026-04-02;12;2520;12
18;12309;ALCOOL ARAUCARIA 46 500ML;46357;2026-04-02;12;1500;12
18;1058;ALFAJOR EL AGUILA 60G CHOC;46357;2026-04-02;12;0;12
18;1059;ALFAJOR EL AGUILA 60G CHOC BRANCO;46357;2026-04-02;12;0;12
18;4048;ALIM GATO FRISKIES 85G FRANGO MOLHO;46357;2026-04-02;15;0;150
18;8838;AMAC AQUAFAST 2L ROSA JARD FLORI;46357;2026-04-02;6;792;24
18;4194;AMAC DOWNY 750ML BRISA DE VERAO;46357;2026-04-02;12;491;24
18;4207;AMAC GIRANDO SOL 2L VERMELHO;46357;2026-04-02;6;1049;6
18;12418;AMAC GOTA LIMPA 5L FASCINIO;46357;2026-04-02;4;296;4
18;4219;AMAC YPE 2L TERNURA;46357;2026-04-02;6;474;6
18;12394;AMACIANTE AQUAFAST 2L ROXO MAGIA;46357;2026-04-02;6;426;18
18;4230;AMPOLA PANTENE 45ML 3UN TRAT HIDRATA;46357;2026-04-02;12;0;12
18;12540;AP VENUS 3 INTIMA DISPO C 2;46357;2026-04-02;1;0;19
18;4276;AREIA HIG PIPICAT 4KG P/GATOS;46357;2026-04-02;6;660;6
18;4277;AREIA SANITARIA BEAUTICAT 4KG;46357;2026-04-02;5;402;5
18;12610;ARROZ P CAES KI KAO SANO 5K;46357;2026-04-02;6;347;6
18;1116;BALA PIETROBON 170G YOGURTE;46357;2026-04-02;40;0;40
18;13059;BANHEIRA ADOLETA INF 20L ROSA BEBE;46357;2026-04-02;1;0;1
18;13104;BAT PALHA BIG MAIS TRAD 80G;46357;2026-04-02;40;3280;40
18;1019;BISC AGUA E SAL GERMANI 690G;46357;2026-04-02;10;1704;30
18;1027;BISC AGUA E SAL TRIUNFO 164G;46357;2026-04-02;40;282;40
18;13277;BISC AGUA SAL ORQUIDEA 665GR;46357;2026-04-02;12;1740;24
18;1043;BISC AMANTEIGADO ORQUIDEA SORT 300G;46357;2026-04-02;20;200;20
18;13328;BISC CRACKER PARATI HOT 100PEITO PERU;46357;2026-04-02;18;126;18
18;1231;BISC DOCE GERMANI BROA MILHO 300G;46357;2026-04-02;20;280;20
18;1299;BISC DOCE GERMANI MEL C GLACE 300G;46357;2026-04-02;20;0;20
18;1212;BISC DOCE GERMANI ROSCA CHOC 300G;46357;2026-04-02;20;277;20
18;1322;BISC DOCE NESTLE CHOCO TRIO 90G BONO MORANGO;46357;2026-04-02;48;123;48
18;1113;BISC GERMANI BUTTER CRACKER 345G;46357;2026-04-02;20;2080;20
18;1124;BISC ISABELA CREAM CRACKER GER 350G;46357;2026-04-02;24;96;24
18;1623;BISC LANCHE BAUDUCCO 30G MAXI GOIABINHA;46357;2026-04-02;20;1060;20
18;1425;BISC MARIA GERMANI 345G CHOC;46357;2026-04-02;20;200;20
18;1423;BISC MARIA GERMANI 690G;46357;2026-04-02;10;698;20
18;1127;BISC ORQUIDEA CREAM CRACKER 320G;46357;2026-04-02;22;264;22
18;1435;BISC RECH GLUB 100G MORANGO;46357;2026-04-02;30;660;60
18;1474;BISC RECH NESTLE BONO 90G CHOC;46357;2026-04-02;66;462;66
18;1469;BISC RECH NESTLE BONO 90G DOCE DE LEITE;46357;2026-04-02;66;0;66
18;1466;BISC RECH NESTLE NEGRESCO 90G CHOC;46357;2026-04-02;66;66;132
18;1579;BISC SALG GERMANI 200G MIGNON;46357;2026-04-02;20;580;40
18;1575;BISC SALG GERMANI GRISSINI 175G;46357;2026-04-02;16;419;16
18;1622;BISC SORT GERMANI 800G;46357;2026-04-02;10;360;20
18;13701;BOMBOM GAROTO 215 2G CROC E CARIBE;46357;2026-04-02;30;47;30
18;1501;BOMBOM MUMU KIDS SORT 187 2G;46357;2026-04-02;30;0;30
18;210;CERVEJA SKOL BEATS LT 269ML SENSES;46357;2026-04-02;8;85;8
18;1238;CHOC BARRA NEUGEBAUER 80G MEIO AMARGO;46357;2026-04-02;64;1648;64
18;1551;COBER COBERTOP 1 01KG AO LEIT GOTAS;46357;2026-04-02;10;0;10
18;5271;CR DENTAL ORAL B 70G EXTRA BRANCO;46357;2026-04-02;48;0;48
18;5272;CR DENTAL ORAL B 70G EXTRA FRESH;46357;2026-04-02;48;0;48
18;5339;CR TRAT PENTEAR VINI LADY 900G BRILHO INTENSO;46357;2026-04-02;6;0;6
18;5368;CREME PANTENE 170G 3 MINUTOS HIDRATACAO;46357;2026-04-02;12;24;12
18;5371;CREME PANTENE 170G 3 MINUTOS RESTAURACAO;46357;2026-04-02;12;12;24
18;17323;DET LIQ AQUAFAST 1L TRADICIONAL;46357;2026-04-02;12;0;12
18;36266;DET LIQ AQUAFAST LAV RAP CLEAN 1 5L;46357;2026-04-02;9;162;18
18;36721;DET LIQ AQUAFAST LAV RAP FRESH 1 5L;46357;2026-04-02;9;252;36
18;17341;DET LIQ BIO KRISS 500ML NEUTRO;46357;2026-04-02;24;2646;24
18;17408;DET PO GIRANDO SOL HIPO SH 4K;46357;2026-04-02;5;6;5
18;9737;DET PO GOTA LIMPA 1 6KG HARMONIA;46357;2026-04-02;12;608;24
18;7834;DET PO GOTA LIMPA 4KG EQUILIBRIO;46357;2026-04-02;5;253;15
18;17414;DET PO GOTA LIMPA 4KG HARMONIA;46357;2026-04-02;5;343;5
18;34434;DET PO TIXAN CONC 1 6KG PRIMAVERA;46357;2026-04-02;9;900;9
18;5698;DETERG YPE 500ML LIMAO;46357;2026-04-02;24;7728;48
18;1736;DOCE N BONN 1 8KG ABOBORA VERMELHA;46357;2026-04-02;1;0;1
18;1894;DROPS FREEGELLS 27 6G CEREJA CHOC;46357;2026-04-02;12;12510;24
18;437;ENERG BALY PET 2L;46357;2026-04-02;6;1636;18
18;433;ENERG BALY PET 2L MACA VERDE;46357;2026-04-02;6;0;6
18;3512;FERM PO BIOL GOOD INSTANT SH 10G;46357;2026-04-02;30;0;30
18;6131;FRALDA DESC LOOMPIG JUMBINHO M 16 UN;46357;2026-04-02;8;96;8
18;6133;FRALDA DESC LOOMPIG JUMBINHO XG 12 UN;46357;2026-04-02;8;152;8
18;6134;FRALDA DESC LOOMPIG JUMBINHO XXG 12 UN;46357;2026-04-02;8;336;24
18;18763;FRALDA DESC MILI GIGA M C 88 C 88 M;46357;2026-04-02;4;24;8
18;18761;FRALDA DESC MILI GIGA XG C 68 C 68 XG;46357;2026-04-02;4;116;4
18;18772;FRALDA DESC PAMPERS PANTS C 32 XG;46357;2026-04-02;4;0;4
18;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;46357;2026-04-02;8;16;8
18;9546;FRALDA MILI JUMBINHO G 20UN;46357;2026-04-02;9;746;9
18;9550;FRALDA MILI JUMBINHO XXG 16UN;46357;2026-04-02;9;451;9
18;6206;GEL ADES PATO AP RF PROMO 38G CITRUS;46357;2026-04-02;1;109;3
18;6226;GEL DENT SORRISO FRESH 90G MENTHOL IMPACT;46357;2026-04-02;12;216;72
18;9594;GIRASSOL CBS 250G;46357;2026-04-02;12;11;12
18;6684;LAVA ROUPA AQUAFAST 5L MULTIACAO;46357;2026-04-02;4;68;8
18;6708;LAVA ROUPA GIRANDO SOL 2L HIPOALERGINO;46357;2026-04-02;6;89;6
18;6894;LIMP MULTI UAU 500ML ROSAS E SEDUCAO;46357;2026-04-02;24;0;24
18;6909;LIMP PERF YPE 500ML JARDIM SECRETO;46357;2026-04-02;24;0;24
18;6933;LIMP UAU LV1L PG800ML LAVANDA CONFORT;46357;2026-04-02;12;492;12
18;20321;MAC INST ISABELA 70G GAL CA ZR FRIT;46357;2026-04-02;50;0;50
18;20341;MAC INST NISSIN 85G BACON;46357;2026-04-02;50;409;50
18;31452;MAC INST NISSIN 85G COSTELA;46357;2026-04-02;50;0;50
18;20351;MAC INST NISSIN 85G GALINHA;46357;2026-04-02;50;1241;50
18;20363;MAC INST NISSIN C 6 L P GAL CAIP;46357;2026-04-02;12;317;48
18;34884;MAC INST NISSIN CHICO BENTO 75G CH B CARNE BAT;46357;2026-04-02;50;650;100
18;20354;MAC INST NISSIN MONICA 85G CARNE;46357;2026-04-02;50;1596;50
18;20356;MAC INST NISSIN MONICA 85G TOMATE;46357;2026-04-02;50;4743;100
18;20364;MAC INST NISSIN TALH 99G BOLON;46357;2026-04-02;50;9;50
18;20365;MAC INST NISSIN TALH 99G FGO;46357;2026-04-02;50;3;100
18;20370;MAC INST UFO 96G CURRY;46357;2026-04-02;12;5;12
18;2744;MACARRAO CUP NOODLES 65G FRUTOS MAR;46357;2026-04-02;24;312;48
18;2787;MACARRAO CUP NOODLES 68G COSTELA C MOLHO;46357;2026-04-02;24;456;24
18;2738;MACARRAO CUP NOODLES 69G CARNE DEF;46357;2026-04-02;24;744;24
18;20317;MACARRAO INST GERMANI 63G GALINHA CAIPIRA;46357;2026-04-02;50;15949;50
18;20319;MACARRAO INST GERMANI 63G PICANHA;46357;2026-04-02;50;17349;50
18;2806;MACARRAO INST NISSIN ESP 500G T3;46357;2026-04-02;20;401;40
18;1700;MARSHMALLOWS FOFS 220G PARA ASSAR;46357;2026-04-02;12;72;12
18;20602;MAS CAS PASTAMIA C OVOS 400G TALHARIM;46357;2026-04-02;24;563;24
18;20653;MAS PARAF ISABELA SEMOLA 400G;46357;2026-04-02;20;1655;40
18;20676;MAS PENNE BOM GOSTO SEMOLA 400G;46357;2026-04-02;24;72;72
18;2859;MASSA C OVOS NORDESTE 500G ESPAGUETE;46357;2026-04-02;15;675;15
18;2881;MASSA C OVOS PARATI 400G ESPAGUETE;46357;2026-04-02;25;509;25
18;2818;MASSA C OVOS STA FELICIDADE 500G PARAFUSO;46357;2026-04-02;20;4338;200
18;20652;MASSA GERMANI C VEG 500G PARAF;46357;2026-04-02;20;0;20
18;20611;MASSA SEMOLA GERMANI 1KG ESPAG;46357;2026-04-02;10;13;20
18;20612;MASSA SEMOLA GERMANI 500G ESPAG;46357;2026-04-02;20;696;20
18;20683;MASSA SEMOLA GERMANI 500G PENNE;46357;2026-04-02;20;16;20
18;21687;PAPEL HIG MILI PERFUM FLA DPL 30M 12UN;46357;2026-04-02;8;818;16
18;21693;PAPEL HIG NATUPEL PREM FS 60M C 4;46357;2026-04-02;16;358;64
18;21733;PAPEL TOALHA MILI BIANCO 2UN;46357;2026-04-02;12;4224;24
18;1854;PAST DOCILE MINTY 14G MOR;46357;2026-04-02;12;552;12
18;1837;PAST DOCILE ROLLY MINTY 29G FRUIT;46357;2026-04-02;12;4944;36
18;7423;PEDRA SANITARIA SANI-SOL 20G EUCALIPTO;46357;2026-04-02;144;547;144
18;1713;PIPOCA DOCE KEVYTOS 50G;46357;2026-04-02;10;1351;10
18;899;REFRIG FANTA UVA LT 350ML;46357;2026-04-02;6;790;6
18;10133;SAB 123 BABY 80G AZUL;46357;2026-04-02;72;782;72
18;23002;SAB FONTANA SENSUS 150G LIMA-LIMAO ORIEN;46357;2026-04-02;72;3528;72
18;10198;SAB SENSUS BEAUTY ESSENCE 80G LIMA LIM ORIENT;46357;2026-04-02;108;3132;108
18;10202;SABAO BARRA GIRANDO SOL GLIC 5X200G;46357;2026-04-02;10;129;10
18;7811;SABAO PO BRILHANTE 2 2KG LIMPEZA TOTAL;46357;2026-04-02;9;207;9
18;7817;SABAO PO BRILHANTE 800G CX LIMPEZA TOTAL;46357;2026-04-02;20;9848;40
18;7833;SABAO PO GIRANDO SOL 800G ROSA;46357;2026-04-02;25;16;25
18;7869;SABAO PO TIXAN 800G MACIEZ PRIMAVERA;46357;2026-04-02;24;744;72
18;10178;SABON PALMOLIVE NATURALS 85G KARITE;46357;2026-04-02;24;4104;120
18;8001;SABONETE SENADOR 130G;46357;2026-04-02;72;72;144
18;3180;SALG ALFITOS 35G BACON;46357;2026-04-02;30;2606;60
18;3250;SALG ALFITOS 35G CEBOLA;46357;2026-04-02;30;1116;60
18;3267;SALG ALFITOS 35G CHURRASCO;46357;2026-04-02;30;604;30
18;3246;SALG ALFITOS 35G FRANGO;46357;2026-04-02;30;367;30
18;3294;SALG ALFITOS 35G QUEIJO;46357;2026-04-02;30;1002;30
18;3181;SALG KEVYTOS SHOW 38G BACON;46357;2026-04-02;20;40;60
18;3269;SALG KEVYTOS SHOW 38G CHURRASCO;46357;2026-04-02;20;59;60
18;3283;SALG KEVYTOS SHOW 38G PIZZA;46357;2026-04-02;20;20;40
18;3295;SALG KEVYTOS SHOW 38G QUEIJO;46357;2026-04-02;20;19;20
18;23370;SALG KRUKS 35G BACON;46357;2026-04-02;10;168;10
18;3271;SALG OBBA 100G CHURRASCO;46357;2026-04-02;10;1099;40
18;3272;SALG OBBA 100G PICANHA;46357;2026-04-02;10;343;30
18;3289;SALG OBBA 100G PRESUNTO;46357;2026-04-02;10;459;70
18;8043;SAPOLIO CREMOSO YPE 300ML ORIGINAL;46357;2026-04-02;24;96;24
18;8284;SH PANTENE 175ML BIOTINAMINA;46357;2026-04-02;6;42;6
18;3669;TEMP COMPLETO NEILAR 250G S PIMENTA;46357;2026-04-02;24;282;24
18;3675;TEMP MAGGI TEMPERO E SABOR 50G AVES;46357;2026-04-02;48;0;48
18;3737;TEMP SAZON 60G CARNES;46357;2026-04-02;48;4654;144
18;3735;TEMP SAZON 60G FEIJAO;46357;2026-04-02;48;89;48
18;8679;TOALHINHA UMED NATURAL BABY 100UN;46357;2026-04-02;12;59;12
18;1638;TORRADA ISABELA 142G TRAD;46357;2026-04-02;32;768;32
18;3772;VINAGRE ALCOOL KOLLER 750ML;46357;2026-04-02;12;2292;12
18;1672;WAFER NESTLE 110G PRESTIGIO;46357;2026-04-02;48;0;48
18;899;REFRIG FANTA UVA LT 350ML;46504;2026-04-02;6;790;60
18;18737;FRALDA DESC BABYSEC ULTSEC MEGA G 32 UN;46573;2026-04-02;6;156;6
18;746;ACUCAR CRISTAL GASPARIN 1KG;46664;2026-04-02;10;0;100
18;2329;FEIJAO PRETO CALDO OURO 500G;46664;2026-04-02;10;119;200
18;6792;LEITE UHT PET ELEGE 1L INTEGRAL;46809;2026-04-02;6;4518;510
18;3904;ABS MILI PROT TOTAL 16UN C ABAS SUAVE;46927;2026-04-03;24;1488;24
18;3964;ALCOOL 46 COPERALCOOL 1L TRAD;46927;2026-04-03;12;660;24
18;4048;ALIM GATO FRISKIES 85G FRANGO MOLHO;46927;2026-04-03;15;0;15
18;35122;AMAC CONC DOWNY 1 5L TROPICAL;46927;2026-04-03;9;918;18
18;4176;AMAC DOWNY 1 5L BRISA DE VERAO;46927;2026-04-03;9;1173;36
18;12417;AMAC GOTA LIMPA 2L FASCINIO;46927;2026-04-03;6;1404;6
18;12420;AMAC GOTA LIMPA 2L PETALAS;46927;2026-04-03;6;2254;6
18;4217;AMAC YPE 2L ACONCHEGO;46927;2026-04-03;6;1541;6
18;4218;AMAC YPE 2L INTENSO;46927;2026-04-03;6;1476;6
18;4220;AMAC YPE 5L ACONCHEGO;46927;2026-04-03;4;1001;8
18;12395;AMACIANTE AQUAFAST 2L VERM SED;46927;2026-04-03;6;204;12
18;12404;AMACIANTE DOWNY 1 5L BRISA SUAVE;46927;2026-04-03;9;1386;27
18;12540;AP VENUS 3 INTIMA DISPO C 2;46927;2026-04-03;1;0;1
18;8868;AROMAT COALA CONC 120ML LAVANDA;46927;2026-04-03;24;384;24
18;1187;BALA FINI MARSH 250G RECH TORCAO;46927;2026-04-03;12;0;12
18;13261;BIFINHO PETISCAO TABLETE 60G FGO;46927;2026-04-03;24;168;24
18;1965;BIS LACTA 100 8G AO LEITE;46927;2026-04-03;65;715;65
18;1019;BISC AGUA E SAL GERMANI 690G;46927;2026-04-03;10;1704;20
18;1165;BISC COOKIE BAUDUCCO ORIG 60G;46927;2026-04-03;45;0;45
18;1151;BISC COOKIE PARATI 60G BAUNILHA;46927;2026-04-03;24;1368;24
18;1402;BISC CRACKER ORQUIDEA 320G GERGELIM;46927;2026-04-03;22;110;22
18;13328;BISC CRACKER PARATI HOT 100PEITO PERU;46927;2026-04-03;18;126;18
18;1356;BISC DOCE DOMELLY ROSCA CHOC 560G;46927;2026-04-03;12;24;12
18;1231;BISC DOCE GERMANI BROA MILHO 300G;46927;2026-04-03;20;280;20
18;1333;BISC DOCE ISABELA CRISTAL 414G;46927;2026-04-03;24;0;24
18;1425;BISC MARIA GERMANI 345G CHOC;46927;2026-04-03;20;200;20
18;1437;BISC RECH GLUB 100G CHOC BCO;46927;2026-04-03;30;0;30
18;1469;BISC RECH NESTLE BONO 90G DOCE DE LEITE;46927;2026-04-03;66;0;66
18;1464;BISC RECH NESTLE NEGRESCO 90G MOR;46927;2026-04-03;66;0;66
18;13455;BISC RECH PARATI Z CARTOON 85G CHOC;46927;2026-04-03;40;4720;40
18;15733;CERA LIQ GIRANDO SOL 750ML VERM;46927;2026-04-03;12;23;12
18;154;CERV BRAHMA DUPLO MALTE LT 473ML;46927;2026-04-03;12;2224;24
18;1740;CHICLE FREEGELLS GUM 8G MORANGO;46927;2026-04-03;15;9129;15
18;1241;CHOC BARRA NEUGEBAUER 80G AMENDOIM;46927;2026-04-03;64;1713;64
18;3446;CHOC GRAN DORI 500G ORIGINAL;46927;2026-04-03;16;16;16
18;16878;CR HIDRAT DIHELLEN MAOS E PES 100G;46927;2026-04-03;12;0;12
18;17169;DESINF GIRANDO SOL 2L EUCALIPTO;46927;2026-04-03;6;60;6
18;17181;DESINF GOTA LIMPA 500ML LAVANDA;46927;2026-04-03;12;1128;12
18;17185;DESINF GOTA LIMPA 5L EUCALIPTO;46927;2026-04-03;4;624;4
18;17190;DESINF IMPERIAL 5L LAVANDA;46927;2026-04-03;4;194;12
18;9292;DESINF YPE BAK 1L LAVANDA;46927;2026-04-03;12;840;24
18;17341;DET LIQ BIO KRISS 500ML NEUTRO;46927;2026-04-03;24;2646;48
18;17350;DET LIQ GOTA LIMPA 1L NEUTRO;46927;2026-04-03;12;2388;24
18;9297;DET LIQ GOTA LIMPA 1L MACA;46927;2026-04-03;12;3154;12
18;33423;DET PO AQUAFAST FLORES BAUNILH 800G;46927;2026-04-03;20;318;20
18;17393;DET PO ASSIM 800G MICELAR FLORAL;46927;2026-04-03;20;740;20
18;33941;DET PO GIRANDO SOL SH 800G COCO BAUN;46927;2026-04-03;25;248;25
18;34434;DET PO TIXAN CONC 1 6KG PRIMAVERA;46927;2026-04-03;9;900;9
18;17420;DET PO TIXAN YPE CT 400PRIMAVERA;46927;2026-04-03;28;643;28
18;5698;DETERG YPE 500ML LIMAO;46927;2026-04-03;24;7728;24
18;9299;DETERG YPE LIQ 5L NEUTRO;46927;2026-04-03;4;120;4
18;451;ENERG BALY LT 473ML TROPICAL;46927;2026-04-03;6;0;6
18;3512;FERM PO BIOL GOOD INSTANT SH 10G;46927;2026-04-03;30;0;30
18;3524;FERM QUIMICO PO FLEISCHMANN PT 100G;46927;2026-04-03;6;4;18
18;18768;FRALDA DESC MILI LOVECARE JUMBO G C 30;46927;2026-04-03;6;29;6
18;18772;FRALDA DESC PAMPERS PANTS C 32 XG;46927;2026-04-03;4;0;4
18;6290;GRANULADO HIGIENICO PIPICAT 4KG FLORAL;46927;2026-04-03;6;816;6
18;19318;HID DI HELLEN 30G PEPINO;46927;2026-04-03;12;0;12
18;6705;LAVA ROUPA GIRANDO SOL 2L COCO;46927;2026-04-03;6;74;6
18;33675;LIMP PERF SAIF CONCENTRADO 120ML CITRONELA;46927;2026-04-03;12;204;12
18;20247;LOCAO POS BARBA JAYLUC 100G;46927;2026-04-03;1;0;1
18;33449;MAC INST NISSIN 85G PIC CALABRESA;46927;2026-04-03;50;1141;50
18;2803;MACARRAO CUP NOODLES 67G LEGUMES AZEITE;46927;2026-04-03;24;121;24
18;2740;MACARRAO CUP NOODLES 69G CHEDDAR;46927;2026-04-03;24;503;24
18;20317;MACARRAO INST GERMANI 63G GALINHA CAIPIRA;46927;2026-04-03;50;15949;100
18;20319;MACARRAO INST GERMANI 63G PICANHA;46927;2026-04-03;50;17349;150
18;20613;MAS ESPAGUETINI ISABELA SEMOLA 500G;46927;2026-04-03;20;620;20
18;20621;MAS FURADINHO ISABELA SEMOLA 400G;46927;2026-04-03;24;1848;24
18;2929;MASSA C OVOS GERMANI 500G TALHARIM;46927;2026-04-03;24;311;24
18;2948;MASSA GERMANI LEVIT INT 500G PARAF;46927;2026-04-03;20;239;20
18;7354;PAPEL HIG DUETTO FD 12 UN DE 30M NEUTRO;46927;2026-04-03;6;311;18
18;21691;PAPEL HIG NATUPEL FD 20M C 12;46927;2026-04-03;6;1165;18
18;21695;PAPEL HIG NESS FD 30M;46927;2026-04-03;8;6;16
18;21733;PAPEL TOALHA MILI BIANCO 2UN;46927;2026-04-03;12;4224;12
18;21734;PAPEL TOALHA NATUREZA FD 2UN;46927;2026-04-03;16;849;16
18;1856;PAST DOCILE MINTY 14G LAR;46927;2026-04-03;12;1102;12
18;1857;PAST DOCILE MINTY 14G TUTTI FRUTTI;46927;2026-04-03;12;384;12
18;7426;PEDRA SANITARIA SANI-SOL 20G LAVANDA;46927;2026-04-03;144;2028;144
18;1713;PIPOCA DOCE KEVYTOS 50G;46927;2026-04-03;10;1351;10
18;22118;POM MASSAG BIO CANELA VELHO 150ML;46927;2026-04-03;12;0;12
18;22687;RAC CANISTER ALMONDEGA 7K;46927;2026-04-03;1;0;2
18;22697;RAC CBS GATO PEIXE CAR 500G;46927;2026-04-03;10;208;10
18;22743;RAC SNOW DOG CORD PQ PORT 5K;46927;2026-04-03;1;355;1
18;780;REFRIG SPRITE PET 200ML;46927;2026-04-03;12;12;12
18;10107;REPARADOR DI HELLEN PONTAS 30G POS ALIN QUIM;46927;2026-04-03;12;0;12
18;10109;REPARADOR DI HELLEN PONTAS 30G PROT TERMICA;46927;2026-04-03;12;0;12
18;23029;SAB LIQ BEM ESTAR RF 300ML FRUT VRM;46927;2026-04-03;12;48;12
18;23037;SAB LIQ DERMAFEME 200ML FRESH FR;46927;2026-04-03;24;288;24
18;33649;SAB LIQ MADE IN BRAZIL 1L CEREJA;46927;2026-04-03;12;372;12
18;33650;SAB LIQ MADE IN BRAZIL 1L PESSEGO;46927;2026-04-03;12;192;12
18;7826;SABAO PO GIRANDO SOL 4KG AZUL;46927;2026-04-03;5;187;5
18;23108;SABON PALMOLIVE 150G ARGILA EUCALIP;46927;2026-04-03;72;1296;72
18;7943;SABON PALMOLIVE NATURALS 150G JASMIM E CACAU;46927;2026-04-03;72;384;72
18;7936;SABONETE NIVEA 85G LAVANDA;46927;2026-04-03;96;0;96
18;7937;SABONETE NIVEA 85G ORQUIDEA;46927;2026-04-03;96;0;96
18;3267;SALG ALFITOS 35G CHURRASCO;46927;2026-04-03;30;604;30
18;3282;SALG ALFITOS 35G PIZZA;46927;2026-04-03;30;505;30
18;3285;SALG ALFITOS 35G PRESUNTO;46927;2026-04-03;30;1870;30
18;3283;SALG KEVYTOS SHOW 38G PIZZA;46927;2026-04-03;20;20;20
18;23371;SALG KRUKS 35G CHURRASCO;46927;2026-04-03;10;51;10
18;23373;SALG KRUKS 35G QJO;46927;2026-04-03;10;257;10
18;3252;SALG OBBA 100G CEBOLA E SALSA;46927;2026-04-03;10;364;20
18;3271;SALG OBBA 100G CHURRASCO;46927;2026-04-03;10;1099;10
18;3272;SALG OBBA 100G PICANHA;46927;2026-04-03;10;343;10
18;3297;SALG OBBA 100G QUEIJO;46927;2026-04-03;10;154;20
18;8352;SH SEDA 325ML CERAMIDAS;46927;2026-04-03;12;576;12
18;24988;TOAL UMED COTTONBABY C 50;46927;2026-04-03;24;9;24
18;1949;WAFER MINUETO ROLINHO 40G CHOC;46927;2026-04-03;24;23;24
18;3951;AGUA SANIT Q BOA 2L;47035;2026-04-04;6;389;6
18;12309;ALCOOL ARAUCARIA 46 500ML;47035;2026-04-04;12;1500;36
18;3967;ALCOOL GEL DA ILHA 480G;47035;2026-04-04;12;543;24
18;34844;ALVEJ BARBAREX 1L S CLORO;47035;2026-04-04;12;1078;12
18;8839;AMAC AQUAFAST EMB ECON 5L ROXO MAGIA;47035;2026-04-04;4;36;12
18;8840;AMAC AQUAFAST EMB ECON 5L VERM SEDUCAO;47035;2026-04-04;4;104;4
18;4182;AMAC DOWNY 1L REGULAR FRESCOR PRIMAV;47035;2026-04-04;12;288;12
18;4195;AMAC DOWNY 750ML INTENSO;47035;2026-04-04;12;912;36
18;4196;AMAC DOWNY 750ML SUAVE;47035;2026-04-04;12;540;12
18;4203;AMAC GIRANDO SOL 2L BRANCO;47035;2026-04-04;6;527;6
18;12418;AMAC GOTA LIMPA 5L FASCINIO;47035;2026-04-04;4;296;8
18;4218;AMAC YPE 2L INTENSO;47035;2026-04-04;6;1476;6
18;12397;AMACIANTE AQUAFAST 5L F MAN;47035;2026-04-04;4;35;4
18;12404;AMACIANTE DOWNY 1 5L BRISA SUAVE;47035;2026-04-04;9;1386;63
18;12535;AP MAT INSET REFIL LIQ 45 NOITES 28ML;47035;2026-04-04;12;0;12
18;4277;AREIA SANITARIA BEAUTICAT 4KG;47035;2026-04-04;5;402;5
18;8866;AROMAT COALA CONC 120ML EUCALIPTO;47035;2026-04-04;24;504;24
18;1122;BALA DOCILE GELATINA 80G DENTES VAMPIRO;47035;2026-04-04;12;564;12
18;1829;BALA GOMA DOCILE 250G DENTE VAMPIRO;47035;2026-04-04;12;192;12
18;3375;BARRA CEREAL RITTER 25G BROWNIE;47035;2026-04-04;24;120;24
18;1150;BISC COOKIE PARATI 60G CHOC;47035;2026-04-04;24;1817;24
18;1356;BISC DOCE DOMELLY ROSCA CHOC 560G;47035;2026-04-04;12;24;12
18;1299;BISC DOCE GERMANI MEL C GLACE 300G;47035;2026-04-04;20;0;20
18;25984;BISC DOCE NESTLE CHOCO TRIO 90G BISC NESTLE CHO;47035;2026-04-04;48;48;48
18;13455;BISC RECH PARATI Z CARTOON 85G CHOC;47035;2026-04-04;40;4720;40
18;1229;BISC ROSQ GERMANI COCO 350G;47035;2026-04-04;20;200;20
18;1616;BISC SALG CLUB SOCIAL 288G ORIGINAL;47035;2026-04-04;20;320;20
18;36382;BLOQ ODORES 60ML LAVANDA FRANCE;47035;2026-04-04;1;22;6
18;3875;BOMBOM AMOR CARIOCA 200G BRANCO;47035;2026-04-04;30;0;60
18;3876;BOMBOM AMOR CARIOCA 200G DUO;47035;2026-04-04;30;90;30
18;3384;CALDO GALINHA APTI 57G;47035;2026-04-04;120;6211;120
18;3028;CEREAL MAT NESTLE SH 120G NESCAU;47035;2026-04-04;20;240;40
18;1238;CHOC BARRA NEUGEBAUER 80G MEIO AMARGO;47035;2026-04-04;64;1648;64
18;3446;CHOC GRAN DORI 500G ORIGINAL;47035;2026-04-04;16;16;16
18;1537;COBER COBERTOP 1 01KG CONF AO LEITE;47035;2026-04-04;10;120;10
18;5020;COND PANTENE 150ML BIOTINAMINA;47035;2026-04-04;12;60;12
18;16844;CR DEN COLGATE T ACAO XTRA 120G WHITE;47035;2026-04-04;72;1836;144
18;5308;CR PENT SEDA 300ML LISO PERFEITO;47035;2026-04-04;12;84;12
18;17160;DESINF AQUAFAST 2L CHA BRANCO;47035;2026-04-04;6;162;12
18;5433;DESINF AQUAFAST HARMONIA 5L PAIXAO;47035;2026-04-04;4;48;4
