NROPEDIDOSUPRIM;NROEMPRESA;CENTRALLOJA;SEQCOMPRADOR;SEQFORNECEDOR;TIPPEDIDOSUPRIM;SITUACAOPED;DTAEMISSAO;DTARECEBTO;DTALIMITERECEBTO;PZOPAGAMENTO;DTAVENCTOFIXA;CONDICAOFRETE;TXVENDOR;NROPEDFORNECEDOR;ADVRECEBIMENTO;ADVEXPEDICAO;OBSERVACAO;USUINCLUSAO;DTAHORINCLUSAO;USUAPROVACAO;DTAAPROVACAO;USUIMPRESSAO;DTAIMPRESSAO;USUALTERACAO;DTAALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;SEQADMESTQLOTE;SEQFINALIDBONIF;NROEMPRESAFAT;NROEMPRESALOGADA;NROPEDIDOBONIF;QTDTOTSOLICITADA;QTDTOTRECEBIDA;QTDTOTCANCELADA;SITUACAOQTDE;QTDTOTTRANSITO;SEQGERCOMPRA;CODORIGEM;VLRTOTPEDIDO;VLRTOTCANCELADO;VLRTOTRECEBIDO;NROPEDSUPRIMORIG;NROEMPRESAORIG;CENTRALLOJAORIG;SEQATACCOTACAO;CODGERALOPER;VLRFRETERETIRA;USUGEREDI;DTAHORGEREDI;USUALTERACAOEDI;DTAHORREENVEDI;USUREENVEDI;PERDESCDF;SEQTRANSPORTADOR;NROPEDSUPRIMORIGEDI;CATEGORIAABASTECAUTO;TXCOMPROR;PRAZOPAGTOCOMPROR;SEQFORNECEDI;NROPEDFORNECEDORNUM;SEQNROPEDIDOSUPRIM;NROACORDO;NROEMPRESAACORDO;INDUTILCSSEMACORDO;INDUTILCONTRSALDACORD;SEQCCACORDOASSOC;SEQCCACORDOPROMOC;NROREQUISICAO;INDESTTROCA;NROPEDIDOORIGEMMACX;SEQCONDCONDPRAZOPAGTO;INDUSAREGIAOCOMPRA;ENVIAEMAIL;INDTIPOEMBALAGEM;VLRTOTNAOPARTLIMCOMPRA;DTARECEBTOORIGINAL;TIPOPEDVENDA;INDIMPDIRETABONIF;INDTRANSFEMPSEC;NEGOCIACAO;NEGOCIACAOANT;USUMARCNEGOCIACAO;DTAHORMARCNEGOCIACAO;USUDESMARCNEGOCIACAO;DTAHORDESMARCNEGOCIACAO;CODIGOPENDENCIA;MOTIVOPENDENCIA;JUSTIFICATIVAAPROVACAO;DTAEMISSAOORIGINAL;SEQCONTRATO;SEQEXPFLUXOCAIXA;INDPEDBONIFACORDOPROMOC;INDPEDANALISADOALTPRECO;DTAHORAULTEMAIL;DIASPRORROGACAO;USUAPROVDESVINCULONFE;JUSTDESVINCULONFE;QTDTOTAPROVADA;INDUTILAPROVWEB;INDUTILLIMCOMPRWEB;IDPEDIDOEXTERNO;APPORIGEM
7357;14;C;9;5;T;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;28;;C;0;7356;;;;BRUNOMACI;2026-02-03-15.58.13.000000;;;;;;2026-02-03-15.58.14.000000;S;;;;;15;;4448;96;4352;T;0;;;0;0;;;;;;;;;;;;;;;;;;;;7356;7309;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;4802;;;;;;;4448;N;N;;
8462;17;C;9;15;T;P;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;8461;;;;ALSOARES;2026-02-04-08.26.55.000000;;;;;;2026-02-04-08.27.04.000000;S;;;;;15;;851;258;593;T;0;8281;;5478,69;3898,94;;;;;;;;;;;;;;;;;;;;8461;8413;;;;;;;;;;;;;;0;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;21161;;;;;;;851;N;N;;
8463;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-08.26.55.000000;ALSOARES;2026-02-04-08.28.22.000000;;;ALSOARES;2026-02-04-08.28.22.000000;S;;;;;15;;;;;T;;8281;;;;;;;;;;;;;;;;;;;;;;;;8414;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;259;;;;;;;;N;N;;
8464;18;C;9;15;T;P;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;8463;;;;ALSOARES;2026-02-04-08.26.55.000000;;;;;;2026-02-04-08.27.04.000000;S;;;;;15;;387;387;0;T;0;8281;;2221,04;0;139,5;;;;;;;;;;;;;;;;;;;8463;8415;;;;;;;;;;;;;;0;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;3294;;;;;;;387;N;N;;
8455;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-08.26.55.000000;ALSOARES;2026-02-04-08.28.06.000000;;;ALSOARES;2026-02-04-08.28.06.000000;S;;;;;15;;;;;T;;8281;;;;;;;;;;;;;;;;;;;;;;;;8406;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;259;;;;;;;;N;N;;
8461;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-08.26.55.000000;ALSOARES;2026-02-04-08.28.19.000000;;;ALSOARES;2026-02-04-08.28.19.000000;S;;;;;15;;;;;T;;8281;;;;;;;;;;;;;;;;;;;;;;;;8412;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;259;;;;;;;;N;N;;
5996;14;L;8;16491;C;C;2026-02-02-00.00.00.000000;2026-02-09-00.00.00.000000;2026-02-09-00.00.00.000000;28;;C;0;;;;;THROCHA;2026-02-02-16.42.48.000000;;;;;JOBAUTOM;2026-03-05-17.40.19.000000;S;;;;14;900;;301,685;0;301,685;T;0;6621;;6363,45;6363,45;;;;;;;;;;;;;0;;;;;;;;5956;;;;;;;;;;;0;;;0;2026-02-09-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-02-00.00.00.000000;;17632;N;;;0;JOB CANCEL;Nota: 55551 - Desvinculado pelo cancelamento de pedidos via JOB;301,685;N;N;;
8421;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-19.02.15.000000;ALSOARES;2026-02-03-19.02.32.000000;RAQUINES;2026-02-04-00.00.00.000000;ALSOARES;2026-02-03-19.02.32.000000;S;;;;;15;;;;;T;;8262;;;;;;;;;;;;;;;;;;;;;;;;8372;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8486;15;C;6;3266;C;C;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;45;;C;0;;;;;JOBATIS;2026-02-04-08.57.54.000000;;;;;JOBAUTOM;2026-03-05-17.43.36.000000;S;;;;15;1;;1704;0;1704;T;0;8082;;6938,41;6938,41;;;;;;;;;;;;;0;;;;;;3266;;8437;;;;;;;;;;;0;;;0;2026-02-04-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-04-00.00.00.000000;;17632;N;;;0;;;1704;N;N;;
8506;15;C;3;10683;C;C;2026-02-04-00.00.00.000000;2026-02-10-00.00.00.000000;2026-02-19-00.00.00.000000;30;;C;0;;;;;WELUIS;2026-02-04-09.04.52.000000;;;;;JOBAUTOM;2026-03-05-17.43.38.000000;S;;;;15;900;;3492;0;3492;T;0;8161;;99205,38;99205,38;;;;;;;;;;;;;0;;;;;;;;8457;;;;;;;;;;;0;;;0;2026-02-10-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-04-00.00.00.000000;;17632;N;;;0;;;3492;N;N;;
8526;15;C;5;9605;E;A;2026-02-04-00.00.00.000000;2026-02-09-00.00.00.000000;2026-02-11-00.00.00.000000;28;;C;0;;;;;ANVIEIRA;2026-02-04-09.11.11.000000;;;ANVIEIRA;2026-02-04-00.00.00.000000;ANVIEIRA;2026-02-09-10.01.24.000000;S;;;;15;1;;200;200;0;T;0;8361;;2030;0;2030;;;;;;;;;;;;0;;;;;;;;8477;;;;;;;;;;;0;;;0;2026-02-04-00.00.00.000000;;;;N;N;;;;;;;;2026-02-04-00.00.00.000000;;1624;N;;;0;;;200;N;N;;
8546;16;L;2;8576;C;C;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;28;;C;0;;;;;DEIZABEL;2026-02-04-09.19.50.000000;;;DEIZABEL;2026-02-04-00.00.00.000000;JOBAUTOM;2026-03-05-17.43.38.000000;S;;;;16;900;;7160;0;7160;T;0;8321;;53112,6;53112,59;;;;;;;;;;;;;0;;;;;;;;8497;;;;;;;;;;;0;;;0;2026-02-04-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-04-00.00.00.000000;;17632;N;;;0;;;7160;N;N;;
8586;15;C;6;8147;C;C;2026-02-04-00.00.00.000000;2026-02-14-00.00.00.000000;2026-03-01-00.00.00.000000;28;;C;0;;;;;KEDOUGLA;2026-02-04-09.35.26.000000;;;;;JOBAUTOM;2026-03-09-01.36.21.000000;S;;;;15;900;;2676;0;2676;T;0;8382;;12742,32;12742,32;;;;;;;;;;;;;0;;;;;;;;8537;;;;;;;;;;;0;;;0;2026-02-14-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-04-00.00.00.000000;;18356;N;;;0;;;2676;N;N;;
8606;15;C;6;15134;C;A;2026-02-04-00.00.00.000000;2026-02-09-00.00.00.000000;2026-02-09-00.00.00.000000;28;;C;0;;;;;JOBATIS;2026-02-04-09.41.20.000000;;;;;JOBAUTOM;2026-03-05-17.43.39.000000;S;;;;15;1;;10025;1500;8525;T;0;8341;;28503,02;25208,43;3294,61;;;;;;;;;;;;0;;;;;;;;8557;;;;;;;;;;;0;;;0;2026-02-09-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-04-00.00.00.000000;;24966;N;;;0;;;10025;N;N;;
5805;6;C;1;15;T;A;2026-02-02-00.00.00.000000;2026-02-02-00.00.00.000000;;28;;C;0;5804;;;;RAQUINES;2026-02-02-15.01.15.000000;;;;;;2026-02-02-15.01.17.000000;S;;;;;15;;25540;11276;14164;P;0;;;0;0;;;;;;;;;;;;;;;;;;;;5804;5765;;;;;;;;;;;;;;0;2026-02-02-00.00.00.000000;;;;N;;;;;;;;;2026-02-02-00.00.00.000000;;5046;;;;;;;25540;N;N;;
4724;15;C;4;15441;C;A;2026-01-28-00.00.00.000000;2026-02-04-00.00.00.000000;2026-04-08-00.00.00.000000;30;;C;0;;;;;MAGE;2026-01-28-15.58.08.000000;;;MAGE;2026-01-28-00.00.00.000000;JOBAUTOMW;2026-04-15-12.35.47.000000;S;;;;15;1;;28800;9600;19200;T;0;5623;;188468,64;114726,47;0;;;;;;;;;;;;0;;;;;;;;4684;;;;;;;;;;;0;;;0;2026-02-04-00.00.00.000000;;;;N;N;;;;;0;;;2026-01-28-00.00.00.000000;;41901;N;;;0;;;28800;N;N;;
8626;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;28;;C;0;;;;;BRUNOMACI;2026-02-04-10.29.43.000000;BRUNOMACI;2026-02-04-10.30.08.000000;;;BRUNOMACI;2026-02-04-10.30.08.000000;S;;;;15;15;;;;;T;;;;;;;;;C;;;;;;;;;;;;;;;;;8577;;;N;N;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;298;N;;;0;;;;N;N;;
8627;17;C;9;15;T;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;28;;C;0;8626;;;;BRUNOMACI;2026-02-04-10.29.43.000000;;;;;;2026-02-04-10.29.44.000000;S;;;;;15;;4140;1260;2880;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;8626;8578;;;;;;;;;;;;;;0;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;5016;;;;;;;4140;N;N;;
5735;12;L;5;17048;C;C;2026-02-02-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-05-00.00.00.000000;30;;C;0;;;;;ANVIEIRA;2026-02-02-14.31.10.000000;;;;;JOBAUTOM;2026-03-05-17.39.45.000000;S;;;;12;1;;490;0;490;T;0;6481;;6435;6435;;;;;;;;;;;;;0;;;;;;;;5695;;;;;;;;;;;0;;;0;2026-02-02-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-02-00.00.00.000000;;17632;N;;;0;;;490;N;N;;
4575;13;L;8;14196;C;A;2026-01-27-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;30;;C;0;;;;;THROCHA;2026-01-27-10.51.00.000000;;;THROCHA;2026-01-27-00.00.00.000000;THROCHA;2026-01-27-10.51.05.000000;S;;;;13;900;;66;66;0;T;0;5525;;737,22;0;737,22;;;;;;;;;;;;0;;;;;;;;4535;;;;;;;;;;;0;;;0;2026-02-11-00.00.00.000000;;;;N;N;;;;;0;;;2026-01-27-00.00.00.000000;;312;N;;;0;;;66;N;N;;
7804;15;C;3;16995;E;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;35;;C;0;;;;;DAMARQUE;2026-02-03-16.52.08.000000;;;;;DAMARQUE;2026-02-03-16.52.09.000000;S;;;;15;900;;3024;3024;0;T;0;7822;;4448,64;0;4448,64;;;;;;;;;;;;0;;;;;;;;7766;;;;;;;;;;;0;;;0;2026-02-03-00.00.00.000000;;;;N;N;;;;;;;;2026-02-03-00.00.00.000000;;312;N;;;0;;;3024;N;N;;
8646;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;28;;C;0;;;;;BRUNOMACI;2026-02-04-10.56.14.000000;BRUNOMACI;2026-02-04-10.56.32.000000;;;BRUNOMACI;2026-02-04-10.56.32.000000;S;;;;15;15;;;;;T;;;;;;;;;C;;;;;;;;;;;;;;;;;8597;;;N;N;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;324;N;;;0;;;;N;N;;
8647;14;C;9;15;T;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;28;;C;0;8646;;;;BRUNOMACI;2026-02-04-10.56.14.000000;;;;;;2026-02-04-10.56.14.000000;S;;;;;15;;4032;2016;2016;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;8646;8598;;;;;;;;;;;;;;0;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;533;;;;;;;4032;N;N;;
8666;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;28;;C;0;;;;;BRUNOMACI;2026-02-04-11.22.07.000000;BRUNOMACI;2026-02-04-11.22.20.000000;;;BRUNOMACI;2026-02-04-11.22.20.000000;S;;;;15;15;;;;;T;;;;;;;;;C;;;;;;;;;;;;;;;;;8617;;;N;N;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;347;N;;;0;;;;N;N;;
8667;17;C;9;15;T;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;28;;C;0;8666;;;;BRUNOMACI;2026-02-04-11.22.07.000000;;;;;;2026-02-04-11.22.08.000000;S;;;;;15;;8886;3786;5100;T;0;;;0;0;;;;;;;;;;;;;;;;;;;;8666;8618;;;;;;;;;;;;;;0;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;5016;;;;;;;8886;N;N;;
8686;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-12.12.57.000000;ALSOARES;2026-02-04-12.14.29.000000;;;JOBAUTOM;2026-03-05-17.28.38.000000;S;;;;;15;;;;;T;;8461;;;;;;;;;;;;;;;;;;;;;;;;8637;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8687;1;C;9;15;T;P;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;8686;;;;ALSOARES;2026-02-04-12.12.57.000000;;;;;;2026-02-04-12.12.59.000000;S;;;;;15;;6551;4618;1933;T;0;8461;;20255,49;7909,34;213,12;;;;;;;;;;;;;;;;;;;8686;8638;;;;;;;;;;;;;;0;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;21263;;;;;;;6551;N;N;;
8566;15;C;3;16963;E;A;2026-02-09-00.00.00.000000;2026-02-09-00.00.00.000000;2026-02-13-00.00.00.000000;45;;C;0;;;;;DAMARQUE;2026-02-04-09.24.52.000000;;;;;DAMARQUE;2026-02-09-10.32.43.000000;S;;;;15;900;;840;840;0;T;0;8401;;4998,36;0;4998,36;;;;;;;;;;;;0;;;;;;;;8517;;;;;;;;;;;0;;;0;2026-02-04-00.00.00.000000;;;;N;N;;;;;;;;2026-02-04-00.00.00.000000;;114830;N;;;0;;;840;N;N;;
8688;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-12.12.57.000000;ALSOARES;2026-02-04-12.14.43.000000;;;ALSOARES;2026-02-04-12.14.43.000000;S;;;;;15;;;;;T;;8461;;;;;;;;;;;;;;;;;;;;;;;;8639;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8690;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-12.12.57.000000;ALSOARES;2026-02-04-12.15.15.000000;;;ALSOARES;2026-02-04-12.15.15.000000;S;;;;;15;;;;;T;;8461;;;;;;;;;;;;;;;;;;;;;;;;8641;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8691;3;C;9;15;T;P;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;8690;;;;ALSOARES;2026-02-04-12.12.57.000000;;;;;;2026-02-04-12.13.07.000000;S;;;;;15;;26657;16158;10499;T;0;8461;;98734,94;40893,64;3464,2;;;;;;;;;;;;;;;;;;;8690;8642;;;;;;;;;;;;;;0;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;15199;;;;;;;26657;N;N;;
8692;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-12.12.57.000000;ALSOARES;2026-02-04-12.15.53.000000;;;ALSOARES;2026-02-04-12.15.53.000000;S;;;;;15;;;;;T;;8461;;;;;;;;;;;;;;;;;;;;;;;;8643;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8696;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-12.12.57.000000;ALSOARES;2026-02-04-12.16.59.000000;;;ALSOARES;2026-02-04-12.16.59.000000;S;;;;;15;;;;;T;;8461;;;;;;;;;;;;;;;;;;;;;;;;8647;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8700;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-12.12.57.000000;ALSOARES;2026-02-04-12.18.03.000000;;;ALSOARES;2026-02-04-12.18.03.000000;S;;;;;15;;;;;T;;8461;;;;;;;;;;;;;;;;;;;;;;;;8651;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8702;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-12.12.57.000000;ALSOARES;2026-02-04-12.18.29.000000;;;ALSOARES;2026-02-04-12.18.29.000000;S;;;;;15;;;;;T;;8461;;;;;;;;;;;;;;;;;;;;;;;;8653;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8704;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-12.12.57.000000;ALSOARES;2026-02-04-12.19.08.000000;;;ALSOARES;2026-02-04-12.19.08.000000;S;;;;;15;;;;;T;;8461;;;;;;;;;;;;;;;;;;;;;;;;8655;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8706;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-12.12.57.000000;ALSOARES;2026-02-04-12.19.38.000000;;;ALSOARES;2026-02-04-12.19.38.000000;S;;;;;15;;;;;T;;8461;;;;;;;;;;;;;;;;;;;;;;;;8657;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8707;13;C;9;15;T;P;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;8706;;;;ALSOARES;2026-02-04-12.12.57.000000;;;;;;2026-02-04-12.13.46.000000;S;;;;;15;;18012;852;17160;T;0;8461;;70527,85;68013,43;2514,42;;;;;;;;;;;;;;;;;;;8706;8658;;;;;;;;;;;;;;0;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;4891;;;;;;;18012;N;N;;
8708;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-12.12.57.000000;ALSOARES;2026-02-04-12.20.14.000000;;;ALSOARES;2026-02-04-12.20.14.000000;S;;;;;15;;;;;T;;8461;;;;;;;;;;;;;;;;;;;;;;;;8659;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8709;14;C;9;15;T;P;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;8708;;;;ALSOARES;2026-02-04-12.12.57.000000;;;;;;2026-02-04-12.13.51.000000;S;;;;;15;;9001;5916;3085;T;0;8461;;32070,27;7833,01;6512,88;;;;;;;;;;;;;;;;;;;8708;8660;;;;;;;;;;;;;;0;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;24963;;;;;;;9001;N;N;;
8710;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-12.12.57.000000;ALSOARES;2026-02-04-12.20.40.000000;;;ALSOARES;2026-02-04-12.20.40.000000;S;;;;;15;;;;;T;;8461;;;;;;;;;;;;;;;;;;;;;;;;8661;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8746;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-13.40.38.000000;ALSOARES;2026-02-04-13.40.50.000000;;;ALSOARES;2026-02-04-13.40.50.000000;S;;;;;15;;;;;T;;8441;;;;;;;;;;;;;;;;;;;;;;;;8697;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8748;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-13.40.38.000000;ALSOARES;2026-02-04-13.40.55.000000;;;ALSOARES;2026-02-04-13.40.55.000000;S;;;;;15;;;;;T;;8441;;;;;;;;;;;;;;;;;;;;;;;;8699;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8750;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-13.40.38.000000;ALSOARES;2026-02-04-13.40.55.000000;;;ALSOARES;2026-02-04-13.40.55.000000;S;;;;;15;;;;;T;;8441;;;;;;;;;;;;;;;;;;;;;;;;8701;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8751;3;C;9;15;T;P;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;8750;;;;ALSOARES;2026-02-04-13.40.38.000000;;;;;;2026-02-04-13.40.39.000000;S;;;;;15;;1152;696;456;T;0;8441;;1767,96;1404,96;0;;;;;;;;;;;;;;;;;;;8750;8702;;;;;;;;;;;;;;0;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;21954;;;;;;;1152;N;N;;
8752;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-13.40.38.000000;ALSOARES;2026-02-04-13.40.56.000000;;;ALSOARES;2026-02-04-13.40.56.000000;S;;;;;15;;;;;T;;8441;;;;;;;;;;;;;;;;;;;;;;;;8703;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8753;4;C;9;15;T;P;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;8752;;;;ALSOARES;2026-02-04-13.40.38.000000;;;;;;2026-02-04-13.40.39.000000;S;;;;;15;;331;204;127;T;0;8441;;782,69;190,25;592,44;;;;;;;;;;;;;;;;;;;8752;8704;;;;;;;;;;;;;;0;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;3640;;;;;;;331;N;N;;
8754;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-13.40.38.000000;ALSOARES;2026-02-04-13.40.57.000000;;;ALSOARES;2026-02-04-13.40.57.000000;S;;;;;15;;;;;T;;8441;;;;;;;;;;;;;;;;;;;;;;;;8705;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
8756;15;C;9;15;X;A;2026-02-04-00.00.00.000000;2026-02-04-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-04-13.40.38.000000;ALSOARES;2026-02-04-13.40.57.000000;;;ALSOARES;2026-02-04-13.40.57.000000;S;;;;;15;;;;;T;;8441;;;;;;;;;;;;;;;;;;;;;;;;8707;;;;;;;;;;;;;;;2026-02-04-00.00.00.000000;;;;N;;;;;;;;;2026-02-04-00.00.00.000000;;349;;;;;;;;N;N;;
