SEQFAMILIA;SEQMARCA;FAMILIA;PESAVEL;INDISENTOPIS;INDICEFORMBASEIPI;ALIQUOTAIPI;PMTDECIMAL;PMTMULTIPLICACAO;INDVASILHAME;SEQVASILHAME;ARQUIVOFIGURA;DTAHORINCLUSAO;USUARIOINCLUSAO;DTAHORALTERACAO;USUARIOALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;INDCALCIPISAIDA;PERBASEIPI;PERISENTOIPI;PEROUTROIPI;PERALIQUOTAIPI;VLRIPIPAUTA;INDTRIBPISCOFINS;INDCONTROLEVDA;INDGENERICO;INDPRECOMONITORADO;INDSTPISCOFINS;INDUSALOTEESTOQUE;INDISENTODEBPISCOFINS;INDCONFAZ;INDALIQZPISCOFINS;INDPERMCONVENIO;OBSEMERGENCIAL;CODTIPI;INDCOMPLVLRIMP;INDMONOPISCOFINS;TIPORECEITA;CODSERVICO;INDDIGCHECKOUT;CODSEFAZCOMBLUB;INDEXIGLICENCA;CODNBMSH;COMPCESTABASICA;PAPELIMUNE;INDUSAFIGURA;INDSIMILAR;INDRECEITA;INDRECEITACOR;SEQFAMILIATMP;SITUACAONFPIS;SITUACAONFCOFINS;INDISENTOSUFRAMA;PERBASEPIS;PERBASECOFINS;INDINCONSISTANVISA;NROBASEEXPORTACAO;NROEMPRESAABASTEC;ATUALIZNCMIPI;INDMEDICAMENTO;INDETICO;ALIQPADRAOICMS;CODNATREC;SITUACAONFPISSAI;SITUACAONFCOFINSSAI;INDISENTOTSA;SEQNATREC;INDACEITAVENDAFRAC;SEQCERTIFICADO;TEXTONFCOMPLEMCERTIF;ATUALIZANCMIMPIMPORT;PERIMPOSTOIMPORT;PERREDIMPOSTOIMPORT;PERREDBASEIPIENT;INDMEDCONTROLADO;LISTAMEDCONTROLADO;CODMEDCONTROLADO;SUBITEMCODSERVICO;INDBEBIDAALCOOLICA;CODISENTAGIARS;CODOUTRASGIARS;SEQINFCONSERVDOMEST;INDETIQUETAANTIFURTO;SITPISCOFINSSIMPLES;INDEXIGEREQUISICAO;SITUACAONFIPI;SITUACAONFIPISAI;NRODIAGARANTIA;INDTIPORECEITA;INDANTIMICROBIANO;DTAHORALTERACARGAPDV;INDUSOPROLONGADO;UNIDADEMEDIDAMED;INDFARMACIAPOPULAR;ALIQPADRAOICMSPROTEGE;INDESCRITOUTROSEI;QTDPARCELAETIQUETA;NRODIASGARANTIAFAB;TIPOMODALGARANTIA;CODPRODDACAL;CODNVE;DTAHORINCLUSAOMSGCONT;USUARIOINCLUSAOMSGCONT;LEITURAMSGCONT;SEQTIPOFAMILIA;SEQMARCAFAMILIA;SEQCOMPLEMENTOFAMILIA;SEQGRAMATURAFAMILIA;INDPERMSUSPPISCOFINS;INDEXIGELOTE;CLASSEENQUADRAMENTOIPI;CODIGOSELOIPI;CODIGOENQUADRAMENTOIPI;GIARSTIPO;GIARSCODIGO;GIARSESPECIFICACAO;LITROSTABIPIPISCOFINS;CODGIACREDITOPRESUMIDO;CODGIATRANSFERENCIA;CODGIARECEBIMENTO;CODGIAOUTROSCREDITOS;CODGIAOUTROSDEBITOS;QTDMAXTRANSFLOCAL;CODCEST;PERCADICPRECOSETOR;EXIGEDTAVENCCONF;INDFAMTIPOEMBALAGEM;NROCODDCB;DESCDCB;APRESENTCONC;CHECAPESO;INDCADASTROATIVO;CODNBMSHAPROVACAO;INDENVIAQTDMAXTRANSPNFE;QTDMAXPERMNFE;CODISENTAGIARSINTEREST;CODOUTRASGIARSINTEREST;TIPOCALCTCIF;PERREDTCIF;VLRLIMTCIF;INDIMEI;INDEMITERELCALCIPIEQUIPIND;NROSERVREINF;DESCENCARTE;TIPOEVENTO;TIPOREPASSE;DESCRICAORECURSO;INDMATERIALAPOIO;SITUACAONFPISAUX;SITUACAONFCOFINSAUX;SITUACAONFIPIAUX;ALIQUOTAIPIAUX;CODCESTAUX;CODNATRECAUX;DTAALTERAIMPOSTOFAM;PERTRIBUTADOINT;SITUACAONFPISSAIAUX;SITUACAONFCOFINSSAIAUX;SITUACAONFIPISAIAUX;SEQNATRECAUX;CODNBMSHAUX;OBSENCARTE;INDALTERAIMPOSTO;INDEXIGEMAPA;SEQFAMILIAIMPORTACAOERP;INDUSAPESODRENADO;INDPERMITELERPESOPDV;TIPOCADASTRO;CODTIPMERCADORIA;INDDEDUZICMSDESONERADO;NROBASEEXPORTACAOERP;INDCONFIGTRIBUFDEVFORN;CODDIRBI
756;159;OLEO COCO NUTRISANTI 200ML;N;;100;0;N;S;N;;;2024-10-25-15.31.01.000000;LUSENA;2026-06-22-10.47.39.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;15131100;;;;N;N;;;73;73;;;;;5614195;;;;;;125;06;06;;295;;;;;0;;;;;;;;601;;;;N;;;;;;;2024-10-25-15.31.02.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1707500;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;N;M;;C;0;;
770;188;OLEO OLIVIA COMPOSTO TRAD PT 500ML;N;;100;0;N;S;N;;;2024-10-25-16.57.59.000000;LUSENA;2026-01-31-08.34.56.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;15179010;;;;N;N;;;50;50;;;;;5614195;;;;;;;01;01;;;;;;;0;;;;;;;;601;;;;N;;;;;;;2024-10-25-17.01.30.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1707400;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;S;M;;C;0;;
2661;496;SAL REFINADO CISNE 1KG;N;;100;0;N;S;N;;;2024-12-30-13.51.20.000000;MYGOMES;2026-05-14-14.15.32.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;25010020;;;;N;N;;;50;50;;;;;5614195;;;;;;;01;01;;;;;;;0;;;;;;;;601;;;;N;;;;;;;2024-12-30-13.51.20.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;S;M;;C;0;;
2609;184;SAL ROSA EQUIL SAUDAVEL TEMPER 250G;N;;100;0;N;S;N;;;2024-12-28-10.52.23.000000;LUSENA;2026-06-26-09.28.27.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;21039021;S;;;N;N;;;50;50;;;;;5614195;;;;;;;01;01;;;;;;;0;;;;;;;;601;;;;N;;;;;;;2024-12-28-11.03.22.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;S;M;;C;0;;
2652;111;SAL GROSSO CBS 1KG;N;;100;0;N;S;N;;;2024-12-30-11.02.10.000000;MYGOMES;2026-02-06-09.40.45.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;25010090;;;;N;N;;;50;50;;;;;5614195;;;;;;;01;01;;;;;;;0;;;;;;;;601;;;;N;;;;;;;2024-12-30-11.02.10.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;S;M;;C;0;;
1941;191;FARINHA MILHO SINHA 1KG GROSSA;N;;100;0;N;S;N;;;2024-12-13-09.09.42.000000;MYGOMES;2026-01-06-07.36.02.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;11041900;;;;N;N;;;73;73;;;;;5614195;;;;;;108;06;06;;160;;;;;0;;;;;;;;601;;;;N;;;;;;;2024-12-13-09.09.42.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;S;M;;C;0;;
11576;;CAFE VAC BOM JESUS 250G;N;N;100;0;N;S;N;;;;;2025-12-23-11.42.14.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;09012100;;;;N;N;;24314;73;73;;;;;5614195;;S;;;;123;06;06;N;293;;;;;;;;;;;;;601;;;N;;;;;;;;2025-06-19-22.19.51.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1709600;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
11582;;CAFE VAC DIA EXT FORT 500G;N;N;100;0;N;S;N;;;;;2025-12-23-11.42.15.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;09012100;;;;N;N;;24320;73;73;;;;;5614195;;S;;;;123;06;06;N;293;;;;;;;;;;;;;601;;;N;;;;;;;;2025-06-19-22.19.51.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1709600;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
63375;;CONS CALCA MANUT AZL ROYAL G;N;;100;0;N;S;N;;;2026-07-23-09.53.02.000000;IGORNAT;2026-07-23-10.55.34.000000;DAGUBERT;S;;;;;;;;I;;;;;;;;;N;;;;;1;;N;;;62034200;;;;N;N;;;50;50;;;;;5555275;;;;;;;01;01;;;;;;;0;;;;;;;;;;;;N;;;;;;;2026-07-23-10.18.51.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;N;M;;C;0;;
63376;;CONS CALCA MANUTENCAO AZL ROYAL M;N;;100;0;N;S;N;;;2026-07-23-10.01.03.000000;IGORNAT;2026-07-23-14.44.46.000000;BRUNAMAR;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;62034200;;;;N;N;;;50;50;;;;;5555583;;;;;;;01;01;;;;;;;0;;;;;;;;;;;;N;;;;;;;2026-07-23-10.01.03.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;S;M;;C;0;;
63377;;CONS GEL 4P 470L 220V MFRIO;N;;100;0;N;N;N;;;2026-07-23-10.38.15.000000;IGORNAT;2026-07-23-11.00.17.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;;;;84185090;;;;N;N;;;98;98;;;;;5614195;;;;;;;49;49;;;;;;;0;;;;;;;;18;;;;N;;;;;;;2026-07-23-10.38.22.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;S;M;;C;0;;
63379;;INAT CONSFITA ADESIVA 12X50M TRANSP;N;;100;9,75;N;S;N;;;2026-07-23-11.18.49.000000;IGORNAT;2026-07-23-14.44.46.000000;BRUNAMAR;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;39191010;;;;N;N;;;50;50;;;;;5555583;;;;;;;01;01;;;;;;;0;;;;;;;;;;;;N;;;;;;;2026-07-23-11.27.54.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;S;M;;C;0;;
2423;201;SALG FANDANGOS 35G PRESUNTO;N;;100;0;N;S;N;;;2024-12-23-14.17.34.000000;MYGOMES;2026-02-13-16.26.21.000000;LUSENA;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;19041000;;;;N;N;;;50;50;;;;;5590275;;;;;;;01;01;;;;;;;0;;;;;;;;;;;;N;;;;;;;2024-12-23-14.17.34.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1703000;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;N;M;;C;0;;
3289;875;BOLO NUTRELLA ANA MARIA 70G;N;;100;0;N;S;N;;;;;2026-02-14-12.00.51.000000;DEIZABEL;S;;;;;;0;;I;;;;;;;;;;;;;;1;;S;;;19059090;;;;N;N;;9679;50;50;;;;;5590275;;N;;;;;01;01;N;;;;;;;;;;;;;;;;;N;;;;;;;;2025-11-24-11.31.47.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1706200;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23185;;CD ELSEVE LOREAL HIDRAMA CAB 200ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.32.40.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35887;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.24.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23199;;CD PALM ILUM VERMS 350ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.32.54.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35901;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.36.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23227;;CD TRESEMME PROT TERMICA 400ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.33.35.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35929;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.39.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23183;;CD ELSEVE COLORVIVE RENO 400ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.32.38.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35885;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.39.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23180;;CD DOVE RECONS PONTAS DUPLAS 200ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.32.35.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35882;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.41.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23218;;CD SEDA POS ALISAMENTO QUIMI 325ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.33.21.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35920;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.41.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23206;;CD PANTENE 3MM HIDRATACAO 170ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.33.03.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35908;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.46.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23179;;CD DOVE POS PROGRESSIVA 200ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.32.34.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35881;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.49.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23221;;CD T.ANJINHOS CAB ESCUROS 200ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.33.25.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35923;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.49.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23203;;CD PALM VITAMINA B 170ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.32.59.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35905;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.51.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23232;;CD VINI LADY PROT INTENSA 380G;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.33.44.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35934;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.51.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23222;;CD TRESEMME COR QUERATINA 400ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.33.27.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35924;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.55.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
24879;1683;KIT SH CD DETOX CAPILAR 400ML;N;N;100;4,55;N;S;N;;;;;2026-02-26-11.10.39.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;37581;70;70;;;;;5614195;;N;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;N;;;;;;;2026-02-26-11.09.04.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;M;;;0;;
24882;;KIT SH+CD SIAGE EUDORA LISO INTENS;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.47.41.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;37584;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.27.58.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
23201;;CD PALM NAT PERFECT LONG 350ML;N;N;100;4,55;N;S;N;;;;;2025-08-08-08.32.57.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;33059000;;;;N;N;;35903;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-21-23.28.02.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
5243;529;PROT DIARIO ALWAYS LV80 PG60 REG;N;;100;0;N;S;N;;;;;2026-01-29-10.10.50.000000;JOB_ETCCOM;S;;;;;;0;;I;;;;;;;;;;;;;;1;;S;;;96190000;;;;N;N;;11636;50;50;;;;;5614195;;N;;;;;01;01;N;;;;;;;;;;;;;;;429;;N;;;;;;;;2025-04-26-17.37.56.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2005000;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
5245;767;PROT DIARIO C/ABAS INTIMUS15UN CONT;N;;100;0;N;S;N;;;;;2025-07-21-14.42.38.000000;JOB_ETCCOM;;;;;;;0;;I;;;;;;;;;;;;;;1;;S;;;96190000;;;;N;N;;11638;50;50;;;;;5614195;;S;;;;;01;01;N;;;;;;;;;;;;;;;429;;N;;;;;;;;2025-04-26-17.37.56.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2005000;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
4069;631;ESC DENTAL COLGATE 360 LV2 PG1;N;;100;0;N;S;N;;;;;2025-07-17-13.47.47.000000;JOB_ETCCOM;;;;;;;0;;I;;;;;;;;;;;;;;1;;S;;;96032100;;;;N;N;;10460;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-04-26-17.37.45.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2005800;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
4098;881;ESC DENTAL ORAL-B 1.2.3 CLASSIC;N;;100;0;N;S;N;;;;;2025-07-17-13.47.55.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;96032100;;;;N;N;;10489;70;70;;;;;5614195;;S;;;;2;04;04;N;426;;;;;;;;;;;;;;429;;N;;;;;;;;2025-04-26-17.37.54.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2005800;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
63516;;CONS LUVA PROC TAM G;N;;100;0;N;S;N;;;2026-07-27-16.36.26.000000;IGORNAT;2026-07-28-09.37.06.000000;LUCIFA;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;39262000;;;;N;N;;;50;50;;;;;5565067;;;;;;;01;01;;;;;;;0;;;;;;;;;;;;N;;;;;;;2026-07-27-16.39.26.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;S;M;;C;0;;
18316;;INAT SEM FELTRIN ACELGA BCA LYON;N;N;100;0;N;S;N;;;;;2026-08-17-08.09.05.000000;LUSENA;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;12099100;;;;N;N;;31054;73;73;;;;;5600475;;S;;;;103;06;06;N;155;;;;;;;;;;;;;;;;N;;;;;;;;2026-08-17-08.09.08.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
63650;;LIMP M USO YPE 500ML ARABE;N;;100;3,25;N;S;N;;;2026-07-31-08.33.24.000000;CVELOSO;2026-08-17-14.59.22.000000;CVELOSO;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;34025000;;;;N;N;;;50;50;;;;;5601085;;;;;;;01;01;;;;;;;0;;;;;;;;;;;;N;;;;;;;2026-08-17-14.58.49.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1100700;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;N;M;;C;0;;
63651;;FRALDA POM POM CLASSICA JUMBO G20;N;;100;0;N;S;N;;;2026-07-31-08.56.00.000000;CVELOSO;2026-08-03-07.18.02.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;96190000;;;;N;N;;;50;50;;;;;5614195;;;;;;;01;01;;;;;;;0;;;;;;;;;429;;;N;;;;;;;2026-07-31-08.56.00.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2004800;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;N;M;;C;0;;
63652;;FRALDA POM POM TOTAL SEC JUMBO M22;N;;100;0;N;S;N;;;2026-07-31-08.59.40.000000;CVELOSO;2026-08-03-07.18.03.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;96190000;;;;N;N;;;50;50;;;;;5614195;;;;;;;01;01;;;;;;;0;;;;;;;;;429;;;N;;;;;;;2026-07-31-08.59.40.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2004800;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;N;M;;C;0;;
63653;;FRALDA POM POM CLASSICA JUMBO P24;N;;100;0;N;S;N;;;2026-07-31-09.02.42.000000;CVELOSO;2026-08-03-07.18.03.000000;JOB_ETCCOM;S;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;96190000;;;;N;N;;;50;50;;;;;5614195;;;;;;;01;01;;;;;;;0;;;;;;;;;429;;;N;;;;;;;2026-07-31-09.09.48.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2004800;;;;;;;S;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;N;N;M;;C;0;;
2893;72;AGUA COCO DUCOCO TP 1L;N;;100;0;N;S;N;;;;;2026-06-26-11.16.13.000000;LUCIFA;S;;;;;;0;;I;;;;;;;;;;;;;;1;;S;;;20098990;;;;N;N;;9283;50;50;;;;;5510439;;N;;;;;01;01;N;;;;;;;;;;;;;;;;;N;N;;;;;;;2025-10-27-15.42.29.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1701100;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
9185;;ALIC CUTICULA+ESPAT DUPLEX MUNDIAL;N;N;100;6,5;N;S;N;;;;;2025-07-17-15.16.25.000000;JOB_ETCCOM;;;;;;;;;I;;;;;;;;;;;;;;1;;S;;;82142000;;;;N;N;;21923;50;50;;;;;5614195;;S;;;;;01;01;N;;;;;;;;;;;;;;;429;;N;;;;;;;;2025-06-19-22.20.35.000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2005500;;;;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M;;;0;;
