CODACESSONUM;CGCFORNEC;TIPCODIGO;SEQFAMILIA;QTDEMBALAGEM;SEQPRODUTO;INDUTILVENDA;INDREPLICACAO;INDGEROUREPLICACAO;CODACESSO;INDUTILWMS;INDPREFEDI;INDEANTRIBNFE;DTAHORALTERACARGAPDV;USUARIOALTERACAO;DTAINIUTILCODTRANS;DTAFINALUTILCODTRANS;INDUTILNFE;INDABCPREFERENCIAL;INDGTINFABPROPRIA;MULTEQPEMB;MULTEQPEMBALAGEM;DATAHORAALTERACAO;NROBASEEXPORTACAOERP;CGCFORNEC_BKP
3126023;0;I;19056;1;25258;N;;;3126023;N;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
7896901600844;0;E;19057;1;25263;S;;;7896901600844;S;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
3127275;0;I;19057;1;25263;N;;;3127275;N;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
7896901600851;0;E;19057;1;25264;S;;;7896901600851;S;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
3127602;0;I;19057;1;25264;N;;;3127602;N;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
7896901600868;0;E;19057;1;25265;S;;;7896901600868;S;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
3127277;0;I;19057;1;25265;N;;;3127277;N;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
7896901634511;0;E;19058;1;25268;S;;;7896901634511;S;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
3127465;0;I;19058;1;25268;N;;;3127465;N;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
7896901635396;0;E;19058;1;25272;S;;;7896901635396;S;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
3127384;0;I;19058;1;25272;N;;;3127384;N;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
7896901635624;0;E;19058;1;25278;S;;;7896901635624;S;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
3127309;0;I;19058;1;25278;N;;;3127309;N;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
7896901635198;0;E;19058;1;25282;S;;;7896901635198;S;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
3127372;0;I;19058;1;25282;N;;;3127372;N;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
7896901634542;0;E;19058;1;25292;S;;;7896901634542;S;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
3127468;0;I;19058;1;25292;N;;;3127468;N;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
3127352;0;I;19058;1;25297;N;;;3127352;N;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
3127469;0;I;19058;1;25300;N;;;3127469;N;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
7896901635440;0;E;19058;1;25312;S;;;7896901635440;S;N;;2025-06-20-11.20.43.000000;;;;S;;;;;2025-06-20-11.20.43.000000;;0
3127322;0;I;19058;1;25318;N;;;3127322;N;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
3127472;0;I;19058;1;25324;N;;;3127472;N;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
3127328;0;I;19058;1;25326;N;;;3127328;N;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
7896523101477;0;E;19055;1;25234;S;;;7896523101477;S;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
7896523107462;0;E;19056;1;25236;S;;;7896523107462;S;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
3126051;0;I;19056;1;25237;N;;;3126051;N;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
3125992;0;I;19056;1;25248;N;;;3125992;N;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
7896523107332;0;E;19056;1;25254;S;;;7896523107332;S;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
3126034;0;I;19056;1;25261;N;;;3126034;N;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
7896523107455;0;E;19056;1;25262;S;;;7896523107455;S;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
3127466;0;I;19058;1;25276;N;;;3127466;N;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
7896901635075;0;E;19058;1;25281;S;;;7896901635075;S;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
3127284;0;I;19058;1;25285;N;;;3127284;N;N;;2025-06-20-11.20.44.000000;;;;S;;;;;2025-06-20-11.20.44.000000;;0
7896901635082;0;E;19058;1;25289;S;;;7896901635082;S;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
3127355;0;I;19058;1;25305;N;;;3127355;N;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
3127291;0;I;19058;1;25309;N;;;3127291;N;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
3127321;0;I;19058;1;25310;N;;;3127321;N;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
3127471;0;I;19058;1;25316;N;;;3127471;N;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
3126022;0;I;19055;1;25232;N;;;3126022;N;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
7896523107288;0;E;19056;1;25240;S;;;7896523107288;S;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
3126058;0;I;19056;1;25243;N;;;3126058;N;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
7896523107417;0;E;19056;1;25250;S;;;7896523107417;S;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
3126016;0;I;19056;1;25256;N;;;3126016;N;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
7896523107448;0;E;19056;1;25259;S;;;7896523107448;S;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
3127311;0;I;19058;1;25286;N;;;3127311;N;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
7896901635419;0;E;19058;1;25288;S;;;7896901635419;S;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
3127286;0;I;19058;1;25293;N;;;3127286;N;N;;2025-06-20-11.20.45.000000;;;;S;;;;;2025-06-20-11.20.45.000000;;0
3127479;0;I;19058;1;25303;N;;;3127479;N;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
3127470;0;I;19058;1;25308;N;;;3127470;N;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
3127357;0;I;19058;1;25313;N;;;3127357;N;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
3127294;0;I;19058;1;25317;N;;;3127294;N;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
7896523101453;0;E;19055;1;25231;S;;;7896523101453;S;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
3126059;0;I;19056;1;25244;N;;;3126059;N;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
7896523107516;0;E;19056;1;25249;S;;;7896523107516;S;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
3126027;0;I;19056;1;25260;N;;;3126027;N;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
7896901635617;0;E;19058;1;25270;S;;;7896901635617;S;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
3127476;0;I;19058;1;25279;N;;;3127476;N;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
7896901634429;0;E;19058;1;25283;S;;;7896901634429;S;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
3127338;0;I;19058;1;25291;N;;;3127338;N;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
3127314;0;I;19058;1;25294;N;;;3127314;N;N;;2025-06-20-11.20.46.000000;;;;S;;;;;2025-06-20-11.20.46.000000;;0
7896901635242;0;E;19058;1;25322;S;;;7896901635242;S;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
3127482;0;I;19058;1;25327;N;;;3127482;N;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
3126000;0;I;19056;1;25251;N;;;3126000;N;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
3127280;0;I;19058;1;25269;N;;;3127280;N;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
3127335;0;I;19058;1;25275;N;;;3127335;N;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
3127282;0;I;19058;1;25277;N;;;3127282;N;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
3127374;0;I;19058;1;25290;N;;;3127374;N;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
3127390;0;I;19058;1;25304;N;;;3127390;N;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
3127377;0;I;19058;1;25306;N;;;3127377;N;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
7896901634450;0;E;19058;1;25307;S;;;7896901634450;S;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
3127480;0;I;19058;1;25311;N;;;3127480;N;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
3127392;0;I;19058;1;25315;N;;;3127392;N;N;;2025-06-20-11.20.47.000000;;;;S;;;;;2025-06-20-11.20.47.000000;;0
3127403;0;I;19058;1;25328;N;;;3127403;N;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
3126053;0;I;19056;1;25238;N;;;3126053;N;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
3126054;0;I;19056;1;25239;N;;;3126054;N;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
3125987;0;I;19056;1;25247;N;;;3125987;N;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
7896523107424;0;E;19056;1;25253;S;;;7896523107424;S;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
3126008;0;I;19056;1;25253;N;;;3126008;N;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
7896523107349;0;E;19056;1;25257;S;;;7896523107349;S;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
3126019;0;I;19056;1;25257;N;;;3126019;N;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
7896901634627;0;E;19058;1;25271;S;;;7896901634627;S;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
3127475;0;I;19058;1;25271;N;;;3127475;N;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
7896901635181;0;E;19058;1;25274;S;;;7896901635181;S;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
3127371;0;I;19058;1;25274;N;;;3127371;N;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
7896901634658;0;E;19058;1;25295;S;;;7896901634658;S;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
3127478;0;I;19058;1;25295;N;;;3127478;N;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
7896901635549;0;E;19058;1;25301;S;;;7896901635549;S;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
3127288;0;I;19058;1;25301;N;;;3127288;N;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
7896901635457;0;E;19058;1;25320;S;;;7896901635457;S;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
3127402;0;I;19058;1;25320;N;;;3127402;N;N;;2025-06-20-11.20.48.000000;;;;S;;;;;2025-06-20-11.20.48.000000;;0
7896901635143;0;E;19058;1;25337;S;;;7896901635143;S;N;;2025-06-20-11.20.52.000000;;;;S;;;;;2025-06-20-11.20.52.000000;;0
7891175008068;0;E;19059;1;25352;S;;;7891175008068;S;N;;2025-06-20-11.20.52.000000;;;;S;;;;;2025-06-20-11.20.52.000000;;0
32317;0;I;19059;1;25352;N;;;0032317;N;N;;2025-06-20-11.20.52.000000;;;;S;;;;;2025-06-20-11.20.52.000000;;0
7891175007740;0;E;19059;1;25355;S;;;7891175007740;S;N;;2025-06-20-11.20.52.000000;;;;S;;;;;2025-06-20-11.20.52.000000;;0
32311;0;I;19059;1;25355;N;;;0032311;N;N;;2025-06-20-11.20.52.000000;;;;S;;;;;2025-06-20-11.20.52.000000;;0
7898554140340;0;E;19062;1;25365;S;;;7898554140340;S;N;;2025-06-20-11.20.52.000000;;;;S;;;;;2025-06-20-11.20.52.000000;;0
3109823;0;I;19062;1;25365;N;;;3109823;N;N;;2025-06-20-11.20.52.000000;;;;S;;;;;2025-06-20-11.20.52.000000;;0
1002592;0;I;19064;1;25367;N;;;1002592;N;N;;2025-06-20-11.20.52.000000;;;;S;;;;;2025-06-20-11.20.52.000000;;0
7908281356546;0;E;19067;1;25370;S;;;7908281356546;S;N;;2025-06-20-11.20.52.000000;;;;S;;;;;2025-06-20-11.20.52.000000;;0
1002448;0;I;19067;1;25370;N;;;1002448;N;N;;2025-06-20-11.20.52.000000;;;;S;;;;;2025-06-20-11.20.52.000000;;0
7896366491582;0;E;19069;1;25373;S;;;7896366491582;S;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
9944497;0;I;19069;1;25373;N;;;9944497;N;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
7908076214044;0;E;19070;1;25376;S;;;7908076214044;S;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
7896901606501;0;E;19071;1;25377;S;;;7896901606501;S;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
1001379;0;I;19071;1;25377;N;;;1001379;N;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
7891175234214;0;E;19078;1;25387;S;;;7891175234214;S;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
63777;0;I;19078;1;25387;N;;;0063777;N;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
7896366407828;0;E;19082;1;25392;S;;;7896366407828;S;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
113968;0;I;19082;1;25392;N;;;0113968;N;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
7896366419746;0;E;19085;1;25410;S;;;7896366419746;S;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
1020073;0;I;19085;1;25410;N;;;1020073;N;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
7899170990012;0;E;19097;1;25426;S;;;7899170990012;S;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
7899170990036;0;E;19098;1;25427;S;;;7899170990036;S;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
7899170990043;0;E;19099;1;25428;S;;;7899170990043;S;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
21978;0;I;19099;1;25428;N;;;0021978;N;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
7896901635266;0;E;19058;1;25338;S;;;7896901635266;S;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
3127381;0;I;19058;1;25338;N;;;3127381;N;N;;2025-06-20-11.20.53.000000;;;;S;;;;;2025-06-20-11.20.53.000000;;0
7896901634498;0;E;19058;1;25339;S;;;7896901634498;S;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
3127464;0;I;19058;1;25339;N;;;3127464;N;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
7891175007627;0;E;19059;1;25358;S;;;7891175007627;S;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
32304;0;I;19059;1;25358;N;;;0032304;N;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
7899895730504;0;E;19060;1;25361;S;;;7899895730504;S;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
3124948;0;I;19060;1;25361;N;;;3124948;N;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
1019102;0;I;19072;1;25379;N;;;1019102;N;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
7896366401826;0;E;19083;1;25399;S;;;7896366401826;S;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
1016216;0;I;19083;1;25399;N;;;1016216;N;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
113965;0;I;19084;1;25403;N;;;0113965;N;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
7896366440177;0;E;19084;1;25406;S;;;7896366440177;S;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
7896366418305;0;E;19085;1;25407;S;S;;7896366418305;S;N;;2026-05-15-09.22.58.000000;CVELOSO;;;S;;;;;2026-05-15-09.22.58.000000;0;0
1020068;0;I;19085;1;25407;N;;;1020068;N;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
1007348;0;I;19088;1;25416;N;;;1007348;N;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
7804321028292;0;E;19092;1;25421;S;;;7804321028292;S;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
3127297;0;I;19058;1;25333;N;;;3127297;N;N;;2025-06-20-11.20.54.000000;;;;S;;;;;2025-06-20-11.20.54.000000;;0
7896901635594;0;E;19058;1;25341;S;;;7896901635594;S;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
3127484;0;I;19058;1;25343;N;;;3127484;N;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
13184;0;I;19059;1;25347;N;;;0013184;N;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
32297;0;I;19059;1;25349;N;;;0032297;N;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
32320;0;I;19059;1;25354;N;;;0032320;N;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
7899743869066;0;E;19060;1;25360;S;;;7899743869066;S;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
1016202;0;I;19061;1;25363;N;;;1016202;N;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
7896366490677;0;E;19068;1;25371;S;;;7896366490677;S;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
3126643;0;I;19074;1;25382;N;;;3126643;N;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
7898709881098;0;E;19076;1;25385;S;;;7898709881098;S;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
7891175277280;0;E;19077;1;25386;S;;;7891175277280;S;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
8001279;0;I;19081;1;25391;N;;;8001279;N;N;;2025-06-20-11.20.55.000000;;;;S;;;;;2025-06-20-11.20.55.000000;;0
7896366407972;0;E;19082;1;25397;S;;;7896366407972;S;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
114007;0;I;19084;1;25404;N;;;0114007;N;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
114022;0;I;19086;1;25412;N;;;0114022;N;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
7896901635259;0;E;19058;1;25330;S;;;7896901635259;S;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
3127404;0;I;19058;1;25336;N;;;3127404;N;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
3127331;0;I;19058;1;25342;N;;;3127331;N;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
7896901635150;0;E;19058;1;25345;S;;;7896901635150;S;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
32316;0;I;19059;1;25350;N;;;0032316;N;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
7891175007528;0;E;19059;1;25351;S;;;7891175007528;S;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
7898512678205;0;E;19063;1;25366;S;;;7898512678205;S;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
7896366495580;0;E;19069;1;25372;S;;;7896366495580;S;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
9944510;0;I;19069;1;25372;N;;;9944510;N;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
7896080200613;0;E;19075;1;25383;S;;;7896080200613;S;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
3126628;0;I;19075;1;25383;N;;;3126628;N;N;;2025-06-20-11.20.56.000000;;;;S;;;;;2025-06-20-11.20.56.000000;;0
7896366407811;0;E;19082;1;25393;S;;;7896366407811;S;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
113967;0;I;19082;1;25393;N;;;0113967;N;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
3810;0;I;19087;1;25413;N;;;0003810;N;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
7896901634481;0;E;19058;1;25331;S;;;7896901634481;S;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
3127399;0;I;19058;1;25331;N;;;3127399;N;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
7896901634702;0;E;19058;1;25335;S;;;7896901634702;S;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
3127483;0;I;19058;1;25335;N;;;3127483;N;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
7896901634603;0;E;19058;1;25340;S;;;7896901634603;S;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
3127474;0;I;19058;1;25340;N;;;3127474;N;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
7896901635488;0;E;19058;1;25344;S;;;7896901635488;S;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
3127406;0;I;19058;1;25344;N;;;3127406;N;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
7891175007481;0;E;19059;1;25346;S;;;7891175007481;S;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
32295;0;I;19059;1;25346;N;;;0032295;N;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
32314;0;I;19059;1;25348;N;;;0032314;N;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
7891175007733;0;E;19059;1;25353;S;;;7891175007733;S;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
7899790274332;0;E;19061;1;25362;S;;;7899790274332;S;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
1016203;0;I;19061;1;25364;N;;;1016203;N;N;;2025-06-20-11.20.57.000000;;;;S;;;;;2025-06-20-11.20.57.000000;;0
9944558;0;I;19069;1;25374;N;;;9944558;N;N;;2025-06-20-11.20.58.000000;;;;S;;;;;2025-06-20-11.20.58.000000;;0
3122292;0;I;19069;1;25375;N;;;3122292;N;N;;2025-06-20-11.20.58.000000;;;;S;;;;;2025-06-20-11.20.58.000000;;0
7896366413287;0;E;19082;1;25395;S;;;7896366413287;S;N;;2025-06-20-11.20.58.000000;;;;S;;;;;2025-06-20-11.20.58.000000;;0
7896366407873;0;E;19082;1;25396;S;;;7896366407873;S;N;;2025-06-20-11.20.58.000000;;;;S;;;;;2025-06-20-11.20.58.000000;;0
7896366402052;0;E;19084;1;25402;S;;;7896366402052;S;N;;2025-06-20-11.20.58.000000;;;;S;;;;;2025-06-20-11.20.58.000000;;0
38515;0;E;19088;1;25417;S;;;0000000038515;S;N;;2025-06-20-11.20.58.000000;;;;S;;;;;2025-06-20-11.20.58.000000;;0
1200134;0;I;19094;1;25423;N;;;1200134;N;N;;2025-06-20-11.20.58.000000;;;;S;;;;;2025-06-20-11.20.58.000000;;0
