DIA_VENDA;DEPARTAMENTO;COMPRADOR;LOJA;VLR_VENDAS
02/02/2026;PERFUMARIA E LIMPEZA;BATISTA;17;29998,82
02/02/2026;PERFUMARIA E LIMPEZA;BATISTA;18;16970,9
02/02/2026;PERFUMARIA E LIMPEZA;MODELO;1;59,88
02/02/2026;PERFUMARIA E LIMPEZA;MODELO;3;78,67
02/02/2026;PERFUMARIA E LIMPEZA;MODELO;12;86,98
02/02/2026;PERFUMARIA E LIMPEZA;MODELO;13;19,9
02/02/2026;PERFUMARIA E LIMPEZA;MODELO;17;119,5
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;1;25,98
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;2;267,48
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;3;381,89
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;4;157,83
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;5;77,52
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;6;171,05
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;7;186,72
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;8;172,28
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;11;448,05
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;12;222,63
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;13;213,63
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;14;260,79
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;17;333,34
02/02/2026;PERFUMARIA E LIMPEZA;NUJUD;18;289
02/02/2026;PERFUMARIA E LIMPEZA;SANDRO;2;11,99
02/02/2026;PERFUMARIA E LIMPEZA;SANDRO;14;11,99
02/02/2026;PRODUTOS PET;BATISTA;1;9,57
02/02/2026;PRODUTOS PET;BATISTA;2;2176,12
02/02/2026;PRODUTOS PET;BATISTA;3;4439,97
02/02/2026;PRODUTOS PET;BATISTA;4;1119,13
02/02/2026;PRODUTOS PET;BATISTA;5;843,59
02/02/2026;PRODUTOS PET;BATISTA;6;1700,19
02/02/2026;PRODUTOS PET;BATISTA;7;643,38
02/02/2026;PRODUTOS PET;BATISTA;8;424,29
02/02/2026;PRODUTOS PET;BATISTA;11;2600,67
02/02/2026;PRODUTOS PET;BATISTA;12;2270,48
02/02/2026;PRODUTOS PET;BATISTA;13;1162,11
02/02/2026;PRODUTOS PET;BATISTA;14;1290,87
02/02/2026;PRODUTOS PET;BATISTA;17;1077,34
02/02/2026;PRODUTOS PET;BATISTA;18;2141,9
02/02/2026;PRODUTOS PET;NIDAL;2;29,89
02/02/2026;PRODUTOS PET;NIDAL;3;14,99
02/02/2026;PRODUTOS PET;NIDAL;4;59,87
02/02/2026;PRODUTOS PET;NIDAL;5;14,99
02/02/2026;PRODUTOS PET;NIDAL;6;14,9
02/02/2026;PRODUTOS PET;NIDAL;7;14,9
02/02/2026;PRODUTOS PET;NIDAL;8;14,99
02/02/2026;PRODUTOS PET;NIDAL;11;15,9
02/02/2026;PRODUTOS PET;NIDAL;12;15,9
02/02/2026;PRODUTOS PET;NIDAL;13;63,6
02/02/2026;PRODUTOS PET;NIDAL;14;14,9
02/02/2026;PRODUTOS PET;NIDAL;18;15,9
02/02/2026;PRODUTOS PET;NUJUD;2;19,98
02/02/2026;PRODUTOS PET;NUJUD;3;9,99
02/02/2026;PRODUTOS PET;NUJUD;4;22,99
02/02/2026;PRODUTOS PET;NUJUD;6;9,99
02/02/2026;PRODUTOS PET;NUJUD;7;9,99
02/02/2026;PRODUTOS PET;NUJUD;8;12,99
02/02/2026;PRODUTOS PET;NUJUD;13;12,99
02/02/2026;PRODUTOS PET;NUJUD;14;111,94
02/02/2026;PRODUTOS PET;NUJUD;17;43,96
02/02/2026;PRODUTOS PET;NUJUD;18;33,97
03/02/2026;A CLASSIFICAR;BATISTA;2;47,37
03/02/2026;A CLASSIFICAR;BATISTA;4;15,79
03/02/2026;A CLASSIFICAR;BATISTA;5;15,79
03/02/2026;A CLASSIFICAR;BATISTA;6;15,79
03/02/2026;A CLASSIFICAR;BATISTA;12;16,9
03/02/2026;BEBIDAS;MODELO;3;194,95
03/02/2026;BEBIDAS;MODELO;5;38,99
03/02/2026;BEBIDAS;MODELO;12;10,5
03/02/2026;BEBIDAS;NICOLAS;1;4016,88
03/02/2026;BEBIDAS;NICOLAS;2;17668,55
03/02/2026;BEBIDAS;NICOLAS;3;36943,64
03/02/2026;BEBIDAS;NICOLAS;4;9945,1
03/02/2026;BEBIDAS;NICOLAS;5;7532,2
03/02/2026;BEBIDAS;NICOLAS;6;16372,46
03/02/2026;BEBIDAS;NICOLAS;7;7374,11
03/02/2026;BEBIDAS;NICOLAS;8;9081,81
03/02/2026;BEBIDAS;NICOLAS;11;13939,29
03/02/2026;BEBIDAS;NICOLAS;12;14498,61
03/02/2026;BEBIDAS;NICOLAS;13;14708,03
03/02/2026;BEBIDAS;NICOLAS;14;19196,05
03/02/2026;BEBIDAS;NICOLAS;17;16515,86
03/02/2026;BEBIDAS;NICOLAS;18;12002,54
03/02/2026;MERCEARIA;LAURINDO;11;10,05
03/02/2026;MERCEARIA;LAURINDO;14;53,91
03/02/2026;MERCEARIA;NICOLAS;8;35,97
03/02/2026;MERCEARIA;NICOLAS;13;141,9
03/02/2026;MERCEARIA;NICOLAS;17;116,1
03/02/2026;MERCEARIA;NIDAL;1;2115,42
03/02/2026;MERCEARIA;NIDAL;2;13160,09
03/02/2026;MERCEARIA;NIDAL;3;28210,09
03/02/2026;MERCEARIA;NIDAL;4;9348,23
03/02/2026;MERCEARIA;NIDAL;5;7189,61
03/02/2026;MERCEARIA;NIDAL;6;10980,23
03/02/2026;MERCEARIA;NIDAL;7;8319,21
03/02/2026;MERCEARIA;NIDAL;8;5458,89
03/02/2026;MERCEARIA;NIDAL;11;19364,6
03/02/2026;MERCEARIA;NIDAL;12;15842,77
03/02/2026;MERCEARIA;NIDAL;13;20427,87
03/02/2026;MERCEARIA;NIDAL;14;7874,28
03/02/2026;MERCEARIA;NIDAL;17;31002,97
03/02/2026;MERCEARIA;NIDAL;18;12806,69
03/02/2026;MERCEARIA;SANDRO;1;3,45
03/02/2026;MERCEARIA;SANDRO;2;63,76
03/02/2026;MERCEARIA;SANDRO;3;269,94
03/02/2026;MERCEARIA;SANDRO;4;90,23
03/02/2026;MERCEARIA;SANDRO;5;32,56
03/02/2026;MERCEARIA;SANDRO;6;65,8
03/02/2026;MERCEARIA;SANDRO;7;69,02
03/02/2026;MERCEARIA;SANDRO;8;25,55
03/02/2026;MERCEARIA;SANDRO;11;83,22
03/02/2026;MERCEARIA;SANDRO;12;32,01
03/02/2026;MERCEARIA;SANDRO;13;31,8
03/02/2026;MERCEARIA;SANDRO;14;41,23
03/02/2026;MERCEARIA;SANDRO;17;104,55
03/02/2026;MERCEARIA;SANDRO;18;55,74
03/02/2026;MERCEARIA;WERTER;1;3233,07
03/02/2026;MERCEARIA;WERTER;2;13958,08
03/02/2026;MERCEARIA;WERTER;3;30238,93
03/02/2026;MERCEARIA;WERTER;4;13108,66
03/02/2026;MERCEARIA;WERTER;5;7471,16
03/02/2026;MERCEARIA;WERTER;6;12360,38
03/02/2026;MERCEARIA;WERTER;7;8931,25
03/02/2026;MERCEARIA;WERTER;8;6277,91
03/02/2026;MERCEARIA;WERTER;11;17722,74
03/02/2026;MERCEARIA;WERTER;12;20600,59
03/02/2026;MERCEARIA;WERTER;13;19664
03/02/2026;MERCEARIA;WERTER;14;12447,33
03/02/2026;MERCEARIA;WERTER;17;32278,7
03/02/2026;MERCEARIA;WERTER;18;14958,09
03/02/2026;NAO ALIMENTO;BATISTA;1;26,83
03/02/2026;NAO ALIMENTO;BATISTA;2;182,7
03/02/2026;NAO ALIMENTO;BATISTA;3;987,61
03/02/2026;NAO ALIMENTO;BATISTA;4;467,94
03/02/2026;NAO ALIMENTO;BATISTA;5;145,79
03/02/2026;NAO ALIMENTO;BATISTA;6;293,68
03/02/2026;NAO ALIMENTO;BATISTA;7;151,81
03/02/2026;NAO ALIMENTO;BATISTA;8;120,41
03/02/2026;NAO ALIMENTO;BATISTA;11;429
03/02/2026;NAO ALIMENTO;BATISTA;12;272,22
03/02/2026;NAO ALIMENTO;BATISTA;13;410,63
03/02/2026;NAO ALIMENTO;BATISTA;14;181,03
03/02/2026;NAO ALIMENTO;BATISTA;17;1021,34
03/02/2026;NAO ALIMENTO;BATISTA;18;303,52
03/02/2026;NAO ALIMENTO;MODELO;17;291
03/02/2026;NAO ALIMENTO;NIDAL;2;4,99
03/02/2026;NAO ALIMENTO;NIDAL;3;14,97
03/02/2026;NAO ALIMENTO;NIDAL;4;4,99
03/02/2026;NAO ALIMENTO;NIDAL;6;19,96
03/02/2026;NAO ALIMENTO;NIDAL;11;10,98
03/02/2026;NAO ALIMENTO;NIDAL;12;32,94
03/02/2026;NAO ALIMENTO;NIDAL;13;47,25
03/02/2026;NAO ALIMENTO;NIDAL;14;4,99
03/02/2026;NAO ALIMENTO;NIDAL;17;153,72
03/02/2026;NAO ALIMENTO;NIDAL;18;5,25
03/02/2026;NAO ALIMENTO;NUJUD;1;649,92
03/02/2026;NAO ALIMENTO;NUJUD;2;7222,18
03/02/2026;NAO ALIMENTO;NUJUD;3;10858,7
03/02/2026;NAO ALIMENTO;NUJUD;4;2649,02
03/02/2026;NAO ALIMENTO;NUJUD;5;1829,22
03/02/2026;NAO ALIMENTO;NUJUD;6;4357,73
03/02/2026;NAO ALIMENTO;NUJUD;7;2335,06
03/02/2026;NAO ALIMENTO;NUJUD;8;2101,73
03/02/2026;NAO ALIMENTO;NUJUD;11;8700,22
03/02/2026;NAO ALIMENTO;NUJUD;12;6664,11
03/02/2026;NAO ALIMENTO;NUJUD;13;7623,69
03/02/2026;NAO ALIMENTO;NUJUD;14;4301,67
03/02/2026;NAO ALIMENTO;NUJUD;17;5463,78
03/02/2026;NAO ALIMENTO;NUJUD;18;6186,47
03/02/2026;NAO ALIMENTO;SANDRO;2;44,98
03/02/2026;NAO ALIMENTO;SANDRO;3;182,72
03/02/2026;NAO ALIMENTO;SANDRO;4;118,55
03/02/2026;NAO ALIMENTO;SANDRO;5;51,67
03/02/2026;NAO ALIMENTO;SANDRO;6;50,97
03/02/2026;NAO ALIMENTO;SANDRO;8;16,89
03/02/2026;NAO ALIMENTO;SANDRO;11;29,5
03/02/2026;NAO ALIMENTO;SANDRO;12;102,59
03/02/2026;NAO ALIMENTO;SANDRO;13;16,99
03/02/2026;NAO ALIMENTO;SANDRO;14;182,72
03/02/2026;NAO ALIMENTO;SANDRO;17;112,7
03/02/2026;NAO ALIMENTO;SANDRO;18;55,98
03/02/2026;NAO ALIMENTO;WERTER;2;655
03/02/2026;NAO ALIMENTO;WERTER;3;2512,5
03/02/2026;NAO ALIMENTO;WERTER;6;875
03/02/2026;NAO ALIMENTO;WERTER;8;77,5
03/02/2026;NAO ALIMENTO;WERTER;11;627,5
03/02/2026;NAO ALIMENTO;WERTER;12;707,5
03/02/2026;NAO ALIMENTO;WERTER;13;527,29
03/02/2026;NAO ALIMENTO;WERTER;14;1092,5
03/02/2026;NAO ALIMENTO;WERTER;17;451,88
03/02/2026;NAO ALIMENTO;WERTER;18;450,19
03/02/2026;PERECIVEIS;LAURINDO;1;831,41
03/02/2026;PERECIVEIS;LAURINDO;2;32612,52
03/02/2026;PERECIVEIS;LAURINDO;3;69095,12
03/02/2026;PERECIVEIS;LAURINDO;4;33187,29
03/02/2026;PERECIVEIS;LAURINDO;5;20310,67
03/02/2026;PERECIVEIS;LAURINDO;6;29747,7
03/02/2026;PERECIVEIS;LAURINDO;7;20291,22
03/02/2026;PERECIVEIS;LAURINDO;8;12330,41
03/02/2026;PERECIVEIS;LAURINDO;11;37919,18
03/02/2026;PERECIVEIS;LAURINDO;12;36509,67
03/02/2026;PERECIVEIS;LAURINDO;13;34888,11
03/02/2026;PERECIVEIS;LAURINDO;14;27337,48
03/02/2026;PERECIVEIS;LAURINDO;17;36842,12
03/02/2026;PERECIVEIS;LAURINDO;18;23204,84
03/02/2026;PERECIVEIS;MODELO;1;7,79
03/02/2026;PERECIVEIS;MODELO;2;260,76
03/02/2026;PERECIVEIS;MODELO;3;3054,39
03/02/2026;PERECIVEIS;MODELO;4;253,39
03/02/2026;PERECIVEIS;MODELO;5;322,04
03/02/2026;PERECIVEIS;MODELO;6;434,33
03/02/2026;PERECIVEIS;MODELO;7;95,09
03/02/2026;PERECIVEIS;MODELO;8;189,02
03/02/2026;PERECIVEIS;MODELO;11;328,45
03/02/2026;PERECIVEIS;MODELO;12;677,19
03/02/2026;PERECIVEIS;MODELO;13;1091,86
03/02/2026;PERECIVEIS;MODELO;14;466,78
03/02/2026;PERECIVEIS;MODELO;17;590,1
03/02/2026;PERECIVEIS;MODELO;18;211,13
03/02/2026;PERECIVEIS;NIDAL;1;4,99
03/02/2026;PERECIVEIS;NIDAL;2;36,93
03/02/2026;PERECIVEIS;NIDAL;3;98,83
03/02/2026;PERECIVEIS;NIDAL;4;52,7
03/02/2026;PERECIVEIS;NIDAL;5;46,91
03/02/2026;PERECIVEIS;NIDAL;6;24,96
03/02/2026;PERECIVEIS;NIDAL;7;4,99
03/02/2026;PERECIVEIS;NIDAL;11;95,28
03/02/2026;PERECIVEIS;NIDAL;12;12,68
03/02/2026;PERECIVEIS;NIDAL;13;63,8
03/02/2026;PERECIVEIS;NIDAL;14;39,92
03/02/2026;PERECIVEIS;NIDAL;17;349,11
03/02/2026;PERECIVEIS;NIDAL;18;46,21
03/02/2026;PERECIVEIS;SANDRO;1;5464,24
03/02/2026;PERECIVEIS;SANDRO;2;37134,1
03/02/2026;PERECIVEIS;SANDRO;3;66011,03
03/02/2026;PERECIVEIS;SANDRO;4;27013,59
03/02/2026;PERECIVEIS;SANDRO;5;19974,31
03/02/2026;PERECIVEIS;SANDRO;6;32654,67
03/02/2026;PERECIVEIS;SANDRO;7;23310,75
03/02/2026;PERECIVEIS;SANDRO;8;15822,84
03/02/2026;PERECIVEIS;SANDRO;11;54032,69
03/02/2026;PERECIVEIS;SANDRO;12;49897,15
03/02/2026;PERECIVEIS;SANDRO;13;33559,26
03/02/2026;PERECIVEIS;SANDRO;14;23598,08
03/02/2026;PERECIVEIS;SANDRO;17;58185,84
03/02/2026;PERECIVEIS;SANDRO;18;35661,56
03/02/2026;PERECIVEIS;WERTER;2;37,58
03/02/2026;PERECIVEIS;WERTER;3;67,76
03/02/2026;PERECIVEIS;WERTER;4;14,98
03/02/2026;PERECIVEIS;WERTER;5;37,58
03/02/2026;PERECIVEIS;WERTER;8;2,99
03/02/2026;PERECIVEIS;WERTER;11;26,46
03/02/2026;PERECIVEIS;WERTER;12;45,45
03/02/2026;PERECIVEIS;WERTER;13;37,44
03/02/2026;PERECIVEIS;WERTER;17;61,18
03/02/2026;PERECIVEIS;WERTER;18;31,5
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;1;4458,68
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;2;12989,27
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;3;29258,99
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;4;9457,5
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;5;6235,74
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;6;10402,95
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;7;8504,42
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;8;7911,52
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;11;16104
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;12;15563,52
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;13;23769,53
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;14;13348,97
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;17;43468,99
03/02/2026;PERFUMARIA E LIMPEZA;BATISTA;18;16633,67
03/02/2026;PERFUMARIA E LIMPEZA;MODELO;1;165
03/02/2026;PERFUMARIA E LIMPEZA;MODELO;2;86,98
03/02/2026;PERFUMARIA E LIMPEZA;MODELO;3;67,52
03/02/2026;PERFUMARIA E LIMPEZA;MODELO;6;59,88
03/02/2026;PERFUMARIA E LIMPEZA;MODELO;12;86,98
03/02/2026;PERFUMARIA E LIMPEZA;MODELO;13;59,7
03/02/2026;PERFUMARIA E LIMPEZA;MODELO;17;19,9
03/02/2026;PERFUMARIA E LIMPEZA;MODELO;18;86,98
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;2;306,61
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;3;421,4
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;4;129,97
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;5;205,22
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;6;151,97
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;7;89,42
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;8;105,91
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;11;326,86
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;12;285,85
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;13;288,9
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;14;349,67
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;17;357,77
03/02/2026;PERFUMARIA E LIMPEZA;NUJUD;18;224,74
03/02/2026;PERFUMARIA E LIMPEZA;SANDRO;2;11,99
03/02/2026;PERFUMARIA E LIMPEZA;SANDRO;11;25,8
03/02/2026;PERFUMARIA E LIMPEZA;SANDRO;12;35,97
03/02/2026;PERFUMARIA E LIMPEZA;SANDRO;14;11,99
03/02/2026;PRODUTOS PET;BATISTA;1;88,26
03/02/2026;PRODUTOS PET;BATISTA;2;1970,8
03/02/2026;PRODUTOS PET;BATISTA;3;4946,91
03/02/2026;PRODUTOS PET;BATISTA;4;1161,73
03/02/2026;PRODUTOS PET;BATISTA;5;636,91
03/02/2026;PRODUTOS PET;BATISTA;6;1323,48
03/02/2026;PRODUTOS PET;BATISTA;7;643,28
03/02/2026;PRODUTOS PET;BATISTA;8;254,66
03/02/2026;PRODUTOS PET;BATISTA;11;1889,95
03/02/2026;PRODUTOS PET;BATISTA;12;1521,2
03/02/2026;PRODUTOS PET;BATISTA;13;1566,77
03/02/2026;PRODUTOS PET;BATISTA;14;1199,62
03/02/2026;PRODUTOS PET;BATISTA;17;1899,09
03/02/2026;PRODUTOS PET;BATISTA;18;1758,64
03/02/2026;PRODUTOS PET;MODELO;3;2,79
03/02/2026;PRODUTOS PET;NIDAL;2;59,69
03/02/2026;PRODUTOS PET;NIDAL;3;74,77
03/02/2026;PRODUTOS PET;NIDAL;5;29,8
03/02/2026;PRODUTOS PET;NIDAL;6;29,8
03/02/2026;PRODUTOS PET;NIDAL;7;29,8
03/02/2026;PRODUTOS PET;NIDAL;8;14,9
03/02/2026;PRODUTOS PET;NIDAL;12;31,8
03/02/2026;PRODUTOS PET;NIDAL;13;47,7
03/02/2026;PRODUTOS PET;NIDAL;17;31,8
03/02/2026;PRODUTOS PET;NIDAL;18;15,9
03/02/2026;PRODUTOS PET;NUJUD;2;19,98
03/02/2026;PRODUTOS PET;NUJUD;3;13,99
03/02/2026;PRODUTOS PET;NUJUD;13;57,96
03/02/2026;PRODUTOS PET;NUJUD;14;45,96
03/02/2026;PRODUTOS PET;NUJUD;17;155,62
03/02/2026;PRODUTOS PET;NUJUD;18;19,98
04/02/2026;A CLASSIFICAR;BATISTA;4;15,79
04/02/2026;A CLASSIFICAR;BATISTA;5;31,58
04/02/2026;A CLASSIFICAR;BATISTA;8;15,79
04/02/2026;A CLASSIFICAR;BATISTA;12;33,8
04/02/2026;A CLASSIFICAR;BATISTA;13;15,79
04/02/2026;BEBIDAS;MODELO;2;38,99
04/02/2026;BEBIDAS;NICOLAS;1;2824,11
04/02/2026;BEBIDAS;NICOLAS;2;15119,71
04/02/2026;BEBIDAS;NICOLAS;3;35261,94
04/02/2026;BEBIDAS;NICOLAS;4;9371,85
04/02/2026;BEBIDAS;NICOLAS;5;7590,1
04/02/2026;BEBIDAS;NICOLAS;6;16075,6
04/02/2026;BEBIDAS;NICOLAS;7;9349,12
04/02/2026;BEBIDAS;NICOLAS;8;9676,85
04/02/2026;BEBIDAS;NICOLAS;11;12979,27
04/02/2026;BEBIDAS;NICOLAS;12;12921,66
04/02/2026;BEBIDAS;NICOLAS;13;15256,18
04/02/2026;BEBIDAS;NICOLAS;14;10382,91
04/02/2026;BEBIDAS;NICOLAS;17;15844,2
04/02/2026;BEBIDAS;NICOLAS;18;10211,21
04/02/2026;MERCEARIA;LAURINDO;11;28,47
04/02/2026;MERCEARIA;LAURINDO;14;11,98
04/02/2026;MERCEARIA;MODELO;3;15,98
04/02/2026;MERCEARIA;NICOLAS;6;71,94
04/02/2026;MERCEARIA;NICOLAS;8;35,97
04/02/2026;MERCEARIA;NICOLAS;13;154,8
04/02/2026;MERCEARIA;NICOLAS;17;90,3
04/02/2026;MERCEARIA;NIDAL;1;2701,28
04/02/2026;MERCEARIA;NIDAL;2;13768,44
04/02/2026;MERCEARIA;NIDAL;3;25011,44
04/02/2026;MERCEARIA;NIDAL;4;9234,92
04/02/2026;MERCEARIA;NIDAL;5;8416,89
04/02/2026;MERCEARIA;NIDAL;6;12285,43
04/02/2026;MERCEARIA;NIDAL;7;9254,74
04/02/2026;MERCEARIA;NIDAL;8;4615,2
04/02/2026;MERCEARIA;NIDAL;11;15836,66
04/02/2026;MERCEARIA;NIDAL;12;14257,68
04/02/2026;MERCEARIA;NIDAL;13;16250,02
04/02/2026;MERCEARIA;NIDAL;14;5999,03
04/02/2026;MERCEARIA;NIDAL;17;23558,07
04/02/2026;MERCEARIA;NIDAL;18;9287,77
04/02/2026;MERCEARIA;SANDRO;2;103,17
04/02/2026;MERCEARIA;SANDRO;3;212,89
04/02/2026;MERCEARIA;SANDRO;4;54,13
04/02/2026;MERCEARIA;SANDRO;5;69,78
04/02/2026;MERCEARIA;SANDRO;6;38,74
04/02/2026;MERCEARIA;SANDRO;7;47,19
04/02/2026;MERCEARIA;SANDRO;8;63,77
04/02/2026;MERCEARIA;SANDRO;11;31,44
04/02/2026;MERCEARIA;SANDRO;12;53,33
04/02/2026;MERCEARIA;SANDRO;13;122,78
04/02/2026;MERCEARIA;SANDRO;14;127,93
04/02/2026;MERCEARIA;SANDRO;17;62,78
04/02/2026;MERCEARIA;SANDRO;18;97,27
04/02/2026;MERCEARIA;WERTER;1;2422,67
04/02/2026;MERCEARIA;WERTER;2;13405,18
04/02/2026;MERCEARIA;WERTER;3;27003,32
04/02/2026;MERCEARIA;WERTER;4;11475,61
04/02/2026;MERCEARIA;WERTER;5;7437,79
04/02/2026;MERCEARIA;WERTER;6;10771,04
04/02/2026;MERCEARIA;WERTER;7;8604,07
04/02/2026;MERCEARIA;WERTER;8;6458,39
04/02/2026;MERCEARIA;WERTER;11;16896,53
04/02/2026;MERCEARIA;WERTER;12;16135,34
04/02/2026;MERCEARIA;WERTER;13;17807,11
04/02/2026;MERCEARIA;WERTER;14;9031,87
04/02/2026;MERCEARIA;WERTER;17;27816,74
04/02/2026;MERCEARIA;WERTER;18;12280,98
04/02/2026;NAO ALIMENTO;BATISTA;1;39,6
04/02/2026;NAO ALIMENTO;BATISTA;2;236,17
04/02/2026;NAO ALIMENTO;BATISTA;3;674,83
04/02/2026;NAO ALIMENTO;BATISTA;4;375,86
04/02/2026;NAO ALIMENTO;BATISTA;5;134,14
04/02/2026;NAO ALIMENTO;BATISTA;6;291,84
04/02/2026;NAO ALIMENTO;BATISTA;7;196,59
04/02/2026;NAO ALIMENTO;BATISTA;8;111,93
04/02/2026;NAO ALIMENTO;BATISTA;11;336,82
04/02/2026;NAO ALIMENTO;BATISTA;12;197,74
04/02/2026;NAO ALIMENTO;BATISTA;13;475,73
04/02/2026;NAO ALIMENTO;BATISTA;14;85,94
04/02/2026;NAO ALIMENTO;BATISTA;17;938,27
04/02/2026;NAO ALIMENTO;BATISTA;18;477,81
04/02/2026;NAO ALIMENTO;MODELO;8;52,5
04/02/2026;NAO ALIMENTO;MODELO;17;48,5
04/02/2026;NAO ALIMENTO;NIDAL;2;4,99
04/02/2026;NAO ALIMENTO;NIDAL;3;9,98
04/02/2026;NAO ALIMENTO;NIDAL;4;9,98
04/02/2026;NAO ALIMENTO;NIDAL;6;9,98
04/02/2026;NAO ALIMENTO;NIDAL;11;10,98
04/02/2026;NAO ALIMENTO;NIDAL;12;10,98
04/02/2026;NAO ALIMENTO;NIDAL;13;15,75
04/02/2026;NAO ALIMENTO;NIDAL;17;38,43
04/02/2026;NAO ALIMENTO;NIDAL;18;10,5
04/02/2026;NAO ALIMENTO;NUJUD;1;710,37
04/02/2026;NAO ALIMENTO;NUJUD;2;5444,63
04/02/2026;NAO ALIMENTO;NUJUD;3;9529,5
04/02/2026;NAO ALIMENTO;NUJUD;4;2079,91
04/02/2026;NAO ALIMENTO;NUJUD;5;2330,11
04/02/2026;NAO ALIMENTO;NUJUD;6;4163,19
04/02/2026;NAO ALIMENTO;NUJUD;7;2288,05
04/02/2026;NAO ALIMENTO;NUJUD;8;2923,55
04/02/2026;NAO ALIMENTO;NUJUD;11;6343,35
04/02/2026;NAO ALIMENTO;NUJUD;12;3764,48
04/02/2026;NAO ALIMENTO;NUJUD;13;7482,4
04/02/2026;NAO ALIMENTO;NUJUD;14;3744,78
04/02/2026;NAO ALIMENTO;NUJUD;17;5433,42
04/02/2026;NAO ALIMENTO;NUJUD;18;5042,24
04/02/2026;NAO ALIMENTO;SANDRO;2;69,36
04/02/2026;NAO ALIMENTO;SANDRO;3;249
04/02/2026;NAO ALIMENTO;SANDRO;4;17,69
04/02/2026;NAO ALIMENTO;SANDRO;5;113,64
04/02/2026;NAO ALIMENTO;SANDRO;6;137,32
04/02/2026;NAO ALIMENTO;SANDRO;7;89,96
04/02/2026;NAO ALIMENTO;SANDRO;11;100,59
04/02/2026;NAO ALIMENTO;SANDRO;12;47,4
04/02/2026;NAO ALIMENTO;SANDRO;13;100,96
04/02/2026;NAO ALIMENTO;SANDRO;14;70,76
04/02/2026;NAO ALIMENTO;SANDRO;17;48,4
04/02/2026;NAO ALIMENTO;SANDRO;18;55,98
04/02/2026;NAO ALIMENTO;WERTER;2;1027,5
04/02/2026;NAO ALIMENTO;WERTER;3;1276,79
04/02/2026;NAO ALIMENTO;WERTER;4;9,29
04/02/2026;NAO ALIMENTO;WERTER;6;445
04/02/2026;NAO ALIMENTO;WERTER;8;275
04/02/2026;NAO ALIMENTO;WERTER;11;255
04/02/2026;NAO ALIMENTO;WERTER;12;546,79
04/02/2026;NAO ALIMENTO;WERTER;13;215
04/02/2026;NAO ALIMENTO;WERTER;14;332,5
04/02/2026;NAO ALIMENTO;WERTER;17;77,5
04/02/2026;NAO ALIMENTO;WERTER;18;232,5
04/02/2026;PERECIVEIS;LAURINDO;1;685,22
04/02/2026;PERECIVEIS;LAURINDO;2;33097,95
04/02/2026;PERECIVEIS;LAURINDO;3;70552,84
04/02/2026;PERECIVEIS;LAURINDO;4;30795,65
04/02/2026;PERECIVEIS;LAURINDO;5;22349,9
04/02/2026;PERECIVEIS;LAURINDO;6;28172,61
04/02/2026;PERECIVEIS;LAURINDO;7;21143,26
04/02/2026;PERECIVEIS;LAURINDO;8;12513,44
04/02/2026;PERECIVEIS;LAURINDO;11;37932,5
04/02/2026;PERECIVEIS;LAURINDO;12;39113,28
04/02/2026;PERECIVEIS;LAURINDO;13;36385,88
04/02/2026;PERECIVEIS;LAURINDO;14;21929,52
04/02/2026;PERECIVEIS;LAURINDO;17;38876,98
04/02/2026;PERECIVEIS;LAURINDO;18;22020,61
