OWNER;TABLE_NAME;TABLESPACE_NAME;CLUSTER_NAME;IOT_NAME;STATUS;PCT_FREE;PCT_USED;INI_TRANS;MAX_TRANS;INITIAL_EXTENT;NEXT_EXTENT;MIN_EXTENTS;MAX_EXTENTS;PCT_INCREASE;FREELISTS;FREELIST_GROUPS;LOGGING;BACKED_UP;NUM_ROWS;BLOCKS;EMPTY_BLOCKS;AVG_SPACE;CHAIN_CNT;AVG_ROW_LEN;AVG_SPACE_FREELIST_BLOCKS;NUM_FREELIST_BLOCKS;DEGREE;INSTANCES;CACHE;TABLE_LOCK;SAMPLE_SIZE;LAST_ANALYZED;PARTITIONED;IOT_TYPE;TEMPORARY;SECONDARY;NESTED;BUFFER_POOL;FLASH_CACHE;CELL_FLASH_CACHE;ROW_MOVEMENT;GLOBAL_STATS;USER_STATS;DURATION;SKIP_CORRUPT;MONITORING;CLUSTER_OWNER;DEPENDENCIES;COMPRESSION;COMPRESS_FOR;DROPPED;READ_ONLY;SEGMENT_CREATED;RESULT_CACHE;CLUSTERING;ACTIVITY_TRACKING;DML_TIMESTAMP;HAS_IDENTITY;CONTAINER_DATA;INMEMORY;INMEMORY_PRIORITY;INMEMORY_DISTRIBUTE;INMEMORY_COMPRESSION;INMEMORY_DUPLICATE;DEFAULT_COLLATION;DUPLICATED;SHARDED;EXTERNAL;HYBRID;CELLMEMORY;CONTAINERS_DEFAULT;CONTAINER_MAP;EXTENDED_DATA_LINK;EXTENDED_DATA_LINK_MAP;INMEMORY_SERVICE;INMEMORY_SERVICE_NAME;CONTAINER_MAP_OBJECT;MEMOPTIMIZE_READ;MEMOPTIMIZE_WRITE;HAS_SENSITIVE_COLUMN;ADMIT_NULL;DATA_LINK_DML_ENABLED;LOGICAL_REPLICATION
CONSINCO;MONX_PREVENDAITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_PREVENDAITEMD;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_REFATURAMENTOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;WL_RF_NOTAITEM_TRANSF;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;7910;896;0;0;0;670;0;0;1;1;N;ENABLED;7910;2026-04-19-22.49.12.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;WL_RF_NOTAITEM_TRANSF_ORIGINAL;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;7910;808;0;0;0;675;0;0;1;1;N;ENABLED;7910;2026-04-19-22.49.11.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_CCTCENARIOCONDICAOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_CCTCENARIOCONDICAOITEMD;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_CCTCENARIOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_CCTCENARIOITEMD;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_COMBOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_COMBOITEMD;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOTZCOMBOITEM;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MONX_DOTZCOMBOITEMD;;;;VALID;10;40;1;255;;;;;;1;1;NO;N;;;;;;;;;1;1;N;ENABLED;;;NO;;Y;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;NO;NO;SYS$TRANSACTION;DISABLED;NO;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
