NOME_TABELA;DESCRICAO_TABELA;QTD_LINHAS_ESTIMADA;TABLESPACE_NAME;DATA_ULTIMA_ANALISE
MLO_CONTROLEDTAVAL_TIPARMAZ;;7;TSD_CONSINCO;2026-08-09-22.51.23.000000
MLO_CONTROLEDTAVAL_USURECADO;;0;TSD_CONSINCO;2026-08-16-22.49.38.000000
MLO_CONTROLEIMPRESSAOVOLUME;Tabela de log para armazenar informações dos volumes impressos na separação;0;TSD_CONSINCO;2026-07-26-22.50.31.000000
MLO_CONTROLEMOVSTAGEIN;;0;TSD_CONSINCO;2026-07-26-22.50.31.000000
MLO_CONTROLEPEDVENDASORTEREXP;;0;TSD_CONSINCO;2026-08-09-22.50.42.000000
MLO_CONTROLESALDOREPDEMANDA;;0;TSD_CONSINCO;2026-07-26-22.50.30.000000
MLO_CONTROLESELECAOINVERSA;;0;TSD_CONSINCO;2026-08-09-22.50.48.000000
MLO_CONTROLESTQMOV;;6788;TSD_CONSINCO;2026-08-19-02.42.51.000000
MLO_CONTROLEVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.56.000000
MLO_CW_CONTROLE;;253;TSD_CONSINCO;2026-08-26-02.01.20.000000
MLO_CW_CONTROLEPRODUTIVO;;0;TSD_CONSINCO;2026-08-09-22.50.41.000000
MLO_CW_USERSESSION;;18;TSD_CONSINCO;2026-08-26-02.01.21.000000
MLO_DEPOSITANTE;;1;TSD_CONSINCO;2026-08-16-22.49.40.000000
MLO_DEPOSITO;;1;TSD_CONSINCO;2026-08-16-22.49.40.000000
MLO_DEPOSITORECEB;;2;TSD_CONSINCO;2026-07-26-22.50.19.000000
MLO_DEPOSITOTIPSEPARACAO;;0;TSD_CONSINCO;2026-08-09-22.50.14.000000
MLO_DEPOSITOVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
MLO_DISTRIBUICAOLINHA;;3;TSD_CONSINCO;2026-08-16-22.49.40.000000
MLO_ENDERECO;;43622;TSD_CONSINCO;2026-08-26-02.01.59.000000
MLO_ENDERECOATIVIDADE;;77;TSD_CONSINCO;2026-08-26-02.01.29.000000
MLO_ENDERECOMOVTO;;1173251;TSD_CONSINCO;2026-08-12-02.44.31.000000
MLO_ENDERECOMOVTOQTDE;;1247410;TSD_CONSINCO;2026-08-25-03.30.36.000000
MLO_ENDERECOPROXSEPAR;;0;TSD_CONSINCO;2026-08-23-22.49.41.000000
MLO_ENDERECOQTDE;;5792;TSD_CONSINCO;2026-08-26-02.20.20.000000
MLO_ENDERECOVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.53.000000
MLO_ENTIDADEINTEGRACAO;;0;TSD_CONSINCO;2026-08-09-22.50.05.000000
MLO_EQUIPE;;3;TSD_CONSINCO;2026-08-26-02.01.16.000000
MLO_ESPECIEENDERECO;;9;TSD_CONSINCO;2026-08-09-22.51.16.000000
MLO_ESPECIEENDERECODEP;;4;TSD_CONSINCO;2026-08-09-22.49.42.000000
MLO_ETQAGRUPPALETE;;1589;TSD_CONSINCO;2026-08-09-22.51.13.000000
MLO_ETQAGRUPPALETELOTE;;273;TSD_CONSINCO;2026-08-16-22.49.17.000000
MLO_ETQLOTESEPAR;;66685;TSD_CONSINCO;2026-08-25-03.29.22.000000
MLO_ETQSELINVVOICE;;0;TSD_CONSINCO;2026-08-09-22.50.20.000000
MLO_EVIDENCIAOPERACIONAL;;0;TSD_CONSINCO;2026-08-09-22.50.14.000000
MLO_EXPORTACAOAJUSTSORTER;;0;TSD_CONSINCO;2026-08-09-22.50.28.000000
MLO_EXPORTACAOAUTOMATICA;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
MLO_EXPORTACAOAUTOMATICAHIST;;0;TSD_CONSINCO;2026-08-09-22.49.47.000000
MLO_FORNECETIQUETA;;0;TSD_CONSINCO;2026-07-26-22.50.28.000000
MLO_GRAUPRIORIDADE;;10;TSD_CONSINCO;2026-08-02-22.50.08.000000
MLO_HISTORICOREPDEMANDA;;0;TSD_CONSINCO;2026-07-26-22.50.30.000000
MLO_INCONSISTENCIA;;4;TSD_CONSINCO;2026-08-02-22.50.06.000000
MLO_INCONSISTENCIAMENSAGEM;;4;TSD_CONSINCO;2026-08-02-22.50.07.000000
MLO_INTATIVIDADECUSTOM;;0;TSD_CONSINCO;2026-08-09-22.50.51.000000
MLO_INTEGRACAOCARREGAMENTO;;0;TSD_CONSINCO;2026-08-23-22.54.06.000000
MLO_INTEGRACAODESVIADORES;;0;TSD_CONSINCO;2026-07-26-22.50.02.000000
MLO_INTEGRACAOPENDENTE;;0;TSD_CONSINCO;2026-08-09-22.50.04.000000
MLO_INTEGRACAORETVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.45.000000
MLO_INTEGRACAORETVOICEETQ;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
MLO_INTEGRACAORETVOICEPROD;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
MLO_INTEGRACAOSORTER;;0;TSD_CONSINCO;2026-08-23-22.54.07.000000
MLO_INTEGRACAOVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
MLO_INTERRUPSEPARATIV;;0;TSD_CONSINCO;2026-07-26-22.49.52.000000
MLO_INTETQSELINVVOICE;;0;TSD_CONSINCO;2026-08-09-22.50.20.000000
MLO_INTEXPRESUMOMOB;;0;TSD_CONSINCO;2026-08-09-22.50.18.000000
MLO_INTMOVIMENTACAOMOB;;0;TSD_CONSINCO;2026-08-09-22.50.18.000000
MLO_INTMOVTOMULTIDEP;;0;TSD_CONSINCO;2026-08-09-22.50.39.000000
MLO_INTPRODUTOSCUSTOM;;0;TSD_CONSINCO;2026-08-09-22.50.19.000000
MLO_INTRECRESUMOMOB;;0;TSD_CONSINCO;2026-08-09-22.50.18.000000
MLO_INTREPROCESSOLOTEFAB;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
MLO_INTSTATUSCARGAEXPED;;32985;TSD_CONSINCO;2026-08-25-03.29.20.000000
MLO_LINHASEPARACAO;;20;TSD_CONSINCO;2026-08-23-22.49.29.000000
MLO_LINHASEPAREMBFRAC;;0;TSD_CONSINCO;2026-08-09-22.50.33.000000
MLO_LINHASEPARPERM;;620610;TSD_CONSINCO;2026-08-23-22.49.45.000000
MLO_LINHASEPARTOLERANCIAPESO;;0;TSD_CONSINCO;2026-08-09-22.49.53.000000
MLO_LOCALTRANSB;;0;TSD_CONSINCO;2026-08-09-22.50.15.000000
MLO_LOGARMAZENPERM;;464863;TSD_CONSINCO;2026-08-23-22.49.44.000000
MLO_LOGATIVIDADE;;1269787;TSD_CONSINCO;2026-08-01-04.06.13.000000
MLO_LOGCANCELATAREFA;;0;TSD_CONSINCO;2026-08-09-22.50.39.000000
MLO_LOGCANCELATIVPRODUT;;24361;TSD_CONSINCO;2026-08-22-10.40.30.000000
MLO_LOGCANCGERACAOETQSORTER;;0;TSD_CONSINCO;2026-08-23-22.54.05.000000
MLO_LOGCARGAEXPBLOQDTAVALID;;0;TSD_CONSINCO;2026-08-23-22.54.06.000000
MLO_LOGCOLETOR;;0;TSD_CONSINCO;2026-07-26-22.49.43.000000
MLO_LOGCOLETORCONFIGURACAO;;0;TSD_CONSINCO;2026-07-26-22.49.43.000000
MLO_LOGCONFER;;312837;TSD_CONSINCO;2026-08-22-03.28.55.000000
MLO_LOGENDERECO;;179568;TSD_CONSINCO;2026-08-23-22.49.43.000000
MLO_LOGERROIMPMULTIDEP;;0;TSD_CONSINCO;2026-08-09-22.50.39.000000
MLO_LOGGERACAOCARGAEXP_LS;;0;TSD_CONSINCO;2026-08-09-22.50.44.000000
MLO_LOGGERASEPARACAO;;0;TSD_CONSINCO;2026-08-09-22.50.43.000000
MLO_LOGIMPORTACAO;;20;TSD_CONSINCO;2026-08-26-02.01.16.000000
MLO_LOGLINSEPARPERM;;625139;TSD_CONSINCO;2026-08-23-22.49.52.000000
MLO_LOGMASTERERRO;;0;TSD_CONSINCO;2026-07-26-22.50.30.000000
MLO_LOGPRODUTSTATUS;;350;TSD_CONSINCO;2026-08-14-03.18.07.000000
MLO_LOGTIPENDPERM;;375326;TSD_CONSINCO;2026-08-02-22.49.25.000000
MLO_LOTEINVEXPORTACAO;;0;TSD_CONSINCO;2026-08-09-22.50.27.000000
MLO_LOTEINVFISICO;;5436;TSD_CONSINCO;2026-08-21-02.46.46.000000
MLO_LOTEINVFISICOCONTAGEM;;5610;TSD_CONSINCO;2026-08-22-14.45.39.000000
MLO_LOTEINVFISITEM;;14747;TSD_CONSINCO;2026-07-26-22.50.42.000000
MLO_LOTEINVFISITEMCONTAGEM;;19712;TSD_CONSINCO;2026-08-16-22.49.12.000000
MLO_LOTEINVFISITEMSALPEND;;2369;TSD_CONSINCO;2026-08-01-18.29.23.000000
MLO_LOTEPRODUTO;;0;TSD_CONSINCO;2026-07-26-22.49.55.000000
MLO_LS_PRODUTIVOLIBSEMCONF;;0;TSD_CONSINCO;2026-08-23-22.49.56.000000
MLO_MENSAGEMERRO;;342;TSD_CONSINCO;2026-08-26-02.01.31.000000
MLO_METODOARMAZENAGEM;;15;TSD_CONSINCO;2026-08-16-22.49.37.000000
MLO_MONTAGEMSELINV;;4;TSD_CONSINCO;2026-08-02-22.49.56.000000
MLO_MONTAGEMSELINVPROD;;0;TSD_CONSINCO;2026-07-26-22.49.22.000000
MLO_MONTAGEMSORTER;;0;TSD_CONSINCO;2026-08-09-22.50.44.000000
MLO_MOTIVOINTERRUPSEPAR;;0;TSD_CONSINCO;2026-08-09-22.50.23.000000
MLO_MOVIMENTACAOESTOQUE;;0;TSD_CONSINCO;2026-08-09-22.50.55.000000
MLO_MOVMASTERCONFPESO;;0;TSD_CONSINCO;2026-08-09-22.51.09.000000
MLO_MOVTOAUTOMATICO;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
MLO_NFITEM;;0;TSD_CONSINCO;2026-07-26-22.49.50.000000
MLO_NFITEMSELECAOINVERSA;;0;TSD_CONSINCO;2026-08-09-22.50.48.000000
MLO_NOTAFISCAL;;0;TSD_CONSINCO;2026-07-26-22.49.50.000000
MLO_NOTAFISCALSERVICO;;0;TSD_CONSINCO;2026-08-09-22.49.54.000000
MLO_PALCARREGAGRUPAMENTO;;0;TSD_CONSINCO;2026-08-09-22.50.46.000000
MLO_PALCARREGEXPEDICAO;;0;TSD_CONSINCO;2026-08-09-22.50.48.000000
MLO_PALCARREGRF;;0;TSD_CONSINCO;2026-07-26-22.49.23.000000
MLO_PALCONFPRODACABADO;;0;TSD_CONSINCO;2026-08-09-22.50.57.000000
MLO_PALETE;;63100;TSD_CONSINCO;2026-08-25-03.29.23.000000
MLO_PALETECARREG;;256;TSD_CONSINCO;2026-07-26-22.49.19.000000
MLO_PALETECARREGUSERMONTAGEM;;0;TSD_CONSINCO;2026-07-26-22.49.58.000000
MLO_PALETECONTROLSORTER;;0;TSD_CONSINCO;2026-08-23-22.54.07.000000
MLO_PALETECONTROLSORTERQTDE;;0;TSD_CONSINCO;2026-08-23-22.54.07.000000
MLO_PALETEINTVOICE;;0;TSD_CONSINCO;2026-08-09-22.50.20.000000
MLO_PALETEPRODACABADO;;0;TSD_CONSINCO;2026-08-09-22.50.57.000000
MLO_PALETEQTDE;;37898;TSD_CONSINCO;2026-08-11-03.09.54.000000
MLO_PALETEQTDECONTROL;;199;TSD_CONSINCO;2026-07-26-22.49.20.000000
MLO_PALETESELECAOINVERSA;Esta tabela servirá também para o processo de seleção inversa sem a integração com o ERP e, por este motivo, não há criação de Chaves Estrangeiras com as tabelas do ERP linha Consinco.;0;TSD_CONSINCO;2026-08-09-22.50.28.000000
MLO_PARALISDIARIA;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
MLO_PARALISFIXA;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
MLO_PARAMCOLETORGLOBAL;;1;TSD_CONSINCO;2026-07-26-22.49.34.000000
MLO_PARAMEMBFRAC;;0;TSD_CONSINCO;2026-08-09-22.50.32.000000
MLO_PARAMETIQUETA;;17;TSD_CONSINCO;2026-08-23-22.49.18.000000
MLO_PARAMETQCONFIG;;68;TSD_CONSINCO;2026-07-26-22.50.19.000000
MLO_PARAMETQUSER;;0;TSD_CONSINCO;2026-08-09-22.50.36.000000
MLO_PARAMETRO;;2;TSD_CONSINCO;2026-08-26-03.06.06.000000
MLO_PARAMETROFIN;;1;TSD_CONSINCO;2026-08-23-22.49.37.000000
MLO_PARAMEXPORTACAO;;2;TSD_CONSINCO;2026-08-02-22.49.15.000000
MLO_PARAMGERENCPRODFINALACAB;;0;TSD_CONSINCO;2026-08-09-22.50.57.000000
MLO_PARAMGPFA_PERMUSUARIO;;0;TSD_CONSINCO;2026-08-09-22.50.57.000000
MLO_PARAMGPFA_PERMUSUARIODEP;;0;TSD_CONSINCO;2026-08-09-22.50.58.000000
MLO_PARAMGPFA_PERMUSUARIOEMP;;0;TSD_CONSINCO;2026-08-09-22.50.56.000000
MLO_PARAMPALPESO;;1;TSD_CONSINCO;2026-07-26-22.50.18.000000
MLO_PARAMQUARENTENA;;0;TSD_CONSINCO;2026-08-09-22.50.56.000000
MLO_PARAMQUARENTENAEMAILADV;;0;TSD_CONSINCO;2026-08-09-22.50.56.000000
MLO_PARAMQUARENTENAEMAILATRASO;;0;TSD_CONSINCO;2026-08-09-22.50.56.000000
MLO_PARAMQUARENTENAEMAILTERM;;0;TSD_CONSINCO;2026-08-09-22.50.56.000000
MLO_PARAMRECEB;;2;TSD_CONSINCO;2026-08-09-22.49.24.000000
MLO_PARAMTIPSEPAR;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
MLO_PEDIDOENVIOWMS;;0;TSD_CONSINCO;2026-08-09-22.49.51.000000
MLO_PEDVENDA;;0;TSD_CONSINCO;2026-07-26-22.49.51.000000
MLO_PEDVENDAITEM;;0;TSD_CONSINCO;2026-07-26-22.49.51.000000
MLO_PERMCONTROLATIVRF;;0;TSD_CONSINCO;2026-08-09-22.50.33.000000
MLO_PERMESPECIAL;;31;TSD_CONSINCO;2026-08-23-22.50.04.000000
MLO_PERMESPECIALUSER;;3;TSD_CONSINCO;2026-08-23-22.49.55.000000
MLO_PERMPRODUTBOX;;4141;TSD_CONSINCO;2026-08-16-22.49.46.000000
MLO_PERMTIPMOVPRODUT;;96;TSD_CONSINCO;2026-08-26-02.39.09.000000
MLO_PLANEJADORBOX;;15280;TSD_CONSINCO;2026-08-26-02.59.47.000000
MLO_PLANEJADORBOXCONTROLE;;67788;TSD_CONSINCO;2026-08-26-02.59.53.000000
MLO_PLANEJADORBOXMONTSELINV;;0;TSD_CONSINCO;2026-08-23-22.54.02.000000
MLO_PLANEJADORBOXSEPARANORMAL;;63517;TSD_CONSINCO;2026-08-13-03.23.06.000000
MLO_PLANEJADORBOXSORTER;;0;TSD_CONSINCO;2026-08-23-22.54.02.000000
MLO_PONTOIMPRESSAO;;22;TSD_CONSINCO;2026-07-25-02.50.17.000000
MLO_PORTARIA;;0;TSD_CONSINCO;2026-07-26-22.49.24.000000
MLO_PORTARIACARGAREC;;0;TSD_CONSINCO;2026-08-23-22.54.04.000000
MLO_PORTARIAEVENTO;;0;TSD_CONSINCO;2026-07-26-22.49.23.000000
MLO_PORTARIALACRE;;0;TSD_CONSINCO;2026-08-23-22.54.08.000000
MLO_PREVREPOSPALETEINTEIRO;;0;TSD_CONSINCO;2026-08-23-22.54.01.000000
MLO_PRODCODIGOVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.53.000000
MLO_PRODCONSULTA;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
MLO_PRODDIVCATEGORIA;;0;TSD_CONSINCO;2026-08-09-22.50.29.000000
MLO_PRODDIVCATEGORIALOG;;0;TSD_CONSINCO;2026-07-26-22.49.41.000000
MLO_PRODEMBWM;;14832;TSD_CONSINCO;2026-08-26-02.59.44.000000
MLO_PRODUTIVIDADE;;347955;TSD_CONSINCO;2026-08-26-03.00.43.000000
MLO_PRODUTIVIDADEMOVATV;;0;TSD_CONSINCO;2026-08-23-22.54.06.000000
MLO_PRODUTIVO;;212;TSD_CONSINCO;2026-08-26-02.01.16.000000
MLO_PRODUTIVOCENTROCUSTO;;9;TSD_CONSINCO;2026-08-21-02.01.39.000000
MLO_PRODUTIVOPERMISSAOVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
MLO_PRODUTIVOPONTOIMPRESSAO;;657;TSD_CONSINCO;2026-08-26-02.20.19.000000
MLO_PRODUTIVOSORTER;;0;TSD_CONSINCO;2026-07-26-22.50.42.000000
MLO_PRODUTIVOTIPOMOVTOSAIDA;;0;TSD_CONSINCO;2026-08-23-22.54.08.000000
MLO_PRODUTIVOVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.45.000000
MLO_PRODUTLINHARF;;1521;TSD_CONSINCO;2026-08-25-03.29.18.000000
MLO_PRODUTOSORTER;;0;TSD_CONSINCO;2026-08-09-22.51.08.000000
MLO_PRODUTOVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.53.000000
MLO_PRODUTRUA;;5270;TSD_CONSINCO;2026-08-26-02.39.49.000000
MLO_PRODUTUSUARIO;;4044;TSD_CONSINCO;2026-08-23-22.50.09.000000
MLO_RACK;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
MLO_RACKLOG;;0;TSD_CONSINCO;2026-07-26-22.49.38.000000
MLO_RACKPRODUTOQTDE;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
MLO_RECADOPARAPRODUTIVO;;0;TSD_CONSINCO;2026-07-26-22.50.05.000000
MLO_RECIBO;;52;TSD_CONSINCO;2026-08-23-22.49.58.000000
MLO_RECIBOCARGA;;58;TSD_CONSINCO;2026-08-09-22.49.24.000000
MLO_REMOVCARGAEXPORT;;0;TSD_CONSINCO;2026-08-09-22.50.27.000000
MLO_REPOSICAOPRODPEDVENDA;;1;TSD_CONSINCO;2026-08-02-22.49.27.000000
MLO_REPOSICAOPRODPEDVENDATMP;;0;TSD_CONSINCO;2026-08-02-22.50.10.000000
MLO_RETPALCONFPRODACABADO;;0;TSD_CONSINCO;2026-08-09-22.49.44.000000
MLO_RETSEPARACAOETQVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
MLO_RETSEPARACAOPRODVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.53.000000
MLO_RF_AUXPRODUTCOL;;0;TSD_CONSINCO;2026-08-09-22.50.33.000000
MLO_RF_CONTROLEMSG;;0;TSD_CONSINCO;2026-08-09-22.50.35.000000
MLO_RF_CONTROLEMSGHIST;;0;TSD_CONSINCO;2026-08-09-22.50.35.000000
MLO_RF_CONTROLEPRODUTIVO;;0;TSD_CONSINCO;2026-08-09-22.50.40.000000
MLO_RF_CONTROLESESSAO;;65;TSD_CONSINCO;2026-08-26-02.01.29.000000
MLO_RF_CONTROLE_LISTA;;0;TSD_CONSINCO;2026-08-09-22.50.39.000000
MLO_RF_CONTTRANSACAO;;0;TSD_CONSINCO;2026-08-09-22.50.15.000000
MLO_RF_IPCOLETOR;;1;TSD_CONSINCO;2026-07-24-02.01.07.000000
MLO_RF_LOGCONEXAO;;0;TSD_CONSINCO;2026-08-09-22.50.33.000000
MLO_RF_LOGCONFER;;0;TSD_CONSINCO;2026-07-26-22.49.41.000000
MLO_RF_PALETEQTDE;;12;TSD_CONSINCO;2026-08-26-02.01.17.000000
MLO_RF_PARAMETRO;;1;TSD_CONSINCO;2026-07-24-03.03.28.000000
MLO_RF_PROCEDURE;;0;TSD_CONSINCO;2026-08-09-22.50.14.000000
MLO_RF_TELACOMMAND;;650;TSD_CONSINCO;2026-08-09-22.49.26.000000
MLO_RF_TELALABEL;;321;TSD_CONSINCO;2026-08-09-22.49.26.000000
MLO_RF_TELAVARIAVEL;;0;TSD_CONSINCO;2026-08-09-22.50.15.000000
MLO_RUA;;64;TSD_CONSINCO;2026-08-16-22.49.40.000000
MLO_SALBASEFUNCAO;;1;TSD_CONSINCO;2026-08-23-22.50.09.000000
MLO_SALDOMATAPOIO;;0;TSD_CONSINCO;2026-08-23-22.54.03.000000
MLO_SALDOPALETES;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
MLO_SEQPRODUTOCOMP;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
MLO_SEQTAREFA;;2;TSD_CONSINCO;2026-08-26-02.01.17.000000
MLO_SERVICO;;1;TSD_CONSINCO;2026-08-02-22.49.56.000000
MLO_SERVICOEMPRESA;;1;TSD_CONSINCO;2026-08-02-22.49.57.000000
MLO_SERVIMPRARQUIVO;;1;TSD_CONSINCO;2026-08-09-22.49.40.000000
MLO_SETORENDER;;0;TSD_CONSINCO;2026-08-09-22.50.14.000000
MLO_SISTEMAINTEGRACAO;;0;TSD_CONSINCO;2026-08-09-22.50.04.000000
MLO_SORTEREXPEDICAOPALETE;;0;TSD_CONSINCO;2026-08-09-22.50.48.000000
MLO_STAGEIN;;1;TSD_CONSINCO;2026-08-02-22.50.01.000000
MLO_STAGEINVOICE;;0;TSD_CONSINCO;2026-08-09-22.51.08.000000
MLO_STAGEOUT;;0;TSD_CONSINCO;2026-08-09-22.50.28.000000
MLO_STAGEOUTVOICE;;0;TSD_CONSINCO;2026-08-09-22.51.10.000000
MLO_TAREFA;;389333;TSD_CONSINCO;2026-08-21-02.49.04.000000
MLO_TAREFAPRODUT;;381741;TSD_CONSINCO;2026-08-18-03.08.55.000000
MLO_TIPATIVIDADE;;78;TSD_CONSINCO;2026-08-09-22.51.13.000000
MLO_TIPATIVIDDEP;;21;TSD_CONSINCO;2026-08-09-22.51.13.000000
MLO_TIPCARGA;;10;TSD_CONSINCO;2026-07-26-22.50.19.000000
MLO_TIPENDERECO;;10;TSD_CONSINCO;2026-08-23-22.49.39.000000
MLO_TIPENDPERM;;327906;TSD_CONSINCO;2026-07-26-22.49.20.000000
MLO_TIPESPECIE;;19;TSD_CONSINCO;2026-08-02-22.50.01.000000
MLO_TIPESPECIEDEPAPL;;38;TSD_CONSINCO;2026-08-02-22.49.59.000000
MLO_TIPESPECIEEND;;20;TSD_CONSINCO;2026-08-02-22.50.02.000000
MLO_TIPESPECIEEQUIPE;;1;TSD_CONSINCO;2026-08-02-22.49.59.000000
MLO_TIPESPECIESORTER;;0;TSD_CONSINCO;2026-07-26-22.50.42.000000
MLO_TIPMOVATIVIDADE;;20;TSD_CONSINCO;2026-08-09-22.51.24.000000
MLO_TIPMOVENTREDEP;;3;TSD_CONSINCO;2026-08-23-22.49.35.000000
MLO_TIPMOVLOCAL;;10;TSD_CONSINCO;2026-08-16-22.49.39.000000
MLO_TIPOEMBALADO;;0;TSD_CONSINCO;2026-08-09-22.50.18.000000
MLO_TIPOESTORNOATIV;;0;TSD_CONSINCO;2026-08-09-22.50.17.000000
MLO_TIPOESTORNOATIVDEP;;0;TSD_CONSINCO;2026-08-09-22.50.17.000000
MLO_TIPOESTORNOLINHA;;0;TSD_CONSINCO;2026-08-09-22.50.17.000000
MLO_TIPOESTORNOLINHA_CS;;0;TSD_CONSINCO;2026-08-09-22.50.41.000000
MLO_TIPOINTEGRACAO;;0;TSD_CONSINCO;2026-08-09-22.50.44.000000
MLO_TIPOINTEGRACAOATV;;0;TSD_CONSINCO;2026-08-09-22.50.43.000000
MLO_TIPOMOVIMENTO;;38;TSD_CONSINCO;2026-08-09-22.49.24.000000
MLO_TIPOMOVTOSAIDA;;0;TSD_CONSINCO;2026-08-09-22.50.57.000000
MLO_TRANSFSELINV;;0;TSD_CONSINCO;2026-08-09-22.50.19.000000
MLO_ULTIMAATVPRODUTIVO;;460;TSD_CONSINCO;2026-08-26-02.01.18.000000
MLO_VEICULO;;20;TSD_CONSINCO;2026-07-26-22.49.22.000000
MLO_VIAGEM;;0;TSD_CONSINCO;2026-07-26-22.49.51.000000
MLO_VISITANTE;;0;TSD_CONSINCO;2026-07-26-22.49.51.000000
MLO_XARMAZENAGEM;;0;TSD_CONSINCO;2026-08-26-03.06.06.000000
MLO_XARMAZENPERM;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
MLO_XCAREXPCOL;;0;TSD_CONSINCO;2026-08-09-22.50.16.000000
MLO_XCAREXPPRODCOL;;0;TSD_CONSINCO;2026-08-09-22.50.17.000000
MLO_XCARGAEXP;;21;TSD_CONSINCO;2026-08-26-02.01.17.000000
MLO_XCARGAEXPCLI;;21;TSD_CONSINCO;2026-08-26-02.01.17.000000
MLO_XCARGAEXPPROD;;491;TSD_CONSINCO;2026-08-26-02.01.40.000000
MLO_XCARGAEXPPRODFINAL;;0;TSD_CONSINCO;2026-08-23-22.54.10.000000
MLO_XCARGARECARMAZSEPAR;;0;TSD_CONSINCO;2026-08-23-22.54.10.000000
MLO_XCARGARECCOMPRADOR;;29;TSD_CONSINCO;2026-08-26-02.20.18.000000
MLO_XCARGARECEB;;0;TSD_CONSINCO;2026-08-26-03.06.06.000000
MLO_XCARGARECLACRE;;0;TSD_CONSINCO;2026-08-09-22.49.49.000000
MLO_XCARGARECPROD;;0;TSD_CONSINCO;2026-08-26-03.06.06.000000
MLO_XCARGARECPRODLOTE;;0;TSD_CONSINCO;2026-08-23-22.54.10.000000
MLO_XCARGARECPRODPALETE;;0;TSD_CONSINCO;2026-08-23-22.54.08.000000
MLO_XCARGARECPRODQTDE;;0;TSD_CONSINCO;2026-08-23-22.54.09.000000
MLO_XCARRECCOL;;0;TSD_CONSINCO;2026-08-09-22.50.17.000000
MLO_XCARRECPRODCOL;;0;TSD_CONSINCO;2026-08-09-22.50.17.000000
MLO_XCATEGORIA;;0;TSD_CONSINCO;2026-08-09-22.50.28.000000
MLO_XCLIENTE;;0;TSD_CONSINCO;2026-07-26-22.49.49.000000
MLO_XCODACESSO;;0;TSD_CONSINCO;2026-08-09-22.50.17.000000
MLO_XCOLETORVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.52.000000
MLO_XCOMPRADOR;;0;TSD_CONSINCO;2026-07-28-02.55.22.000000
MLO_XCONTROLESELECAOINVERSA;;0;TSD_CONSINCO;2026-08-09-22.50.48.000000
MLO_XDADOSEXPORTACAOAUTOMATICA;;;;
MLO_XDEPOSITOVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.53.000000
MLO_XENDERECO;;0;TSD_CONSINCO;2026-08-09-22.50.18.000000
MLO_XENDERMOVTOPEDVDA;;;;
MLO_XFILTROEXPORTACAO;;;;
MLO_XFORNECEDOR;;0;TSD_CONSINCO;2026-07-26-22.49.49.000000
MLO_XGERARMAZANAGEM;;;;
MLO_XINTREPROCESSOLOTEFAB;;0;TSD_CONSINCO;2026-08-09-22.49.46.000000
MLO_XINTSEPARACAOVOICE;;0;TSD_CONSINCO;2026-08-09-22.49.53.000000
MLO_XLOGCONFER;;0;TSD_CONSINCO;2026-07-26-22.49.39.000000
MLO_XLOGMONTAGEMPED;;0;TSD_CONSINCO;2026-08-09-22.50.33.000000
MLO_XLOTEINVDIVERG;;0;TSD_CONSINCO;2026-08-09-22.50.18.000000
MLO_XLOTEINVFISIT;;0;TSD_CONSINCO;2026-08-09-22.50.18.000000
MLO_XLOTEPRODUTO;;0;TSD_CONSINCO;2026-08-09-22.50.31.000000
MLO_XMENSAGEMARMAZ;;0;TSD_CONSINCO;2026-08-25-02.01.06.000000
MLO_XMOVIMENTACAOESTOQUE;;0;TSD_CONSINCO;2026-08-09-22.49.42.000000
MLO_XMOVTOAUTOMATICO;;0;TSD_CONSINCO;2026-08-09-22.50.18.000000
MLO_XNFITEM;;0;TSD_CONSINCO;2026-07-26-22.49.51.000000
MLO_XNFITEMSELECAOINVERSA;;0;TSD_CONSINCO;2026-07-26-22.50.29.000000
MLO_XNOTAFISCAL;;0;TSD_CONSINCO;2026-07-26-22.49.51.000000
MLO_XPALETELOTE;;;;
